Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Massimo Taibi,it ITA,GK,33,33,0.0,0.0,2002-2003,/en/players/ee9ba025/Massimo-Taibi,9ba025,Atalanta,"2,970",33.0,0.0,0.0,174,9.0,21603,Atalanta
,Luciano Zauri,it ITA,DF,32,32,1.0,0.0,2002-2003,/en/players/96947b99/Luciano-Zauri,96947b99,Atalanta,"2,858",31.8,7.0,1.0,174,9.0,19883,Atalanta
,Luigi Sala,it ITA,DF,30,30,1.0,3.0,2002-2003,/en/players/d447541e/Luigi-Sala,d447541e,Atalanta,"2,590",28.8,4.0,0.0,174,9.0,20267,Atalanta
,Damiano Zenoni,it ITA,"DF,MF",30,30,1.0,1.0,2002-2003,/en/players/1ecfa5c5/Damiano-Zenoni,1ecfa5c5,Atalanta,"2,578",28.6,8.0,1.0,174,9.0,20048,Atalanta
,Ousmane Dabo,fr FRA,MF,31,28,2.0,4.0,2002-2003,/en/players/9af295a5/Ousmane-Dabo,9af295a5,Atalanta,"2,514",27.9,4.0,0.0,174,4.0,6978,Atalanta
,Daniele Berretta,it ITA,MF,28,28,2.0,0.0,2002-2003,/en/players/3250af95/Daniele-Berretta,3250af95,Atalanta,"2,294",25.5,4.0,1.0,174,9.0,20685,Atalanta
,Cesare Natali,it ITA,DF,27,26,0.0,1.0,2002-2003,/en/players/fcfbceaf/Cesare-Natali,fcfbceaf,Atalanta,"2,373",26.4,4.0,0.0,174,9.0,20243,Atalanta
,Cristiano Doni,it ITA,MF,26,26,1.0,10.0,2002-2003,/en/players/4b6a7e60/Cristiano-Doni,4b6a7e60,Atalanta,"2,297",25.5,10.0,2.0,174,9.0,1586,Atalanta
,Fausto Rossini,it ITA,FW,23,23,2.0,3.0,2002-2003,/en/players/e775840f/Fausto-Rossini,775840f,Atalanta,"2,046",22.7,4.0,0.0,174,9.0,20246,Atalanta
,Sebastiano Siviglia,it ITA,DF,19,17,2.0,0.0,2002-2003,/en/players/d8c086d3/Sebastiano-Siviglia,d8c086d3,Atalanta,"1,524",16.9,3.0,0.0,174,9.0,19887,Atalanta
,Paolo Foglio,it ITA,DF,23,17,4.0,1.0,2002-2003,/en/players/b49855ab/Paolo-Foglio,b49855ab,Atalanta,"1,343",14.9,6.0,0.0,174,9.0,21604,Atalanta
,Carmine Gautieri,it ITA,"FW,MF",25,13,1.0,3.0,2002-2003,/en/players/2520e15a/Carmine-Gautieri,2520e15a,Atalanta,"1,302",14.5,4.0,0.0,174,9.0,21605,Atalanta
,Massimo Carrera,it ITA,DF,14,13,0.0,0.0,2002-2003,/en/players/8e09a712/Massimo-Carrera,8e09a712,Atalanta,"1,113",12.4,1.0,0.0,174,9.0,21606,Atalanta
,Alex Pinardi,it ITA,MF,21,11,1.0,4.0,2002-2003,/en/players/ddc72e72/Alex-Pinardi,ddc72e72,Atalanta,"1,094",12.2,1.0,0.0,174,9.0,21213,Atalanta
,Gianpaolo Bellini,it ITA,DF,19,11,1.0,0.0,2002-2003,/en/players/77b818ea/Gianpaolo-Bellini,77b818ea,Atalanta,"1,036",11.5,0.0,0.0,174,9.0,21607,Atalanta
,Gianni Comandini,it ITA,FW,10,9,0.0,3.0,2002-2003,/en/players/39a10c25/Gianni-Comandini,39a10c25,Atalanta,806,9.0,0.0,0.0,174,9.0,21608,Atalanta
,Paolo Tramezzani,it ITA,DF,18,8,1.0,1.0,2002-2003,/en/players/4656ccac/Paolo-Tramezzani,4656ccac,Atalanta,729,8.1,2.0,0.0,174,9.0,21609,Atalanta
,Piá,br BRA,"FW,MF",14,8,1.0,0.0,2002-2003,/en/players/b10cb9ec/Pia,b10cb9ec,Atalanta,663,7.4,1.0,0.0,174,2.0,21610,Atalanta
,Rolando Bianchi,it ITA,FW,16,7,2.0,0.0,2002-2003,/en/players/11fcbfe7/Rolando-Bianchi,11fcbfe7,Atalanta,805,8.9,1.0,0.0,174,9.0,1683,Atalanta
,Davor Vugrinec,hr CRO,"FW,MF",13,7,1.0,0.0,2002-2003,/en/players/9c68e4d2/Davor-Vugrinec,9c68e4d2,Atalanta,659,7.3,1.0,0.0,174,16.0,21611,Atalanta
,Fabio Rustico,it ITA,DF,4,1,0.0,0.0,2002-2003,/en/players/2487b2dd/Fabio-Rustico,2487b2dd,Atalanta,183,2.0,0.0,0.0,174,9.0,21612,Atalanta
,Alex Calderoni,it ITA,GK,1,1,0.0,0.0,2002-2003,/en/players/4449156f/Alex-Calderoni,4449156f,Atalanta,90,1.0,0.0,0.0,174,9.0,21613,Atalanta
,Julien Rantier,fr FRA,"FW,MF",1,1,0.0,0.0,2002-2003,/en/players/9b5695be/Julien-Rantier,9b5695be,Atalanta,54,0.6,0.0,0.0,174,4.0,21614,Atalanta
,Apostolos Liolidis,gr GRE,FW,2,0,0.0,0.0,2002-2003,/en/players/ba3b418a/Apostolos-Liolidis,ba3b418a,Atalanta,18,0.2,0.0,0.0,174,55.0,21615,Atalanta
,Yuri Breviario,,,2,0,0.0,0.0,2002-2003,/en/players/05fe465e/Yuri-Breviario,05fe465e,Atalanta,9,0.1,0.0,0.0,174,,90732,Atalanta
,Vinicio Espinal,do DOM,MF,1,0,0.0,0.0,2002-2003,/en/players/2fa8aa4d/Vinicio-Espinal,2fa8aa4d,Atalanta,8,0.1,0.0,0.0,174,25.0,21616,Atalanta
,Natale Gonnella,it ITA,DF,1,0,0.0,0.0,2002-2003,/en/players/0654d766/Natale-Gonnella,0654d766,Atalanta,5,0.1,0.0,0.0,174,9.0,21617,Atalanta
,Danilo Zini,it ITA,DF,1,0,0.0,0.0,2002-2003,/en/players/93a609a8/Danilo-Zini,93a609a8,Atalanta,1,0.0,0.0,0.0,174,9.0,21618,Atalanta
,﻿Massimo Taibi,it ITA,GK,46,46,0.0,0.0,2003-2004,/en/players/ee9ba025/Massimo-Taibi,9ba025,Atalanta,"4,073",45.3,2.0,0.0,174,9.0,21603,Atalanta
