Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Roberto,es ESP,GK,40,40,0.0,0.0,2010-2011,/en/players/95cf42ac/Roberto,95cf42ac,Granada,"3,540",39.3,3.0,1.0,70,1.0,2025,Granada
,Abel Gómez Moreno,es ESP,MF,41,40,11.0,3.0,2010-2011,/en/players/b09801d8/Abel-Gomez-Moreno,b09801d8,Granada,"3,347",37.2,8.0,0.0,70,1.0,3919,Granada
,Allan Nyom,cm CMR,"DF,MF",39,39,0.0,1.0,2010-2011,/en/players/97572117/Allan-Nyom,97572117,Granada,"3,497",38.9,10.0,1.0,70,36.0,4077,Granada
,Mikel Rico,es ESP,MF,40,38,2.0,2.0,2010-2011,/en/players/def69cd0/Mikel-Rico,def69cd0,Granada,"3,469",38.5,6.0,0.0,70,1.0,1303,Granada
,Íñigo López,es ESP,DF,36,36,0.0,4.0,2010-2011,/en/players/8c61ca86/Inigo-Lopez,8c61ca86,Granada,"3,193",35.5,8.0,0.0,70,1.0,557,Granada
,Dani Benítez,es ESP,MF,36,35,13.0,10.0,2010-2011,/en/players/51c34a32/Dani-Benitez,51c34a32,Granada,"3,035",33.7,13.0,2.0,70,1.0,5019,Granada
,Alexandre Geijo,es ESP,FW,34,32,4.0,24.0,2010-2011,/en/players/c0787e61/Alexandre-Geijo,c0787e61,Granada,"2,746",30.5,11.0,1.0,70,1.0,1654,Granada
,Fabián Orellana,cl CHI,"FW,MF",35,32,6.0,7.0,2010-2011,/en/players/c90977db/Fabian-Orellana,c90977db,Granada,"2,661",29.6,8.0,2.0,70,31.0,745,Granada
,Guilherme Siqueira,br BRA,"DF,MF",30,28,0.0,0.0,2010-2011,/en/players/3770a135/Guilherme-Siqueira,3770a135,Granada,"2,399",26.7,11.0,3.0,70,2.0,974,Granada
,Diego Mainz,es ESP,DF,24,24,0.0,2.0,2010-2011,/en/players/95db62b7/Diego-Mainz,95db62b7,Granada,"2,097",23.3,8.0,0.0,70,1.0,3412,Granada
,Manuel Lucena,es ESP,DF,23,22,1.0,1.0,2010-2011,/en/players/86ea2bff/Manuel-Lucena,86ea2bff,Granada,"1,817",20.2,4.0,0.0,70,1.0,5020,Granada
,Carlos Calvo,es ESP,MF,35,15,0.0,3.0,2010-2011,/en/players/a444d33f/Carlos-Calvo,444d33f,Granada,"1,543",17.1,6.0,2.0,70,1.0,4391,Granada
,Óscar Pérez,es ESP,MF,23,15,1.0,0.0,2010-2011,/en/players/a4ae5f6a/Oscar-Perez,4ae5f6a,Granada,"1,244",13.8,4.0,0.0,70,1.0,2905,Granada
,Rubén Párraga,es ESP,DF,17,14,0.0,0.0,2010-2011,/en/players/c8a5798c/Ruben-Parraga,c8a5798c,Granada,"1,267",14.1,3.0,0.0,70,1.0,3942,Granada
,Juan Collantes,es ESP,"FW,MF",35,12,1.0,6.0,2010-2011,/en/players/d8d9186b/Juan-Collantes,d8d9186b,Granada,"1,235",13.7,0.0,0.0,70,1.0,3434,Granada
,Jonathan Mensah,gh GHA,DF,15,12,0.0,1.0,2010-2011,/en/players/8087e6cb/Jonathan-Mensah,8087e6cb,Granada,"1,205",13.4,5.0,1.0,70,17.0,5021,Granada
