2015-2016,1860-Munich
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Christopher Schindler,de GER,DF,33,33,0,1,"2,970",33.0,3,0,/en/players/8ae9869d/Christopher-Schindler,8ae9869d,Christopher-Schind
Gary Kagelmacher,uy URU,DF,32,32,0,1,"2,847",31.6,6,0,/en/players/a2e9f252/Gary-Kagelmacher,2e9f252,Gary-Kagelmach
Daniel Adlung,de GER,MF,28,27,2,1,"2,318",25.8,4,0,/en/players/c4cdf5ce/Daniel-Adlung,c4cdf5ce,Daniel-Adlung
Maximilian Wittek,de GER,DF,27,26,1,0,"2,311",25.7,12,1,/en/players/edb2712b/Maximilian-Wittek,db2712b,Maximilian-Wittek
Michael Liendl,at AUT,MF,29,26,8,4,"2,138",23.8,2,0,/en/players/c54ea7f0/Michael-Liendl,c54ea7f0,Michael-Liend
Rubin Okotie,at AUT,FW,32,24,3,8,"2,223",24.7,4,0,/en/players/bbca2c6c/Rubin-Okotie,bbca2c6c,Rubin-Okoti
Kai Bülow,de GER,"MF,DF",22,21,0,3,"1,820",20.2,2,0,/en/players/18c4383b/Kai-Bulow,18c4383b,Kai-Bulow
Miloš Degenek,au AUS,"MF,DF",25,20,1,1,"1,771",19.7,11,1,/en/players/c8e65157/Milos-Degenek,c8e65157,Milos-Degenek
Vitus Eicher,de GER,GK,19,19,0,0,"1,710",19.0,0,0,/en/players/1f158264/Vitus-Eicher,1f158264,Vitus-Eich
Daylon Claasen,za RSA,"MF,FW",22,19,1,1,"1,580",17.6,2,0,/en/players/8b148a29/Daylon-Claasen,8b148a29,Daylon-C
Stefan Ortega,de GER,GK,15,15,0,0,"1,350",15.0,1,0,/en/players/c1242d4e/Stefan-Ortega,c1242d4e,Stefan-Orteg
Jan Mauersberger,de GER,DF,14,14,0,2,"1,260",14.0,3,0,/en/players/fd99c002/Jan-Mauersberger,fd99c002,Jan-Mauersberg
Sascha Mölders,de GER,FW,15,13,1,4,"1,057",11.7,1,0,/en/players/9ddae0f4/Sascha-Molders,9ddae0f4,Sascha-Mold
Marius Wolf,de GER,"MF,FW",16,11,2,3,"1,100",12.2,2,0,/en/players/fa661778/Marius-Wolf,fa661778,Marius-Wolf
Levent Ayçiçek,de GER,MF,14,11,0,1,921,10.2,2,0,/en/players/bbbfb513/Levent-Aycicek,bbbfb513,Levent-Aycicek
Sertan Yegenoglu,de GER,DF,13,10,0,0,"1,002",11.1,3,0,/en/players/985b0911/Sertan-Yegenoglu,985b0911,Sertan-Yegenoglu
Romuald Lacazette,fr FRA,MF,9,9,0,0,794,8.8,3,1,/en/players/1c11c8d9/Romuald-Lacazette,1c11c8d9,Romuald-Lacazett
Valdet Rama,al ALB,"MF,FW",16,8,0,1,626,7.0,2,0,/en/players/00b159ff/Valdet-Rama,00b159ff,Valdet-Ram
Stefan Mugoša,me MNE,FW,20,6,0,0,761,8.5,2,0,/en/players/c41ca3d8/Stefan-Mugosa,c41ca3d8,Stefan-Mugo
Korbinian Vollmann,de GER,"MF,FW",15,6,0,1,644,7.2,1,0,/en/players/f1f94ed3/Korbinian-Vollmann,f1f94ed3,Korbinian-Vollm
Richard Neudecker,de GER,DF,6,4,0,0,339,3.8,3,1,/en/players/412056d4/Richard-Neudecker,412056d4,Richard-Neudeck
Rodnei,br BRA,DF,5,3,0,0,326,3.6,2,0,/en/players/86aab4db/Rodnei,86aab4db,Rodnei
Dominik Stahl,de GER,"MF,DF",4,3,0,0,265,2.9,1,0,/en/players/fb72b3c3/Dominik-Stahl,fb72b3c3,Dominik-Stah
Stephan Hain,de GER,"FW,MF",5,3,0,0,209,2.3,2,0,/en/players/5bf23bd0/Stephan-Hain,5bf23bd0,Stephan-Hai
Stephané Mvibudulu,cd COD,"MF,FW",9,2,0,0,218,2.4,0,0,/en/players/3cd09f00/Stephane-Mvibudulu,3cd09f00,Stephane-Mvibudulu
Fejsal Mulić,rs SRB,"MF,FW",7,2,1,0,200,2.2,0,0,/en/players/04c9b667/Fejsal-Mulic,04c9b667,Fejsal-Mulic
Emanuel Taffertshofer,de GER,"MF,DF",2,2,0,0,166,1.8,0,0,/en/players/221d7f29/Emanuel-Taffertshofer,221d7f29,Emanuel-Taffertshof
Krisztián Simon,hu HUN,MF,3,2,0,0,136,1.5,1,0,/en/players/766d4c69/Krisztian-Simon,766d4c69,Krisztian-Simo
Maximilian Beister,de GER,MF,8,1,0,0,232,2.6,2,0,/en/players/25df5f56/Maximilian-Beister,25df5f56,Maximilian-Beist
Vladimír Kováč,sk SVK,DF,1,1,0,0,90,1.0,1,0,/en/players/0ac1c43f/Vladimir-Kovac,0ac1c43f,Vladimir-Kovac
Jannik Bandowski,de GER,DF,1,1,0,0,86,1.0,0,0,/en/players/c8bcbc70/Jannik-Bandowski,c8bcbc70,Jannik-Bandowski
Nico Karger,de GER,"FW,MF",7,0,0,0,138,1.5,0,0,/en/players/13814556/Nico-Karger,13814556,Nico-Karg
Michael Netolitzky,de GER,GK,0,0,,,,,,,/en/players/9e3817c4/Michael-Netolitzky,9e3817c4,Michael-Netolitzk
Goran Šukalo,si SVN,MF,0,0,,,,,,,/en/players/9881c8d5/Goran-Sukalo,9881c8d5,Goran-Sukalo
Guillermo Vallori,es ESP,DF,0,0,,,,,,,/en/players/815256ca/Guillermo-Vallori,815256ca,Guillermo-Vallori
