Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB
,Gary Kagelmacher,uy URU,DF,26,25,2.0,2.0,2014-2015,2e9f252,1860-Munich,"2,246",25.0,5.0,0.0,10.0,8.0,
,Rubin Okotie,at AUT,FW,25,24,1.0,13.0,2014-2015,bbca2c6c,1860-Munich,"2,099",23.3,5.0,0.0,10.0,24.0,
,Ilie Sánchez,es ESP,"DF,MF",24,22,0.0,1.0,2014-2015,72979f65,1860-Munich,"1,885",20.9,9.0,1.0,10.0,1.0,
,Julian Weigl,de GER,"DF,MF",24,20,1.0,0.0,2014-2015,346d51d9,1860-Munich,"1,818",20.2,6.0,0.0,10.0,13.0,
,Guillermo Vallori,es ESP,DF,21,20,2.0,1.0,2014-2015,815256ca,1860-Munich,"1,802",20.0,3.0,0.0,10.0,1.0,
,Valdet Rama,al ALB,"FW,MF",26,20,4.0,3.0,2014-2015,00b159ff,1860-Munich,"1,573",17.5,5.0,0.0,10.0,78.0,
,Stefan Ortega,de GER,GK,20,19,0.0,0.0,2014-2015,c1242d4e,1860-Munich,"1,755",19.5,1.0,0.0,10.0,13.0,
,Maximilian Wittek,de GER,"DF,MF",20,17,2.0,1.0,2014-2015,db2712b,1860-Munich,"1,493",16.6,2.0,0.0,10.0,13.0,
,Martin Angha,ch SUI,DF,16,16,0.0,0.0,2014-2015,41a1a2c8,1860-Munich,"1,338",14.9,4.0,1.0,10.0,39.0,
,Jannik Bandowski,de GER,"DF,MF",14,14,1.0,2.0,2014-2015,c8bcbc70,1860-Munich,"1,233",13.7,2.0,0.0,10.0,13.0,
,Marius Wolf,de GER,"DF,FW",23,13,2.0,2.0,2014-2015,fa661778,1860-Munich,"1,257",14.0,3.0,0.0,10.0,13.0,
,Vitus Eicher,de GER,GK,13,13,0.0,0.0,2014-2015,1f158264,1860-Munich,"1,125",12.5,1.0,0.0,10.0,13.0,
,Kai Bülow,de GER,"DF,MF",15,12,0.0,0.0,2014-2015,18c4383b,1860-Munich,"1,069",11.9,5.0,0.0,10.0,13.0,
,Yannick Stark,de GER,MF,13,10,0.0,2.0,2014-2015,7f6e9aa,1860-Munich,881,9.8,5.0,0.0,10.0,13.0,
,Edu Bedia,es ESP,MF,9,8,0.0,0.0,2014-2015,2dc8077c,1860-Munich,717,8.0,0.0,0.0,10.0,1.0,
,Dominik Stahl,de GER,MF,10,8,0.0,0.0,2014-2015,fb72b3c3,1860-Munich,615,6.8,0.0,0.0,10.0,13.0,
,Leonardo,br BRA,"FW,MF",8,7,0.0,2.0,2014-2015,b4884493,1860-Munich,642,7.1,1.0,0.0,10.0,2.0,
,Grzegorz Wojtkowiak,pl POL,DF,9,7,0.0,0.0,2014-2015,2c932904,1860-Munich,614,6.8,2.0,0.0,10.0,14.0,
,Krisztián Simon,hu HUN,"FW,MF",8,7,0.0,1.0,2014-2015,766d4c69,1860-Munich,565,6.3,0.0,0.0,10.0,87.0,
,Korbinian Vollmann,de GER,"FW,MF",18,5,2.0,1.0,2014-2015,f1f94ed3,1860-Munich,714,7.9,2.0,0.0,10.0,13.0,
,Rodri,es ESP,FW,12,5,0.0,1.0,2014-2015,5200dce9,1860-Munich,516,5.7,3.0,0.0,10.0,1.0,
,Daylon Claasen,za RSA,MF,13,4,1.0,0.0,2014-2015,8b148a29,1860-Munich,461,5.1,1.0,0.0,10.0,60.0,
,Bobby Wood,us USA,"FW,MF",6,4,2.0,0.0,2014-2015,9853983f,1860-Munich,356,4.0,0.0,0.0,10.0,75.0,
,Marin Tomasov,hr CRO,MF,10,3,0.0,0.0,2014-2015,d960f2,1860-Munich,364,4.0,1.0,0.0,10.0,16.0,
,Stephan Hain,de GER,FW,8,3,0.0,1.0,2014-2015,5bf23bd0,1860-Munich,290,3.2,1.0,0.0,10.0,13.0,
,Markus Steinhöfer,de GER,"DF,MF",6,3,0.0,0.0,2014-2015,f4765e02,1860-Munich,239,2.7,0.0,0.0,10.0,13.0,
,Anthony Annan,gh GHA,MF,3,2,0.0,0.0,2014-2015,1c524d4a,1860-Munich,188,2.1,0.0,0.0,10.0,17.0,
,Gábor Király,hu HUN,GK,2,2,0.0,0.0,2014-2015,6603a18c,1860-Munich,180,2.0,1.0,0.0,10.0,87.0,
,Fejsal Mulić,rs SRB,FW,6,1,1.0,0.0,2014-2015,04c9b667,1860-Munich,150,1.7,2.0,0.0,10.0,28.0,
,Moritz Volz,de GER,DF,2,1,0.0,0.0,2014-2015,41b3e74a,1860-Munich,104,1.2,1.0,0.0,10.0,13.0,
,Sebastian Hertner,de GER,"DF,MF",1,1,0.0,0.0,2014-2015,13d7169e,1860-Munich,90,1.0,1.0,0.0,10.0,13.0,
,Markus Schwabl,de GER,"DF,MF",0,0,,,2014-2015,931a2450,1860-Munich,,,,,10.0,13.0,
,﻿Christopher Schindler,de GER,DF,33,33,0.0,1.0,2015-2016,8ae9869d,1860-Munich,"2,970",33.0,3.0,0.0,10.0,13.0,
,Gary Kagelmacher,uy URU,DF,32,32,0.0,1.0,2015-2016,2e9f252,1860-Munich,"2,847",31.6,6.0,0.0,10.0,8.0,
,Daniel Adlung,de GER,MF,28,27,2.0,1.0,2015-2016,c4cdf5ce,1860-Munich,"2,318",25.8,4.0,0.0,10.0,13.0,
,Maximilian Wittek,de GER,DF,27,26,1.0,0.0,2015-2016,db2712b,1860-Munich,"2,311",25.7,12.0,1.0,10.0,13.0,
,Michael Liendl,at AUT,MF,29,26,8.0,4.0,2015-2016,c54ea7f0,1860-Munich,"2,138",23.8,2.0,0.0,10.0,24.0,
,Rubin Okotie,at AUT,FW,32,24,3.0,8.0,2015-2016,bbca2c6c,1860-Munich,"2,223",24.7,4.0,0.0,10.0,24.0,
,Kai Bülow,de GER,"MF,DF",22,21,0.0,3.0,2015-2016,18c4383b,1860-Munich,"1,820",20.2,2.0,0.0,10.0,13.0,
,Miloš Degenek,au AUS,"MF,DF",25,20,1.0,1.0,2015-2016,c8e65157,1860-Munich,"1,771",19.7,11.0,1.0,10.0,42.0,
,Vitus Eicher,de GER,GK,19,19,0.0,0.0,2015-2016,1f158264,1860-Munich,"1,710",19.0,0.0,0.0,10.0,13.0,
,Daylon Claasen,za RSA,"MF,FW",22,19,1.0,1.0,2015-2016,8b148a29,1860-Munich,"1,580",17.6,2.0,0.0,10.0,60.0,
,Stefan Ortega,de GER,GK,15,15,0.0,0.0,2015-2016,c1242d4e,1860-Munich,"1,350",15.0,1.0,0.0,10.0,13.0,
,Jan Mauersberger,de GER,DF,14,14,0.0,2.0,2015-2016,fd99c002,1860-Munich,"1,260",14.0,3.0,0.0,10.0,13.0,
,Sascha Mölders,de GER,FW,15,13,1.0,4.0,2015-2016,9ddae0f4,1860-Munich,"1,057",11.7,1.0,0.0,10.0,13.0,
,Marius Wolf,de GER,"MF,FW",16,11,2.0,3.0,2015-2016,fa661778,1860-Munich,"1,100",12.2,2.0,0.0,10.0,13.0,
,Levent Ayçiçek,de GER,MF,14,11,0.0,1.0,2015-2016,bbbfb513,1860-Munich,921,10.2,2.0,0.0,10.0,13.0,
,Sertan Yegenoglu,de GER,DF,13,10,0.0,0.0,2015-2016,985b0911,1860-Munich,"1,002",11.1,3.0,0.0,10.0,13.0,
,Romuald Lacazette,fr FRA,MF,9,9,0.0,0.0,2015-2016,1c11c8d9,1860-Munich,794,8.8,3.0,1.0,10.0,4.0,
,Valdet Rama,al ALB,"MF,FW",16,8,0.0,1.0,2015-2016,00b159ff,1860-Munich,626,7.0,2.0,0.0,10.0,78.0,
,Stefan Mugoša,me MNE,FW,20,6,0.0,0.0,2015-2016,c41ca3d8,1860-Munich,761,8.5,2.0,0.0,10.0,33.0,
,Korbinian Vollmann,de GER,"MF,FW",15,6,0.0,1.0,2015-2016,f1f94ed3,1860-Munich,644,7.2,1.0,0.0,10.0,13.0,
,Richard Neudecker,de GER,DF,6,4,0.0,0.0,2015-2016,412056d4,1860-Munich,339,3.8,3.0,1.0,10.0,13.0,
,Rodnei,br BRA,DF,5,3,0.0,0.0,2015-2016,86aab4db,1860-Munich,326,3.6,2.0,0.0,10.0,2.0,
,Dominik Stahl,de GER,"MF,DF",4,3,0.0,0.0,2015-2016,fb72b3c3,1860-Munich,265,2.9,1.0,0.0,10.0,13.0,
,Stephan Hain,de GER,"FW,MF",5,3,0.0,0.0,2015-2016,5bf23bd0,1860-Munich,209,2.3,2.0,0.0,10.0,13.0,
,Stephané Mvibudulu,cd COD,"MF,FW",9,2,0.0,0.0,2015-2016,3cd09f00,1860-Munich,218,2.4,0.0,0.0,10.0,50.0,
,Fejsal Mulić,rs SRB,"MF,FW",7,2,1.0,0.0,2015-2016,04c9b667,1860-Munich,200,2.2,0.0,0.0,10.0,28.0,
,Emanuel Taffertshofer,de GER,"MF,DF",2,2,0.0,0.0,2015-2016,221d7f29,1860-Munich,166,1.8,0.0,0.0,10.0,13.0,
,Krisztián Simon,hu HUN,MF,3,2,0.0,0.0,2015-2016,766d4c69,1860-Munich,136,1.5,1.0,0.0,10.0,87.0,
,Maximilian Beister,de GER,MF,8,1,0.0,0.0,2015-2016,25df5f56,1860-Munich,232,2.6,2.0,0.0,10.0,13.0,
,Vladimír Kováč,sk SVK,DF,1,1,0.0,0.0,2015-2016,0ac1c43f,1860-Munich,90,1.0,1.0,0.0,10.0,70.0,
,Jannik Bandowski,de GER,DF,1,1,0.0,0.0,2015-2016,c8bcbc70,1860-Munich,86,1.0,0.0,0.0,10.0,13.0,
,Nico Karger,de GER,"FW,MF",7,0,0.0,0.0,2015-2016,13814556,1860-Munich,138,1.5,0.0,0.0,10.0,13.0,
,Michael Netolitzky,de GER,GK,0,0,,,2015-2016,9e3817c4,1860-Munich,,,,,10.0,13.0,
,Goran Šukalo,si SVN,MF,0,0,,,2015-2016,9881c8d5,1860-Munich,,,,,10.0,32.0,
,Guillermo Vallori,es ESP,DF,0,0,,,2015-2016,815256ca,1860-Munich,,,,,10.0,1.0,
,﻿Romuald Lacazette,fr FRA,MF,25,24,5.0,1.0,2016-2017,1c11c8d9,1860-Munich,"1,928",21.4,4.0,0.0,10.0,4.0,
,Maximilian Wittek,de GER,"DF,MF",25,23,1.0,0.0,2016-2017,db2712b,1860-Munich,"2,059",22.9,7.0,0.0,10.0,13.0,
,Stefan Ortega,de GER,GK,21,21,0.0,0.0,2016-2017,c1242d4e,1860-Munich,"1,890",21.0,0.0,0.0,10.0,13.0,
,Ivica Olić,hr CRO,FW,30,21,3.0,5.0,2016-2017,1bb54bef,1860-Munich,"1,838",20.4,2.0,0.0,10.0,16.0,
,Michael Liendl,at AUT,MF,28,20,5.0,8.0,2016-2017,c54ea7f0,1860-Munich,"1,913",21.3,2.0,0.0,10.0,24.0,
,Ohis Felix Uduokhai,de GER,DF,21,20,0.0,1.0,2016-2017,677da306,1860-Munich,"1,779",19.8,2.0,0.0,10.0,13.0,
,Stefan Aigner,de GER,"FW,MF",24,20,1.0,3.0,2016-2017,17cc3f63,1860-Munich,"1,605",17.8,4.0,0.0,10.0,13.0,
,Jan Mauersberger,de GER,DF,17,16,1.0,0.0,2016-2017,fd99c002,1860-Munich,"1,471",16.3,8.0,0.0,10.0,13.0,
,Lumor Agbenyenu,gh GHA,"MF,DF",16,16,0.0,2.0,2016-2017,073b1b37,1860-Munich,"1,440",16.0,0.0,0.0,10.0,17.0,
,Levent Ayçiçek,de GER,"MF,FW",23,16,2.0,5.0,2016-2017,bbbfb513,1860-Munich,"1,410",15.7,1.0,0.0,10.0,13.0,
,Kai Bülow,de GER,"MF,DF",21,15,0.0,2.0,2016-2017,18c4383b,1860-Munich,"1,355",15.1,5.0,0.0,10.0,13.0,
,Abdoulaye Ba,sn SEN,DF,15,15,0.0,3.0,2016-2017,1f54ed90,1860-Munich,"1,350",15.0,6.0,0.0,10.0,34.0,
,Daniel Adlung,de GER,MF,15,14,0.0,1.0,2016-2017,c4cdf5ce,1860-Munich,"1,064",11.8,7.0,0.0,10.0,13.0,
,Jan Zimmermann,de GER,GK,13,13,0.0,0.0,2016-2017,ddcc4dd3,1860-Munich,"1,170",13.0,2.0,0.0,10.0,13.0,
,Sebastian Boenisch,pl POL,DF,14,13,0.0,0.0,2016-2017,6a25eeb,1860-Munich,"1,129",12.5,1.0,1.0,10.0,14.0,
,Fanol Perdedaj,xk KVX,"DF,MF",14,13,0.0,0.0,2016-2017,d4388390,1860-Munich,"1,108",12.3,5.0,0.0,10.0,82.0,
,Sascha Mölders,de GER,FW,20,12,3.0,3.0,2016-2017,9ddae0f4,1860-Munich,"1,141",12.7,7.0,0.0,10.0,13.0,
,Amilton,br BRA,FW,14,12,2.0,0.0,2016-2017,28a2c1fe,1860-Munich,"1,122",12.5,7.0,0.0,10.0,2.0,
,Marnon Busch,de GER,"MF,DF",11,11,0.0,0.0,2016-2017,c38767ab,1860-Munich,969,10.8,2.0,2.0,10.0,13.0,
,Karim Matmour,dz ALG,"MF,FW",13,10,1.0,0.0,2016-2017,d9796d83,1860-Munich,918,10.2,5.0,0.0,10.0,37.0,
,Christian Gytkjær,dk DEN,FW,15,9,0.0,2.0,2016-2017,9250bcff,1860-Munich,764,8.5,2.0,0.0,10.0,7.0,
,Daylon Claasen,za RSA,"MF,FW",14,8,1.0,0.0,2016-2017,8b148a29,1860-Munich,765,8.5,3.0,0.0,10.0,60.0,
,Filip Stojković,me MNE,"DF,MF",8,8,0.0,0.0,2016-2017,bafcf742,1860-Munich,689,7.7,3.0,0.0,10.0,33.0,
,Miloš Degenek,au AUS,DF,8,7,0.0,0.0,2016-2017,c8e65157,1860-Munich,641,7.1,1.0,0.0,10.0,42.0,
,Marin Pongračić,hr CRO,DF,6,6,0.0,0.0,2016-2017,2a6cd437,1860-Munich,540,6.0,3.0,0.0,10.0,16.0,
,Florian Neuhaus,de GER,MF,12,4,0.0,0.0,2016-2017,36a59ba4,1860-Munich,477,5.3,3.0,0.0,10.0,13.0,
,Rodnei,br BRA,DF,3,2,0.0,0.0,2016-2017,86aab4db,1860-Munich,225,2.5,2.0,0.0,10.0,2.0,
,Victor Andrade,br BRA,MF,7,1,0.0,1.0,2016-2017,1dc83c51,1860-Munich,234,2.6,3.0,0.0,10.0,2.0,
,Stefan Mugoša,me MNE,FW,10,1,0.0,0.0,2016-2017,c41ca3d8,1860-Munich,175,1.9,0.0,0.0,10.0,33.0,
,Nico Karger,de GER,MF,5,1,0.0,0.0,2016-2017,13814556,1860-Munich,167,1.9,0.0,0.0,10.0,13.0,
,Kilian Jakob,de GER,DF,1,1,0.0,0.0,2016-2017,99d6044d,1860-Munich,90,1.0,0.0,0.0,10.0,13.0,
,Ribamar,br BRA,FW,3,0,0.0,0.0,2016-2017,2d1494d9,1860-Munich,44,0.5,0.0,0.0,10.0,2.0,
,Goran Šukalo,si SVN,MF,1,0,0.0,0.0,2016-2017,9881c8d5,1860-Munich,31,0.3,0.0,0.0,10.0,32.0,
,Frank Boya,cm CMR,"DF,FW",0,0,,,2016-2017,957e00ad,1860-Munich,,,,,10.0,36.0,
,Max Engl,de GER,GK,0,0,,,2016-2017,94901fd,1860-Munich,,,,,10.0,13.0,
,Nicholas Helmbrecht,de GER,MF,0,0,,,2016-2017,97efc7eb,1860-Munich,,,,,10.0,13.0,
,Felix Weber,de GER,DF,0,0,,,2016-2017,1b6f8ad3,1860-Munich,,,,,10.0,13.0,
,﻿Timo Gebhart,de GER,MF,1,1,0.0,0.0,2017-2018,f2f689cf,1860-Munich,90.0,1.0,0.0,0.0,10.0,13.0,
,Nicholas Helmbrecht,de GER,DF,1,1,0.0,0.0,2017-2018,97efc7eb,1860-Munich,90.0,1.0,0.0,0.0,10.0,13.0,
,Nico Karger,de GER,FW,1,1,0.0,0.0,2017-2018,13814556,1860-Munich,90.0,1.0,0.0,0.0,10.0,13.0,
,Christian Köppel,de GER,DF,1,1,0.0,0.0,2017-2018,00976604,1860-Munich,90.0,1.0,0.0,0.0,10.0,13.0,
,Sascha Mölders,de GER,FW,1,1,0.0,0.0,2017-2018,9ddae0f4,1860-Munich,90.0,1.0,0.0,0.0,10.0,13.0,
,Alexander Strobl,at AUT,GK,1,1,0.0,0.0,2017-2018,0d9c098f,1860-Munich,90.0,1.0,0.0,0.0,10.0,24.0,
,Felix Weber,de GER,DF,1,1,0.0,1.0,2017-2018,1b6f8ad3,1860-Munich,90.0,1.0,1.0,0.0,10.0,13.0,
,Daniel Wein,de GER,MF,1,1,0.0,0.0,2017-2018,8b4c3d31,1860-Munich,90.0,1.0,1.0,0.0,10.0,13.0,
,Jan Mauersberger,de GER,DF,1,1,0.0,0.0,2017-2018,fd99c002,1860-Munich,89.0,1.0,2.0,1.0,10.0,13.0,
,Nicolas Andermatt,ch SUI,MF,1,1,1.0,0.0,2017-2018,994567b,1860-Munich,83.0,0.9,1.0,0.0,10.0,39.0,
,Kilian Jakob,de GER,FW,1,1,0.0,0.0,2017-2018,99d6044d,1860-Munich,77.0,0.9,1.0,0.0,10.0,13.0,
,Aaron Berzel,de GER,DF,1,0,0.0,0.0,2017-2018,de179fed,1860-Munich,13.0,0.1,1.0,0.0,10.0,13.0,
,Markus Ziereis,de GER,FW,1,0,0.0,0.0,2017-2018,11f6148e,1860-Munich,7.0,0.1,0.0,0.0,10.0,13.0,
,Felix Bachschmid,de GER,FW,0,0,,,2017-2018,b1e10f34,1860-Munich,,,,,10.0,13.0,
,Marco Hiller,de GER,GK,0,0,,,2017-2018,4bf524cd,1860-Munich,,,,,10.0,13.0,
,Uğur Mustafa Türk,tr TUR,FW,0,0,,,2017-2018,66731be,1860-Munich,,,,,10.0,15.0,
,Phillipp Steinhart,de GER,"DF,MF",0,0,,,2017-2018,955de575,1860-Munich,,,,,10.0,13.0,
,Eric Weeger,de GER,DF,0,0,,,2017-2018,61676cd3,1860-Munich,,,,,10.0,13.0,
,﻿Phillipp Steinhart,de GER,"DF,MF",36,36,8.0,5.0,2018-2019,955de575,1860-Munich,"3,240",36.0,5.0,0.0,10.0,13.0,
,Simon Lorenz,de GER,DF,37,36,0.0,3.0,2018-2019,435f829f,1860-Munich,"3,199",35.5,4.0,0.0,10.0,13.0,
,Daniel Wein,de GER,"MF,DF",36,36,0.0,2.0,2018-2019,8b4c3d31,1860-Munich,"3,183",35.4,8.0,0.0,10.0,13.0,
,Marco Hiller,de GER,GK,33,32,0.0,0.0,2018-2019,4bf524cd,1860-Munich,"2,916",32.4,1.0,0.0,10.0,13.0,
,Sascha Mölders,de GER,FW,34,30,3.0,8.0,2018-2019,9ddae0f4,1860-Munich,"2,763",30.7,7.0,0.0,10.0,13.0,
,Herbert Paul,de GER,DF,32,29,1.0,2.0,2018-2019,5ecff769,1860-Munich,"2,627",29.2,6.0,3.0,10.0,13.0,
,Felix Weber,de GER,DF,32,29,0.0,2.0,2018-2019,1b6f8ad3,1860-Munich,"2,604",28.9,6.0,1.0,10.0,13.0,
,Nico Karger,de GER,"MF,FW",31,28,3.0,5.0,2018-2019,13814556,1860-Munich,"2,466",27.4,2.0,0.0,10.0,13.0,
,Efkan Bekiroglu,tr TUR,MF,29,23,1.0,3.0,2018-2019,6233f5f9,1860-Munich,"2,020",22.4,3.0,0.0,10.0,15.0,
,Stefan Lex,de GER,"MF,FW",33,21,2.0,4.0,2018-2019,b39c06ed,1860-Munich,"1,815",20.2,2.0,0.0,10.0,13.0,
,Quirin Moll,de GER,MF,21,21,1.0,1.0,2018-2019,0a12c10f,1860-Munich,"1,699",18.9,4.0,0.0,10.0,13.0,
,Adriano Grimaldi,de GER,"FW,MF",19,16,4.0,5.0,2018-2019,8ca5bcda,1860-Munich,"1,429",15.9,5.0,0.0,10.0,13.0,
,Marius Willsch,de GER,MF,19,11,1.0,0.0,2018-2019,d2898ff0,1860-Munich,"1,062",11.8,4.0,0.0,10.0,13.0,
,Benjamin Kindsvater,de GER,"MF,FW",22,8,0.0,2.0,2018-2019,128d1170,1860-Munich,895,9.9,3.0,0.0,10.0,13.0,
,Prince Osei Owusu,de GER,FW,16,8,2.0,3.0,2018-2019,8377ba6a,1860-Munich,833,9.3,6.0,0.0,10.0,13.0,
,Aaron Berzel,de GER,"DF,MF",14,8,0.0,0.0,2018-2019,de179fed,1860-Munich,813,9.0,4.0,1.0,10.0,13.0,
,Eric Weeger,de GER,"MF,DF",11,8,0.0,0.0,2018-2019,61676cd3,1860-Munich,606,6.7,2.0,0.0,10.0,13.0,
,Jan Mauersberger,de GER,DF,12,7,0.0,0.0,2018-2019,fd99c002,1860-Munich,530,5.9,0.0,0.0,10.0,13.0,
,Hendrik Bonmann,de GER,GK,6,6,0.0,0.0,2018-2019,03de98b7,1860-Munich,504,5.6,0.0,0.0,10.0,13.0,
,Romuald Lacazette,fr FRA,"MF,FW",11,6,1.0,0.0,2018-2019,1c11c8d9,1860-Munich,500,5.6,3.0,0.0,10.0,4.0,
,Markus Ziereis,de GER,FW,10,5,0.0,0.0,2018-2019,11f6148e,1860-Munich,411,4.6,1.0,0.0,10.0,13.0,
,Alessandro Abruscia,de GER,"MF,FW",13,5,0.0,2.0,2018-2019,607bf437,1860-Munich,400,4.4,0.0,0.0,10.0,13.0,
,Kodjovi Koussou,tg TOG,MF,8,3,0.0,0.0,2018-2019,635f6e,1860-Munich,270,3.0,1.0,0.0,10.0,109.0,
,Semi Belkahia,de GER,DF,4,2,0.0,0.0,2018-2019,7776a35b,1860-Munich,164,1.8,2.0,0.0,10.0,13.0,
,Dennis Dressel,de GER,MF,3,2,0.0,0.0,2018-2019,45136712,1860-Munich,150,1.7,0.0,0.0,10.0,13.0,
,Christian Köppel,de GER,DF,4,1,0.0,0.0,2018-2019,00976604,1860-Munich,244,2.7,1.0,0.0,10.0,13.0,
,Kristian Böhnlein,de GER,MF,3,1,0.0,0.0,2018-2019,c8ffb010,1860-Munich,149,1.7,2.0,0.0,10.0,13.0,
,Severin Buchta,de GER,MF,0,0,,,2018-2019,484cedd1,1860-Munich,,,,,10.0,13.0,
,Johann Hipper,de GER,GK,0,0,,,2018-2019,096ddbe4,1860-Munich,,,,,10.0,13.0,
,Uğur Mustafa Türk,tr TUR,FW,0,0,,,2018-2019,66731be,1860-Munich,,,,,10.0,15.0,
,Noel Niemann,de GER,"FW,MF",0,0,,,2018-2019,0ff7614,1860-Munich,,,,,10.0,13.0,
,Simon Seferings,de GER,MF,0,0,,,2018-2019,6f33946,1860-Munich,,,,,10.0,13.0,
,﻿Sascha Mölders,de GER,FW,37,36,10.0,15.0,2019-2020,9ddae0f4,1860-Munich,"3,195",35.5,6.0,0.0,10.0,13.0,
,Daniel Wein,de GER,"MF,DF",35,34,4.0,1.0,2019-2020,8b4c3d31,1860-Munich,"2,994",33.3,9.0,0.0,10.0,13.0,
,Phillipp Steinhart,de GER,DF,34,33,6.0,1.0,2019-2020,955de575,1860-Munich,"2,816",31.3,11.0,1.0,10.0,13.0,
,Marius Willsch,de GER,"DF,MF",36,29,2.0,0.0,2019-2020,d2898ff0,1860-Munich,"2,647",29.4,8.0,0.0,10.0,13.0,
,Dennis Erdmann,de GER,DF,30,28,2.0,0.0,2019-2020,47d8db69,1860-Munich,"2,470",27.4,13.0,0.0,10.0,13.0,
,Dennis Dressel,de GER,MF,33,25,1.0,6.0,2019-2020,45136712,1860-Munich,"2,308",25.6,4.0,0.0,10.0,13.0,
,Marco Hiller,de GER,GK,25,25,0.0,0.0,2019-2020,4bf524cd,1860-Munich,"2,250",25.0,1.0,0.0,10.0,13.0,
,Aaron Berzel,de GER,DF,28,24,1.0,2.0,2019-2020,de179fed,1860-Munich,"2,272",25.2,9.0,0.0,10.0,13.0,
,Tim Rieder,de GER,"MF,DF",25,24,1.0,3.0,2019-2020,8f63e400,1860-Munich,"2,149",23.9,7.0,0.0,10.0,13.0,
,Efkan Bekiroglu,tr TUR,MF,28,24,3.0,10.0,2019-2020,6233f5f9,1860-Munich,"2,134",23.7,4.0,0.0,10.0,15.0,
,Stefan Lex,de GER,"FW,MF",29,23,9.0,7.0,2019-2020,b39c06ed,1860-Munich,"1,953",21.7,2.0,0.0,10.0,13.0,
,Felix Weber,de GER,DF,22,18,0.0,2.0,2019-2020,1b6f8ad3,1860-Munich,"1,538",17.1,7.0,2.0,10.0,13.0,
,Herbert Paul,de GER,DF,23,15,0.0,1.0,2019-2020,5ecff769,1860-Munich,"1,341",14.9,1.0,1.0,10.0,13.0,
,Hendrik Bonmann,de GER,GK,13,13,0.0,0.0,2019-2020,03de98b7,1860-Munich,"1,170",13.0,2.0,0.0,10.0,13.0,
,Timo Gebhart,de GER,"MF,FW",27,12,1.0,3.0,2019-2020,f2f689cf,1860-Munich,"1,151",12.8,0.0,0.0,10.0,13.0,
,Prince Osei Owusu,de GER,FW,28,11,4.0,4.0,2019-2020,8377ba6a,1860-Munich,"1,231",13.7,2.0,0.0,10.0,13.0,
,Leon Klassen,ru RUS,"MF,DF",19,10,1.0,2.0,2019-2020,570af22f,1860-Munich,"1,012",11.2,5.0,0.0,10.0,23.0,
,Benjamin Kindsvater,de GER,MF,13,10,0.0,0.0,2019-2020,128d1170,1860-Munich,739,8.2,1.0,0.0,10.0,13.0,
,Noel Niemann,de GER,"MF,FW",13,8,2.0,2.0,2019-2020,0ff7614,1860-Munich,661,7.3,2.0,0.0,10.0,13.0,
,Fabian Greilinger,de GER,"MF,FW",12,7,0.0,0.0,2019-2020,350bd5db,1860-Munich,537,6.0,1.0,0.0,10.0,13.0,
,Kristian Böhnlein,de GER,MF,9,3,0.0,1.0,2019-2020,c8ffb010,1860-Munich,257,2.9,2.0,0.0,10.0,13.0,
,Markus Ziereis,de GER,FW,11,2,1.0,1.0,2019-2020,11f6148e,1860-Munich,246,2.7,0.0,0.0,10.0,13.0,
,Quirin Moll,de GER,MF,8,2,0.0,0.0,2019-2020,0a12c10f,1860-Munich,197,2.2,0.0,0.0,10.0,13.0,
,Nico Karger,de GER,FW,8,1,0.0,0.0,2019-2020,13814556,1860-Munich,205,2.3,0.0,0.0,10.0,13.0,
,Simon Seferings,de GER,MF,2,1,0.0,0.0,2019-2020,6f33946,1860-Munich,46,0.5,0.0,0.0,10.0,13.0,
,Tom Kretzschmar,de GER,GK,0,0,,,2019-2020,d5e53d0c,1860-Munich,,,,,10.0,13.0,
,Niklas Lang,bb BRB,DF,0,0,,,2019-2020,c490c344,1860-Munich,,,,,10.0,114.0,
,Eric Weeger,de GER,DF,0,0,,,2019-2020,61676cd3,1860-Munich,,,,,10.0,13.0,
,﻿Marco Hiller,de GER,GK,38,38,0.0,0.0,2020-2021,4bf524cd,1860-Munich,"3,338",37.1,1.0,1.0,10.0,13.0,
,Sascha Mölders,de GER,FW,37,37,6.0,22.0,2020-2021,9ddae0f4,1860-Munich,"3,304",36.7,8.0,0.0,10.0,13.0,
,Phillipp Steinhart,de GER,DF,36,36,6.0,9.0,2020-2021,955de575,1860-Munich,"3,224",35.8,9.0,1.0,10.0,13.0,
,Stephan Salger,de GER,DF,34,34,1.0,1.0,2020-2021,c19c335b,1860-Munich,"3,023",33.6,8.0,1.0,10.0,13.0,
,Marius Willsch,de GER,DF,35,34,3.0,1.0,2020-2021,d2898ff0,1860-Munich,"2,929",32.5,8.0,0.0,10.0,13.0,
,Richard Neudecker,de GER,MF,37,34,8.0,7.0,2020-2021,412056d4,1860-Munich,"2,890",32.1,9.0,0.0,10.0,13.0,
,Dennis Dressel,de GER,MF,36,31,3.0,8.0,2020-2021,45136712,1860-Munich,"2,826",31.4,3.0,1.0,10.0,13.0,
,Stefan Lex,de GER,"MF,FW",33,31,5.0,5.0,2020-2021,b39c06ed,1860-Munich,"2,432",27.0,3.0,0.0,10.0,13.0,
