Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Garry De Graef,/en/players/924b0501/Garry-De-Graef,924b0501,Garry-De-Graef,be BEL,DF,Paderborn-07
1,Markus Bollmann,/en/players/e60def1a/Markus-Bollmann,60def1a,Markus-Bollm,de GER,DF,Paderborn-07
2,Dennis Schulp,/en/players/8a9ab426/Dennis-Schulp,8a9ab426,Dennis-Schu,nl NED,FW,Paderborn-07
3,Marcel Ndjeng,/en/players/b93ae324/Marcel-Ndjeng,b93ae324,Marcel-Ndjeng,cm CMR,MF,Paderborn-07
4,René Müller,/en/players/a7a24279/Rene-Muller,7a24279,Rene-Mu,de GER,FW,Paderborn-07
5,Roel Brouwers,/en/players/82f61d83/Roel-Brouwers,82f61d83,Roel-Brouw,nl NED,DF,Paderborn-07
6,David Fall,/en/players/d1ef5f4f/David-Fall,d1ef5f4f,David-F,de GER,DF,Paderborn-07
7,Stephan Maaß,/en/players/3e95015e/Stephan-Maass,3e95015e,Stephan-M,de GER,MF,Paderborn-07
8,Benjamin Schüßler,/en/players/906ffa14/Benjamin-Schussler,906ffa14,Benjamin-Schu,de GER,MF,Paderborn-07
9,Marc Gouiffe à Goufan,/en/players/82a76d36/Marc-Gouiffe-a-Goufan,82a76d36,Marc-Gouiffe-a-Gouf,cm CMR,"DF,MF",Paderborn-07
10,Daniel Brinkmann,/en/players/9f4b3eba/Daniel-Brinkmann,9f4b3eba,Daniel-Brinkm,de GER,MF,Paderborn-07
11,Tom Starke,/en/players/5b52d1f7/Tom-Starke,5b52d1f7,Tom-Stark,de GER,GK,Paderborn-07
12,Mehmet Dragusha,/en/players/11fb2158/Mehmet-Dragusha,11fb2158,Mehmet-Dragush,al ALB,MF,Paderborn-07
13,Lukas Kruse,/en/players/d479d6fa/Lukas-Kruse,d479d6fa,Lukas-Kru,de GER,GK,Paderborn-07
14,Markus Krösche,/en/players/51f50297/Markus-Krosche,51f50297,Markus-Krosch,de GER,"DF,MF",Paderborn-07
15,Duško Đurišić,/en/players/02e70c3a/Dusko-Djurisic,02e70c3a,Dusko-Djurisic,me MNE,DF,Paderborn-07
16,Thorsten Becker,/en/players/c82ee061/Thorsten-Becker,c82ee061,Thorsten-Beck,de GER,DF,Paderborn-07
17,Hüzeyfe Doğan,/en/players/128eae5a/Huzeyfe-Dogan,128eae5a,Huzeyfe-Dog,tr TUR,MF,Paderborn-07
18,Stephan Loboué,/en/players/e28dd027/Stephan-Loboue,28dd027,Stephan-Lobou,ci CIV,GK,Paderborn-07
19,Bernhard Erkinger,/en/players/9137c4af/Bernhard-Erkinger,9137c4af,Bernhard-Erking,at AUT,DF,Paderborn-07
20,Albert Bunjaku,/en/players/3af964c3/Albert-Bunjaku,3af964c3,Albert-Bunjaku,xk KVX,FW,Paderborn-07
21,Danijel Štefulj,/en/players/31a565a4/Danijel-Stefulj,31a565a4,Danijel-Stefulj,hr CRO,"DF,MF",Paderborn-07
22,Radovan Vujanović,/en/players/2a45b71c/Radovan-Vujanovic,2a45b71c,Radovan-Vujanovic,rs SRB,FW,Paderborn-07
24,Andrew Sinkala,/en/players/676808bb/Andrew-Sinkala,676808bb,Andrew-Sink,zm ZAM,MF,Paderborn-07
25,Erwin Koen,/en/players/f83cd175/Erwin-Koen,f83cd175,Erwin-Ko,nl NED,FW,Paderborn-07
26,Nils Döring,/en/players/c76a5058/Nils-Doring,c76a5058,Nils-Doring,de GER,DF,Paderborn-07
27,Jérôme Colinet,/en/players/6b7d80e4/Jerome-Colinet,6b7d80e4,Jerome-Colinet,be BEL,MF,Paderborn-07
