2021-2022,Istres
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Fabien Barrillon,fr FRA,DF,1,1,0,0,90,1.0,0,0,/en/players/d93353c2/Fabien-Barrillon,d93353c2,Fabien-Barrillo
Jonathan Béhé,fr FRA,"FW,MF",1,1,0,0,90,1.0,0,0,/en/players/4f8b9cf4/Jonathan-Behe,4f8b9cf4,Jonathan-Beh
Paul-Antoine Finidori,fr FRA,MF,1,1,0,0,90,1.0,0,0,/en/players/3b0985d3/Paul-Antoine-Finidori,3b0985d3,Paul-Antoine-Finidori
Tom Portelli,fr FRA,GK,1,1,0,0,90,1.0,1,0,/en/players/5c01c2ee/Tom-Portelli,5c01c2ee,Tom-Portelli
Vincent Simondi,fr FRA,DF,1,1,0,0,90,1.0,0,0,/en/players/4ad4364e/Vincent-Simondi,4ad4364e,Vincent-Simondi
Abdoul-Karim Sylla,nl NED,FW,1,1,0,0,90,1.0,0,0,/en/players/9ccefcc0/Abdoul-Karim-Sylla,9ccefcc0,Abdoul-Karim-S
Walid Soudi,fr FRA,DF,1,1,0,0,89,1.0,1,0,/en/players/add30518/Walid-Soudi,dd30518,Walid-Soudi
Yanis Akeb Daoud,fr FRA,MF,1,1,0,1,76,0.8,0,0,/en/players/9a1b7a74/Yanis-Akeb-Daoud,9a1b7a74,Yanis-Akeb-Daoud
Lahcen Tazi,fr FRA,FW,1,1,0,0,70,0.8,0,0,/en/players/bd6482e6/Lahcen-Tazi,bd6482e6,Lahcen-Tazi
Jordan Douhet,fr FRA,DF,1,1,0,0,45,0.5,0,0,/en/players/35e99064/Jordan-Douhet,35e99064,Jordan-Douhet
Djawad Dridi,fr FRA,DF,1,1,0,0,39,0.4,2,1,/en/players/87665bb7/Djawad-Dridi,87665bb7,Djawad-Dridi
Alexandre Le Parmentier,fr FRA,DF,1,0,0,0,45,0.5,0,0,/en/players/fd9a024e/Alexandre-Le-Parmentier,fd9a024e,Alexandre-Le-Parmenti
Sofiene Danabache,fr FRA,MF,1,0,0,0,20,0.2,0,0,/en/players/6d4cd9e4/Sofiene-Danabache,6d4cd9e4,Sofiene-Danabach
Yohan Zemoura,fr FRA,MF,1,0,0,1,14,0.2,0,0,/en/players/e70e97b8/Yohan-Zemoura,70e97b8,Yohan-Zemou
Téo Bouvier,fr FRA,FW,1,0,0,0,1,0.0,0,0,/en/players/f698be7a/Teo-Bouvier,f698be7a,Teo-Bouvi
Tarik Bizzou,fr FRA,DF,0,0,,,,,,,/en/players/443dcd77/Tarik-Bizzou,443dcd77,Tarik-Bizzou
Liassine Cadamuro,dz ALG,DF,0,0,,,,,,,/en/players/e3a83cb9/Liassine-Cadamuro,3a83cb9,Liassine-Cadamuro
Jordan Gil,fr FRA,GK,0,0,,,,,,,/en/players/a4c42447/Jordan-Gil,4c42447,Jordan-Gi
