,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Gennaro Bracigliano,/en/players/8e812b0c/Gennaro-Bracigliano,8e812b0c,Gennaro-Bracigliano,fr FRA,GK
1,Pape Diakhaté,/en/players/84340e6d/Pape-Diakhate,84340e6d,Pape-Diakhat,sn SEN,DF
2,Pascal Berenguer,/en/players/9036cb27/Pascal-Berenguer,9036cb27,Pascal-Berengu,fr FRA,MF
3,Michaël Chrétien,/en/players/28375a19/Michael-Chretien,28375a19,Michael-Chreti,ma MAR,DF
4,Sébastien Puygrenier,/en/players/13b1fd46/Sebastien-Puygrenier,13b1fd46,Sebastien-Puygreni,fr FRA,DF
5,Frédéric Biancalani,/en/players/581d675e/Frederic-Biancalani,581d675e,Frederic-Biancalani,fr FRA,DF
6,Emmanuel Duchemin,/en/players/b7a15ac0/Emmanuel-Duchemin,b7a15ac0,Emmanuel-Duchemi,fr FRA,MF
7,Benjamin Gavanon,/en/players/b5835a51/Benjamin-Gavanon,b5835a51,Benjamin-Gavano,fr FRA,MF
8,Adrian Sarkissian,/en/players/b1d3efbe/Adrian-Sarkissian,b1d3efbe,Adrian-Sarkissi,uy URU,MF
9,Cédric Lécluse,/en/players/b3d0225a/Cedric-Lecluse,b3d0225a,Cedric-Leclu,fr FRA,DF
10,André Luiz,/en/players/1cebf8fa/Andre-Luiz,1cebf8fa,Andre-Luiz,br BRA,DF
11,Monsef Zerka,/en/players/b31bd1cb/Monsef-Zerka,b31bd1cb,Monsef-Zerk,ma MAR,"FW,MF"
12,Jonathan Brison,/en/players/c0bd9792/Jonathan-Brison,c0bd9792,Jonathan-Briso,fr FRA,"DF,MF"
13,Kim,/en/players/a8c02c91/Kim,8c02c91,Kim,br BRA,"FW,MF"
14,Élie Kroupi,/en/players/56d229af/Elie-Kroupi,56d229af,Elie-Kroupi,ci CIV,FW
15,Adaílton,/en/players/ce7c48a9/Adailton,ce7c48a9,Adailto,br BRA,DF
16,Gaston Curbelo,/en/players/4404a0d2/Gaston-Curbelo,4404a0d2,Gaston-Curbelo,fr FRA,FW
17,Landry N'Guémo,/en/players/84d036fd/Landry-NGuemo,84d036fd,Landry-NGuemo,cm CMR,"DF,MF"
18,Manuel da Costa,/en/players/50e14b3c/Manuel-da-Costa,50e14b3c,Manuel-da-Cost,ma MAR,DF
19,Olivier Sorin,/en/players/56d43c27/Olivier-Sorin,56d43c27,Olivier-Sori,fr FRA,GK
20,Abdoulaye Khouma Keita,/en/players/1004743a/Abdoulaye-Khouma-Keita,1004743a,Abdoulaye-Khouma-Keit,sn SEN,DF
21,Gergely Rudolf,/en/players/60eacf8b/Gergely-Rudolf,60eacf8b,Gergely-Rudolf,hu HUN,FW
22,Basile Camerling,/en/players/cefb91ce/Basile-Camerling,cefb91ce,Basile-Camerling,fr FRA,FW
23,Dagui Bakari,/en/players/6aa8b491/Dagui-Bakari,6aa8b491,Dagui-Bakari,ci CIV,FW
24,Patrick N'Tolla,/en/players/729daee7/Patrick-NTolla,729daee7,Patrick-NTo,cm CMR,DF
26,David Sauget,/en/players/139db2d0/David-Sauget,139db2d0,David-Sauget,fr FRA,DF
27,Issiar Dia,/en/players/32d787c2/Issiar-Dia,32d787c2,Issiar-Di,sn SEN,"FW,MF"
28,Damien Gregorini,/en/players/1edb2e8f/Damien-Gregorini,1edb2e8f,Damien-Gregorini,fr FRA,GK
29,Marc-Antoine Fortuné,/en/players/402077cd/Marc-Antoine-Fortune,402077cd,Marc-Antoine-Fortu,fr FRA,FW
30,Youssouf Hadji,/en/players/6ae62163/Youssouf-Hadji,6ae62163,Youssouf-Hadji,ma MAR,"FW,MF"
31,Damián Macaluso,/en/players/c78f2b1a/Damian-Macaluso,c78f2b1a,Damian-Macaluso,uy URU,DF
32,Johan Lapeyre,/en/players/62848a7c/Johan-Lapeyre,62848a7c,Johan-L,fr FRA,GK
33,Rachid Hamdani,/en/players/b475ba11/Rachid-Hamdani,b475ba11,Rachid-Hamdani,ma MAR,MF
34,Chris Malonga,/en/players/44ff4af6/Chris-Malonga,44ff4af6,Chris-Malong,cg CGO,MF
35,Ludovic Guerriero,/en/players/d7ebd81e/Ludovic-Guerriero,d7ebd81e,Ludovic-Guerriero,fr FRA,MF
36,Abdeslam Ouaddou,/en/players/02bb0e65/Abdeslam-Ouaddou,02bb0e65,Abdeslam-Ouaddou,ma MAR,"DF,MF"
37,Julien Féret,/en/players/ac62861c/Julien-Feret,c62861c,Julien-Feret,fr FRA,MF
38,Alfred N'Diaye,/en/players/7789bf63/Alfred-NDiaye,7789bf63,Alfred-NDi,sn SEN,"DF,MF"
39,Hélder Maurílio,/en/players/cf687463/Helder-Maurilio,cf687463,Helder-Maurilio,br BRA,"DF,MF"
40,Jean Calvé,/en/players/8111297a/Jean-Calve,8111297a,Jean-Calv,fr FRA,DF
41,Joël Sami,/en/players/62ec9d5e/Joel-Sami,62ec9d5e,Joel-Sami,cd COD,DF
42,Veigar Páll Gunnarsson,/en/players/3651cbe0/Veigar-Pall-Gunnarsson,3651cbe0,Veigar-Pall-Gunnarsso,is ISL,FW
