Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Graeme Murty,sct SCO,DF,44,43,3.0,0.0,2002-2003,/en/players/6b4b0d92/Graeme-Murty,6b4b0d92,Reading,"3,911",43.5,2.0,0.0,145,67.0,7392,Reading
,Nicky Shorey,eng ENG,"DF,MF",43,43,2.0,2.0,2002-2003,/en/players/9665e2ea/Nicky-Shorey,9665e2ea,Reading,"3,848",42.8,4.0,0.0,145,6.0,7812,Reading
,Marcus Hahnemann,us USA,GK,41,41,0.0,0.0,2002-2003,/en/players/c6be3102/Marcus-Hahnemann,c6be3102,Reading,"3,690",41.0,4.0,0.0,145,75.0,9146,Reading
,Andrew Hughes,eng ENG,MF,43,41,4.0,9.0,2002-2003,/en/players/f63b342e/Andrew-Hughes,f63b342e,Reading,"3,532",39.2,2.0,0.0,145,6.0,7424,Reading
,Adrian Williams,wls WAL,DF,38,38,1.0,1.0,2002-2003,/en/players/e0606e6e/Adrian-Williams,0606e6e,Reading,"3,285",36.5,5.0,0.0,145,18.0,9585,Reading
,Nicky Forster,eng ENG,FW,40,35,4.0,16.0,2002-2003,/en/players/8947bae8/Nicky-Forster,8947bae8,Reading,"3,038",33.8,3.0,0.0,145,6.0,7401,Reading
,James Harper,eng ENG,MF,36,34,2.0,2.0,2002-2003,/en/players/3bdf320f/James-Harper,3bdf320f,Reading,"2,891",32.1,0.0,0.0,145,6.0,9586,Reading
,John Salako,eng ENG,MF,43,33,6.0,4.0,2002-2003,/en/players/2749f5b7/John-Salako,2749f5b7,Reading,"2,956",32.8,2.0,0.0,145,6.0,9587,Reading
,Kevin Watson,eng ENG,MF,32,24,2.0,1.0,2002-2003,/en/players/997ba893/Kevin-Watson,997ba893,Reading,"2,198",24.4,5.0,0.0,145,6.0,9588,Reading
,Steve Sidwell,eng ENG,MF,25,24,3.0,7.0,2002-2003,/en/players/ed083afd/Steve-Sidwell,d083afd,Reading,"2,025",22.5,3.0,0.0,145,6.0,6177,Reading
,Ricky Newman,eng ENG,MF,28,21,0.0,0.0,2002-2003,/en/players/9e407813/Ricky-Newman,9e407813,Reading,"2,047",22.7,9.0,0.0,145,6.0,9589,Reading
,Steve Brown,eng ENG,DF,21,21,0.0,1.0,2002-2003,/en/players/a889aef3/Steve-Brown,889aef3,Reading,"1,699",18.9,4.0,0.0,145,6.0,7350,Reading
,John Mackie,eng ENG,DF,25,20,0.0,0.0,2002-2003,/en/players/347652f8/John-Mackie,347652f8,Reading,"1,894",21.0,7.0,1.0,145,6.0,9590,Reading
,Tony Rougier,tt TRI,MF,26,18,4.0,5.0,2002-2003,/en/players/b8ca3fa8/Tony-Rougier,b8ca3fa8,Reading,"1,576",17.5,5.0,0.0,145,123.0,9591,Reading
,Luke Chadwick,eng ENG,MF,15,15,1.0,1.0,2002-2003,/en/players/9c35f696/Luke-Chadwick,9c35f696,Reading,"1,166",13.0,0.0,0.0,145,6.0,5723,Reading
,Jamie Cureton,eng ENG,FW,27,13,2.0,9.0,2002-2003,/en/players/42f6103b/Jamie-Cureton,42f6103b,Reading,"1,360",15.1,0.0,0.0,145,6.0,9370,Reading
,Matthew Upson,eng ENG,DF,14,13,0.0,0.0,2002-2003,/en/players/1a6e6d03/Matthew-Upson,1a6e6d03,Reading,"1,148",12.8,3.0,0.0,145,6.0,7595,Reading
,Martin Butler,,FW,21,12,0.0,2.0,2002-2003,/en/players/f9810fd7/Martin-Butler,f9810fd7,Reading,"1,090",12.1,4.0,0.0,145,,90357,Reading
,Nathan Tyson,eng ENG,FW,23,9,2.0,1.0,2002-2003,/en/players/8cab3924/Nathan-Tyson,8cab3924,Reading,826,9.2,1.0,0.0,145,6.0,9592,Reading
,Sammy Igoe,eng ENG,MF,15,8,2.0,0.0,2002-2003,/en/players/b568c9a8/Sammy-Igoe,b568c9a8,Reading,780,8.7,4.0,0.0,145,6.0,9593,Reading
,Adrian Viveash,eng ENG,DF,5,4,0.0,0.0,2002-2003,/en/players/2104364b/Adrian-Viveash,2104364b,Reading,381,4.2,0.0,1.0,145,6.0,9594,Reading
,Phil Whitehead,eng ENG,GK,4,4,0.0,0.0,2002-2003,/en/players/ac49ce6c/Phil-Whitehead,c49ce6c,Reading,360,4.0,0.0,0.0,145,6.0,9595,Reading
,Darius Henderson,eng ENG,FW,22,1,1.0,4.0,2002-2003,/en/players/ea503cef/Darius-Henderson,503cef,Reading,508,5.6,1.0,0.0,145,6.0,9596,Reading
