Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB
,Peter Ankersen,dk DEN,DF,19,11,1.0,0.0,2019-2020,df525574,Genoa,"1,063",11.8,2.0,0.0,191.0,7.0,
,Christian Kouamé,ci CIV,"FW,MF",11,10,2.0,5.0,2019-2020,58e933d2,Genoa,915,10.2,1.0,0.0,191.0,35.0,
,Edoardo Goldaniga,it ITA,DF,13,8,0.0,1.0,2019-2020,4b029b31,Genoa,784,8.7,4.0,0.0,191.0,9.0,
,Marko Pajač,hr CRO,"DF,FW",11,8,0.0,0.0,2019-2020,5df4ef30,Genoa,759,8.4,1.0,0.0,191.0,16.0,
,Kevin Agudelo,co COL,"MF,FW",10,7,1.0,1.0,2019-2020,46fa7204,Genoa,666,7.4,5.0,1.0,191.0,19.0,
,Andrea Favilli,it ITA,FW,20,7,0.0,0.0,2019-2020,44510fde,Genoa,658,7.3,4.0,0.0,191.0,9.0,
,Adama Soumaoro,fr FRA,DF,8,7,0.0,1.0,2019-2020,7b075c75,Genoa,637,7.1,2.0,0.0,191.0,4.0,
,Filip Jagiełło,pl POL,MF,11,6,2.0,0.0,2019-2020,4cdcbc14,Genoa,553,6.1,0.0,0.0,191.0,14.0,
,Iago Falque,es ESP,MF,10,6,1.0,2.0,2019-2020,440c84ed,Genoa,519,5.8,0.0,0.0,191.0,1.0,
,Jawad El Yamiq,ma MAR,DF,3,2,0.0,0.0,2019-2020,f6f6b6e8,Genoa,197,2.2,1.0,0.0,191.0,26.0,
,Riccardo Saponara,it ITA,MF,4,2,0.0,0.0,2019-2020,3bb7af3b,Genoa,168,1.9,1.0,1.0,191.0,9.0,
,Mattia Destro,it ITA,"FW,MF",8,1,0.0,0.0,2019-2020,d7d32194,Genoa,150,1.7,0.0,0.0,191.0,9.0,
,Nicolò Rovella,it ITA,MF,2,1,0.0,0.0,2019-2020,58cbfd5,Genoa,105,1.2,0.0,0.0,191.0,9.0,
,Sinan Gümüş,tr TUR,"FW,MF",3,1,0.0,0.0,2019-2020,c1f056e,Genoa,96,1.1,0.0,0.0,191.0,15.0,
,Denilho Cleonise,nl NED,"MF,FW",4,0,0.0,0.0,2019-2020,91c9de34,Genoa,47,0.5,2.0,0.0,191.0,11.0,
,Rômulo,it ITA,DF,1,0,0.0,0.0,2019-2020,07abb358,Genoa,20,0.2,0.0,0.0,191.0,9.0,
,Federico Marchetti,it ITA,GK,0,0,0.0,0.0,2019-2020,f794b426,Genoa,,0.0,0.0,2.0,191.0,9.0,
,Sebastian Eriksson,se SWE,"DF,MF",0,0,,,2019-2020,35d76360,Genoa,,,,,191.0,41.0,
,Salvador Ichazo,uy URU,GK,0,0,,,2019-2020,514f0896,Genoa,,,,,191.0,8.0,
,Jandrei,br BRA,GK,0,0,,,2019-2020,85ea4399,Genoa,,,,,191.0,2.0,
,Flavio Junior Bianchi,it ITA,FW,0,0,,,2019-2020,3ef965c1,Genoa,,,,,191.0,9.0,
,Vasco Oliveira,pt POR,DF,0,0,,,2019-2020,9ca50f5,Genoa,,,,,191.0,3.0,
,Nicolo Radaelli,it ITA,GK,0,0,,,2019-2020,01da4666,Genoa,,,,,191.0,9.0,
,﻿Mattia Perin,it ITA,GK,32,32,0.0,0.0,2020-2021,4c62d0c8,Genoa,"2,879",32.0,1.0,1.0,191.0,9.0,
,Andrea Masiello,it ITA,DF,30,30,0.0,0.0,2020-2021,0314d87,Genoa,"2,563",28.5,6.0,0.0,191.0,9.0,
,Milan Badelj,hr CRO,MF,30,29,4.0,1.0,2020-2021,8c930bb,Genoa,"2,408",26.8,7.0,0.0,191.0,16.0,
,Ivan Radovanović,rs SRB,"DF,MF",33,24,0.0,0.0,2020-2021,023937a9,Genoa,"2,232",24.8,6.0,0.0,191.0,28.0,
,Davide Zappacosta,it ITA,DF,25,23,2.0,4.0,2020-2021,7fe90ccd,Genoa,"2,045",22.7,3.0,0.0,191.0,9.0,
,Miha Zajc,si SVN,MF,31,22,3.0,1.0,2020-2021,83e4643e,Genoa,"1,863",20.7,4.0,0.0,191.0,32.0,
,Mattia Destro,it ITA,FW,29,22,1.0,11.0,2020-2021,d7d32194,Genoa,"1,606",17.8,5.0,0.0,191.0,9.0,
,Domenico Criscito,it ITA,DF,23,20,0.0,1.0,2020-2021,35dd6d80,Genoa,"1,726",19.2,6.0,0.0,191.0,9.0,
,Edoardo Goldaniga,it ITA,DF,25,19,1.0,0.0,2020-2021,4b029b31,Genoa,"1,857",20.6,8.0,0.0,191.0,9.0,
,Kevin Strootman,nl NED,MF,18,18,4.0,0.0,2020-2021,f2e5e1a,Genoa,"1,314",14.6,7.0,0.0,191.0,11.0,
,Eldor Shomurodov,uz UZB,FW,31,16,1.0,8.0,2020-2021,57469b2d,Genoa,"1,677",18.6,1.0,0.0,191.0,170.0,
,Marko Pjaca,hr CRO,"FW,MF",35,15,2.0,3.0,2020-2021,2c38b327,Genoa,"1,418",15.8,0.0,0.0,191.0,16.0,
,Goran Pandev,mk MKD,"FW,MF",29,15,3.0,7.0,2020-2021,d711d04f,Genoa,"1,404",15.6,5.0,0.0,191.0,81.0,
,Lennart-Marten Czyborra,de GER,DF,17,15,0.0,1.0,2020-2021,7ba1f1ef,Genoa,"1,173",13.0,2.0,0.0,191.0,13.0,
,Paolo Ghiglione,it ITA,"DF,MF",23,14,4.0,0.0,2020-2021,71dc23da,Genoa,"1,358",15.1,4.0,0.0,191.0,9.0,
,Gianluca Scamacca,it ITA,FW,26,13,2.0,8.0,2020-2021,8790f988,Genoa,"1,352",15.0,1.0,0.0,191.0,9.0,
,Lukas Lerager,dk DEN,MF,16,13,1.0,0.0,2020-2021,1b82f8df,Genoa,"1,159",12.9,0.0,0.0,191.0,7.0,
,Nicolò Rovella,it ITA,MF,20,12,2.0,0.0,2020-2021,58cbfd5,Genoa,"1,187",13.2,4.0,0.0,191.0,9.0,
,Cristián Zapata,co COL,DF,12,12,0.0,0.0,2020-2021,b1deecf8,Genoa,968,10.8,2.0,0.0,191.0,19.0,
,Davide Biraschi,it ITA,DF,13,11,0.0,0.0,2020-2021,64cd167d,Genoa,915,10.2,2.0,0.0,191.0,9.0,
,Mattia Bani,it ITA,DF,11,10,0.0,0.0,2020-2021,0821331c,Genoa,921,10.2,4.0,0.0,191.0,9.0,
,Valon Behrami,ch SUI,MF,26,8,0.0,0.0,2020-2021,d3d758d8,Genoa,892,9.9,3.0,1.0,191.0,39.0,
,Luca Pellegrini,it ITA,"DF,MF",11,7,1.0,0.0,2020-2021,3b61c9ec,Genoa,639,7.1,2.0,0.0,191.0,9.0,
,Stefano Sturaro,it ITA,MF,6,6,0.0,1.0,2020-2021,2334478a,Genoa,445,4.9,1.0,0.0,191.0,9.0,
,Federico Marchetti,it ITA,GK,4,4,0.0,0.0,2020-2021,f794b426,Genoa,334,3.7,0.0,0.0,191.0,9.0,
,Filippo Melegoni,it ITA,"MF,DF",14,3,0.0,0.0,2020-2021,6604165d,Genoa,389,4.3,1.0,0.0,191.0,9.0,
,Francesco Cassata,it ITA,"DF,FW",8,2,0.0,0.0,2020-2021,96960855,Genoa,227,2.5,2.0,0.0,191.0,9.0,
,Alberto Paleari,it ITA,GK,3,2,0.0,0.0,2020-2021,94a3606c,Genoa,206,2.3,0.0,0.0,191.0,9.0,
,Jérôme Onguéné,cm CMR,DF,4,1,0.0,0.0,2020-2021,81f0356,Genoa,181,2.0,0.0,0.0,191.0,36.0,
,Manolo Portanova,it ITA,"MF,FW",3,0,0.0,0.0,2020-2021,c8c0dccd,Genoa,66,0.7,0.0,0.0,191.0,9.0,
,Vittorio Parigini,it ITA,"MF,DF",4,0,0.0,0.0,2020-2021,75efed2e,Genoa,56,0.6,0.0,0.0,191.0,9.0,
,Giuseppe Caso,it ITA,"DF,FW",2,0,0.0,0.0,2020-2021,099a2de5,Genoa,54,0.6,0.0,0.0,191.0,9.0,
,Steeve-Mike Ebongue,fr FRA,MF,3,0,1.0,0.0,2020-2021,9d5ab351,Genoa,52,0.6,0.0,0.0,191.0,4.0,
,Yayah Kallon,sl SLE,FW,1,0,0.0,0.0,2020-2021,f95f49d2,Genoa,45,0.5,0.0,0.0,191.0,129.0,
,Giuseppe Agostino,it ITA,GK,0,0,,,2020-2021,98179242,Genoa,,,,,191.0,9.0,
,Peter Ankersen,dk DEN,DF,0,0,,,2020-2021,df525574,Genoa,,,,,191.0,7.0,
,Raúl Asencio,es ESP,FW,0,0,,,2020-2021,69b17c5b,Genoa,,,,,191.0,1.0,
,Joel Asoro,se SWE,FW,0,0,,,2020-2021,13e827f8,Genoa,,,,,191.0,41.0,
,Petar Brlek,hr CRO,MF,0,0,,,2020-2021,4590c6e7,Genoa,,,,,191.0,16.0,
,Daniel Dumbravanu,md MDA,DF,0,0,,,2020-2021,2dd36a89,Genoa,,,,,191.0,163.0,
,Darian Males,ch SUI,MF,0,0,,,2020-2021,58a05c2e,Genoa,,,,,191.0,39.0,
,Claudiu Micovschi,ro ROU,FW,0,0,,,2020-2021,1bb49bb9,Genoa,,,,,191.0,51.0,
,Lasse Schöne,dk DEN,MF,0,0,,,2020-2021,c3a8bcd8,Genoa,,,,,191.0,7.0,
,Lukáš Zima,cz CZE,GK,0,0,,,2020-2021,1e330270,Genoa,,,,,191.0,84.0,
,﻿Salvatore Sirigu,it ITA,GK,37,37,0.0,0.0,2021-2022,10dc46f0,Genoa,"3,330",37.0,0.0,0.0,191.0,9.0,
,Milan Badelj,hr CRO,MF,34,34,0.0,1.0,2021-2022,8c930bb,Genoa,"2,844",31.6,4.0,0.0,191.0,16.0,
,Johan Vásquez,mx MEX,DF,28,27,0.0,1.0,2021-2022,5eaed77a,Genoa,"2,279",25.3,7.0,0.0,191.0,20.0,
,Stefano Sturaro,it ITA,MF,25,24,0.0,0.0,2021-2022,2334478a,Genoa,"1,766",19.6,12.0,0.0,191.0,9.0,
,Andrea Cambiaso,it ITA,DF,26,21,4.0,1.0,2021-2022,247ed022,Genoa,"1,790",19.9,5.0,1.0,191.0,9.0,
,Mattia Destro,it ITA,FW,27,21,1.0,9.0,2021-2022,d7d32194,Genoa,"1,744",19.4,4.0,0.0,191.0,9.0,
,Caleb Ekuban,gh GHA,"FW,MF",30,18,2.0,1.0,2021-2022,7afbd2c3,Genoa,"1,716",19.1,2.0,0.0,191.0,17.0,
,Domenico Criscito,it ITA,DF,20,18,1.0,6.0,2021-2022,35dd6d80,Genoa,"1,618",18.0,4.0,0.0,191.0,9.0,
,Manolo Portanova,it ITA,MF,24,17,0.0,1.0,2021-2022,c8c0dccd,Genoa,"1,322",14.7,4.0,0.0,191.0,9.0,
,Nicolò Rovella,it ITA,MF,21,16,3.0,0.0,2021-2022,58cbfd5,Genoa,"1,468",16.3,5.0,0.0,191.0,9.0,
,Silvan Hefti,ch SUI,DF,16,14,0.0,0.0,2021-2022,f8342731,Genoa,"1,288",14.3,1.0,0.0,191.0,39.0,
,Mattia Bani,it ITA,DF,17,13,0.0,0.0,2021-2022,0821331c,Genoa,"1,211",13.5,1.0,0.0,191.0,9.0,
,Leo Skiri Østigård,no NOR,DF,15,13,0.0,0.0,2021-2022,b35a7399,Genoa,"1,172",13.0,4.0,2.0,191.0,21.0,
,Nikola Maksimović,rs SRB,DF,14,13,0.0,0.0,2021-2022,16b9d5cf,Genoa,"1,115",12.4,2.0,0.0,191.0,28.0,
,Pablo Galdames Millán,cl CHI,MF,19,11,0.0,0.0,2021-2022,dd403465,Genoa,"1,028",11.4,2.0,0.0,191.0,31.0,
,Zinho Vanheusden,be BEL,DF,14,11,0.0,0.0,2021-2022,fbf187b,Genoa,989,11.0,3.0,0.0,191.0,27.0,
,Davide Biraschi,it ITA,DF,14,11,0.0,0.0,2021-2022,64cd167d,Genoa,930,10.3,4.0,0.0,191.0,9.0,
,Filippo Melegoni,it ITA,MF,25,10,0.0,1.0,2021-2022,6604165d,Genoa,980,10.9,1.0,0.0,191.0,9.0,
,Kelvin Yeboah,it ITA,"FW,MF",17,9,1.0,0.0,2021-2022,0893d6,Genoa,850,9.4,2.0,0.0,191.0,9.0,
,Nadiem Amiri,de GER,MF,13,9,1.0,0.0,2021-2022,555d5edd,Genoa,683,7.6,0.0,0.0,191.0,13.0,
,Goran Pandev,mk MKD,"FW,MF",20,7,1.0,0.0,2021-2022,d711d04f,Genoa,843,9.4,1.0,0.0,191.0,81.0,
,Hernani,br BRA,"MF,FW",18,7,0.0,0.0,2021-2022,6f5ead86,Genoa,682,7.6,0.0,0.0,191.0,2.0,
,Morten Frendrup,dk DEN,"DF,MF",10,6,0.0,0.0,2021-2022,f4d60499,Genoa,695,7.7,1.0,0.0,191.0,7.0,
,Albert Guðmundsson,is ISL,MF,12,6,0.0,1.0,2021-2022,b79858d5,Genoa,607,6.7,3.0,0.0,191.0,40.0,
,Paolo Ghiglione,it ITA,DF,13,6,1.0,0.0,2021-2022,71dc23da,Genoa,603,6.7,3.0,0.0,191.0,9.0,
,Mohamed Fares,dz ALG,"DF,MF",9,6,1.0,2.0,2021-2022,b7a5bc86,Genoa,587,6.5,2.0,0.0,191.0,37.0,
,Andrea Masiello,it ITA,DF,7,6,0.0,0.0,2021-2022,0314d87,Genoa,515,5.7,3.0,0.0,191.0,9.0,
,Abdoulaye Touré,fr FRA,MF,8,6,0.0,0.0,2021-2022,f7cd87a,Genoa,430,4.8,1.0,0.0,191.0,4.0,
,Yayah Kallon,sl SLE,"MF,FW",15,5,1.0,0.0,2021-2022,f95f49d2,Genoa,636,7.1,3.0,0.0,191.0,129.0,
,Stefano Sabelli,it ITA,DF,7,5,0.0,0.0,2021-2022,0ccac09c,Genoa,348,3.9,3.0,0.0,191.0,9.0,
,Flavio Junior Bianchi,it ITA,"FW,MF",7,4,0.0,1.0,2021-2022,3ef965c1,Genoa,314,3.5,0.0,0.0,191.0,9.0,
,Valon Behrami,ch SUI,MF,10,2,0.0,0.0,2021-2022,d3d758d8,Genoa,311,3.5,3.0,0.0,191.0,39.0,
,Roberto Piccoli,it ITA,FW,5,2,0.0,0.0,2021-2022,1cadaf34,Genoa,218,2.4,0.0,0.0,191.0,9.0,
,Felipe Caicedo,ec ECU,FW,9,1,2.0,1.0,2021-2022,93b891d1,Genoa,284,3.2,1.0,0.0,191.0,61.0,
,Adrian Šemper,hr CRO,GK,1,1,0.0,0.0,2021-2022,f02dde20,Genoa,90,1.0,0.0,0.0,191.0,16.0,
,Riccardo Calafiori,it ITA,DF,3,1,0.0,0.0,2021-2022,ded8e6f,Genoa,82,0.9,1.0,0.0,191.0,9.0,
,Aleksander Buksa,pl POL,FW,4,0,0.0,0.0,2021-2022,59f2d958,Genoa,63,0.7,0.0,0.0,191.0,14.0,
,Laurens Serpe,it ITA,DF,1,0,0.0,0.0,2021-2022,79d60e74,Genoa,45,0.5,0.0,0.0,191.0,9.0,
,Andrea Favilli,it ITA,FW,1,0,0.0,0.0,2021-2022,44510fde,Genoa,36,0.4,0.0,0.0,191.0,9.0,
,Francesco Cassata,it ITA,MF,1,0,0.0,0.0,2021-2022,96960855,Genoa,7,0.1,0.0,0.0,191.0,9.0,
,Kevin Agudelo,co COL,"FW,MF",0,0,,,2021-2022,46fa7204,Genoa,,,,,191.0,19.0,
,Lorenzo Andrenacci,it ITA,GK,0,0,,,2021-2022,fe471a89,Genoa,,,,,191.0,9.0,
,Lennart-Marten Czyborra,de GER,DF,0,0,,,2021-2022,7ba1f1ef,Genoa,,,,,191.0,13.0,
,Steeve-Mike Ebongue,fr FRA,MF,0,0,,,2021-2022,9d5ab351,Genoa,,,,,191.0,4.0,
,Federico Marchetti,it ITA,GK,0,0,,,2021-2022,f794b426,Genoa,,,,,191.0,9.0,
,Rok Vodišek,si SVN,GK,0,0,,,2021-2022,70451f65,Genoa,,,,,191.0,32.0,
