Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Alessio Scarpi,it ITA,GK,37,37,0.0,0.0,2002-2003,/en/players/9a9913c8/Alessio-Scarpi,9a9913c8,Ancona,"3,302",36.7,4.0,0.0,181,9.0,22334,Ancona
,Roberto Maltagliati,it ITA,DF,36,36,0.0,0.0,2002-2003,/en/players/315860e5/Roberto-Maltagliati,315860e5,Ancona,"3,240",36.0,1.0,0.0,181,9.0,22335,Ancona
,Oscar Magoni,it ITA,MF,33,33,0.0,3.0,2002-2003,/en/players/7ba6372b/Oscar-Magoni,7ba6372b,Ancona,"2,786",31.0,11.0,1.0,181,9.0,22336,Ancona
,Mattia Graffiedi,it ITA,FW,37,33,2.0,9.0,2002-2003,/en/players/e1e9832c/Mattia-Graffiedi,1e9832c,Ancona,"2,759",30.7,0.0,0.0,181,9.0,21200,Ancona
,Dražen Bolić,rs SRB,DF,31,31,0.0,2.0,2002-2003,/en/players/182cda97/Drazen-Bolic,182cda97,Ancona,"2,745",30.5,9.0,0.0,181,28.0,22337,Ancona
,Salvatore Russo,it ITA,"DF,MF",32,31,0.0,0.0,2002-2003,/en/players/8200029c/Salvatore-Russo,8200029c,Ancona,"2,716",30.2,8.0,0.0,181,9.0,22338,Ancona
,Daniele Daino,it ITA,DF,30,27,1.0,1.0,2002-2003,/en/players/fd5eea43/Daniele-Daino,fd5eea43,Ancona,"2,384",26.5,4.0,0.0,181,9.0,21041,Ancona
,Maurizio Ganz,it ITA,"FW,MF",29,26,3.0,11.0,2002-2003,/en/players/0df039c2/Maurizio-Ganz,0df039c2,Ancona,"2,081",23.1,1.0,0.0,181,9.0,21201,Ancona
,Marco Schenardi,it ITA,MF,30,26,4.0,2.0,2002-2003,/en/players/e4f302e8/Marco-Schenardi,4f302e8,Ancona,"1,935",21.5,3.0,0.0,181,9.0,22339,Ancona
,Marko Perović,rs SRB,MF,30,22,1.0,5.0,2002-2003,/en/players/ee141164/Marko-Perovic,141164,Ancona,"2,032",22.6,5.0,0.0,181,28.0,22340,Ancona
,Giampiero Maini,it ITA,MF,22,22,3.0,7.0,2002-2003,/en/players/cc7a4224/Giampiero-Maini,cc7a4224,Ancona,"1,879",20.9,3.0,0.0,181,9.0,22341,Ancona
,Giacomo Dicara,it ITA,DF,23,18,1.0,0.0,2002-2003,/en/players/d4bec4f1/Giacomo-Dicara,d4bec4f1,Ancona,"1,669",18.5,7.0,0.0,181,9.0,22342,Ancona
,Emiliano Tarana,it ITA,MF,33,15,5.0,2.0,2002-2003,/en/players/f9c6d93b/Emiliano-Tarana,f9c6d93b,Ancona,"1,617",18.0,6.0,1.0,181,9.0,21744,Ancona
,Luca Antonini,it ITA,"DF,MF",17,11,2.0,1.0,2002-2003,/en/players/09952eb7/Luca-Antonini,09952eb7,Ancona,973,10.8,3.0,0.0,181,9.0,19790,Ancona
,Stefano Lombardi,it ITA,DF,13,9,0.0,0.0,2002-2003,/en/players/73cc4ed6/Stefano-Lombardi,73cc4ed6,Ancona,879,9.8,5.0,1.0,181,9.0,22354,Ancona
,Francesco Montervino,it ITA,MF,17,8,0.0,1.0,2002-2003,/en/players/7efa108b/Francesco-Montervino,7efa108b,Ancona,911,10.1,5.0,1.0,181,9.0,22343,Ancona
,Tiziano De Patre,it ITA,MF,14,8,0.0,0.0,2002-2003,/en/players/85967f76/Tiziano-De-Patre,85967f76,Ancona,803,8.9,2.0,0.0,181,9.0,22344,Ancona
,Pasquale Luiso,it ITA,FW,10,7,0.0,2.0,2002-2003,/en/players/ab361c4d/Pasquale-Luiso,b361c4d,Ancona,578,6.4,1.0,0.0,181,9.0,22345,Ancona
,Daniele Degano,it ITA,FW,13,5,0.0,3.0,2002-2003,/en/players/85cbdc04/Daniele-Degano,85cbdc04,Ancona,533,5.9,0.0,0.0,181,9.0,20014,Ancona
,Igor Budan,hr CRO,FW,15,4,2.0,4.0,2002-2003,/en/players/61d0e7a8/Igor-Budan,61d0e7a8,Ancona,601,6.7,0.0,0.0,181,16.0,20037,Ancona
,Anselmo Robbiati,it ITA,"FW,MF",12,4,1.0,0.0,2002-2003,/en/players/9252051a/Anselmo-Robbiati,9252051a,Ancona,474,5.3,2.0,0.0,181,9.0,22346,Ancona
,Stefano Mundula,,,7,3,0.0,0.0,2002-2003,No detected,,Ancona,443,4.9,3.0,0.0,181,,90780,Ancona
,Pier Graziano Gori,it ITA,GK,2,1,0.0,0.0,2002-2003,/en/players/8d039f57/Pier-Graziano-Gori,8d039f57,Ancona,118,1.3,0.0,0.0,181,9.0,23951,Ancona
,Massimiliano Scaglia,it ITA,DF,3,1,0.0,0.0,2002-2003,/en/players/b746a100/Massimiliano-Scaglia,b746a100,Ancona,101,1.1,0.0,0.0,181,9.0,22347,Ancona
,Massimiliano Giacobbo,it ITA,MF,1,0,0.0,0.0,2002-2003,/en/players/13aa3d3f/Massimiliano-Giacobbo,13aa3d3f,Ancona,8,0.1,0.0,0.0,181,9.0,22348,Ancona
,Giovanni Passiglia,it ITA,MF,2,0,0.0,0.0,2002-2003,/en/players/6e500c7c/Giovanni-Passiglia,6e500c7c,Ancona,4,0.0,0.0,0.0,181,9.0,22349,Ancona
,﻿Mauro Milanese,it ITA,DF,27,26,0.0,1.0,2003-2004,/en/players/51b36a39/Mauro-Milanese,51b36a39,Ancona,"2,246",25.0,8.0,1.0,181,9.0,10692,Ancona
,Daniel Andersson,se SWE,"DF,MF",25,23,2.0,1.0,2003-2004,/en/players/b12ba903/Daniel-Andersson,b12ba903,Ancona,"1,975",21.9,3.0,0.0,181,41.0,20377,Ancona
