,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Gianluca Pagliuca,/en/players/adec5dbb/Gianluca-Pagliuca,dec5dbb,Gianluca-Pagliuc,it ITA,GK
1,Marcello Castellini,/en/players/a5e71a54/Marcello-Castellini,5e71a54,Marcello-Castellini,it ITA,DF
2,Michele Paramatti,/en/players/80c56d35/Michele-Paramatti,80c56d35,Michele-Paramatti,it ITA,DF
3,Carlo Nervo,/en/players/38c55e08/Carlo-Nervo,38c55e08,Carlo-Nervo,it ITA,MF
4,Leonardo Colucci,/en/players/762cc140/Leonardo-Colucci,762cc140,Leonardo-Colucci,it ITA,MF
5,Julio Ricardo Cruz,/en/players/7679c2bc/Julio-Ricardo-Cruz,7679c2bc,Julio-Ricardo-Cruz,ar ARG,FW
6,Renato Olive,/en/players/c1387a46/Renato-Olive,c1387a46,Renato-Oliv,it ITA,MF
7,Cristian Zaccardo,/en/players/ae2a7988/Cristian-Zaccardo,2a7988,Cristian-Zaccardo,it ITA,DF
8,Christian Amoroso,/en/players/a2a1210f/Christian-Amoroso,2a1210f,Christian-Amoroso,it ITA,MF
9,Claudio Bellucci,/en/players/a47ab95c/Claudio-Bellucci,47ab95c,Claudio-Bellucci,it ITA,FW
10,Giuseppe Signori,/en/players/b48c2ccb/Giuseppe-Signori,b48c2ccb,Giuseppe-Signori,it ITA,FW
11,Tomas Locatelli,/en/players/5cf768a4/Tomas-Locatelli,5cf768a4,Tomas-Locatelli,it ITA,"FW,MF"
12,Marco Zanchi,/en/players/6cc8d0c9/Marco-Zanchi,6cc8d0c9,Marco-Zanchi,it ITA,DF
13,Paolo Vanoli,/en/players/ba8aa529/Paolo-Vanoli,ba8aa529,Paolo-Vanoli,it ITA,DF
14,Giulio Falcone,/en/players/fc96ae28/Giulio-Falcone,fc96ae28,Giulio-Falco,it ITA,DF
15,Vlado Šmit,/en/players/dfb597c4/Vlado-Smit,dfb597c4,Vlado-Smit,rs SRB,DF
16,Mourad Meghni,/en/players/84d68ba9/Mourad-Meghni,84d68ba9,Mourad-Meghni,dz ALG,MF
17,Alessandro Frara,/en/players/9ad115ba/Alessandro-Frara,9ad115ba,Alessandro-F,it ITA,MF
18,Emiliano Salvetti,/en/players/b396ecbf/Emiliano-Salvetti,b396ecbf,Emiliano-Salvetti,it ITA,MF
19,Giacomo Cipriani,/en/players/0e09b48a/Giacomo-Cipriani,0e09b48a,Giacomo-Cipriani,it ITA,FW
20,Luigi Della Rocca,/en/players/9ed9e4f5/Luigi-Della-Rocca,9ed9e4f5,Luigi-Della-Rocc,it ITA,FW
21,Claudio Terzi,/en/players/5570e6fb/Claudio-Terzi,5570e6fb,Claudio-Terzi,it ITA,DF
22,Roberto Goretti,/en/players/c844c8c0/Roberto-Goretti,c844c8c0,Roberto-Goretti,it ITA,MF
24,Emiliano Moretti,/en/players/55667895/Emiliano-Moretti,55667895,Emiliano-Moretti,it ITA,DF
25,Cesare Natali,/en/players/fcfbceaf/Cesare-Natali,fcfbceaf,Cesare-Natali,it ITA,DF
26,Hidetoshi Nakata,/en/players/917ee796/Hidetoshi-Nakata,917ee796,Hidetoshi-Nakat,jp JPN,MF
27,Igli Tare,/en/players/c491b53d/Igli-Tare,c491b53d,Igli-T,al ALB,FW
28,Andrea Sussi,/en/players/251725af/Andrea-Sussi,251725af,Andrea-Sussi,it ITA,DF
29,Fabio Pecchia,/en/players/0b10d75b/Fabio-Pecchia,0b10d75b,Fabio-Pecchi,it ITA,MF
30,Samuele Dalla Bona,/en/players/70a59026/Samuele-Dalla-Bona,70a59026,Samuele-Dalla-Bo,it ITA,MF
31,Alessandro Gamberini,/en/players/8ec95452/Alessandro-Gamberini,8ec95452,Alessandro-Gamberini,it ITA,DF
32,Andrés Guglielminpietro,/en/players/65f39e1b/Andres-Guglielminpietro,65f39e1b,Andres-Guglielminpietro,ar ARG,MF
33,Fausto Rossini,/en/players/e775840f/Fausto-Rossini,775840f,Fausto-Rossini,it ITA,FW
34,Massimo Loviso,/en/players/c779c403/Massimo-Loviso,c779c403,Massimo-Loviso,it ITA,MF
35,Emanuele Troise,/en/players/da129c1e/Emanuele-Troise,da129c1e,Emanuele-Troi,it ITA,DF
36,Gennaro Fragiello,/en/players/0e751e25/Gennaro-Fragiello,0e751e25,Gennaro-Fragiello,it ITA,FW
37,Theodoros Zagorakis,/en/players/d3397c3e/Theodoros-Zagorakis,d3397c3e,Theodoros-Zagoraki,gr GRE,MF
38,Juárez,/en/players/e860d365/Juarez,860d365,Juarez,br BRA,DF
39,Stefano Torrisi,/en/players/e2db6b45/Stefano-Torrisi,2db6b45,Stefano-Torrisi,it ITA,DF
40,Federico Giunti,/en/players/96dca9f2/Federico-Giunti,96dca9f2,Federico-Giunti,it ITA,MF
41,Valentin Năstase,/en/players/9d7d33b4/Valentin-Nastase,9d7d33b4,Valentin-Nast,ro ROU,DF
42,Ciro Capuano,/en/players/43973944/Ciro-Capuano,43973944,Ciro-Capuano,it ITA,DF
43,Daniele Daino,/en/players/fd5eea43/Daniele-Daino,fd5eea43,Daniele-Daino,it ITA,DF
44,Nicola Legrottaglie,/en/players/c3c63a36/Nicola-Legrottaglie,c3c63a36,Nicola-Legrottagli,it ITA,DF
45,Marco Ferrante,/en/players/b07ddfbb/Marco-Ferrante,b07ddfbb,Marco-Ferrant,it ITA,FW
46,Jonatan Binotto,/en/players/8285e9c1/Jonatan-Binotto,8285e9c1,Jonatan-Binotto,it ITA,MF
47,Luca Tedeschi,/en/players/726f499a/Luca-Tedeschi,726f499a,Luca-Tedeschi,it ITA,DF
48,Luca Mezzano,/en/players/749644d6/Luca-Mezzano,749644d6,Luca-Mezzano,it ITA,DF
49,Angelo Antonazzo,/en/players/9aad307c/Angelo-Antonazzo,9aad307c,Angelo-Antonazzo,it ITA,DF
50,Fabio Vignaroli,/en/players/b4f7bdf5/Fabio-Vignaroli,b4f7bdf5,Fabio-Vignaroli,it ITA,"FW,MF"
51,Lamberto Zauli,/en/players/a25fdbe2/Lamberto-Zauli,25fdbe2,Lamberto-Zauli,it ITA,MF
52,Massimo Marazzina,/en/players/8b0f45d8/Massimo-Marazzina,8b0f45d8,Massimo-Marazzi,it ITA,FW
53,Nicola Mingazzini,/en/players/832f7562/Nicola-Mingazzini,832f7562,Nicola-Mingazzini,it ITA,MF
54,Pasquale D'Aniello,/en/players/b9185683/Pasquale-DAniello,b9185683,Pasquale-DAniello,it ITA,DF
55,Andrea Costa,/en/players/f5e9a8bd/Andrea-Costa,f5e9a8bd,Andrea-Cost,it ITA,"DF,MF"
56,Ivan Pedrelli,/en/players/9ebafe13/Ivan-Pedrelli,9ebafe13,Ivan-Pedrelli,it ITA,DF
57,Emanuele Manitta,/en/players/be5bf625/Emanuele-Manitta,be5bf625,Emanuele-Manitt,it ITA,GK
58,﻿Francesco Antonioli,/en/players/0fa7ec78/Francesco-Antonioli,0fa7ec78,Francesco-Antonioli,it ITA,GK
59,Thomas Manfredini,/en/players/cd2d825f/Thomas-Manfredini,cd2d825f,Thomas-Manfredini,it ITA,DF
60,Emanuele Brioschi,/en/players/d973aa11/Emanuele-Brioschi,d973aa11,Emanuele-Brioschi,it ITA,DF
61,Emanuele Filippini,/en/players/b6c4ff9c/Emanuele-Filippini,b6c4ff9c,Emanuele-Filippini,it ITA,MF
62,Enrico Fantini,/en/players/db4be571/Enrico-Fantini,db4be571,Enrico-Fantini,it ITA,FW
63,Piermario Morosini,/en/players/29ab43b3/Piermario-Morosini,29ab43b3,Piermario-Morosini,it ITA,MF
64,Tomas Danilevičius,/en/players/974a22ea/Tomas-Danilevicius,974a22ea,Tomas-Danileviciu,lt LTU,FW
65,Roberto Colombo,/en/players/3b01efe2/Roberto-Colombo,3b01efe2,Roberto-Colombo,it ITA,GK
66,Davide Carrus,/en/players/beff5c30/Davide-Carrus,beff5c30,Davide-Carru,it ITA,MF
67,Riccardo Bonetto,/en/players/828dff44/Riccardo-Bonetto,828dff44,Riccardo-Bonetto,it ITA,"DF,MF"
68,Adaílton,/en/players/06e3ae04/Adailton,06e3ae04,Adailto,br BRA,FW
69,Vangelis Moras,/en/players/bffec2a8/Vangelis-Moras,bffec2a8,Vangelis-Mo,gr GRE,DF
70,Dino Fava,/en/players/1f4432ac/Dino-Fava,1f4432ac,Dino-Fav,it ITA,FW
71,Francesco Valiani,/en/players/825f6296/Francesco-Valiani,825f6296,Francesco-Valiani,it ITA,MF
72,Cristian Bucchi,/en/players/8df7ea1e/Cristian-Bucchi,8df7ea1e,Cristian-Bucchi,it ITA,FW
73,Luigi Lavecchia,/en/players/bc707fbd/Luigi-Lavecchia,bc707fbd,Luigi-Lavecchi,it ITA,"DF,MF"
74,Davide Bombardini,/en/players/28be81c9/Davide-Bombardini,28be81c9,Davide-Bombardini,it ITA,MF
75,Simone Confalone,/en/players/ca83654a/Simone-Confalone,ca83654a,Simone-Confalo,it ITA,MF
76,Davide Di Gennaro,/en/players/951a4ee4/Davide-Di-Gennaro,951a4ee4,Davide-Di-Gennaro,it ITA,"FW,MF"
77,David Giubilato,/en/players/46284816/David-Giubilato,46284816,David-Giubilato,it ITA,DF
78,Francesco Della Rocca,/en/players/e9fcd780/Francesco-Della-Rocca,9fcd780,Francesco-Della-Rocc,it ITA,MF
79,Davide Colomba,/en/players/2e1f1f79/Davide-Colomba,2e1f1f79,Davide-Colomb,it ITA,MF
80,﻿Marco Di Vaio,/en/players/dfa05223/Marco-Di-Vaio,dfa05223,Marco-Di-Vaio,it ITA,FW
81,Cristian Zenoni,/en/players/e5f3120a/Cristian-Zenoni,5f3120a,Cristian-Zenoni,it ITA,DF
82,Gaby Mudingayi,/en/players/d4a01bb2/Gaby-Mudingayi,d4a01bb2,Gaby-Mudingayi,be BEL,MF
83,Sergio Volpi,/en/players/22b7843d/Sergio-Volpi,22b7843d,Sergio-Volpi,it ITA,MF
84,Salvatore Lanna,/en/players/2a630473/Salvatore-Lanna,2a630473,Salvatore-L,it ITA,DF
85,Davide Marchini,/en/players/cc371be6/Davide-Marchini,cc371be6,Davide-Marchini,it ITA,MF
86,Miguel Britos,/en/players/356a9a62/Miguel-Britos,356a9a62,Miguel-Brito,uy URU,DF
87,Massimo Mutarelli,/en/players/4a5cc942/Massimo-Mutarelli,4a5cc942,Massimo-Mutarelli,it ITA,MF
88,Dani Osvaldo,/en/players/3f0eba4f/Dani-Osvaldo,3f0eba4f,Dani-Osvaldo,it ITA,FW
89,Manuel Belleri,/en/players/3a990b8c/Manuel-Belleri,3a990b8c,Manuel-Belleri,it ITA,DF
90,Diego Rodríguez Da Luz,/en/players/4f842847/Diego-Rodriguez-Da-Luz,4f842847,Diego-Rodriguez-Da-Luz,uy URU,"DF,MF"
91,Marco Bernacci,/en/players/065c8dea/Marco-Bernacci,065c8dea,Marco-Bernacci,it ITA,FW
92,Dyego Coelho,/en/players/3791ae9e/Dyego-Coelho,3791ae9e,Dyego-Coelho,br BRA,DF
93,César,/en/players/ee160833/Cesar,160833,C,br BRA,"DF,MF"
94,Federico Casarini,/en/players/0d72be2a/Federico-Casarini,0d72be2a,Federico-Casarini,it ITA,MF
95,﻿Daniele Portanova,/en/players/19dee7dd/Daniele-Portanova,19dee7dd,Daniele-Portanov,it ITA,DF
96,Emiliano Viviano,/en/players/03760df0/Emiliano-Viviano,03760df0,Emiliano-Viviano,it ITA,GK
97,Roberto Guana,/en/players/65fcaf78/Roberto-Guana,65fcaf78,Roberto-Gu,it ITA,MF
98,Andrea Raggi,/en/players/bd4f5f94/Andrea-Raggi,bd4f5f94,Andrea-Raggi,it ITA,DF
99,Marcelo Zalayeta,/en/players/707e472c/Marcelo-Zalayeta,707e472c,Marcelo-Zalayet,uy URU,FW
100,Antonio Buscè,/en/players/b1bc049c/Antonio-Busce,b1bc049c,Antonio-Busc,it ITA,MF
101,Francesco Modesto,/en/players/9dd47fba/Francesco-Modesto,9dd47fba,Francesco-Modesto,it ITA,"DF,MF"
102,Luca Vigiani,/en/players/bdb0a338/Luca-Vigiani,bdb0a338,Luca-Vigiani,it ITA,MF
103,Giacomo Tedesco,/en/players/f3ae87af/Giacomo-Tedesco,f3ae87af,Giacomo-Tedesco,it ITA,MF
104,Henry Giménez,/en/players/26aaaaa2/Henry-Gimenez,26aaaaa2,Henry-Gimenez,uy URU,"FW,MF"
105,Davide Succi,/en/players/fc8f7e20/Davide-Succi,fc8f7e20,Davide-Succi,it ITA,FW
106,Rafael Santos,/en/players/30c87919/Rafael-Santos,30c87919,Rafael-Santo,br BRA,DF
107,Stephen Appiah,/en/players/c4fb13cc/Stephen-Appiah,c4fb13cc,Stephen-Appiah,gh GHA,MF
108,Andrea Pisanu,/en/players/8691c4b3/Andrea-Pisanu,8691c4b3,Andrea-Pisanu,it ITA,"FW,MF"
109,Savio Nsereko,/en/players/d095eaca/Savio-Nsereko,d095eaca,Savio-Nsereko,ug UGA,"FW,MF"
110,Alessandro Bassoli,/en/players/87dfa187/Alessandro-Bassoli,87dfa187,Alessandro-Bassoli,it ITA,DF
111,Matteo Rubin,/en/players/0473469e/Matteo-Rubin,0473469e,Matteo-Rubi,it ITA,"DF,MF"
112,Albin Ekdal,/en/players/f503ea63/Albin-Ekdal,f503ea63,Albin-Ekd,se SWE,MF
113,Gastón Ramírez,/en/players/2c851997/Gaston-Ramirez,2c851997,Gaston-Ramirez,uy URU,"FW,MF"
114,György Garics,/en/players/ca50fc0e/Gyorgy-Garics,ca50fc0e,Gyorgy-Garic,at AUT,"DF,MF"
115,Riccardo Meggiorini,/en/players/2ec0f902/Riccardo-Meggiorini,2ec0f902,Riccardo-Meggiorini,it ITA,FW
116,Nicolò Cherubin,/en/players/88189b42/Nicolo-Cherubin,88189b42,Nicolo-Cherubi,it ITA,DF
117,Andrea Esposito,/en/players/d4e143bd/Andrea-Esposito,d4e143bd,Andrea-Esposito,it ITA,DF
118,Archimede Morleo,/en/players/2260bad9/Archimede-Morleo,2260bad9,Archimede-Morleo,it ITA,DF
119,Daniele Paponi,/en/players/33bb8ee8/Daniele-Paponi,33bb8ee8,Daniele-Paponi,it ITA,FW
120,Ivan Radovanović,/en/players/023937a9/Ivan-Radovanovic,023937a9,Ivan-Radovanovic,rs SRB,"DF,MF"
121,Luca Siligardi,/en/players/1cac99dc/Luca-Siligardi,1cac99dc,Luca-Siligardi,it ITA,"FW,MF"
122,Rene Krhin,/en/players/9a506145/Rene-Krhin,9a506145,Rene-Krhi,si SVN,"FW,MF"
123,Cristiano Lupatelli,/en/players/0fb9a389/Cristiano-Lupatelli,0fb9a389,Cristiano-Lupatelli,it ITA,GK
124,Jean-François Gillet,/en/players/ee013fa5/Jean-Francois-Gillet,013fa5,Jean-Francois-Gillet,be BEL,GK
125,Diego Pérez,/en/players/9590d6c5/Diego-Perez,9590d6c5,Diego-Perez,uy URU,MF
126,Alessandro Diamanti,/en/players/cb5af1af/Alessandro-Diamanti,cb5af1af,Alessandro-Diamanti,it ITA,"FW,MF"
127,Mikael Antonsson,/en/players/f2d791b6/Mikael-Antonsson,f2d791b6,Mikael-Antonsso,se SWE,DF
128,Panagiotis Kone,/en/players/27d34558/Panagiotis-Kone,27d34558,Panagiotis-Ko,gr GRE,MF
129,Robert Acquafresca,/en/players/d2b115ae/Robert-Acquafresca,d2b115ae,Robert-Acquafresc,it ITA,FW
130,Saphir Taïder,/en/players/a12d0c05/Saphir-Taider,12d0c05,Saphir-Taid,dz ALG,MF
131,Federico Agliardi,/en/players/18b0ad94/Federico-Agliardi,18b0ad94,Federico-Agliardi,it ITA,GK
132,Simone Loria,/en/players/a910b70f/Simone-Loria,910b70f,Simone-Lori,it ITA,DF
133,José Ángel Crespo,/en/players/8ec4c2f7/Jose-Angel-Crespo,8ec4c2f7,Jose-Angel-Crespo,es ESP,DF
134,Ishak Belfodil,/en/players/ff182fdc/Ishak-Belfodil,ff182fdc,Ishak-Belfodi,dz ALG,"FW,MF"
135,Frederik Sørensen,/en/players/68635c10/Frederik-Sorensen,68635c10,Frederik-So,dk DEN,DF
136,Daniele Vantaggiato,/en/players/49579375/Daniele-Vantaggiato,49579375,Daniele-Vantaggiato,it ITA,"FW,MF"
137,﻿Alberto Gilardino,/en/players/45aa5d13/Alberto-Gilardino,45aa5d13,Alberto-Gilardino,it ITA,FW
138,Manolo Gabbiadini,/en/players/8f866fe8/Manolo-Gabbiadini,8f866fe8,Manolo-Gabbiadini,it ITA,FW
139,Marco Motta,/en/players/1c65a088/Marco-Motta,1c65a088,Marco-Mott,it ITA,DF
140,Gianluca Curci,/en/players/40ca7873/Gianluca-Curci,40ca7873,Gianluca-Curci,it ITA,GK
141,Tiberio Guarente,/en/players/f5b9b859/Tiberio-Guarente,f5b9b859,Tiberio-Guarent,it ITA,MF
142,Lazaros Christodoulopoulos,/en/players/f73abe54/Lazaros-Christodoulopoulos,f73abe54,Lazaros-Christodoulopoulo,gr GRE,"FW,MF"
143,Roger Carvalho,/en/players/839aeeb4/Roger-Carvalho,839aeeb4,Roger-Carvalho,br BRA,DF
144,Dejan Stojanović,/en/players/d00539cf/Dejan-Stojanovic,d00539cf,Dejan-Stojanovic,at AUT,GK
145,Cristian Pasquato,/en/players/d518454e/Cristian-Pasquato,d518454e,Cristian-Pasquato,it ITA,"FW,MF"
146,Naldo,/en/players/a2609621/Naldo,2609621,Naldo,br BRA,DF
147,Nico Pulzetti,/en/players/d3b19afe/Nico-Pulzetti,d3b19afe,Nico-Pulzetti,it ITA,MF
148,Mathías Abero,/en/players/33cb8ca4/Mathias-Abero,33cb8ca4,Mathias-Abero,uy URU,"DF,MF"
149,Martí Riverola,/en/players/4de54dcf/Marti-Riverola,4de54dcf,Marti-Rivero,es ESP,MF
150,Davide Moscardelli,/en/players/3031dca3/Davide-Moscardelli,3031dca3,Davide-Moscardelli,it ITA,FW
151,Rolando Bianchi,/en/players/11fcbfe7/Rolando-Bianchi,11fcbfe7,Rolando-Bianchi,it ITA,FW
152,Jonatan Cristaldo,/en/players/c4dbd5b8/Jonatan-Cristaldo,c4dbd5b8,Jonatan-Cristaldo,ar ARG,FW
153,Michele Pazienza,/en/players/9f5d69e7/Michele-Pazienza,9f5d69e7,Michele-Pazienz,it ITA,MF
154,Andrea Mantovani,/en/players/edd0f995/Andrea-Mantovani,dd0f995,Andrea-Mantovani,it ITA,DF
155,Marek Čech,/en/players/4261b6d5/Marek-Cech,4261b6d5,Marek-Cech,sk SVK,DF
156,Erik Friberg,/en/players/3eaa3f36/Erik-Friberg,3eaa3f36,Erik-Friberg,se SWE,MF
157,Ibson,/en/players/8a7c22ca/Ibson,8a7c22ca,Ibso,br BRA,MF
158,Federico Rodríguez,/en/players/3ea80353/Federico-Rodriguez,3ea80353,Federico-Rodriguez,uy URU,FW
159,Denis Alibec,/en/players/a1474d8e/Denis-Alibec,1474d8e,Denis-Alibec,ro ROU,FW
160,﻿Karim Laribi,/en/players/d1437a4c/Karim-Laribi,d1437a4c,Karim-Laribi,tn TUN,"FW,MF"
161,Daniele Cacia,/en/players/5a7d3aaf/Daniele-Cacia,5a7d3aaf,Daniele-Caci,it ITA,FW
162,Domenico Maietta,/en/players/3d936ba9/Domenico-Maietta,3d936ba9,Domenico-Maiett,it ITA,DF
163,Matuzalém,/en/players/5ba2fc63/Matuzalem,5ba2fc63,Matuzalem,br BRA,MF
