Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Jonathan Sesma,es ESP,"FW,MF",41,40,3.0,9.0,2003-2004,/en/players/7484a7cc/Jonathan-Sesma,7484a7cc,Cadiz,"3,560",39.6,5.0,0.0,63,1.0,2551,Cadiz
,Suárez,es ESP,MF,39,39,1.0,2.0,2003-2004,/en/players/7a4e91d6/Suarez,7a4e91d6,Cadiz,"3,335",37.1,7.0,1.0,63,1.0,4326,Cadiz
,Ramón de Quintana,es ESP,DF,37,37,2.0,2.0,2003-2004,/en/players/657ad2f1/Ramon-de-Quintana,657ad2f1,Cadiz,"3,274",36.4,12.0,1.0,63,1.0,3406,Cadiz
,Raúl López,es ESP,DF,37,37,1.0,0.0,2003-2004,/en/players/47b23e44/Raul-Lopez,47b23e44,Cadiz,"3,248",36.1,9.0,1.0,63,1.0,4327,Cadiz
,Oli,es ESP,FW,37,35,0.0,11.0,2003-2004,/en/players/656bea4c/Oli,656bea4c,Cadiz,"2,858",31.8,9.0,1.0,63,1.0,4328,Cadiz
,Manolo Pérez,es ESP,MF,38,35,5.0,4.0,2003-2004,/en/players/4ac8dad5/Manolo-Perez,4ac8dad5,Cadiz,"2,836",31.5,7.0,0.0,63,1.0,4329,Cadiz
,Jesús Velázquez,es ESP,DF,35,33,2.0,0.0,2003-2004,/en/players/d22908de/Jesus-Velazquez,d22908de,Cadiz,"2,915",32.4,13.0,1.0,63,1.0,4330,Cadiz
,Daniel Navarrete,es ESP,,38,33,7.0,4.0,2003-2004,/en/players/4f6911a4/Daniel-Navarrete,4f6911a4,Cadiz,"2,714",30.2,11.0,0.0,63,1.0,90129,Cadiz
,Abraham Paz,es ESP,DF,35,32,0.0,3.0,2003-2004,/en/players/15ec0042/Abraham-Paz,15ec0042,Cadiz,"2,833",31.5,11.0,2.0,63,1.0,4331,Cadiz
,Raúl Navas,es ESP,GK,27,27,0.0,0.0,2003-2004,/en/players/7bb77368/Raul-Navas,7bb77368,Cadiz,"2,430",27.0,1.0,0.0,63,1.0,4332,Cadiz
,Matías Pavoni,ar ARG,MF,25,22,3.0,5.0,2003-2004,/en/players/3b9b8fb9/Matias-Pavoni,3b9b8fb9,Cadiz,"1,866",20.7,7.0,1.0,63,5.0,4333,Cadiz
,Alejandro Varela,es ESP,DF,26,19,0.0,0.0,2003-2004,/en/players/a4b48b6b/Alejandro-Varela,4b48b6b,Cadiz,"1,788",19.9,1.0,0.0,63,1.0,4334,Cadiz
,Armando,es ESP,GK,15,15,0.0,0.0,2003-2004,/en/players/af8f7643/Armando,f8f7643,Cadiz,"1,350",15.0,0.0,0.0,63,1.0,1273,Cadiz
,Mario Rosas,es ESP,MF,28,13,1.0,1.0,2003-2004,/en/players/81718397/Mario-Rosas,81718397,Cadiz,"1,170",13.0,5.0,0.0,63,1.0,3937,Cadiz
,Ibán Espadas,es ESP,FW,16,10,1.0,4.0,2003-2004,/en/players/1e764654/Iban-Espadas,1e764654,Cadiz,980,10.9,1.0,0.0,63,1.0,3536,Cadiz
,José de la Cuesta,co COL,DF,10,10,0.0,0.0,2003-2004,/en/players/664cac36/Jose-de-la-Cuesta,664cac36,Cadiz,829,9.2,3.0,0.0,63,19.0,2550,Cadiz
,James Obiorah,ng NGA,"FW,MF",16,7,0.0,2.0,2003-2004,/en/players/694b9928/James-Obiorah,694b9928,Cadiz,823,9.1,1.0,0.0,63,52.0,4335,Cadiz
,Antonio Sambruno,es ESP,DF,8,5,0.0,1.0,2003-2004,/en/players/5b216be5/Antonio-Sambruno,5b216be5,Cadiz,479,5.3,1.0,0.0,63,1.0,4336,Cadiz
,Sergio Iglesias,,,14,4,0.0,0.0,2003-2004,No detected,,Cadiz,535,5.9,0.0,0.0,63,,90130,Cadiz
,Enrique,es ESP,"FW,MF",8,2,0.0,1.0,2003-2004,/en/players/feb97da2/Enrique,feb97da2,Cadiz,252,2.8,1.0,0.0,63,1.0,4337,Cadiz
,Zafra,es ESP,FW,3,2,0.0,0.0,2003-2004,/en/players/4d47630e/Zafra,4d47630e,Cadiz,152,1.7,0.0,0.0,63,1.0,90131,Cadiz
,Mami Quevedo,es ESP,MF,15,1,0.0,0.0,2003-2004,/en/players/2c1d71b5/Mami-Quevedo,2c1d71b5,Cadiz,372,4.1,1.0,0.0,63,1.0,3410,Cadiz
,Haruna Babangida,ng NGA,"FW,MF",14,1,1.0,0.0,2003-2004,/en/players/ead9e515/Haruna-Babangida,d9e515,Cadiz,296,3.3,0.0,0.0,63,52.0,4338,Cadiz
,Ezequiel Arana,es ESP,DF,1,1,0.0,0.0,2003-2004,/en/players/815760c4/Ezequiel-Arana,815760c4,Cadiz,90,1.0,0.0,0.0,63,1.0,4339,Cadiz
,Roberto Rodiel,,,1,1,0.0,0.0,2003-2004,No detected,,Cadiz,52,0.6,0.0,0.0,63,,90132,Cadiz
