Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Kasey Keller,/en/players/5b5bcd83/Kasey-Keller,5b5bcd83,Kasey-K,us USA,GK,Tottenham-Hotspur
1,Teddy Sheringham,/en/players/4e56eef6/Teddy-Sheringham,4e56eef6,Teddy-Sheringham,eng ENG,FW,Tottenham-Hotspur
2,Simon Davies,/en/players/522b6d6c/Simon-Davies,522b6d6c,Simon-Davi,wls WAL,MF,Tottenham-Hotspur
3,Goran Bunjevčević,/en/players/c29307da/Goran-Bunjevcevic,c29307da,Goran-Bunjevcevic,rs SRB,DF,Tottenham-Hotspur
4,Stephen Carr,/en/players/eb0ae1e9/Stephen-Carr,b0ae1e9,Stephen-C,ie IRL,DF,Tottenham-Hotspur
5,Robbie Keane,/en/players/f45e1bb2/Robbie-Keane,f45e1bb2,Robbie-K,ie IRL,FW,Tottenham-Hotspur
6,Dean Richards,/en/players/9fc6fda5/Dean-Richards,9fc6fda5,Dean-Richard,eng ENG,DF,Tottenham-Hotspur
7,Ledley King,/en/players/83ca192d/Ledley-King,83ca192d,Ledley-King,eng ENG,"DF,MF",Tottenham-Hotspur
8,Gus Poyet,/en/players/27cd364d/Gus-Poyet,27cd364d,Gus-Poyet,uy URU,MF,Tottenham-Hotspur
9,Mauricio Taricco,/en/players/efad718d/Mauricio-Taricco,fad718d,Mauricio-Taricco,ar ARG,DF,Tottenham-Hotspur
10,Darren Anderton,/en/players/09cebe50/Darren-Anderton,09cebe50,Darren-Anderto,eng ENG,MF,Tottenham-Hotspur
11,Matthew Etherington,/en/players/ef616df9/Matthew-Etherington,f616df9,Matthew-Etheringto,eng ENG,MF,Tottenham-Hotspur
12,Chris Perry,/en/players/2f43aa1c/Chris-Perry,2f43aa1c,Chris-P,eng ENG,DF,Tottenham-Hotspur
13,Jamie Redknapp,/en/players/c337443d/Jamie-Redknapp,c337443d,Jamie-Redk,eng ENG,MF,Tottenham-Hotspur
14,Steffen Freund,/en/players/80439de1/Steffen-Freund,80439de1,Steffen-Freund,de GER,MF,Tottenham-Hotspur
15,Anthony Gardner,/en/players/0f2da318/Anthony-Gardner,0f2da318,Anthony-Gard,eng ENG,DF,Tottenham-Hotspur
16,Christian Ziege,/en/players/c2984c2d/Christian-Ziege,c2984c2d,Christian-Zieg,de GER,"DF,MF",Tottenham-Hotspur
17,Ben Thatcher,/en/players/dc5460f9/Ben-Thatcher,dc5460f9,Ben-Thatch,wls WAL,DF,Tottenham-Hotspur
18,Steffen Iversen,/en/players/6454b97e/Steffen-Iversen,6454b97e,Steffen-Iv,no NOR,FW,Tottenham-Hotspur
19,Gary Doherty,/en/players/db5c50dd/Gary-Doherty,db5c50dd,Gary-Dohert,ie IRL,"DF,FW",Tottenham-Hotspur
20,Milenko Ačimovič,/en/players/a83fb8da/Milenko-Acimovic,83fb8da,Milenko-Acimovic,si SVN,MF,Tottenham-Hotspur
