Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Michael Ratajczak,/en/players/79330a11/Michael-Ratajczak,79330a11,Michael-Ratajczak,de GER,GK,Dusseldorf
1,Christian Weber,/en/players/7c8464c0/Christian-Weber,7c8464c0,Christian-Web,de GER,"DF,MF",Dusseldorf
2,Johannes van den Bergh,/en/players/2009b7f2/Johannes-van-den-Bergh,2009b7f2,Johannes-van-den-Bergh,de GER,"DF,MF",Dusseldorf
3,Anderson Bamba,/en/players/b85d1f36/Anderson-Bamba,b85d1f36,Anderson-Bamb,br BRA,DF,Dusseldorf
4,Claus Costa,/en/players/b532a050/Claus-Costa,b532a050,Claus-Cost,de GER,MF,Dusseldorf
5,Andreas Lambertz,/en/players/a438e24a/Andreas-Lambertz,438e24a,Andreas-Lambertz,de GER,MF,Dusseldorf
6,Martin Harnik,/en/players/99b7584f/Martin-Harnik,99b7584f,Martin-Harnik,at AUT,"FW,MF",Dusseldorf
7,Jens Langeneke,/en/players/c3b8b80a/Jens-Langeneke,c3b8b80a,Jens-Langenek,de GER,"DF,MF",Dusseldorf
8,Oliver Fink,/en/players/316162b6/Oliver-Fink,316162b6,Oliver-Fink,de GER,MF,Dusseldorf
9,Marco Christ,/en/players/9148c948/Marco-Christ,9148c948,Marco-Christ,de GER,MF,Dusseldorf
10,Ranisav Jovanović,/en/players/6f961767/Ranisav-Jovanovic,6f961767,Ranisav-Jovanovic,de GER,FW,Dusseldorf
11,Torsten Oehrl,/en/players/56b50161/Torsten-Oehrl,56b50161,Torsten-Oeh,de GER,FW,Dusseldorf
12,Olivier Caillas,/en/players/8ba34161/Olivier-Caillas,8ba34161,Olivier-Cai,fr FRA,"DF,MF",Dusseldorf
13,Hamza Çakır,/en/players/8e84db76/Hamza-Cakir,8e84db76,Hamza-Caki,de GER,DF,Dusseldorf
14,Sebastian Heidinger,/en/players/fd4de6d7/Sebastian-Heidinger,fd4de6d7,Sebastian-Heiding,de GER,"DF,MF",Dusseldorf
15,Patrick Zoundi,/en/players/5d751515/Patrick-Zoundi,5d751515,Patrick-Zoundi,bf BFA,"FW,MF",Dusseldorf
