,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Alessandro Grandoni,/en/players/94e125c5/Alessandro-Grandoni,94e125c5,Alessandro-Grandoni,it ITA,DF
1,Fabio Bazzani,/en/players/a53270ab/Fabio-Bazzani,53270ab,Fabio-Bazzani,it ITA,FW
2,Sergio Volpi,/en/players/22b7843d/Sergio-Volpi,22b7843d,Sergio-Volpi,it ITA,MF
3,Luigi Turci,/en/players/256dd162/Luigi-Turci,256dd162,Luigi-Turci,it ITA,GK
4,Francesco Pedone,/en/players/afd4ff62/Francesco-Pedone,fd4ff62,Francesco-Pedo,it ITA,MF
5,Angelo Palombo,/en/players/d0bd8589/Angelo-Palombo,d0bd8589,Angelo-Palombo,it ITA,MF
6,Mirko Conte,/en/players/33587c44/Mirko-Conte,33587c44,Mirko-Cont,it ITA,DF
7,Francesco Flachi,/en/players/e915ce77/Francesco-Flachi,915ce77,Francesco-Flachi,it ITA,FW
8,Stefano Bettarini,/en/players/2416824e/Stefano-Bettarini,2416824e,Stefano-Bettarini,it ITA,DF
9,Maurizio Domizzi,/en/players/822aad0c/Maurizio-Domizzi,822aad0c,Maurizio-Domizzi,it ITA,DF
10,Stefano Sacchetti,/en/players/e1bb53c1/Stefano-Sacchetti,1bb53c1,Stefano-Sacchetti,it ITA,DF
11,Andrea Gasbarroni,/en/players/b1feb7c0/Andrea-Gasbarroni,b1feb7c0,Andrea-Gasbarroni,it ITA,"FW,MF"
12,Nenad Sakić,/en/players/66c7a794/Nenad-Sakic,66c7a794,Nenad-Sakic,rs SRB,DF
13,Fabian Valtolina,/en/players/d98f7623/Fabian-Valtolina,d98f7623,Fabian-Valtoli,it ITA,FW
14,Andrea Bernini,/en/players/3e9454d8/Andrea-Bernini,3e9454d8,Andrea-Bernini,it ITA,MF
15,Corrado Colombo,/en/players/803e5dfe/Corrado-Colombo,803e5dfe,Corrado-Colombo,it ITA,FW
16,Bratislav Živković,/en/players/e04d9b1d/Bratislav-Zivkovic,04d9b1d,Bratislav-Zivkovic,rs SRB,MF
17,Andrea Rabito,/en/players/a3ef216c/Andrea-Rabito,3ef216c,Andrea-Rabito,it ITA,FW
18,Fabrizio Casazza,/en/players/1660b0d6/Fabrizio-Casazza,1660b0d6,Fabrizio-Casazz,it ITA,GK
19,Massimo Paganin,/en/players/96644fe3/Massimo-Paganin,96644fe3,Massimo-Pagani,it ITA,DF
20,Salvatore Miceli,/en/players/4324a314/Salvatore-Miceli,4324a314,Salvatore-Miceli,it ITA,MF
21,Mattia Cassani,/en/players/f3d0d85e/Mattia-Cassani,f3d0d85e,Mattia-Cassani,it ITA,DF
22,Vincenzo Iacopino,/en/players/d637c767/Vincenzo-Iacopino,d637c767,Vincenzo-Iacopino,it ITA,MF
23,Sandro Cois,/en/players/289d7e12/Sandro-Cois,289d7e12,Sandro-Coi,it ITA,MF
24,Sid-Ahmed Bouziane,/en/players/083349c0/Sid-Ahmed-Bouziane,083349c0,Sid-Ahmed-Bouzi,dz ALG,MF
25,Francis Zé,/en/players/bdcf3106/Francis-Ze,bdcf3106,Francis-Z,cm CMR,MF
27,﻿Aimo Diana,/en/players/d2c9e8e2/Aimo-Diana,d2c9e8e2,Aimo-Di,it ITA,"DF,MF"
28,Francesco Antonioli,/en/players/0fa7ec78/Francesco-Antonioli,0fa7ec78,Francesco-Antonioli,it ITA,GK
29,Giulio Falcone,/en/players/fc96ae28/Giulio-Falcone,fc96ae28,Giulio-Falco,it ITA,DF
30,Cristiano Doni,/en/players/4b6a7e60/Cristiano-Doni,4b6a7e60,Cristiano-Doni,it ITA,MF
31,Cristian Zenoni,/en/players/e5f3120a/Cristian-Zenoni,5f3120a,Cristian-Zenoni,it ITA,DF
32,Massimo Donati,/en/players/568d84b2/Massimo-Donati,568d84b2,Massimo-Donati,it ITA,MF
33,Moris Carrozzieri,/en/players/26decaf0/Moris-Carrozzieri,26decaf0,Moris-Carrozzieri,it ITA,"DF,FW"
34,Giacomo Cipriani,/en/players/0e09b48a/Giacomo-Cipriani,0e09b48a,Giacomo-Cipriani,it ITA,FW
35,Atsushi Yanagisawa,/en/players/99201cf5/Atsushi-Yanagisawa,99201cf5,Atsushi-Yanagisaw,jp JPN,FW
36,Luca Antonini,/en/players/09952eb7/Luca-Antonini,09952eb7,Luca-Antonini,it ITA,"DF,MF"
37,Thomas Job,/en/players/70142b75/Thomas-Job,70142b75,Thomas-Job,cm CMR,MF
38,Antonio Floro Flores,/en/players/d6846501/Antonio-Floro-Flores,d6846501,Antonio-Floro-Flo,it ITA,FW
39,Biagio Pagano,/en/players/19639241/Biagio-Pagano,19639241,Biagio-Pagano,it ITA,MF
40,Max Tonetto,/en/players/2378ae69/Max-Tonetto,2378ae69,Max-Tonetto,it ITA,"DF,MF"
41,Marco Pisano,/en/players/5492fe20/Marco-Pisano,5492fe20,Marco-Pisano,it ITA,DF
42,Simone Pavan,/en/players/184d26f5/Simone-Pavan,184d26f5,Simone-Pav,it ITA,DF
43,Fausto Rossini,/en/players/e775840f/Fausto-Rossini,775840f,Fausto-Rossini,it ITA,FW
44,Vitali Kutuzov,/en/players/911884a4/Vitali-Kutuzov,911884a4,Vitali-Kutuzov,by BLR,FW
45,Mark Edusei,/en/players/8a4b64f2/Mark-Edusei,8a4b64f2,Mark-Edusei,gh GHA,MF
46,Simone Inzaghi,/en/players/5e479984/Simone-Inzaghi,5e479984,Simone-Inzaghi,it ITA,FW
48,Marcello Castellini,/en/players/a5e71a54/Marcello-Castellini,5e71a54,Marcello-Castellini,it ITA,DF
49,Luigi Sala,/en/players/d447541e/Luigi-Sala,d447541e,Luigi-S,it ITA,DF
50,Emiliano Bonazzoli,/en/players/8389aafc/Emiliano-Bonazzoli,8389aafc,Emiliano-Bonazzoli,it ITA,FW
51,Samuele Dalla Bona,/en/players/70a59026/Samuele-Dalla-Bona,70a59026,Samuele-Dalla-Bo,it ITA,MF
52,Lamberto Zauli,/en/players/a25fdbe2/Lamberto-Zauli,25fdbe2,Lamberto-Zauli,it ITA,MF
53,Salvatore Foti,/en/players/909d4e6e/Salvatore-Foti,909d4e6e,Salvatore-Foti,it ITA,FW
54,Mark Iuliano,/en/players/9385eaee/Mark-Iuliano,9385eaee,Mark-Iuliano,it ITA,DF
55,Luca Castellazzi,/en/players/36281ecb/Luca-Castellazzi,36281ecb,Luca-Castellazzi,it ITA,GK
56,Marco Borriello,/en/players/a889ffc7/Marco-Borriello,889ffc7,Marco-Borriello,it ITA,FW
57,Mattia Marchesetti,/en/players/8a2aa7e1/Mattia-Marchesetti,8a2aa7e1,Mattia-Marchesetti,it ITA,"FW,MF"
58,Marco Zamboni,/en/players/b055e962/Marco-Zamboni,b055e962,Marco-Zamboni,it ITA,DF
59,Gionata Mingozzi,/en/players/3af3bc0e/Gionata-Mingozzi,3af3bc0e,Gionata-Mingozzi,it ITA,"DF,MF"
60,Alessandro Bastrini,/en/players/e2796261/Alessandro-Bastrini,2796261,Alessandro-Bastrini,it ITA,DF
61,Danilo Soddimo,/en/players/098139eb/Danilo-Soddimo,098139eb,Danilo-Soddimo,it ITA,MF
62,Fabio Quagliarella,/en/players/ee4f2f3b/Fabio-Quagliarella,4f2f3b,Fabio-Quagli,it ITA,FW
63,Christian Maggio,/en/players/31d7f557/Christian-Maggio,31d7f557,Christian-Maggio,it ITA,"DF,MF"
64,Daniele Franceschini,/en/players/3dc8f35c/Daniele-Franceschini,3dc8f35c,Daniele-Franceschini,it ITA,MF
65,Pietro Accardi,/en/players/f858882a/Pietro-Accardi,f858882a,Pietro-Accardi,it ITA,DF
66,Gennaro Delvecchio,/en/players/8aa604d1/Gennaro-Delvecchio,8aa604d1,Gennaro-Delvecchio,it ITA,MF
67,Mirko Pieri,/en/players/83e75ac6/Mirko-Pieri,83e75ac6,Mirko-Pieri,it ITA,"DF,MF"
68,Andrea Parola,/en/players/aa19b163/Andrea-Parola,19b163,Andrea-Paro,it ITA,MF
69,Gianluca Berti,/en/players/035c63a0/Gianluca-Berti,035c63a0,Gianluca-Berti,it ITA,GK
70,Rubén Olivera,/en/players/74b94461/Ruben-Olivera,74b94461,Ruben-Oliv,uy URU,MF
71,Christian Terlizzi,/en/players/96e30d42/Christian-Terlizzi,96e30d42,Christian-Terlizzi,it ITA,DF
72,Vladimir Koman,/en/players/ba3c254b/Vladimir-Koman,ba3c254b,Vladimir-Kom,hu HUN,MF
73,Alessandro Romeo,/en/players/a912ef15/Alessandro-Romeo,912ef15,Alessandro-Romeo,it ITA,FW
74,Carlo Zotti,/en/players/ea79eeab/Carlo-Zotti,79eeab,Carlo-Zotti,it ITA,GK
75,Bruno Fontes da Mota,/en/players/a6b0a867/Bruno-Fontes-da-Mota,6b0a867,Bruno-Fontes-da-Mot,ch SUI,MF
76,Pietro Arnulfo,/en/players/14f61268/Pietro-Arnulfo,14f61268,Pietro-Arnulfo,it ITA,FW
77,Daniele Gastaldello,/en/players/13f89eaa/Daniele-Gastaldello,13f89eaa,Daniele-Gastaldello,it ITA,DF
78,Claudio Bellucci,/en/players/a47ab95c/Claudio-Bellucci,47ab95c,Claudio-Bellucci,it ITA,FW
79,Paolo Sammarco,/en/players/3c1e4e84/Paolo-Sammarco,3c1e4e84,Paolo-Sammarco,it ITA,MF
