Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Patrick Kluivert,/en/players/6c3b0583/Patrick-Kluivert,6c3b0583,Patrick-Kluivert,nl NED,FW,Barcelona
1,Frank de Boer,/en/players/777eaa16/Frank-de-Boer,777eaa16,Frank-de-Bo,nl NED,DF,Barcelona
2,Carles Puyol,/en/players/7c0bda9b/Carles-Puyol,7c0bda9b,Carles-Puyo,es ESP,DF,Barcelona
3,Phillip Cocu,/en/players/75522231/Phillip-Cocu,75522231,Phillip-Cocu,nl NED,"DF,FW",Barcelona
4,Xavi,/en/players/c1b4188c/Xavi,c1b4188c,Xavi,es ESP,MF,Barcelona
5,Gaizka Mendieta,/en/players/c5589415/Gaizka-Mendieta,c5589415,Gaizka-Mendiet,es ESP,MF,Barcelona
6,Javier Saviola,/en/players/de544fdb/Javier-Saviola,de544fdb,Javier-Savio,ar ARG,FW,Barcelona
7,Roberto Bonano,/en/players/7b2d75ba/Roberto-Bonano,7b2d75ba,Roberto-Bonano,ar ARG,GK,Barcelona
8,Gabri García,/en/players/ed94a7aa/Gabri-Garcia,d94a7aa,Gabri-Garci,es ESP,"DF,MF",Barcelona
9,Marc Overmars,/en/players/c9cc6332/Marc-Overmars,c9cc6332,Marc-Overm,nl NED,"FW,MF",Barcelona
10,Thiago Motta,/en/players/57ef0d97/Thiago-Motta,57ef0d97,Thiago-Mott,it ITA,MF,Barcelona
11,Michael Reiziger,/en/players/6e75ab56/Michael-Reiziger,6e75ab56,Michael-Reizig,nl NED,DF,Barcelona
12,Juan Román Riquelme,/en/players/04381207/Juan-Roman-Riquelme,04381207,Juan-Roman-Riquelm,ar ARG,MF,Barcelona
13,Luis Enrique,/en/players/b9407435/Luis-Enrique,b9407435,Luis-Enriqu,es ESP,"FW,MF",Barcelona
14,Víctor Valdés,/en/players/e029e404/Victor-Valdes,029e404,Victor-Vald,es ESP,GK,Barcelona
15,Juan Pablo Sorín,/en/players/239e2070/Juan-Pablo-Sorin,239e2070,Juan-Pablo-Sori,ar ARG,"DF,MF",Barcelona
16,Fernando Navarro,/en/players/5a3f6fae/Fernando-Navarro,5a3f6fae,Fernando-Navarro,es ESP,DF,Barcelona
17,Fábio Rochemback,/en/players/808296db/Fabio-Rochemback,808296db,Fabio-Rochemback,br BRA,"DF,MF",Barcelona
18,Gerard López,/en/players/403b0279/Gerard-Lopez,403b0279,Gerard-Lopez,es ESP,MF,Barcelona
19,Andrés Iniesta,/en/players/cfd65a29/Andres-Iniesta,cfd65a29,Andres-Iniest,es ESP,MF,Barcelona
20,Philippe Christanval,/en/players/2b1074c4/Philippe-Christanval,2b1074c4,Philippe-Christanv,fr FRA,DF,Barcelona
21,Dani García,/en/players/68411ed5/Dani-Garcia,68411ed5,Dani-Garci,es ESP,FW,Barcelona
22,Patrik Andersson,/en/players/95749f23/Patrik-Andersson,95749f23,Patrik-Andersso,se SWE,DF,Barcelona
23,Óscar López,/en/players/14ae8df8/Oscar-Lopez,14ae8df8,Oscar-Lopez,es ESP,DF,Barcelona
24,Oleguer Presas,/en/players/6c4f4e07/Oleguer-Presas,6c4f4e07,Oleguer-P,es ESP,DF,Barcelona
25,Geovanni,/en/players/ffeaaebe/Geovanni,ffeaaebe,Geovanni,br BRA,"FW,MF",Barcelona
26,Nano,/en/players/51fbb7e2/Nano,51fbb7e2,Nano,es ESP,"DF,FW",Barcelona
27,Robert Enke,/en/players/02692203/Robert-Enke,02692203,Robert-Enk,de GER,GK,Barcelona
29,Giovanni van Bronckhorst,/en/players/7e4e7dea/Giovanni-van-Bronckhorst,7e4e7dea,Giovanni-van-Bronckhorst,nl NED,"DF,MF",Barcelona
30,Ronaldinho,/en/players/34edcab0/Ronaldinho,34edcab0,Ronaldinho,br BRA,"FW,MF",Barcelona
31,Luis García,/en/players/a5c8d2b7/Luis-Garcia,5c8d2b7,Luis-Garci,es ESP,MF,Barcelona
32,Edgar Davids,/en/players/19d5e43e/Edgar-Davids,19d5e43e,Edgar-David,nl NED,MF,Barcelona
33,Rafael Márquez,/en/players/ce067ffe/Rafael-Marquez,ce067ffe,Rafael-Marquez,mx MEX,"DF,MF",Barcelona
34,Ricardo Quaresma,/en/players/6b6d252d/Ricardo-Quaresma,6b6d252d,Ricardo-Quaresm,pt POR,"FW,MF",Barcelona
35,Rüştü Reçber,/en/players/7a09afda/Rustu-Recber,7a09afda,Rustu-Recb,tr TUR,GK,Barcelona
36,Sergio García,/en/players/2bee98fd/Sergio-Garcia,2bee98fd,Sergio-Garci,es ESP,"FW,MF",Barcelona
37,Albert Jorquera,/en/players/4b0184a5/Albert-Jorquera,4b0184a5,Albert-Jorqu,es ESP,GK,Barcelona
38,Sergio Santamaría,/en/players/4795800e/Sergio-Santamaria,4795800e,Sergio-Santamari,es ESP,"FW,MF",Barcelona
39,Mario,/en/players/e6ede7f4/Mario,6ede7f4,Mario,es ESP,DF,Barcelona
40,Ramón Ros,/en/players/0ad2ce10/Ramon-Ros,0ad2ce10,Ramon-Ro,es ESP,MF,Barcelona
41,Deco,/en/players/a8a2f283/Deco,8a2f283,Deco,pt POR,MF,Barcelona
42,Juliano Belletti,/en/players/a4432ca2/Juliano-Belletti,4432ca2,Juliano-Belletti,br BRA,"DF,MF",Barcelona
43,Ludovic Giuly,/en/players/028d362d/Ludovic-Giuly,028d362d,Ludovic-Giu,fr FRA,"FW,MF",Barcelona
44,Sylvinho,/en/players/b46e497d/Sylvinho,b46e497d,Sylvinho,br BRA,DF,Barcelona
45,Henrik Larsson,/en/players/05ae7d22/Henrik-Larsson,05ae7d22,Henrik-Larsso,se SWE,FW,Barcelona
46,Damià Abella,/en/players/e35b4a15/Damia-Abella,35b4a15,Damia-Ab,es ESP,"DF,MF",Barcelona
47,Edmílson,/en/players/13853c88/Edmilson,13853c88,Edmilso,br BRA,"DF,MF",Barcelona
48,Maxi López,/en/players/ad469944/Maxi-Lopez,d469944,Maxi-Lopez,ar ARG,FW,Barcelona
49,Demetrio Albertini,/en/players/91a9535a/Demetrio-Albertini,91a9535a,Demetrio-Albertini,it ITA,"FW,MF",Barcelona
50,Rubén,/en/players/24279b8b/Ruben,24279b8b,Rub,es ESP,GK,Barcelona
51,Lionel Messi,/en/players/d70ce98e/Lionel-Messi,d70ce98e,Lionel-Messi,ar ARG,"FW,MF",Barcelona
52,Rodri,/en/players/7fa4aa89/Rodri,7fa4aa89,Rodri,es ESP,DF,Barcelona
53,Samuel Eto'o,/en/players/06420c93/Samuel-Etoo,06420c93,Samuel-Etoo,cm CMR,FW,Barcelona
54,Mark van Bommel,/en/players/f23bcfa3/Mark-van-Bommel,f23bcfa3,Mark-van-Bomm,nl NED,MF,Barcelona
55,Santiago Ezquerro,/en/players/c836203d/Santiago-Ezquerro,c836203d,Santiago-Ezquerro,es ESP,FW,Barcelona
56,Ludovic Sylvestre,/en/players/37103874/Ludovic-Sylvestre,37103874,Ludovic-Sylvest,gp GLP,MF,Barcelona
57,Jesús Olmo,/en/players/cf30e13a/Jesus-Olmo,cf30e13a,Jesus-Olmo,es ESP,DF,Barcelona
58,Andrea Orlandi,/en/players/b1403ee6/Andrea-Orlandi,b1403ee6,Andrea-Orlandi,es ESP,"FW,MF",Barcelona
59,Pitu,/en/players/ed6ee013/Pitu,d6ee013,Pitu,es ESP,MF,Barcelona
60,Paco Montañés,/en/players/9cc493b1/Paco-Montanes,9cc493b1,Paco-Mont,es ESP,"FW,MF",Barcelona
61,Francisco Martos,/en/players/412db81c/Francisco-Martos,412db81c,Francisco-Marto,es ESP,"DF,MF",Barcelona
62,Ramón Masó,/en/players/31531b99/Ramon-Maso,31531b99,Ramon-Maso,es ESP,MF,Barcelona
63,Gianluca Zambrotta,/en/players/94508225/Gianluca-Zambrotta,94508225,Gianluca-Zambrott,it ITA,DF,Barcelona
64,Lilian Thuram,/en/players/643ca22c/Lilian-Thuram,643ca22c,Lilian-Thuram,fr FRA,DF,Barcelona
65,Eiður Guðjohnsen,/en/players/32fc9ff2/Eidur-Gudjohnsen,32fc9ff2,Eidur-Gudjoh,is ISL,"FW,MF",Barcelona
66,Éric Abidal,/en/players/016828bd/Eric-Abidal,016828bd,Eric-Abid,fr FRA,DF,Barcelona
67,Thierry Henry,/en/players/c0c5ee74/Thierry-Henry,c0c5ee74,Thierry-H,fr FRA,FW,Barcelona
68,Gabriel Milito,/en/players/095009cc/Gabriel-Milito,095009cc,Gabriel-Milito,ar ARG,DF,Barcelona
69,Yaya Touré,/en/players/c204f844/Yaya-Toure,c204f844,Yaya-Tou,ci CIV,MF,Barcelona
70,Bojan Krkić,/en/players/9fa0a0b8/Bojan-Krkic,9fa0a0b8,Bojan-Krkic,es ESP,"FW,MF",Barcelona
71,Giovani dos Santos,/en/players/7dba6233/Giovani-dos-Santos,7dba6233,Giovani-dos-Santo,mx MEX,"FW,MF",Barcelona
72,José Manuel Pinto,/en/players/4a3cd9b7/Jose-Manuel-Pinto,4a3cd9b7,Jose-Manuel-Pinto,es ESP,GK,Barcelona
73,Fali,/en/players/65c75bfe/Fali,65c75bfe,Fali,es ESP,"DF,MF",Barcelona
74,Pedro,/en/players/3ca7254a/Pedro,3ca7254a,Pedro,es ESP,"FW,MF",Barcelona
75,José Manuel Rueda,/en/players/35d5caee/Jose-Manuel-Rueda,35d5caee,Jose-Manuel-Rued,es ESP,MF,Barcelona
76,Víctor Vázquez,/en/players/6c564d36/Victor-Vazquez,6c564d36,Victor-Vazquez,es ESP,"FW,MF",Barcelona
77,Víctor Sánchez,/en/players/ad4d0985/Victor-Sanchez,d4d0985,Victor-Sanchez,es ESP,"DF,MF",Barcelona
78,Dani Alves,/en/players/c9e99e49/Dani-Alves,c9e99e49,Dani-Alv,br BRA,"DF,MF",Barcelona
79,Gerard Piqué,/en/players/adfc9123/Gerard-Pique,dfc9123,Gerard-Piqu,es ESP,DF,Barcelona
80,Seydou Keita,/en/players/500c4e9b/Seydou-Keita,500c4e9b,Seydou-Keit,ml MLI,MF,Barcelona
81,Sergio Busquets,/en/players/5ab0ea87/Sergio-Busquets,5ab0ea87,Sergio-Busquet,es ESP,MF,Barcelona
82,Martín Cáceres,/en/players/e94d79e3/Martin-Caceres,94d79e3,Martin-Cac,uy URU,DF,Barcelona
83,Alexander Hleb,/en/players/35cf43aa/Alexander-Hleb,35cf43aa,Alexander-Hleb,by BLR,MF,Barcelona
84,Xavi Torres,/en/players/1b51ad2f/Xavi-Torres,1b51ad2f,Xavi-To,es ESP,MF,Barcelona
85,Oier Olazábal,/en/players/b5bdf144/Oier-Olazabal,b5bdf144,Oier-Olazab,es ESP,GK,Barcelona
86,Marc Muniesa,/en/players/4db76f57/Marc-Muniesa,4db76f57,Marc-Muni,es ESP,"DF,MF",Barcelona
87,Jeffrén Suárez,/en/players/01e9c0a6/Jeffren-Suarez,01e9c0a6,Jeffren-Suarez,ve VEN,"FW,MF",Barcelona
