Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Patrick Kluivert,nl NED,FW,36,36,7.0,16.0,2002-2003,/en/players/6c3b0583/Patrick-Kluivert,6c3b0583,Barcelona,"3,133",34.8,6.0,1.0,42,11.0,902,Barcelona
,Frank de Boer,nl NED,DF,35,35,0.0,0.0,2002-2003,/en/players/777eaa16/Frank-de-Boer,777eaa16,Barcelona,"3,038",33.8,10.0,0.0,42,11.0,1049,Barcelona
,Carles Puyol,es ESP,DF,32,32,1.0,0.0,2002-2003,/en/players/7c0bda9b/Carles-Puyol,7c0bda9b,Barcelona,"2,840",31.6,6.0,0.0,42,1.0,1050,Barcelona
,Phillip Cocu,nl NED,"DF,FW",29,29,1.0,3.0,2002-2003,/en/players/75522231/Phillip-Cocu,75522231,Barcelona,"2,512",27.9,8.0,0.0,42,11.0,1051,Barcelona
,Xavi,es ESP,MF,29,29,6.0,2.0,2002-2003,/en/players/c1b4188c/Xavi,c1b4188c,Barcelona,"2,512",27.9,1.0,0.0,42,1.0,1052,Barcelona
,Gaizka Mendieta,es ESP,MF,33,29,6.0,4.0,2002-2003,/en/players/c5589415/Gaizka-Mendieta,c5589415,Barcelona,"2,431",27.0,6.0,0.0,42,1.0,1053,Barcelona
,Javier Saviola,ar ARG,FW,36,29,6.0,13.0,2002-2003,/en/players/de544fdb/Javier-Saviola,de544fdb,Barcelona,"2,415",26.8,4.0,1.0,42,5.0,67,Barcelona
,Roberto Bonano,ar ARG,GK,24,24,0.0,0.0,2002-2003,/en/players/7b2d75ba/Roberto-Bonano,7b2d75ba,Barcelona,"2,140",23.8,1.0,0.0,42,5.0,1054,Barcelona
,Gabri García,es ESP,"DF,MF",27,22,0.0,0.0,2002-2003,/en/players/ed94a7aa/Gabri-Garcia,d94a7aa,Barcelona,"1,911",21.2,13.0,1.0,42,1.0,1055,Barcelona
,Marc Overmars,nl NED,"FW,MF",26,21,3.0,6.0,2002-2003,/en/players/c9cc6332/Marc-Overmars,c9cc6332,Barcelona,"1,739",19.3,2.0,1.0,42,11.0,1056,Barcelona
,Thiago Motta,it ITA,MF,21,18,5.0,3.0,2002-2003,/en/players/57ef0d97/Thiago-Motta,57ef0d97,Barcelona,"1,528",17.0,6.0,2.0,42,9.0,1057,Barcelona
,Michael Reiziger,nl NED,DF,21,17,1.0,0.0,2002-2003,/en/players/6e75ab56/Michael-Reiziger,6e75ab56,Barcelona,"1,551",17.2,5.0,0.0,42,11.0,1058,Barcelona
