2002-2003,Blackpool
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Simon Grayson,eng ENG,DF,45,44,0,3,"3,988",44.3,1,0,/en/players/c4c559e6/Simon-Grayson,c4c559e6,Simon-Grayso
Phil Barnes,eng ENG,GK,44,44,0,0,"3,960",44.0,1,0,/en/players/2997e705/Phil-Barnes,2997e705,Phil-B
Scott Taylor,eng ENG,FW,44,40,0,13,"2,841",31.6,3,0,/en/players/9082c63e/Scott-Taylor,9082c63e,Scott-Taylo
Keith Southern,eng ENG,MF,38,38,0,1,"3,274",36.4,4,0,/en/players/8db518ba/Keith-Southern,8db518ba,Keith-South
Richie Wellens,eng ENG,MF,39,36,6,1,"3,253",36.1,13,1,/en/players/1a6efe8d/Richie-Wellens,1a6efe8d,Richie-W
Martin Bullock,eng ENG,MF,38,34,11,1,"2,990",33.2,3,1,/en/players/c8d9b61d/Martin-Bullock,c8d9b61d,Martin-Bullock
John Murphy,eng ENG,FW,35,33,3,15,"3,000",33.3,1,0,/en/players/a874a3de/John-Murphy,874a3de,John-Murph
Danny Coid,eng ENG,DF,36,31,1,1,"2,682",29.8,3,0,/en/players/d48abb1e/Danny-Coid,d48abb1e,Danny-Coid
Richard Walker,eng ENG,FW,32,29,1,4,"1,734",19.3,3,0,/en/players/8965ec2a/Richard-Walker,8965ec2a,Richard-Walk
Mike Flynn,eng ENG,DF,21,21,1,0,"1,889",21.0,5,0,/en/players/04e89aae/Mike-Flynn,04e89aae,Mike-F
John Hills,eng ENG,DF,27,20,1,5,"1,841",20.5,5,1,/en/players/0c06824b/John-Hills,0c06824b,John-Hi
Leam Richardson,eng ENG,DF,20,20,0,0,"1,747",19.4,8,1,/en/players/678b9096/Leam-Richardson,678b9096,Leam-Richardso
Paul Dalglish,sct SCO,FW,27,20,2,1,"1,546",17.2,4,0,/en/players/d4a35da6/Paul-Dalglish,d4a35da6,Paul-Dalglish
