2008-2009,Blackpool
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Shaun Barker,eng ENG,DF,43,42,1,0,"3,786",42.1,7,0,/en/players/60fe6e17/Shaun-Barker,60fe6e17,Shaun-Bark
Paul Rachubka,eng ENG,GK,42,42,0,0,"3,693",41.0,1,1,/en/players/f3229025/Paul-Rachubka,f3229025,Paul-Rachubk
Rob Edwards,wls WAL,DF,36,35,0,2,"3,148",35.0,3,0,/en/players/270efb21/Rob-Edwards,270efb21,Rob-Edward
Gary Taylor-Fletcher,eng ENG,"FW,MF",38,34,5,5,"2,974",33.0,6,0,/en/players/62c612b8/Gary-Taylor-Fletcher,62c612b8,Gary-Taylor-Fletch
Keith Southern,eng ENG,MF,35,34,3,3,"2,953",32.8,4,0,/en/players/8db518ba/Keith-Southern,8db518ba,Keith-South
Ian Evatt,eng ENG,DF,33,33,1,1,"2,886",32.1,4,1,/en/players/749bcfb8/Ian-Evatt,749bcfb8,Ian-Evatt
David Vaughan,wls WAL,MF,33,26,2,1,"2,357",26.2,3,0,/en/players/b950cb68/David-Vaughan,b950cb68,David-Vaugh
Ben Burgess,ie IRL,FW,29,25,3,6,"2,153",23.9,1,0,/en/players/c454e8b8/Ben-Burgess,c454e8b8,Ben-Burg
Claus Bech Jørgensen,fo FRO,MF,32,21,1,0,"1,930",21.4,1,1,/en/players/ef06f98a/Claus-Bech-Jorgensen,f06f98a,Claus-Bech-Jorg
Alex Baptiste,eng ENG,DF,21,21,0,1,"1,867",20.7,3,0,/en/players/7b72f0b6/Alex-Baptiste,7b72f0b6,Alex-Baptist
DJ Campbell,eng ENG,FW,20,20,0,9,"1,750",19.4,1,0,/en/players/d9129797/DJ-Campbell,d9129797,DJ-Campb
Stephen Crainey,sct SCO,DF,17,15,0,0,"1,381",15.3,3,0,/en/players/2f6dd6a3/Stephen-Crainey,2f6dd6a3,Stephen-Crai
David Fox,eng ENG,MF,22,15,0,0,"1,364",15.2,3,0,/en/players/102a7473/David-Fox,102a7473,David-Fox
Adam Hammill,eng ENG,"FW,MF",22,14,2,1,"1,266",14.1,4,0,/en/players/ffd4896e/Adam-Hammill,ffd4896e,Adam-Hammi
Mo Camara,gn GUI,DF,14,14,0,0,"1,221",13.6,4,0,/en/players/70e8a77f/Mo-Camara,70e8a77f,Mo-Cam
Danny Coid,eng ENG,DF,18,13,0,0,"1,223",13.6,0,0,/en/players/d48abb1e/Danny-Coid,d48abb1e,Danny-Coid
Charlie Adam,sct SCO,MF,13,13,1,2,"1,131",12.6,5,1,/en/players/aff418dc/Charlie-Adam,ff418dc,Charlie-Adam
Steve Kabba,eng ENG,FW,17,12,0,2,"1,065",11.8,1,0,/en/players/c31546c7/Steve-Kabba,c31546c7,Steve-Kabb
Roy O'Donovan,ie IRL,"FW,MF",12,11,0,0,911,10.1,5,0,/en/players/62b5b54a/Roy-ODonovan,62b5b54a,Roy-ODonov
Alan Gow,sct SCO,"FW,MF",17,10,0,5,962,10.7,1,0,/en/players/68b4a94c/Alan-Gow,68b4a94c,Alan-Gow
Joe Martin,eng ENG,"DF,MF",15,10,1,0,905,10.1,1,0,/en/players/cad49722/Joe-Martin,cad49722,Joe-Marti
Brett Ormerod,eng ENG,FW,15,7,1,2,750,8.3,3,0,/en/players/fde1ce8d/Brett-Ormerod,fde1ce8d,Brett-Ormerod
Kyel Reid,eng ENG,MF,7,7,1,0,604,6.7,2,0,/en/players/33cce752/Kyel-Reid,33cce752,Kyel-Reid
Liam Dickinson,eng ENG,FW,7,5,0,4,462,5.1,1,0,/en/players/496a1d0f/Liam-Dickinson,496a1d0f,Liam-Dickinso
Lee Hendrie,eng ENG,MF,6,5,0,0,394,4.4,2,1,/en/players/8716663c/Lee-Hendrie,8716663c,Lee-Hendri
Matt Gilks,sct SCO,GK,5,4,0,0,446,5.0,0,0,/en/players/49b8c292/Matt-Gilks,49b8c292,Matt-Gilk
Ian Harte,ie IRL,DF,4,4,0,0,316,3.5,0,0,/en/players/fd4fa092/Ian-Harte,fd4fa092,Ian-Hart
Wade Small,eng ENG,"FW,MF",4,4,0,1,301,3.3,0,0,/en/players/62a57d89/Wade-Small,62a57d89,Wade-Sm
Jermaine Wright,eng ENG,"DF,MF",3,3,0,0,243,2.7,0,0,/en/players/ed9cb8eb/Jermaine-Wright,d9cb8eb,Jermaine-Wright
Nick Blackman,bb BRB,"FW,MF",5,2,0,1,178,2.0,0,0,/en/players/d4e7c451/Nick-Blackman,d4e7c451,Nick-Blackm
Lee Hughes,eng ENG,FW,3,2,0,1,164,1.8,0,0,/en/players/fd08b4e6/Lee-Hughes,fd08b4e6,Lee-Hugh
Graeme Owens,eng ENG,MF,8,1,0,0,235,2.6,0,0,/en/players/04dddc27/Graeme-Owens,04dddc27,Graeme-Ow
Alan Mahon,ie IRL,MF,1,1,0,0,55,0.6,1,0,/en/players/fbe1f1d0/Alan-Mahon,fbe1f1d0,Alan-Maho
Paul Marshall,eng ENG,MF,2,1,0,0,13,0.1,0,0,/en/players/e7b5c8c4/Paul-Marshall,7b5c8c4,Paul-Marsh
Stephen McPhee,sct SCO,FW,5,0,0,0,105,1.2,0,0,/en/players/ce597b13/Stephen-McPhee,ce597b13,Stephen-McPh
Zesh Rehman,pk PAK,DF,3,0,0,0,59,0.7,0,0,/en/players/25f78221/Zesh-Rehman,25f78221,Zesh-Rehm
Krisztián Németh,hu HUN,FW,1,0,0,0,32,0.4,0,0,/en/players/e1f5275f/Krisztian-Nemeth,1f5275f,Krisztian-Nemeth
Daniel Nardiello,wls WAL,FW,2,0,0,0,28,0.3,0,0,/en/players/a6b66a87/Daniel-Nardiello,6b66a87,Daniel-Nardiello
Simon Walton,eng ENG,MF,1,0,0,0,17,0.2,0,0,/en/players/64f21a56/Simon-Walton,64f21a56,Simon-Walto
Marlon Broomes,eng ENG,DF,1,0,0,0,7,0.1,0,0,/en/players/7040cf47/Marlon-Broomes,7040cf47,Marlon-Broom
Danny Mitchley,eng ENG,FW,2,0,0,0,5,0.1,0,0,/en/players/93ecb79e/Danny-Mitchley,93ecb79e,Danny-Mitch
Sone Aluko,ng NGA,"FW,MF",1,0,0,0,3,0.0,0,0,/en/players/5a75d4cc/Sone-Aluko,5a75d4cc,Sone-Aluko
