Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Javier Zanetti,ar ARG,"DF,MF",34,32,3.0,1.0,2002-2003,/en/players/2fb9e5c1/Javier-Zanetti,2fb9e5c1,Internazionale,"2,968",33.0,3.0,0.0,161,5.0,19620,Internazionale
,Francesco Toldo,it ITA,GK,32,32,0.0,1.0,2002-2003,/en/players/9a71df39/Francesco-Toldo,9a71df39,Internazionale,"2,880",32.0,1.0,0.0,161,9.0,19621,Internazionale
,Iván Córdoba,co COL,DF,28,27,1.0,1.0,2002-2003,/en/players/853b902b/Ivan-Cordoba,853b902b,Internazionale,"2,426",27.0,9.0,1.0,161,19.0,19622,Internazionale
,Fabio Cannavaro,it ITA,DF,28,27,2.0,0.0,2002-2003,/en/players/51152527/Fabio-Cannavaro,51152527,Internazionale,"2,425",26.9,4.0,0.0,161,9.0,52,Internazionale
,Álvaro Recoba,uy URU,"FW,MF",27,23,9.0,9.0,2002-2003,/en/players/25b11ac7/Alvaro-Recoba,25b11ac7,Internazionale,"2,086",23.2,2.0,0.0,161,8.0,19623,Internazionale
,Emre Belözoğlu,tr TUR,MF,25,22,2.0,3.0,2002-2003,/en/players/48add958/Emre-Belozoglu,48add958,Internazionale,"1,968",21.9,4.0,0.0,161,15.0,2201,Internazionale
,Christian Vieri,it ITA,FW,23,22,0.0,24.0,2002-2003,/en/players/1abff24a/Christian-Vieri,1abff24a,Internazionale,"1,877",20.9,2.0,1.0,161,9.0,11357,Internazionale
,Luigi Di Biagio,it ITA,MF,25,21,2.0,4.0,2002-2003,/en/players/7b085418/Luigi-Di-Biagio,7b085418,Internazionale,"1,699",18.9,10.0,1.0,161,9.0,19624,Internazionale
,Marco Materazzi,it ITA,DF,20,18,1.0,1.0,2002-2003,/en/players/5f08a3e3/Marco-Materazzi,5f08a3e3,Internazionale,"1,492",16.6,1.0,0.0,161,9.0,19625,Internazionale
,Francesco Coco,it ITA,DF,19,16,0.0,0.0,2002-2003,/en/players/70f1f304/Francesco-Coco,70f1f304,Internazionale,"1,309",14.5,1.0,0.0,161,9.0,19626,Internazionale
,Sérgio Conceição,pt POR,MF,19,14,2.0,0.0,2002-2003,/en/players/f396d247/Sergio-Conceicao,f396d247,Internazionale,"1,251",13.9,2.0,1.0,161,3.0,19627,Internazionale
,Cristiano Zanetti,it ITA,MF,17,14,2.0,0.0,2002-2003,/en/players/21dd8591/Cristiano-Zanetti,21dd8591,Internazionale,"1,215",13.5,4.0,1.0,161,9.0,19519,Internazionale
,Hernán Crespo,ar ARG,FW,18,14,6.0,7.0,2002-2003,/en/players/09089343/Hernan-Crespo,09089343,Internazionale,"1,211",13.5,1.0,0.0,161,5.0,6153,Internazionale
,Giovanni Pasquale,it ITA,DF,18,13,0.0,0.0,2002-2003,/en/players/9366f242/Giovanni-Pasquale,9366f242,Internazionale,"1,268",14.1,5.0,0.0,161,9.0,19628,Internazionale
,Matías Almeyda,ar ARG,"DF,MF",16,13,0.0,0.0,2002-2003,/en/players/cea39bc0/Matias-Almeyda,cea39bc0,Internazionale,"1,098",12.2,1.0,0.0,161,5.0,19629,Internazionale
,Domenico Morfeo,it ITA,"FW,MF",17,11,3.0,1.0,2002-2003,/en/players/dc8fcd3e/Domenico-Morfeo,dc8fcd3e,Internazionale,925,10.3,2.0,1.0,161,9.0,19630,Internazionale
,Gabriel Batistuta,ar ARG,FW,12,10,1.0,2.0,2002-2003,/en/players/792d83d1/Gabriel-Batistuta,792d83d1,Internazionale,823,9.1,0.0,0.0,161,5.0,19631,Internazionale
,Stéphane Dalmat,fr FRA,MF,15,9,2.0,0.0,2002-2003,/en/players/d5fe3aa1/Stephane-Dalmat,d5fe3aa1,Internazionale,848,9.4,1.0,0.0,161,4.0,2860,Internazionale
,Okan Buruk,tr TUR,MF,14,9,2.0,2.0,2002-2003,/en/players/7181ad60/Okan-Buruk,7181ad60,Internazionale,781,8.7,2.0,1.0,161,15.0,19632,Internazionale
,Carlos Gamarra,py PAR,DF,14,7,1.0,0.0,2002-2003,/en/players/d884ea49/Carlos-Gamarra,d884ea49,Internazionale,762,8.5,2.0,0.0,161,43.0,19633,Internazionale
,Mohamed Kallon,sl SLE,FW,10,4,1.0,5.0,2002-2003,/en/players/efe5e7b3/Mohamed-Kallon,fe5e7b3,Internazionale,565,6.3,1.0,0.0,161,129.0,11343,Internazionale
,Nelson Vivas,ar ARG,DF,6,4,0.0,0.0,2002-2003,/en/players/21c083bf/Nelson-Vivas,21c083bf,Internazionale,329,3.7,2.0,0.0,161,5.0,19634,Internazionale
,Obafemi Martins,ng NGA,FW,4,3,1.0,1.0,2002-2003,/en/players/70849fc2/Obafemi-Martins,70849fc2,Internazionale,263,2.9,0.0,0.0,161,52.0,4157,Internazionale
,Andrés Guglielminpietro,ar ARG,MF,7,3,0.0,0.0,2002-2003,/en/players/65f39e1b/Andres-Guglielminpietro,65f39e1b,Internazionale,223,2.5,0.0,0.0,161,5.0,19635,Internazionale
,Daniele Adani,it ITA,DF,7,2,0.0,1.0,2002-2003,/en/players/ea6479e8/Daniele-Adani,6479e8,Internazionale,331,3.7,0.0,0.0,161,9.0,19636,Internazionale
,Alberto Fontana,it ITA,GK,2,2,0.0,0.0,2002-2003,/en/players/1942d36b/Alberto-Fontana,1942d36b,Internazionale,180,2.0,0.0,0.0,161,9.0,19637,Internazionale
,Javier Farinós,es ESP,MF,2,1,0.0,0.0,2002-2003,/en/players/d9b0f08e/Javier-Farinos,d9b0f08e,Internazionale,82,0.9,0.0,0.0,161,1.0,1577,Internazionale
,Nicola Napolitano,it ITA,MF,2,1,0.0,0.0,2002-2003,/en/players/4990be40/Nicola-Napolitano,4990be40,Internazionale,76,0.8,0.0,0.0,161,9.0,19638,Internazionale
,Luca Franchini,it ITA,DF,1,0,0.0,0.0,2002-2003,/en/players/0154bc9d/Luca-Franchini,0154bc9d,Internazionale,44,0.5,0.0,0.0,161,9.0,19639,Internazionale
,Nicola Beati,it ITA,MF,2,0,0.0,0.0,2002-2003,/en/players/a7245dc9/Nicola-Beati,7245dc9,Internazionale,33,0.4,0.0,0.0,161,9.0,19640,Internazionale
,﻿Javier Zanetti,ar ARG,"DF,MF",34,34,3.0,0.0,2003-2004,/en/players/2fb9e5c1/Javier-Zanetti,2fb9e5c1,Internazionale,"3,034",33.7,1.0,0.0,161,5.0,19620,Internazionale
,Francesco Toldo,it ITA,GK,32,32,0.0,0.0,2003-2004,/en/players/9a71df39/Francesco-Toldo,9a71df39,Internazionale,"2,880",32.0,0.0,0.0,161,9.0,19621,Internazionale
,Iván Córdoba,co COL,DF,31,30,1.0,1.0,2003-2004,/en/players/853b902b/Ivan-Cordoba,853b902b,Internazionale,"2,665",29.6,7.0,1.0,161,19.0,19622,Internazionale
