Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Javier Zanetti,/en/players/2fb9e5c1/Javier-Zanetti,2fb9e5c1,Javier-Zanetti,ar ARG,"DF,MF",Internazionale
1,Francesco Toldo,/en/players/9a71df39/Francesco-Toldo,9a71df39,Francesco-Toldo,it ITA,GK,Internazionale
2,Iván Córdoba,/en/players/853b902b/Ivan-Cordoba,853b902b,Ivan-Cordob,co COL,DF,Internazionale
3,Fabio Cannavaro,/en/players/51152527/Fabio-Cannavaro,51152527,Fabio-Cannavaro,it ITA,DF,Internazionale
4,Álvaro Recoba,/en/players/25b11ac7/Alvaro-Recoba,25b11ac7,Alvaro-Recob,uy URU,"FW,MF",Internazionale
5,Emre Belözoğlu,/en/players/48add958/Emre-Belozoglu,48add958,Emre-Belozoglu,tr TUR,MF,Internazionale
6,Christian Vieri,/en/players/1abff24a/Christian-Vieri,1abff24a,Christian-Vieri,it ITA,FW,Internazionale
7,Luigi Di Biagio,/en/players/7b085418/Luigi-Di-Biagio,7b085418,Luigi-Di-Biagio,it ITA,MF,Internazionale
8,Marco Materazzi,/en/players/5f08a3e3/Marco-Materazzi,5f08a3e3,Marco-Materazzi,it ITA,DF,Internazionale
9,Francesco Coco,/en/players/70f1f304/Francesco-Coco,70f1f304,Francesco-Coco,it ITA,DF,Internazionale
10,Sérgio Conceição,/en/players/f396d247/Sergio-Conceicao,f396d247,Sergio-Conceicao,pt POR,MF,Internazionale
11,Cristiano Zanetti,/en/players/21dd8591/Cristiano-Zanetti,21dd8591,Cristiano-Zanetti,it ITA,MF,Internazionale
12,Hernán Crespo,/en/players/09089343/Hernan-Crespo,09089343,Hernan-Crespo,ar ARG,FW,Internazionale
13,Giovanni Pasquale,/en/players/9366f242/Giovanni-Pasquale,9366f242,Giovanni-Pasqu,it ITA,DF,Internazionale
14,Matías Almeyda,/en/players/cea39bc0/Matias-Almeyda,cea39bc0,Matias-Almeyd,ar ARG,"DF,MF",Internazionale
15,Domenico Morfeo,/en/players/dc8fcd3e/Domenico-Morfeo,dc8fcd3e,Domenico-Morfeo,it ITA,"FW,MF",Internazionale
16,Gabriel Batistuta,/en/players/792d83d1/Gabriel-Batistuta,792d83d1,Gabriel-Batistut,ar ARG,FW,Internazionale
17,Stéphane Dalmat,/en/players/d5fe3aa1/Stephane-Dalmat,d5fe3aa1,Stephane-Dalmat,fr FRA,MF,Internazionale
18,Okan Buruk,/en/players/7181ad60/Okan-Buruk,7181ad60,Okan-Buruk,tr TUR,MF,Internazionale
19,Carlos Gamarra,/en/players/d884ea49/Carlos-Gamarra,d884ea49,Carlos-Gam,py PAR,DF,Internazionale
20,Mohamed Kallon,/en/players/efe5e7b3/Mohamed-Kallon,fe5e7b3,Mohamed-Kallo,sl SLE,FW,Internazionale
21,Nelson Vivas,/en/players/21c083bf/Nelson-Vivas,21c083bf,Nelson-Viv,ar ARG,DF,Internazionale
22,Obafemi Martins,/en/players/70849fc2/Obafemi-Martins,70849fc2,Obafemi-Marti,ng NGA,FW,Internazionale
23,Andrés Guglielminpietro,/en/players/65f39e1b/Andres-Guglielminpietro,65f39e1b,Andres-Guglielminpietro,ar ARG,MF,Internazionale
24,Daniele Adani,/en/players/ea6479e8/Daniele-Adani,6479e8,Daniele-Adani,it ITA,DF,Internazionale
25,Alberto Fontana,/en/players/1942d36b/Alberto-Fontana,1942d36b,Alberto-Font,it ITA,GK,Internazionale
26,Javier Farinós,/en/players/d9b0f08e/Javier-Farinos,d9b0f08e,Javier-Farino,es ESP,MF,Internazionale
27,Nicola Napolitano,/en/players/4990be40/Nicola-Napolitano,4990be40,Nicola-Napolitano,it ITA,MF,Internazionale
28,Luca Franchini,/en/players/0154bc9d/Luca-Franchini,0154bc9d,Luca-Franchini,it ITA,DF,Internazionale
29,Nicola Beati,/en/players/a7245dc9/Nicola-Beati,7245dc9,Nicola-Beati,it ITA,MF,Internazionale
31,Kily González,/en/players/69966620/Kily-Gonzalez,69966620,Kily-Gonzalez,ar ARG,"FW,MF",Internazionale
32,Julio Ricardo Cruz,/en/players/7679c2bc/Julio-Ricardo-Cruz,7679c2bc,Julio-Ricardo-Cruz,ar ARG,FW,Internazionale
33,Dejan Stanković,/en/players/167d7dd3/Dejan-Stankovic,167d7dd3,Dejan-Stankovic,rs SRB,MF,Internazionale
34,Thomas Helveg,/en/players/8388b5e0/Thomas-Helveg,8388b5e0,Thomas-Helveg,dk DEN,DF,Internazionale
35,Adriano,/en/players/4ec73d8a/Adriano,4ec73d8a,Adriano,br BRA,FW,Internazionale
36,Andy van der Meyde,/en/players/d44b1ec0/Andy-van-der-Meyde,d44b1ec0,Andy-van-der-Meyd,nl NED,"FW,MF",Internazionale
37,Sabri Lamouchi,/en/players/228b66e7/Sabri-Lamouchi,228b66e7,Sabri-Lamouchi,fr FRA,MF,Internazionale
38,Jérémie Bréchet,/en/players/2a13c80b/Jeremie-Brechet,2a13c80b,Jeremie-Brechet,fr FRA,"DF,MF",Internazionale
39,Giorgos Karagounis,/en/players/ed2192d0/Giorgos-Karagounis,d2192d0,Giorgos-Karagouni,gr GRE,MF,Internazionale
40,Esteban Cambiasso,/en/players/4d801075/Esteban-Cambiasso,4d801075,Esteban-Cambiasso,ar ARG,MF,Internazionale
41,Giuseppe Favalli,/en/players/4e960f0f/Giuseppe-Favalli,4e960f0f,Giuseppe-Favalli,it ITA,DF,Internazionale
42,Juan Sebastián Verón,/en/players/f11a57c1/Juan-Sebastian-Veron,f11a57c1,Juan-Sebastian-Vero,ar ARG,MF,Internazionale
43,Siniša Mihajlović,/en/players/c14fb1a0/Sinisa-Mihajlovic,c14fb1a0,Sinisa-Mihajlovic,rs SRB,DF,Internazionale
44,Zé Maria,/en/players/c4e72f3d/Ze-Maria,c4e72f3d,Ze-Mari,br BRA,DF,Internazionale
45,Edgar Davids,/en/players/19d5e43e/Edgar-Davids,19d5e43e,Edgar-David,nl NED,MF,Internazionale
46,Nicolás Burdisso,/en/players/9417f322/Nicolas-Burdisso,9417f322,Nicolas-Burdisso,ar ARG,DF,Internazionale
47,Fabián Carini,/en/players/d1c6cd3b/Fabian-Carini,d1c6cd3b,Fabian-Carini,uy URU,GK,Internazionale
48,Dino Marino,/en/players/b2a33f0e/Dino-Marino,b2a33f0e,Dino-Marino,it ITA,MF,Internazionale
49,Marco Andreolli,/en/players/13d820de/Marco-Andreolli,13d820de,Marco-Andreolli,it ITA,DF,Internazionale
50,Tijani Belaïd,/en/players/7a3d712f/Tijani-Belaid,7a3d712f,Tijani-Belaid,tn TUN,MF,Internazionale
51,Riccardo Meggiorini,/en/players/2ec0f902/Riccardo-Meggiorini,2ec0f902,Riccardo-Meggiorini,it ITA,FW,Internazionale
52,Luís Figo,/en/players/f20f347f/Luis-Figo,f20f347f,Luis-Figo,pt POR,"FW,MF",Internazionale
53,Walter Samuel,/en/players/ceb6c79d/Walter-Samuel,ceb6c79d,Walter-Samu,ar ARG,DF,Internazionale
54,David Pizarro,/en/players/8b92c119/David-Pizarro,8b92c119,David-Pizarro,cl CHI,MF,Internazionale
55,Pierre Womé,/en/players/981757db/Pierre-Wome,981757db,Pierre-Wom,cm CMR,DF,Internazionale
56,Santiago Solari,/en/players/e34c6e97/Santiago-Solari,34c6e97,Santiago-Solari,ar ARG,MF,Internazionale
57,Paolo Orlandoni,/en/players/01ca5694/Paolo-Orlandoni,01ca5694,Paolo-Orlandoni,it ITA,GK,Internazionale
58,Daniel Maa Boumsong,/en/players/78a22289/Daniel-Maa-Boumsong,78a22289,Daniel-Maa-Boumsong,cm CMR,MF,Internazionale
59,Domenico Germinale,/en/players/20887cc5/Domenico-Germinale,20887cc5,Domenico-Germi,it ITA,FW,Internazionale
60,Goran Slavkovski,/en/players/d16af3c7/Goran-Slavkovski,d16af3c7,Goran-Slavkovski,mk MKD,FW,Internazionale
61,Ilario Aloe,/en/players/0f2fdeb4/Ilario-Aloe,0f2fdeb4,Ilario-Alo,it ITA,MF,Internazionale
62,Leonardo Bonucci,/en/players/52ec54d0/Leonardo-Bonucci,52ec54d0,Leonardo-Bonucci,it ITA,DF,Internazionale
63,Júlio César,/en/players/f619413f/Julio-Cesar,f619413f,Julio-C,br BRA,GK,Internazionale
64,Zlatan Ibrahimović,/en/players/4cde5509/Zlatan-Ibrahimovic,4cde5509,Zlatan-Ibrahimovic,se SWE,FW,Internazionale
65,Fabio Grosso,/en/players/db77a624/Fabio-Grosso,db77a624,Fabio-Grosso,it ITA,"DF,MF",Internazionale
66,Patrick Vieira,/en/players/f90f1086/Patrick-Vieira,f90f1086,Patrick-Viei,fr FRA,MF,Internazionale
67,Olivier Dacourt,/en/players/3a114b3c/Olivier-Dacourt,3a114b3c,Olivier-Dacourt,fr FRA,MF,Internazionale
68,Maxwell,/en/players/6f08cece/Maxwell,6f08cece,Maxw,br BRA,DF,Internazionale
69,Mariano González,/en/players/8f9e8be2/Mariano-Gonzalez,8f9e8be2,Mariano-Gonzalez,ar ARG,MF,Internazionale
70,Lampros Choutos,/en/players/0a296ab6/Lampros-Choutos,0a296ab6,Lampros-Chouto,gr GRE,"FW,MF",Internazionale
71,Ibrahim Maaroufi,/en/players/ffdd46a9/Ibrahim-Maaroufi,ffdd46a9,Ibrahim-Maaroufi,be BEL,MF,Internazionale
72,Maicon Sisenando,/en/players/fbc5d136/Maicon-Sisenando,fbc5d136,Maicon-Sisenando,br BRA,DF,Internazionale
73,Cristian Chivu,/en/players/3bf30a4f/Cristian-Chivu,3bf30a4f,Cristian-Chivu,ro ROU,DF,Internazionale
74,César,/en/players/ee160833/Cesar,160833,C,br BRA,"DF,MF",Internazionale
75,Luis Jiménez,/en/players/8e3320c6/Luis-Jimenez,8e3320c6,Luis-Jimenez,cl CHI,"FW,MF",Internazionale
76,David Suazo,/en/players/25c5b3ee/David-Suazo,25c5b3ee,David-Suazo,hn HON,FW,Internazionale
77,Mario Balotelli,/en/players/8ff07990/Mario-Balotelli,8ff07990,Mario-Balotelli,it ITA,FW,Internazionale
78,Nelson Rivas,/en/players/b1be1e0e/Nelson-Rivas,b1be1e0e,Nelson-Riv,co COL,DF,Internazionale
79,Pelé,/en/players/54bf0bc3/Pele,54bf0bc3,P,pt POR,MF,Internazionale
80,Maniche,/en/players/0355c8b5/Maniche,0355c8b5,Manich,pt POR,MF,Internazionale
81,Sulley Muntari,/en/players/e185aa52/Sulley-Muntari,185aa52,Sulley-Muntari,gh GHA,MF,Internazionale
82,Mancini,/en/players/c3baac3c/Mancini,c3baac3c,Mancini,br BRA,"FW,MF",Internazionale
83,Ricardo Quaresma,/en/players/6b6d252d/Ricardo-Quaresma,6b6d252d,Ricardo-Quaresm,pt POR,"FW,MF",Internazionale
84,Victor Obinna,/en/players/c21b9d9d/Victor-Obinna,c21b9d9d,Victor-Obi,ng NGA,FW,Internazionale
85,Francesco Bolzoni,/en/players/96819ccd/Francesco-Bolzoni,96819ccd,Francesco-Bolzoni,it ITA,MF,Internazionale
86,Diego Milito,/en/players/2188289f/Diego-Milito,2188289f,Diego-Milito,ar ARG,FW,Internazionale
87,Lúcio,/en/players/8abd0414/Lucio,8abd0414,Lucio,br BRA,DF,Internazionale
88,Samuel Eto'o,/en/players/06420c93/Samuel-Etoo,06420c93,Samuel-Etoo,cm CMR,FW,Internazionale
89,Wesley Sneijder,/en/players/ad625c12/Wesley-Sneijder,d625c12,Wesley-Sneijd,nl NED,MF,Internazionale
90,Thiago Motta,/en/players/57ef0d97/Thiago-Motta,57ef0d97,Thiago-Mott,it ITA,MF,Internazionale
91,Goran Pandev,/en/players/d711d04f/Goran-Pandev,d711d04f,Goran-Pandev,mk MKD,"FW,MF",Internazionale
92,Davide Santon,/en/players/88c89891/Davide-Santon,88c89891,Davide-Santo,it ITA,DF,Internazionale
93,McDonald Mariga,/en/players/e88e5e34/McDonald-Mariga,88e5e34,McDonald-Marig,ke KEN,MF,Internazionale
94,Rene Krhin,/en/players/9a506145/Rene-Krhin,9a506145,Rene-Krhi,si SVN,"FW,MF",Internazionale
95,Marko Arnautović,/en/players/00459419/Marko-Arnautovic,00459419,Marko-Arnautovic,at AUT,"FW,MF",Internazionale
96,Alen Stevanović,/en/players/d8e584b9/Alen-Stevanovic,d8e584b9,Alen-Stevanovic,rs SRB,"FW,MF",Internazionale
97,Andrea Ranocchia,/en/players/539230cf/Andrea-Ranocchia,539230cf,Andrea-Ranocchi,it ITA,DF,Internazionale
98,Giampaolo Pazzini,/en/players/6ca663b4/Giampaolo-Pazzini,6ca663b4,Giampaolo-Pazzini,it ITA,FW,Internazionale
99,Luca Castellazzi,/en/players/36281ecb/Luca-Castellazzi,36281ecb,Luca-Castellazzi,it ITA,GK,Internazionale
100,Houssine Kharja,/en/players/24929d0e/Houssine-Kharja,24929d0e,Houssine-Kharj,ma MAR,MF,Internazionale
101,Yuto Nagatomo,/en/players/4b6960d2/Yuto-Nagatomo,4b6960d2,Yuto-Nagatomo,jp JPN,DF,Internazionale
102,Jonathan Biabiany,/en/players/6b99d135/Jonathan-Biabiany,6b99d135,Jonathan-Biabi,fr FRA,"FW,MF",Internazionale
103,Joel Obi,/en/players/614c38fb/Joel-Obi,614c38fb,Joel-Obi,ng NGA,MF,Internazionale
104,Felice Natalino,/en/players/08b97ea7/Felice-Natalino,08b97ea7,Felice-Natalino,it ITA,DF,Internazionale
105,Denis Alibec,/en/players/a1474d8e/Denis-Alibec,1474d8e,Denis-Alibec,ro ROU,FW,Internazionale
106,Nwankwo Obiora,/en/players/284b5f0d/Nwankwo-Obiora,284b5f0d,Nwankwo-Obio,ng NGA,"DF,MF",Internazionale
107,Ricky Álvarez,/en/players/92a5ac34/Ricky-Alvarez,92a5ac34,Ricky-Alvarez,ar ARG,MF,Internazionale
108,Diego Forlán,/en/players/d87d0dfc/Diego-Forlan,d87d0dfc,Diego-Fo,uy URU,"FW,MF",Internazionale
109,Mauro Zárate,/en/players/cc18ff4c/Mauro-Zarate,cc18ff4c,Mauro-Zarat,ar ARG,"FW,MF",Internazionale
110,Andrea Poli,/en/players/b3fd7075/Andrea-Poli,b3fd7075,Andrea-Poli,it ITA,MF,Internazionale
111,Davide Faraoni,/en/players/aae9d04a/Davide-Faraoni,9d04a,Davide-Faraoni,it ITA,"DF,MF",Internazionale
112,Fredy Guarín,/en/players/c36ef7e9/Fredy-Guarin,c36ef7e9,Fredy-Guari,co COL,MF,Internazionale
113,Philippe Coutinho,/en/players/0ef89a37/Philippe-Coutinho,0ef89a37,Philippe-Coutinho,br BRA,"FW,MF",Internazionale
114,Jonathan Moreira,/en/players/90a2a72b/Jonathan-Moreira,90a2a72b,Jonathan-Morei,br BRA,DF,Internazionale
115,Angelo Palombo,/en/players/d0bd8589/Angelo-Palombo,d0bd8589,Angelo-Palombo,it ITA,MF,Internazionale
116,Luc Castaignos,/en/players/a19be070/Luc-Castaignos,19be070,Luc-Castaigno,nl NED,FW,Internazionale
117,Samuele Longo,/en/players/1163de29/Samuele-Longo,1163de29,Samuele-Longo,it ITA,FW,Internazionale
118,Juan Jesus,/en/players/79083382/Juan-Jesus,79083382,Juan-Jesu,br BRA,DF,Internazionale
119,﻿Samir Handanović,/en/players/74419746/Samir-Handanovic,74419746,Samir-Handanovic,si SVN,GK,Internazionale
120,Walter Gargano,/en/players/f7cb73ec/Walter-Gargano,f7cb73ec,Walter-Gargano,uy URU,MF,Internazionale
121,Antonio Cassano,/en/players/d0ed4d32/Antonio-Cassano,d0ed4d32,Antonio-Cassano,it ITA,FW,Internazionale
122,Álvaro Pereira,/en/players/1b0aaf11/Alvaro-Pereira,1b0aaf11,Alvaro-Perei,uy URU,"DF,MF",Internazionale
123,Rodrigo Palacio,/en/players/8d8178ac/Rodrigo-Palacio,8d8178ac,Rodrigo-Palacio,ar ARG,"FW,MF",Internazionale
124,Mateo Kovačić,/en/players/79c0821a/Mateo-Kovacic,79c0821a,Mateo-Kovacic,hr CRO,MF,Internazionale
125,Zdravko Kuzmanović,/en/players/6df0dc74/Zdravko-Kuzmanovic,6df0dc74,Zdravko-Kuzmanovic,rs SRB,MF,Internazionale
126,Tommaso Rocchi,/en/players/928198e6/Tommaso-Rocchi,928198e6,Tommaso-Rocchi,it ITA,"FW,MF",Internazionale
127,Matías Silvestre,/en/players/b6ca47a2/Matias-Silvestre,b6ca47a2,Matias-Silvest,ar ARG,DF,Internazionale
128,Ezequiel Schelotto,/en/players/a6e316c1/Ezequiel-Schelotto,6e316c1,Ezequiel-Schelotto,it ITA,"DF,MF",Internazionale
129,Gaby Mudingayi,/en/players/d4a01bb2/Gaby-Mudingayi,d4a01bb2,Gaby-Mudingayi,be BEL,MF,Internazionale
130,Marco Benassi,/en/players/0000acda/Marco-Benassi,0000acda,Marco-Benassi,it ITA,MF,Internazionale
131,Simone Pasa,/en/players/68d6c86a/Simone-Pasa,68d6c86a,Simone-P,it ITA,"DF,MF",Internazionale
132,Marko Livaja,/en/players/6e5497ca/Marko-Livaja,6e5497ca,Marko-Livaj,hr CRO,"FW,MF",Internazionale
133,Juan Pablo Carrizo,/en/players/04e6e152/Juan-Pablo-Carrizo,04e6e152,Juan-Pablo-Carrizo,ar ARG,GK,Internazionale
134,Luca Garritano,/en/players/1ceeae3e/Luca-Garritano,1ceeae3e,Luca-Garritano,it ITA,"FW,MF",Internazionale
135,Alfred Duncan,/en/players/528492ea/Alfred-Duncan,528492ea,Alfred-Dunc,gh GHA,MF,Internazionale
136,Lukas Spendlhofer,/en/players/ab11bfbd/Lukas-Spendlhofer,b11bfbd,Lukas-Spendlhof,at AUT,DF,Internazionale
137,Francesco Forte,/en/players/69e11a01/Francesco-Forte,69e11a01,Francesco-Fort,it ITA,FW,Internazionale
138,Rolando,/en/players/0eeafda5/Rolando,0eeafda5,Rolando,pt POR,DF,Internazionale
139,Hugo Campagnaro,/en/players/2ac01901/Hugo-Campagnaro,2ac01901,Hugo-Campagnaro,ar ARG,DF,Internazionale
140,Hernanes,/en/players/cfc2ee72/Hernanes,cfc2ee72,H,br BRA,MF,Internazionale
141,Saphir Taïder,/en/players/a12d0c05/Saphir-Taider,12d0c05,Saphir-Taid,dz ALG,MF,Internazionale
142,Mauro Icardi,/en/players/43b78598/Mauro-Icardi,43b78598,Mauro-Icardi,ar ARG,FW,Internazionale
143,Danilo D'Ambrosio,/en/players/44eb9093/Danilo-DAmbrosio,44eb9093,Danilo-DAmbrosio,it ITA,DF,Internazionale
144,Rubén Botta,/en/players/b11fd1e7/Ruben-Botta,b11fd1e7,Ruben-Bott,ar ARG,MF,Internazionale
145,Ishak Belfodil,/en/players/ff182fdc/Ishak-Belfodil,ff182fdc,Ishak-Belfodi,dz ALG,"FW,MF",Internazionale
146,Wallace Oliveira,/en/players/adbd7009/Wallace-Oliveira,dbd7009,Wallace-Olivei,br BRA,DF,Internazionale
147,Federico Bonazzoli,/en/players/bf57eaab/Federico-Bonazzoli,bf57eaab,Federico-Bonazzoli,it ITA,FW,Internazionale
148,Gary Medel,/en/players/563a68ad/Gary-Medel,563a68ad,Gary-Med,cl CHI,"DF,MF",Internazionale
149,Nemanja Vidić,/en/players/4b30b37e/Nemanja-Vidic,4b30b37e,Nemanja-Vidic,rs SRB,DF,Internazionale
150,Dodô,/en/players/99931185/Dodo,99931185,Dodo,br BRA,DF,Internazionale
151,Marcelo Brozović,/en/players/33b8d077/Marcelo-Brozovic,33b8d077,Marcelo-Brozovic,hr CRO,MF,Internazionale
152,Lukas Podolski,/en/players/88f0a9a0/Lukas-Podolski,88f0a9a0,Lukas-Podolski,de GER,"FW,MF",Internazionale
153,Xherdan Shaqiri,/en/players/6421ec64/Xherdan-Shaqiri,6421ec64,Xherdan-Shaqiri,ch SUI,"FW,MF",Internazionale
154,Dani Osvaldo,/en/players/3f0eba4f/Dani-Osvaldo,3f0eba4f,Dani-Osvaldo,it ITA,FW,Internazionale
155,Yann M'Vila,/en/players/d4133fa1/Yann-MVila,d4133fa1,Yann-MVi,fr FRA,MF,Internazionale
156,Felipe dal Belo,/en/players/8cea6319/Felipe-dal-Belo,8cea6319,Felipe-dal-Belo,br BRA,DF,Internazionale
157,Assane Gnoukouri,/en/players/2e2e72d5/Assane-Gnoukouri,2e2e72d5,Assane-Gnoukouri,ci CIV,MF,Internazionale
158,Isaac Donkor,/en/players/4c8ba028/Isaac-Donkor,4c8ba028,Isaac-Donko,gh GHA,DF,Internazionale
159,George Pușcaș,/en/players/c23c8e0d/George-Puscas,c23c8e0d,George-Pusc,ro ROU,FW,Internazionale
160,Ibrahima Mbaye,/en/players/cfbf9881/Ibrahima-Mbaye,cfbf9881,Ibrahima-Mb,sn SEN,"DF,MF",Internazionale
161,Gaston Camara,/en/players/754db077/Gaston-Camara,754db077,Gaston-Cam,gn GUI,"FW,MF",Internazionale
162,Federico Dimarco,/en/players/970b8574/Federico-Dimarco,970b8574,Federico-Dimarco,it ITA,"DF,MF",Internazionale
