Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Frank Rost,/en/players/887b89b8/Frank-Rost,887b89b8,Frank-Rost,de GER,GK,Schalke-04
1,Ebbe Sand,/en/players/24654dcb/Ebbe-Sand,24654dcb,Ebbe-Sand,dk DEN,FW,Schalke-04
2,Tomasz Hajto,/en/players/5c1bed6b/Tomasz-Hajto,5c1bed6b,Tomasz-Hajto,pl POL,DF,Schalke-04
3,Christian Poulsen,/en/players/4b83b362/Christian-Poulsen,4b83b362,Christian-Pou,dk DEN,MF,Schalke-04
4,Niels Oude Kamphuis,/en/players/bc522dfd/Niels-Oude-Kamphuis,bc522dfd,Niels-Oude-Kamphui,nl NED,"DF,MF",Schalke-04
5,Jörg Böhme,/en/players/c60a637c/Jorg-Bohme,c60a637c,Jorg-Bohm,de GER,MF,Schalke-04
6,Marco van Hoogdalem,/en/players/683c4ff1/Marco-van-Hoogdalem,683c4ff1,Marco-van-Hoogdalem,nl NED,DF,Schalke-04
7,Gerald Asamoah,/en/players/2ce9172f/Gerald-Asamoah,2ce9172f,Gerald-Asamoah,de GER,"FW,MF",Schalke-04
8,Sven Vermant,/en/players/51896d23/Sven-Vermant,51896d23,Sven-Vermant,be BEL,MF,Schalke-04
9,Gustavo Varela,/en/players/031093f8/Gustavo-Varela,031093f8,Gustavo-V,uy URU,MF,Schalke-04
10,Andreas Möller,/en/players/2ea0fe2e/Andreas-Moller,2ea0fe2e,Andreas-Mo,de GER,MF,Schalke-04
11,Sven Kmetsch,/en/players/5a84c9e8/Sven-Kmetsch,5a84c9e8,Sven-Kmetsch,de GER,MF,Schalke-04
12,Victor Agali,/en/players/3d3b9044/Victor-Agali,3d3b9044,Victor-Agali,ng NGA,FW,Schalke-04
13,Nico Van Kerckhoven,/en/players/a0860436/Nico-Van-Kerckhoven,0860436,Nico-Van-Kerckhov,be BEL,"DF,FW",Schalke-04
14,Aníbal Matellán,/en/players/82945b54/Anibal-Matellan,82945b54,Anibal-Mat,ar ARG,DF,Schalke-04
15,Émile Mpenza,/en/players/4745cfd0/Emile-Mpenza,4745cfd0,Emile-Mpenz,be BEL,FW,Schalke-04
16,Tomasz Wałdoch,/en/players/1c57784d/Tomasz-Waldoch,1c57784d,Tomasz-Waldoch,pl POL,DF,Schalke-04
17,Darío Rodríguez,/en/players/52cf2d9a/Dario-Rodriguez,52cf2d9a,Dario-Rodriguez,uy URU,DF,Schalke-04
18,Sérgio Pinto,/en/players/85ecb7ea/Sergio-Pinto,85ecb7ea,Sergio-Pinto,pt POR,"FW,MF",Schalke-04
19,Marc Wilmots,/en/players/4d08c800/Marc-Wilmots,4d08c800,Marc-Wilmot,be BEL,"FW,MF",Schalke-04
20,Mike Hanke,/en/players/c5b438f8/Mike-Hanke,c5b438f8,Mike-Hank,de GER,FW,Schalke-04
21,Abdul Iyodo,/en/players/c1928e5d/Abdul-Iyodo,c1928e5d,Abdul-Iyodo,ng NGA,FW,Schalke-04
22,Oliver Reck,/en/players/09bef3ad/Oliver-Reck,09bef3ad,Oliver-Reck,de GER,GK,Schalke-04
23,Filip Trojan,/en/players/68e791bb/Filip-Trojan,68e791bb,Filip-Troj,cz CZE,MF,Schalke-04
25,﻿Levan Kobiashvili,/en/players/b9196983/Levan-Kobiashvili,b9196983,Levan-Kobiashvili,ge GEO,"DF,MF",Schalke-04
26,Hamit Altıntop,/en/players/98e33da5/Hamit-Altintop,98e33da5,Hamit-Altinto,tr TUR,"DF,MF",Schalke-04
27,Thomas Kläsener,/en/players/b6bd6e94/Thomas-Klasener,b6bd6e94,Thomas-K,de GER,DF,Schalke-04
28,Jochen Seitz,/en/players/b2af62d9/Jochen-Seitz,b2af62d9,Jochen-Seitz,de GER,"DF,MF",Schalke-04
