Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Frank Rost,de GER,GK,33,33,0.0,0.0,2002-2003,/en/players/887b89b8/Frank-Rost,887b89b8,Schalke-04,"2,969",33.0,2.0,1.0,7,13.0,15852,Schalke-04
,Ebbe Sand,dk DEN,FW,33,28,2.0,6.0,2002-2003,/en/players/24654dcb/Ebbe-Sand,24654dcb,Schalke-04,"2,638",29.3,3.0,0.0,7,7.0,16238,Schalke-04
,Tomasz Hajto,pl POL,DF,28,28,1.0,3.0,2002-2003,/en/players/5c1bed6b/Tomasz-Hajto,5c1bed6b,Schalke-04,"2,435",27.1,11.0,1.0,7,14.0,9987,Schalke-04
,Christian Poulsen,dk DEN,MF,24,24,2.0,1.0,2002-2003,/en/players/4b83b362/Christian-Poulsen,4b83b362,Schalke-04,"2,141",23.8,5.0,1.0,7,7.0,1823,Schalke-04
,Niels Oude Kamphuis,nl NED,"DF,MF",26,23,3.0,2.0,2002-2003,/en/players/bc522dfd/Niels-Oude-Kamphuis,bc522dfd,Schalke-04,"2,077",23.1,5.0,0.0,7,11.0,16239,Schalke-04
,Jörg Böhme,de GER,MF,24,23,7.0,5.0,2002-2003,/en/players/c60a637c/Jorg-Bohme,c60a637c,Schalke-04,"1,967",21.9,8.0,0.0,7,13.0,16240,Schalke-04
,Marco van Hoogdalem,nl NED,DF,25,21,1.0,1.0,2002-2003,/en/players/683c4ff1/Marco-van-Hoogdalem,683c4ff1,Schalke-04,"2,005",22.3,4.0,0.0,7,11.0,16241,Schalke-04
,Gerald Asamoah,de GER,"FW,MF",27,20,2.0,3.0,2002-2003,/en/players/2ce9172f/Gerald-Asamoah,2ce9172f,Schalke-04,"1,637",18.2,5.0,0.0,7,13.0,16242,Schalke-04
,Sven Vermant,be BEL,MF,23,19,0.0,4.0,2002-2003,/en/players/51896d23/Sven-Vermant,51896d23,Schalke-04,"1,717",19.1,3.0,1.0,7,27.0,16243,Schalke-04
,Gustavo Varela,uy URU,MF,23,19,1.0,4.0,2002-2003,/en/players/031093f8/Gustavo-Varela,031093f8,Schalke-04,"1,593",17.7,8.0,2.0,7,8.0,16244,Schalke-04
,Andreas Möller,de GER,MF,22,18,4.0,1.0,2002-2003,/en/players/2ea0fe2e/Andreas-Moller,2ea0fe2e,Schalke-04,"1,610",17.9,2.0,0.0,7,13.0,16245,Schalke-04
,Sven Kmetsch,de GER,MF,23,17,0.0,1.0,2002-2003,/en/players/5a84c9e8/Sven-Kmetsch,5a84c9e8,Schalke-04,"1,538",17.1,6.0,0.0,7,13.0,16246,Schalke-04
,Victor Agali,ng NGA,FW,19,16,4.0,7.0,2002-2003,/en/players/3d3b9044/Victor-Agali,3d3b9044,Schalke-04,"1,247",13.9,2.0,1.0,7,52.0,12644,Schalke-04
,Nico Van Kerckhoven,be BEL,"DF,FW",16,15,0.0,1.0,2002-2003,/en/players/a0860436/Nico-Van-Kerckhoven,0860436,Schalke-04,"1,273",14.1,2.0,0.0,7,27.0,16247,Schalke-04
,Aníbal Matellán,ar ARG,DF,20,14,0.0,0.0,2002-2003,/en/players/82945b54/Anibal-Matellan,82945b54,Schalke-04,"1,386",15.4,1.0,1.0,7,5.0,4018,Schalke-04
,Émile Mpenza,be BEL,FW,21,14,3.0,5.0,2002-2003,/en/players/4745cfd0/Emile-Mpenza,4745cfd0,Schalke-04,"1,318",14.6,2.0,0.0,7,27.0,6979,Schalke-04
,Tomasz Wałdoch,pl POL,DF,14,13,0.0,1.0,2002-2003,/en/players/1c57784d/Tomasz-Waldoch,1c57784d,Schalke-04,"1,176",13.1,2.0,1.0,7,14.0,16248,Schalke-04
,Darío Rodríguez,uy URU,DF,14,10,1.0,0.0,2002-2003,/en/players/52cf2d9a/Dario-Rodriguez,52cf2d9a,Schalke-04,953,10.6,3.0,0.0,7,8.0,16249,Schalke-04
,Sérgio Pinto,pt POR,"FW,MF",8,8,0.0,0.0,2002-2003,/en/players/85ecb7ea/Sergio-Pinto,85ecb7ea,Schalke-04,705,7.8,1.0,0.0,7,3.0,4164,Schalke-04
,Marc Wilmots,be BEL,"FW,MF",9,5,0.0,0.0,2002-2003,/en/players/4d08c800/Marc-Wilmots,4d08c800,Schalke-04,455,5.1,1.0,0.0,7,27.0,16250,Schalke-04
,Mike Hanke,de GER,FW,8,2,2.0,0.0,2002-2003,/en/players/c5b438f8/Mike-Hanke,c5b438f8,Schalke-04,241,2.7,0.0,0.0,7,13.0,16251,Schalke-04
,Abdul Iyodo,ng NGA,FW,4,1,0.0,0.0,2002-2003,/en/players/c1928e5d/Abdul-Iyodo,c1928e5d,Schalke-04,123,1.4,0.0,0.0,7,52.0,16252,Schalke-04
,Oliver Reck,de GER,GK,2,1,0.0,0.0,2002-2003,/en/players/09bef3ad/Oliver-Reck,09bef3ad,Schalke-04,91,1.0,0.0,0.0,7,13.0,16253,Schalke-04
,Filip Trojan,cz CZE,MF,3,1,0.0,0.0,2002-2003,/en/players/68e791bb/Filip-Trojan,68e791bb,Schalke-04,73,0.8,1.0,0.0,7,84.0,16254,Schalke-04
,﻿Levan Kobiashvili,ge GEO,"DF,MF",29,28,2.0,0.0,2003-2004,/en/players/b9196983/Levan-Kobiashvili,b9196983,Schalke-04,"2,397",26.6,5.0,0.0,7,76.0,16025,Schalke-04
,Hamit Altıntop,tr TUR,"DF,MF",30,27,5.0,6.0,2003-2004,/en/players/98e33da5/Hamit-Altintop,98e33da5,Schalke-04,"2,494",27.7,5.0,0.0,7,15.0,107,Schalke-04
,Frank Rost,de GER,GK,27,27,0.0,0.0,2003-2004,/en/players/887b89b8/Frank-Rost,887b89b8,Schalke-04,"2,430",27.0,1.0,0.0,7,13.0,15852,Schalke-04
,Nico Van Kerckhoven,be BEL,"DF,FW",28,26,1.0,1.0,2003-2004,/en/players/a0860436/Nico-Van-Kerckhoven,0860436,Schalke-04,"2,367",26.3,1.0,0.0,7,27.0,16247,Schalke-04
,Ebbe Sand,dk DEN,FW,30,25,4.0,9.0,2003-2004,/en/players/24654dcb/Ebbe-Sand,24654dcb,Schalke-04,"2,224",24.7,4.0,0.0,7,7.0,16238,Schalke-04
,Christian Poulsen,dk DEN,MF,27,24,2.0,0.0,2003-2004,/en/players/4b83b362/Christian-Poulsen,4b83b362,Schalke-04,"2,111",23.5,2.0,0.0,7,7.0,1823,Schalke-04
,Thomas Kläsener,de GER,DF,26,23,0.0,0.0,2003-2004,/en/players/b6bd6e94/Thomas-Klasener,b6bd6e94,Schalke-04,"2,104",23.4,2.0,1.0,7,13.0,16255,Schalke-04
,Sven Vermant,be BEL,MF,25,23,7.0,2.0,2003-2004,/en/players/51896d23/Sven-Vermant,51896d23,Schalke-04,"2,065",22.9,3.0,0.0,7,27.0,16243,Schalke-04
,Gerald Asamoah,de GER,"FW,MF",24,22,2.0,4.0,2003-2004,/en/players/2ce9172f/Gerald-Asamoah,2ce9172f,Schalke-04,"1,687",18.7,3.0,1.0,7,13.0,16242,Schalke-04
,Tomasz Wałdoch,pl POL,DF,20,19,1.0,2.0,2003-2004,/en/players/1c57784d/Tomasz-Waldoch,1c57784d,Schalke-04,"1,636",18.2,2.0,0.0,7,14.0,16248,Schalke-04
,Darío Rodríguez,uy URU,DF,22,15,0.0,4.0,2003-2004,/en/players/52cf2d9a/Dario-Rodriguez,52cf2d9a,Schalke-04,"1,397",15.5,4.0,0.0,7,8.0,16249,Schalke-04
,Tomasz Hajto,pl POL,DF,19,15,0.0,1.0,2003-2004,/en/players/5c1bed6b/Tomasz-Hajto,5c1bed6b,Schalke-04,"1,380",15.3,9.0,0.0,7,14.0,9987,Schalke-04
,Niels Oude Kamphuis,nl NED,"DF,MF",14,12,1.0,2.0,2003-2004,/en/players/bc522dfd/Niels-Oude-Kamphuis,bc522dfd,Schalke-04,"1,091",12.1,3.0,0.0,7,11.0,16239,Schalke-04
,Jochen Seitz,de GER,"DF,MF",18,11,2.0,2.0,2003-2004,/en/players/b2af62d9/Jochen-Seitz,b2af62d9,Schalke-04,991,11.0,2.0,1.0,7,13.0,15541,Schalke-04
,Jörg Böhme,de GER,MF,14,11,4.0,2.0,2003-2004,/en/players/c60a637c/Jorg-Bohme,c60a637c,Schalke-04,936,10.4,3.0,0.0,7,13.0,16240,Schalke-04
,Michael Delura,de GER,"FW,MF",15,9,0.0,4.0,2003-2004,/en/players/dd605737/Michael-Delura,dd605737,Schalke-04,839,9.3,0.0,0.0,7,13.0,16256,Schalke-04
,Mike Hanke,de GER,FW,23,8,3.0,2.0,2003-2004,/en/players/c5b438f8/Mike-Hanke,c5b438f8,Schalke-04,865,9.6,0.0,0.0,7,13.0,16251,Schalke-04
