2011-2012,Siena
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Franco Brienza,it ITA,"FW,MF",36,34,3,4,"3,104",34.5,5,1,/en/players/aff058a4/Franco-Brienza,ff058a4,Franco-Brienz
Claudio Terzi,it ITA,DF,35,33,1,1,"2,918",32.4,12,0,/en/players/5570e6fb/Claudio-Terzi,5570e6fb,Claudio-Terzi
Roberto Vitiello,it ITA,DF,33,33,0,1,"2,917",32.4,7,0,/en/players/f918e2fb/Roberto-Vitiello,f918e2fb,Roberto-Vitiello
Cristiano Del Grosso,it ITA,DF,32,31,1,2,"2,692",29.9,7,0,/en/players/b0603a52/Cristiano-Del-Grosso,b0603a52,Cristiano-Del-Grosso
Alessandro Gazzi,it ITA,MF,33,31,3,1,"2,610",29.0,7,0,/en/players/63d2a792/Alessandro-Gazzi,63d2a792,Alessandro-Gazzi
Luca Rossettini,it ITA,DF,31,30,0,1,"2,746",30.5,11,0,/en/players/47a500ae/Luca-Rossettini,47a500ae,Luca-Rossettini
Mattia Destro,it ITA,FW,30,26,2,12,"2,183",24.3,4,0,/en/players/d7d32194/Mattia-Destro,d7d32194,Mattia-Destro
Emanuele Calaiò,it ITA,FW,25,24,1,11,"2,004",22.3,5,0,/en/players/e412488f/Emanuele-Calaio,412488f,Emanuele-Calaio
Simone Vergassola,it ITA,MF,29,23,3,0,"2,141",23.8,3,0,/en/players/6b690fc7/Simone-Vergassola,6b690fc7,Simone-Vergasso
Gianluca Pegolo,it ITA,GK,19,19,0,0,"1,710",19.0,1,1,/en/players/f058ed1f/Gianluca-Pegolo,f058ed1f,Gianluca-Pegolo
Gaetano D'Agostino,it ITA,MF,24,19,2,3,"1,632",18.1,6,0,/en/players/7a469087/Gaetano-DAgostino,7a469087,Gaetano-DAgostino
Željko Brkić,rs SRB,GK,18,18,0,0,"1,620",18.0,1,0,/en/players/5b8e51a8/Zeljko-Brkic,5b8e51a8,Zeljko-Brkic
Daniele Mannini,it ITA,MF,21,12,0,0,"1,152",12.8,2,0,/en/players/bf1be8ff/Daniele-Mannini,bf1be8ff,Daniele-Mannini
Matteo Contini,it ITA,DF,16,12,0,0,"1,126",12.5,4,0,/en/players/dec20583/Matteo-Contini,dec20583,Matteo-Contini
Luigi Giorgi,it ITA,MF,13,12,1,1,870,9.7,3,0,/en/players/c2aa89f5/Luigi-Giorgi,c2aa89f5,Luigi-Giorgi
Paolo Grossi,it ITA,MF,17,9,1,1,759,8.4,1,0,/en/players/ad1020da/Paolo-Grossi,d1020da,Paolo-Grossi
Francesco Bolzoni,it ITA,MF,16,8,0,1,859,9.5,2,0,/en/players/96819ccd/Francesco-Bolzoni,96819ccd,Francesco-Bolzoni
Andrea Rossi,it ITA,DF,10,7,1,0,720,8.0,5,0,/en/players/17f1ab30/Andrea-Rossi,17f1ab30,Andrea-Rossi
Ângelo,br BRA,"DF,MF",13,7,1,0,629,7.0,0,0,/en/players/376fa7e6/Angelo,376fa7e6,Angelo
Emanuele Pesoli,it ITA,DF,9,7,0,0,603,6.7,2,0,/en/players/f413fcda/Emanuele-Pesoli,f413fcda,Emanuele-Pesoli
Marcelo Larrondo,cl CHI,FW,14,6,0,1,544,6.0,3,0,/en/players/6c18f2a0/Marcelo-Larrondo,6c18f2a0,Marcelo-Larrondo
Pablo González,ar ARG,"FW,MF",16,5,0,1,596,6.6,1,0,/en/players/267aeac2/Pablo-Gonzalez,267aeac2,Pablo-Gonzalez
Reginaldo,br BRA,FW,13,4,0,0,479,5.3,1,0,/en/players/3836188b/Reginaldo,3836188b,Reginaldo
Erjon Bogdani,al ALB,FW,11,4,0,4,471,5.2,0,0,/en/players/b7b545b5/Erjon-Bogdani,b7b545b5,Erjon-Bogdani
Francesco Parravicini,it ITA,MF,9,1,0,0,186,2.1,2,0,/en/players/56ab62f3/Francesco-Parravicini,56ab62f3,Francesco-Parravicini
Alessio Sestu,it ITA,MF,5,1,0,0,148,1.6,0,0,/en/players/02895818/Alessio-Sestu,02895818,Alessio-Sestu
Simone Farelli,it ITA,GK,1,1,0,0,90,1.0,0,0,/en/players/b05e416f/Simone-Farelli,b05e416f,Simone-Farelli
Nicola Belmonte,it ITA,DF,2,1,0,0,87,1.0,0,0,/en/players/279857a1/Nicola-Belmonte,279857a1,Nicola-Belmont
Paul Codrea,ro ROU,"DF,MF",1,0,0,0,24,0.3,0,0,/en/players/771fa9b8/Paul-Codrea,771fa9b8,Paul-Cod
