Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB
,Francesco Parravicini,it ITA,MF,9,1,0.0,0.0,2011-2012,56ab62f3,Siena,186,2.1,2.0,0.0,180.0,9.0,
,Alessio Sestu,it ITA,MF,5,1,0.0,0.0,2011-2012,02895818,Siena,148,1.6,0.0,0.0,180.0,9.0,
,Simone Farelli,it ITA,GK,1,1,0.0,0.0,2011-2012,b05e416f,Siena,90,1.0,0.0,0.0,180.0,9.0,
,Nicola Belmonte,it ITA,DF,2,1,0.0,0.0,2011-2012,279857a1,Siena,87,1.0,0.0,0.0,180.0,9.0,
,Paul Codrea,ro ROU,"DF,MF",1,0,0.0,0.0,2011-2012,771fa9b8,Siena,24,0.3,0.0,0.0,180.0,51.0,
,﻿Gianluca Pegolo,it ITA,GK,38,38,0.0,0.0,2012-2013,f058ed1f,Siena,"3,420",38.0,3.0,0.0,180.0,9.0,
,Felipe dal Belo,br BRA,DF,34,34,0.0,0.0,2012-2013,8cea6319,Siena,"2,948",32.8,10.0,2.0,180.0,2.0,
,Simone Vergassola,it ITA,MF,30,29,2.0,2.0,2012-2013,6b690fc7,Siena,"2,550",28.3,8.0,0.0,180.0,9.0,
,Alessandro Rosina,it ITA,MF,31,29,4.0,5.0,2012-2013,21fb0e40,Siena,"2,229",24.8,4.0,0.0,180.0,9.0,
,Ângelo,br BRA,"DF,MF",28,27,3.0,1.0,2012-2013,376fa7e6,Siena,"2,189",24.3,4.0,0.0,180.0,2.0,
,Matteo Rubin,it ITA,"DF,MF",25,23,4.0,0.0,2012-2013,0473469e,Siena,"2,072",23.0,4.0,0.0,180.0,9.0,
,Massimo Paci,it ITA,DF,23,20,0.0,2.0,2012-2013,cd67755,Siena,"1,830",20.3,7.0,1.0,180.0,9.0,
,Luís Neto,pt POR,DF,20,20,0.0,1.0,2012-2013,953597a1,Siena,"1,786",19.8,7.0,1.0,180.0,3.0,
,Emanuele Calaiò,it ITA,FW,18,18,2.0,4.0,2012-2013,412488f,Siena,"1,612",17.9,4.0,1.0,180.0,9.0,
,Francesco Bolzoni,it ITA,MF,25,16,0.0,0.0,2012-2013,96819ccd,Siena,"1,553",17.3,2.0,0.0,180.0,9.0,
,Francesco Della Rocca,it ITA,MF,17,16,1.0,0.0,2012-2013,9fcd780,Siena,"1,445",16.1,5.0,0.0,180.0,9.0,
,Innocent Emeghara,ch SUI,FW,17,16,0.0,7.0,2012-2013,692a8d3b,Siena,"1,371",15.2,3.0,0.0,180.0,39.0,
,Cristiano Del Grosso,it ITA,DF,16,15,0.0,0.0,2012-2013,b0603a52,Siena,"1,343",14.9,2.0,0.0,180.0,9.0,
,Alessio Sestu,it ITA,MF,28,13,4.0,1.0,2012-2013,02895818,Siena,"1,376",15.3,3.0,0.0,180.0,9.0,
,Francesco Valiani,it ITA,MF,22,13,4.0,2.0,2012-2013,825f6296,Siena,"1,205",13.4,0.0,0.0,180.0,9.0,
,Matteo Contini,it ITA,DF,10,10,0.0,0.0,2012-2013,dec20583,Siena,893,9.9,3.0,0.0,180.0,9.0,
,Jorge Teixeira,pt POR,DF,9,9,0.0,0.0,2012-2013,54d4317,Siena,810,9.0,2.0,0.0,180.0,3.0,
,Christian Terlizzi,it ITA,DF,9,9,0.0,0.0,2012-2013,96e30d42,Siena,778,8.6,2.0,1.0,180.0,9.0,
,Adrián Calello,ar ARG,MF,9,8,0.0,0.0,2012-2013,3f332fc1,Siena,734,8.2,2.0,0.0,180.0,5.0,
,Claudio Terzi,it ITA,DF,8,8,0.0,1.0,2012-2013,5570e6fb,Siena,720,8.0,3.0,0.0,180.0,9.0,
,Gaetano D'Agostino,it ITA,MF,8,7,1.0,0.0,2012-2013,7a469087,Siena,508,5.6,1.0,0.0,180.0,9.0,
,Zé Eduardo,br BRA,FW,8,6,0.0,1.0,2012-2013,c87c70e,Siena,469,5.2,3.0,0.0,180.0,2.0,
,Nicola Belmonte,it ITA,DF,7,6,0.0,0.0,2012-2013,279857a1,Siena,467,5.2,1.0,0.0,180.0,9.0,
,Reginaldo,br BRA,FW,19,5,1.0,3.0,2012-2013,3836188b,Siena,657,7.3,2.0,0.0,180.0,2.0,
,Erjon Bogdani,al ALB,FW,18,4,0.0,2.0,2012-2013,b7b545b5,Siena,511,5.7,2.0,0.0,180.0,78.0,
,Ribair Rodríguez,uy URU,MF,6,4,0.0,0.0,2012-2013,70e5baf5,Siena,362,4.0,2.0,0.0,180.0,8.0,
,Salvador Agra,pt POR,"FW,MF",8,3,2.0,0.0,2012-2013,130741a,Siena,309,3.4,0.0,0.0,180.0,3.0,
,Daniele Mannini,it ITA,MF,7,3,0.0,0.0,2012-2013,bf1be8ff,Siena,280,3.1,2.0,0.0,180.0,9.0,
,Paolo Dellafiore,it ITA,DF,2,2,0.0,0.0,2012-2013,30d6ed0b,Siena,180,2.0,1.0,0.0,180.0,9.0,
,Valerio Verre,it ITA,"FW,MF",8,2,0.0,0.0,2012-2013,33ecf462,Siena,160,1.8,0.0,0.0,180.0,9.0,
,Roberto Vitiello,it ITA,DF,2,2,0.0,0.0,2012-2013,f918e2fb,Siena,154,1.7,1.0,0.0,180.0,9.0,
,Michele Paolucci,it ITA,"FW,MF",10,1,0.0,2.0,2012-2013,51ea3db8,Siena,247,2.7,2.0,0.0,180.0,9.0,
,Fabrizio Grillo,it ITA,"DF,MF",1,1,0.0,1.0,2012-2013,73bb5069,Siena,90,1.0,0.0,0.0,180.0,9.0,
,Marcelo Larrondo,cl CHI,FW,3,1,0.0,0.0,2012-2013,6c18f2a0,Siena,71,0.8,0.0,0.0,180.0,31.0,
,Nicola Pozzi,it ITA,FW,3,0,0.0,0.0,2012-2013,594bbdd,Siena,77,0.9,0.0,0.0,180.0,9.0,
,Manuel Coppola,it ITA,MF,2,0,0.0,0.0,2012-2013,829d5d0d,Siena,75,0.8,1.0,0.0,180.0,9.0,
,Matías Campos,cl CHI,"DF,MF",1,0,0.0,0.0,2012-2013,8ff6d25a,Siena,16,0.2,0.0,0.0,180.0,31.0,
,﻿Ângelo,br BRA,"DF,MF",41,41,6.0,0.0,2013-2014,376fa7e6,Siena,"3,650",40.6,7.0,0.0,180.0,2.0,
,Alessandro Rosina,it ITA,MF,40,39,8.0,13.0,2013-2014,21fb0e40,Siena,"3,474",38.6,4.0,0.0,180.0,9.0,
,Eugenio Lamanna,it ITA,GK,39,39,0.0,0.0,2013-2014,349601c3,Siena,"3,456",38.4,1.0,1.0,180.0,9.0,
,Paolo Dellafiore,it ITA,DF,35,35,0.0,1.0,2013-2014,30d6ed0b,Siena,"3,088",34.3,7.0,0.0,180.0,9.0,
,Nico Pulzetti,it ITA,MF,37,32,3.0,7.0,2013-2014,d3b19afe,Siena,"2,860",31.8,6.0,1.0,180.0,9.0,
,Francesco Valiani,it ITA,MF,36,31,2.0,0.0,2013-2014,825f6296,Siena,"2,856",31.7,13.0,1.0,180.0,9.0,
,Guillermo Giacomazzi,uy URU,MF,38,31,3.0,4.0,2013-2014,d882a752,Siena,"2,845",31.6,11.0,1.0,180.0,8.0,
,Zouhair Feddal,ma MAR,"DF,MF",27,26,1.0,0.0,2013-2014,89151b16,Siena,"2,146",23.8,8.0,2.0,180.0,26.0,
,Simone Vergassola,it ITA,MF,24,20,2.0,1.0,2013-2014,6b690fc7,Siena,"1,749",19.4,1.0,0.0,180.0,9.0,
,Lorenzo Rosseti,it ITA,FW,27,20,0.0,6.0,2013-2014,41fac491,Siena,"1,671",18.6,3.0,0.0,180.0,9.0,
,Nicola Belmonte,it ITA,DF,19,19,0.0,1.0,2013-2014,279857a1,Siena,"1,670",18.6,4.0,0.0,180.0,9.0,
,Niccolò Giannetti,it ITA,FW,17,17,1.0,7.0,2013-2014,d9e750e5,Siena,"1,401",15.6,6.0,1.0,180.0,9.0,
,Michele Paolucci,it ITA,"FW,MF",18,15,3.0,5.0,2013-2014,51ea3db8,Siena,"1,271",14.1,4.0,0.0,180.0,9.0,
,Leonardo Spinazzola,it ITA,"DF,MF",24,14,3.0,1.0,2013-2014,3626daea,Siena,"1,463",16.3,2.0,0.0,180.0,9.0,
,Santiago Morero,ar ARG,DF,12,11,0.0,0.0,2013-2014,33176ade,Siena,974,10.8,2.0,0.0,180.0,5.0,
,Gaetano D'Agostino,it ITA,MF,16,11,3.0,4.0,2013-2014,7a469087,Siena,771,8.6,3.0,0.0,180.0,9.0,
,Luca Ceccarelli,it ITA,DF,11,10,0.0,0.0,2013-2014,c7a973a4,Siena,843,9.4,1.0,0.0,180.0,9.0,
,Fabrizio Grillo,it ITA,"DF,MF",10,9,0.0,1.0,2013-2014,73bb5069,Siena,715,7.9,3.0,0.0,180.0,9.0,
,Carlos Matheu,ar ARG,DF,8,7,0.0,0.0,2013-2014,2616beec,Siena,624,6.9,1.0,0.0,180.0,5.0,
,Mato Miloš,hr CRO,DF,11,6,0.0,0.0,2013-2014,9cf4a67f,Siena,625,6.9,3.0,0.0,180.0,16.0,
,Luca Crescenzi,it ITA,DF,6,6,0.0,0.0,2013-2014,44da64ac,Siena,530,5.9,0.0,0.0,180.0,9.0,
,Andrea Schiavone,it ITA,MF,21,5,0.0,2.0,2013-2014,4b55eb4d,Siena,748,8.3,4.0,0.0,180.0,9.0,
,Luca Scapuzzi,it ITA,FW,12,5,0.0,0.0,2013-2014,8d7fcf35,Siena,472,5.2,1.0,0.0,180.0,9.0,
,Diego Fabbrini,it ITA,"FW,MF",10,5,1.0,1.0,2013-2014,762cf8e4,Siena,396,4.4,0.0,0.0,180.0,9.0,
,Simone Farelli,it ITA,GK,4,3,0.0,0.0,2013-2014,b05e416f,Siena,324,3.6,0.0,0.0,180.0,9.0,
,Pierluigi Cappelluzzo,it ITA,FW,10,3,0.0,1.0,2013-2014,946fb076,Siena,290,3.2,1.0,0.0,180.0,9.0,
,Rafa Jordà,es ESP,FW,10,1,0.0,2.0,2013-2014,05e805eb,Siena,286,3.2,0.0,0.0,180.0,1.0,
,Daniele Mannini,it ITA,MF,4,1,0.0,0.0,2013-2014,bf1be8ff,Siena,76,0.8,0.0,0.0,180.0,9.0,
,Thomas Jaguaribe,br BRA,"FW,MF",12,0,0.0,0.0,2013-2014,f632a7d1,Siena,112,1.2,0.0,0.0,180.0,2.0,
,Gianvito Plasmati,it ITA,FW,2,0,0.0,0.0,2013-2014,d767827f,Siena,26,0.3,0.0,0.0,180.0,9.0,
,﻿Tommaso Biagiotti,it ITA,GK,1,1,0.0,0.0,2016-2017,87908f4c,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Francesco Bordi,it ITA,DF,1,1,0.0,0.0,2016-2017,b73cbecd,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Ivan Castiglia,it ITA,MF,1,1,0.0,0.0,2016-2017,7b13808f,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Federico Gentile,it ITA,MF,1,1,0.0,0.0,2016-2017,1f6ccc20,Siena,90.0,1.0,1.0,0.0,180.0,9.0,
,Tommaso Ghinassi,it ITA,DF,1,1,0.0,0.0,2016-2017,35a17fb4,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Simone Guerri,it ITA,MF,1,1,0.0,0.0,2016-2017,92230af1,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Ettore Mendicino,it ITA,FW,1,1,0.0,0.0,2016-2017,69542ea5,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Aniello Panariello,it ITA,DF,1,1,0.0,0.0,2016-2017,39739f66,Siena,90.0,1.0,1.0,0.0,180.0,9.0,
,Roberto Masullo,it ITA,DF,1,1,0.0,0.0,2016-2017,662a408b,Siena,80.0,0.9,0.0,0.0,180.0,9.0,
,Marco Firenze,it ITA,"FW,MF",1,1,0.0,0.0,2016-2017,5cac421a,Siena,69.0,0.8,0.0,0.0,180.0,9.0,
,Paolo Grillo,it ITA,FW,1,1,0.0,0.0,2016-2017,b09bbd95,Siena,60.0,0.7,0.0,0.0,180.0,9.0,
,Ivan Rondanini,it ITA,DF,1,0,0.0,0.0,2016-2017,526471ec,Siena,30.0,0.3,1.0,0.0,180.0,9.0,
,Michael Ventre,it ITA,FW,1,0,0.0,0.0,2016-2017,7ee130a7,Siena,21.0,0.2,0.0,0.0,180.0,9.0,
,Dario D'Ambrosio,it ITA,DF,1,0,0.0,0.0,2016-2017,8924ed47,Siena,10.0,0.1,0.0,0.0,180.0,9.0,
,Gianmarco De Feo,it ITA,FW,0,0,,,2016-2017,f1853098,Siena,,,,,180.0,9.0,
,Eugenio Dinelli,it ITA,FW,0,0,,,2016-2017,fedde9d8,Siena,,,,,180.0,9.0,
,Daniele Guglielmi,it ITA,DF,0,0,,,2016-2017,0e9cdf5f,Siena,,,,,180.0,9.0,
,Lukáš Opiela,sk SVK,MF,0,0,,,2016-2017,f450d3db,Siena,,,,,180.0,70.0,
,Mirko Romagnoli,it ITA,DF,0,0,,,2016-2017,41b4050f,Siena,,,,,180.0,9.0,
,Salvatore Sanfilippo,it ITA,GK,0,0,,,2016-2017,c97f9495,Siena,,,,,180.0,9.0,
,Dario Šarić,ba BIH,MF,0,0,,,2016-2017,f4e24431,Siena,,,,,180.0,49.0,
,Luigi Silvestri,it ITA,DF,0,0,,,2016-2017,1682d94d,Siena,,,,,180.0,9.0,
,Francesco Venuto,it ITA,MF,0,0,,,2016-2017,9de46bba,Siena,,,,,180.0,9.0,
,﻿Tommaso Arrigoni,it ITA,MF,2,2,0.0,0.0,2018-2019,45484d23,Siena,180.0,2.0,0.0,0.0,180.0,9.0,
,Matteo Brumat,it ITA,MF,2,2,0.0,0.0,2018-2019,12e25da5,Siena,180.0,2.0,0.0,0.0,180.0,9.0,
,Pietro Cianci,it ITA,FW,2,2,0.0,0.0,2018-2019,5045fe,Siena,180.0,2.0,2.0,0.0,180.0,9.0,
,Michele Nardi,it ITA,GK,2,2,0.0,0.0,2018-2019,914ee3a7,Siena,180.0,2.0,0.0,0.0,180.0,9.0,
,Samuele Neglia,it ITA,MF,2,2,0.0,1.0,2018-2019,289773d0,Siena,180.0,2.0,0.0,0.0,180.0,9.0,
,Marco Rossi,it ITA,DF,2,2,0.0,0.0,2018-2019,9fe54f03,Siena,180.0,2.0,1.0,0.0,180.0,9.0,
,Danilo Bulevardi,it ITA,MF,2,2,0.0,1.0,2018-2019,456346d5,Siena,178.0,2.0,0.0,0.0,180.0,9.0,
,Mirko Romagnoli,it ITA,DF,2,2,0.0,0.0,2018-2019,41b4050f,Siena,177.0,2.0,1.0,0.0,180.0,9.0,
,Matteo Lomolino,it ITA,DF,2,2,0.0,0.0,2018-2019,6a17375e,Siena,175.0,1.9,0.0,0.0,180.0,9.0,
,Stefano Guberti,it ITA,MF,2,2,0.0,0.0,2018-2019,0b7287ef,Siena,168.0,1.9,0.0,0.0,180.0,9.0,
,Alessio Cristiani,it ITA,MF,2,2,0.0,0.0,2018-2019,c15c1392,Siena,160.0,1.8,0.0,0.0,180.0,9.0,
,Manuel Perri,,FW,2,0,0.0,0.0,2018-2019,b2acecfa,Siena,27.0,0.3,0.0,0.0,180.0,,
,Matteo Solini,it ITA,DF,2,0,0.0,0.0,2018-2019,9c64d84e,Siena,8.0,0.1,0.0,0.0,180.0,9.0,
,Niccolò Nassi,it ITA,DF,2,0,0.0,0.0,2018-2019,96006e56,Siena,7.0,0.1,0.0,0.0,180.0,9.0,
,Sebastiano Biancalani,it ITA,FW,0,0,,,2018-2019,7c4f3724,Siena,,,,,180.0,9.0,
,Niccolò Bonechi,,DF,0,0,,,2018-2019,96abee56,Siena,,,,,180.0,,
,Jacopo Cecconi,,DF,0,0,,,2018-2019,18cabfb0,Siena,,,,,180.0,,
,Christian Cefariello,it ITA,GK,0,0,,,2018-2019,9e103ebb,Siena,,,,,180.0,9.0,
,Matteo Comparini,it ITA,GK,0,0,,,2018-2019,94769a3e,Siena,,,,,180.0,9.0,
,Tommaso Fontana,,MF,0,0,,,2018-2019,2e4144dc,Siena,,,,,180.0,,
,Francesco Frosinini,,FW,0,0,,,2018-2019,9d32e84c,Siena,,,,,180.0,,
,Alessio Rossi,it ITA,GK,0,0,,,2018-2019,6dfffad1,Siena,,,,,180.0,9.0,
,Andrea Sensitivi,,MF,0,0,,,2018-2019,c69d362b,Siena,,,,,180.0,,
,﻿Tommaso Arrigoni,it ITA,MF,1,1,0.0,0.0,2019-2020,45484d23,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Alessandro Confente,it ITA,GK,1,1,0.0,0.0,2019-2020,95a3fe33,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Dario D'Ambrosio,it ITA,DF,1,1,0.0,0.0,2019-2020,8924ed47,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Fabio Gerli,it ITA,MF,1,1,0.0,0.0,2019-2020,9719b00e,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Gladestony,br BRA,MF,1,1,0.0,0.0,2019-2020,05782627,Siena,90.0,1.0,0.0,0.0,180.0,2.0,
,Mirko Romagnoli,it ITA,DF,1,1,0.0,0.0,2019-2020,41b4050f,Siena,90.0,1.0,0.0,0.0,180.0,9.0,
,Alessandro Polidori,it ITA,FW,1,1,0.0,0.0,2019-2020,2bd88c8,Siena,81.0,0.9,0.0,0.0,180.0,9.0,
,Matteo Serrotti,it ITA,MF,1,1,0.0,0.0,2019-2020,c3bd8d6f,Siena,63.0,0.7,0.0,0.0,180.0,9.0,
,Carmine Setola,it ITA,DF,1,1,0.0,0.0,2019-2020,b85e8905,Siena,61.0,0.7,0.0,1.0,180.0,9.0,
,Alessandro Cesarini,it ITA,FW,1,1,0.0,0.0,2019-2020,4f1722d1,Siena,39.0,0.4,0.0,0.0,180.0,9.0,
,Lorenzo Migliorelli,it ITA,DF,1,1,0.0,0.0,2019-2020,94625acd,Siena,35.0,0.4,2.0,1.0,180.0,9.0,
,Shady Oukhadda,ma MAR,MF,1,0,0.0,0.0,2019-2020,2104c44,Siena,51.0,0.6,0.0,0.0,180.0,26.0,
,Atila Varga,sk SVK,DF,1,0,0.0,0.0,2019-2020,8d64b13c,Siena,27.0,0.3,0.0,0.0,180.0,70.0,
,Jayden Sweeney,it ITA,FW,1,0,0.0,0.0,2019-2020,52a4225c,Siena,9.0,0.1,0.0,0.0,180.0,9.0,
,Alessio Campagnacci,it ITA,FW,0,0,,,2019-2020,b293624e,Siena,,,,,180.0,9.0,
,Matteo Comparini,it ITA,GK,0,0,,,2019-2020,94769a3e,Siena,,,,,180.0,9.0,
,Filippo Damian,it ITA,MF,0,0,,,2019-2020,ca92e4d6,Siena,,,,,180.0,9.0,
,Eros De Santis,it ITA,DF,0,0,,,2019-2020,685f417d,Siena,,,,,180.0,9.0,
,Lorenzo Ferrari,it ITA,GK,0,0,,,2019-2020,9df91c87,Siena,,,,,180.0,9.0,
,Stefano Guberti,it ITA,MF,0,0,,,2019-2020,0b7287ef,Siena,,,,,180.0,9.0,
,Brendan Shabani,it ITA,MF,0,0,,,2019-2020,c55fee77,Siena,,,,,180.0,9.0,
,Francesco Vassallo,it ITA,MF,0,0,,,2019-2020,d829909f,Siena,,,,,180.0,9.0,
