Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Generoso Rossi,it ITA,GK,37,37,0.0,0.0,2002-2003,/en/players/a113ca3e/Generoso-Rossi,113ca3e,Lecce,"3,309",36.8,1.0,1.0,179,9.0,10688,Lecce
,Max Tonetto,it ITA,"DF,MF",36,36,0.0,0.0,2002-2003,/en/players/2378ae69/Max-Tonetto,2378ae69,Lecce,"3,178",35.3,2.0,0.0,179,9.0,20581,Lecce
,Cristian Silvestri,it ITA,DF,35,35,1.0,0.0,2002-2003,/en/players/f829f9b3/Cristian-Silvestri,f829f9b3,Lecce,"3,150",35.0,5.0,0.0,179,9.0,22132,Lecce
,Luigi Piangerelli,it ITA,MF,35,35,0.0,1.0,2002-2003,/en/players/5a7ee48a/Luigi-Piangerelli,5a7ee48a,Lecce,"3,140",34.9,11.0,1.0,179,9.0,20690,Lecce
,Lorenzo Stovini,it ITA,DF,35,35,1.0,1.0,2002-2003,/en/players/20f1193c/Lorenzo-Stovini,20f1193c,Lecce,"3,118",34.6,3.0,0.0,179,9.0,20739,Lecce
,Guillermo Giacomazzi,uy URU,MF,36,34,1.0,7.0,2002-2003,/en/players/d882a752/Guillermo-Giacomazzi,d882a752,Lecce,"3,032",33.7,9.0,0.0,179,8.0,20898,Lecce
,Javier Chevantón,uy URU,FW,29,29,8.0,15.0,2002-2003,/en/players/5824ef34/Javier-Chevanton,5824ef34,Lecce,"2,449",27.2,9.0,1.0,179,8.0,1826,Lecce
,Marco Donadel,it ITA,MF,29,27,0.0,0.0,2002-2003,/en/players/3169af41/Marco-Donadel,3169af41,Lecce,"2,295",25.5,8.0,1.0,179,9.0,20011,Lecce
,Giuseppe Abruzzese,it ITA,DF,26,23,0.0,1.0,2002-2003,/en/players/bfec4559/Giuseppe-Abruzzese,bfec4559,Lecce,"2,145",23.8,5.0,1.0,179,9.0,22133,Lecce
,Cristian Ledesma,it ITA,MF,28,16,3.0,1.0,2002-2003,/en/players/ebb9eaa9/Cristian-Ledesma,bb9eaa9,Lecce,"1,658",18.4,2.0,0.0,179,9.0,19902,Lecce
,Mirko Vučinić,me MNE,FW,28,16,2.0,6.0,2002-2003,/en/players/b04b9530/Mirko-Vucinic,b04b9530,Lecce,"1,409",15.7,3.0,1.0,179,33.0,19550,Lecce
,Alfonso Camorani,it ITA,MF,17,16,1.0,3.0,2002-2003,/en/players/18624c30/Alfonso-Camorani,18624c30,Lecce,"1,329",14.8,4.0,0.0,179,9.0,22134,Lecce
,Bruno Cirillo,it ITA,DF,14,13,0.0,1.0,2002-2003,/en/players/94ffc023/Bruno-Cirillo,94ffc023,Lecce,"1,169",13.0,2.0,0.0,179,9.0,4132,Lecce
,Cesare Bovo,it ITA,DF,11,10,0.0,0.0,2002-2003,/en/players/6d584b34/Cesare-Bovo,6d584b34,Lecce,807,9.0,0.0,0.0,179,9.0,20020,Lecce
,Axel Cédric Konan,ci CIV,FW,16,8,2.0,2.0,2002-2003,/en/players/7f8969ae/Axel-Cedric-Konan,7f8969ae,Lecce,692,7.7,1.0,1.0,179,35.0,21966,Lecce
,Giorgio Di Vicino,it ITA,MF,21,7,0.0,1.0,2002-2003,/en/players/5c0c1f44/Giorgio-Di-Vicino,5c0c1f44,Lecce,822,9.1,4.0,0.0,179,9.0,21754,Lecce
