Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Leo Franco,ar ARG,GK,36,36,0.0,0.0,2002-2003,/en/players/c39a5c6b/Leo-Franco,c39a5c6b,Mallorca,"3,240",36.0,3.0,0.0,45,5.0,1542,Mallorca
,Poli,es ESP,DF,35,35,1.0,0.0,2002-2003,/en/players/1e21189f/Poli,1e21189f,Mallorca,"3,040",33.8,13.0,2.0,45,1.0,1543,Mallorca
,Albert Riera,es ESP,"DF,FW",34,34,2.0,4.0,2002-2003,/en/players/3a0a5056/Albert-Riera,3a0a5056,Mallorca,"2,706",30.1,5.0,0.0,45,1.0,1544,Mallorca
,Walter Pandiani,uy URU,FW,33,33,4.0,14.0,2002-2003,/en/players/11899bb1/Walter-Pandiani,11899bb1,Mallorca,"2,812",31.2,8.0,1.0,45,8.0,387,Mallorca
,Álvaro Novo,es ESP,MF,34,33,5.0,4.0,2002-2003,/en/players/e2b88098/Alvaro-Novo,2b88098,Mallorca,"2,753",30.6,3.0,1.0,45,1.0,230,Mallorca
,Ariel Ibagaza,ar ARG,MF,32,32,9.0,2.0,2002-2003,/en/players/bd513ca4/Ariel-Ibagaza,bd513ca4,Mallorca,"2,593",28.8,7.0,1.0,45,5.0,1545,Mallorca
,David Cortés,es ESP,DF,30,30,2.0,0.0,2002-2003,/en/players/99d15abd/David-Cortes,99d15abd,Mallorca,"2,676",29.7,5.0,0.0,45,1.0,1546,Mallorca
,Samuel Eto'o,cm CMR,FW,30,29,2.0,14.0,2002-2003,/en/players/06420c93/Samuel-Etoo,06420c93,Mallorca,"2,491",27.7,7.0,1.0,45,36.0,1095,Mallorca
,John Harold Lozano,co COL,MF,29,29,1.0,2.0,2002-2003,/en/players/94ccf890/John-Harold-Lozano,94ccf890,Mallorca,"2,414",26.8,13.0,2.0,45,19.0,1547,Mallorca
,Miguel Ángel Nadal,es ESP,"DF,MF",22,22,0.0,0.0,2002-2003,/en/players/36d58178/Miguel-Angel-Nadal,36d58178,Mallorca,"1,980",22.0,3.0,0.0,45,1.0,1548,Mallorca
,Federico Lussenhoff,ar ARG,DF,22,22,0.0,0.0,2002-2003,/en/players/42658559/Federico-Lussenhoff,42658559,Mallorca,"1,934",21.5,9.0,0.0,45,5.0,1549,Mallorca
,Marcos,es ESP,MF,33,21,0.0,0.0,2002-2003,/en/players/7e5d2eb1/Marcos,7e5d2eb1,Mallorca,"2,052",22.8,8.0,0.0,45,1.0,1550,Mallorca
,Fernando Niño,es ESP,DF,21,20,1.0,1.0,2002-2003,/en/players/13cdd971/Fernando-Nino,13cdd971,Mallorca,"1,621",18.0,7.0,1.0,45,1.0,1551,Mallorca
,Alejandro Campano,es ESP,MF,25,11,2.0,0.0,2002-2003,/en/players/42a8f3e1/Alejandro-Campano,42a8f3e1,Mallorca,"1,217",13.5,0.0,0.0,45,1.0,1552,Mallorca
,Javier Olaizola,es ESP,DF,12,9,0.0,0.0,2002-2003,/en/players/023fc776/Javier-Olaizola,023fc776,Mallorca,852,9.5,1.0,0.0,45,1.0,1553,Mallorca
,Miquel Soler,es ESP,"DF,MF",14,6,0.0,0.0,2002-2003,/en/players/258ef5f1/Miquel-Soler,258ef5f1,Mallorca,694,7.7,0.0,0.0,45,1.0,1554,Mallorca
,Vicente Fernández,es ESP,MF,5,4,0.0,0.0,2002-2003,/en/players/3d4ad6ca/Vicente-Fernandez,3d4ad6ca,Mallorca,400,4.4,4.0,0.0,45,1.0,1555,Mallorca
,Julián Robles,es ESP,MF,11,4,0.0,2.0,2002-2003,/en/players/a9b429a7/Julian-Robles,9b429a7,Mallorca,345,3.8,3.0,0.0,45,1.0,1556,Mallorca
,Carlos Domínguez,es ESP,FW,25,3,0.0,3.0,2002-2003,/en/players/c008c1c3/Carlos-Dominguez,c008c1c3,Mallorca,568,6.3,0.0,0.0,45,1.0,1557,Mallorca
,Miki Garro,es ESP,GK,2,2,0.0,0.0,2002-2003,/en/players/d95befde/Miki-Garro,d95befde,Mallorca,180,2.0,0.0,0.0,45,1.0,1558,Mallorca
,Paco Soler,es ESP,MF,5,1,0.0,0.0,2002-2003,/en/players/1d07ab0a/Paco-Soler,1d07ab0a,Mallorca,126,1.4,1.0,0.0,45,1.0,1559,Mallorca
,Leonardo Biagini,ar ARG,FW,7,1,0.0,0.0,2002-2003,/en/players/44793331/Leonardo-Biagini,44793331,Mallorca,100,1.1,0.0,0.0,45,5.0,1560,Mallorca
