2019-2020,Brest
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Gautier Larsonneur,fr FRA,GK,27,27,0,0,"2,397",26.6,2,0,/en/players/b49729cb/Gautier-Larsonneur,b49729cb,Gautier-Larsonneu
Gaëtan Charbonnier,fr FRA,"FW,MF",26,23,5,4,"2,065",22.9,5,0,/en/players/18ebca4b/Gaetan-Charbonnier,18ebca4b,Gaetan-Charbonni
Julien Faussurier,fr FRA,DF,22,22,3,2,"1,980",22.0,1,0,/en/players/767212e6/Julien-Faussurier,767212e6,Julien-Faussuri
Jean-Charles Castelletto,cm CMR,DF,22,22,0,1,"1,838",20.4,3,1,/en/players/e0f3a1f6/Jean-Charles-Castelletto,0f3a1f6,Jean-Charles-Castelletto
Haris Belkebla,dz ALG,MF,23,20,0,0,"1,816",20.2,4,0,/en/players/2b1bed19/Haris-Belkebla,2b1bed19,Haris-Belkeb
Romain Perraud,fr FRA,DF,20,19,1,0,"1,670",18.6,1,0,/en/players/6dfd8f05/Romain-Perraud,6dfd8f05,Romain-Perraud
Ibrahima Diallo,fr FRA,MF,19,18,1,0,"1,561",17.3,2,0,/en/players/11ff3d56/Ibrahima-Diallo,11ff3d56,Ibrahima-Diallo
Yoann Court,fr FRA,"MF,FW",23,18,7,3,"1,465",16.3,6,0,/en/players/26e4447b/Yoann-Court,26e4447b,Yoann-Court
Samuel Grandsir,fr FRA,"MF,FW",24,17,1,3,"1,492",16.6,0,0,/en/players/d2448564/Samuel-Grandsir,d2448564,Samuel-Grandsi
Cristian Battocchio,it ITA,MF,24,16,1,3,"1,392",15.5,1,0,/en/players/0f9b8301/Cristian-Battocchio,0f9b8301,Cristian-Battocchio
Irvin Cardona,fr FRA,"FW,MF",21,15,3,6,"1,450",16.1,3,0,/en/players/5e080f73/Irvin-Cardona,5e080f73,Irvin-Cardo
Paul Lasne,fr FRA,MF,19,14,1,2,"1,224",13.6,1,0,/en/players/542cc80f/Paul-Lasne,542cc80f,Paul-L
Mathias Autret,fr FRA,"MF,FW",23,14,3,2,"1,222",13.6,3,0,/en/players/7dfbba27/Mathias-Autret,7dfbba27,Mathias-Autret
Dénys Bain,fr FRA,DF,15,13,0,1,"1,268",14.1,3,1,/en/players/5065d67d/Denys-Bain,5065d67d,Denys-Bai
Jean-Kevin Duverne,fr FRA,DF,14,13,0,0,"1,178",13.1,0,0,/en/players/0cbc8baa/Jean-Kevin-Duverne,0cbc8baa,Jean-Kevin-Duv
Alexandre Mendy,gw GNB,"FW,MF",20,9,1,3,899,10.0,3,0,/en/players/e067808c/Alexandre-Mendy,067808c,Alexandre-Mend
Ludovic Baal,gf GUF,DF,11,9,0,0,827,9.2,1,0,/en/players/d3ce9f1f/Ludovic-Baal,d3ce9f1f,Ludovic-B
Brendan Chardonnet,fr FRA,DF,12,9,0,0,823,9.1,4,0,/en/players/16aa7d4c/Brendan-Chardonnet,16aa7d4c,Brendan-Chardonnet
Gaëtan Belaud,fr FRA,DF,7,6,0,0,580,6.4,0,0,/en/players/3f1a7191/Gaetan-Belaud,3f1a7191,Gaetan-Belaud
Hugo Magnetti,fr FRA,MF,8,2,0,0,236,2.6,1,0,/en/players/d4d35152/Hugo-Magnetti,d4d35152,Hugo-Magnetti
Hianga Mananga Mbock,fr FRA,MF,2,1,0,1,141,1.6,0,0,/en/players/0f86995c/Hianga-Mananga-Mbock,0f86995c,Hianga-Mananga-Mbock
Donovan Léon,gf GUF,GK,2,1,0,0,123,1.4,0,0,/en/players/51c83a90/Donovan-Leon,51c83a90,Donovan-Leo
Ferris N'Goma,fr FRA,"MF,FW",4,0,0,1,25,0.3,1,0,/en/players/2b3d9aad/Ferris-NGoma,2b3d9aad,Ferris-NGom
Kévin Mayi,ga GAB,MF,2,0,0,0,4,0.0,0,0,/en/players/6a26e528/Kevin-Mayi,6a26e528,Kevin-Mayi
Julien Fabri,fr FRA,GK,0,0,,,,,,,/en/players/a0ba5520/Julien-Fabri,0ba5520,Julien-Fabri
