,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Giacomo Dicara,/en/players/d4bec4f1/Giacomo-Dicara,d4bec4f1,Giacomo-Dic,it ITA,DF
1,Emanuele Calaiò,/en/players/e412488f/Emanuele-Calaio,412488f,Emanuele-Calaio,it ITA,FW
2,Nicola Pagani,/en/players/36d35b09/Nicola-Pagani,36d35b09,Nicola-Pagani,it ITA,DF
3,Ottavio Palladini,/en/players/4c3e94b5/Ottavio-Palladini,4c3e94b5,Ottavio-Palladini,it ITA,MF
4,Saul Santarelli,/en/players/a3f3d1ee/Saul-Santarelli,3f3d1ee,Saul-Santarelli,it ITA,GK
5,Marco Stella,/en/players/ab571d74/Marco-Stella,b571d74,Marco-St,it ITA,MF
6,Gianluca Colonnello,/en/players/bfccbe32/Gianluca-Colonnello,bfccbe32,Gianluca-Colonnello,it ITA,DF
7,Federico Giampaolo,/en/players/58548f92/Federico-Giampaolo,58548f92,Federico-Giampaolo,it ITA,FW
9,Giuseppe Antonaccio,/en/players/b6fb52fa/Giuseppe-Antonaccio,b6fb52fa,Giuseppe-Antonaccio,it ITA,DF
10,Carlo Luisi,/en/players/d83a204b/Carlo-Luisi,d83a204b,Carlo-Luisi,it ITA,MF
12,Luca Minopoli,/en/players/668b66de/Luca-Minopoli,668b66de,Luca-Minopoli,it ITA,MF
13,Giammarco Frezza,/en/players/25477280/Giammarco-Frezza,25477280,Giammarco-Frezz,it ITA,"DF,MF"
14,Alessandro Sbrizzo,/en/players/4b7411c1/Alessandro-Sbrizzo,4b7411c1,Alessandro-Sbrizzo,it ITA,DF
15,Giorgio Gorgone,/en/players/db59324f/Giorgio-Gorgone,db59324f,Giorgio-Gorgo,it ITA,MF
16,Antonio Aquilanti,/en/players/0077dc9e/Antonio-Aquilanti,0077dc9e,Antonio-Aquilanti,it ITA,DF
18,Daniele Amerini,/en/players/a6d1a2fe/Daniele-Amerini,6d1a2fe,Daniele-Amerini,it ITA,MF
19,Maurizio Pugliesi,/en/players/09f1423a/Maurizio-Pugliesi,09f1423a,Maurizio-Pugliesi,it ITA,GK
20,Julio Gutiérrez,/en/players/d47e6dc9/Julio-Gutierrez,d47e6dc9,Julio-Gutierrez,cl CHI,FW
21,Vittorio Micolucci,/en/players/65b4dec6/Vittorio-Micolucci,65b4dec6,Vittorio-Micolucci,it ITA,DF
22,Fabio Alteri,/en/players/cb8f8461/Fabio-Alteri,cb8f8461,Fabio-Alteri,it ITA,FW
23,Alessandro Cesaretti,/en/players/da7fe3f6/Alessandro-Cesaretti,da7fe3f6,Alessandro-Cesaretti,it ITA,GK
24,Alessandro Iannuzzi,/en/players/e3ea9f5e/Alessandro-Iannuzzi,3ea9f5e,Alessandro-Iannuzzi,it ITA,FW
26,Ivan Artipoli,/en/players/7377878d/Ivan-Artipoli,7377878d,Ivan-Artipoli,it ITA,DF
27,Gabriele Bartoletti,/en/players/cc16a63e/Gabriele-Bartoletti,cc16a63e,Gabriele-Bartoletti,it ITA,GK
28,Gaetano Lo Nero,/en/players/47a13aac/Gaetano-Lo-Nero,47a13aac,Gaetano-Lo-Nero,it ITA,DF
29,﻿Michele Zeoli,/en/players/8228e14e/Michele-Zeoli,8228e14e,Michele-Zeoli,it ITA,DF
30,Ernesto Terra,/en/players/24ea1b6b/Ernesto-Terra,24ea1b6b,Ernesto-T,it ITA,DF
31,Daniele Croce,/en/players/e931f5da/Daniele-Croce,931f5da,Daniele-Croc,it ITA,MF
32,Pietro Fusco,/en/players/87252a08/Pietro-Fusco,87252a08,Pietro-Fusco,it ITA,DF
33,Thomas Job,/en/players/70142b75/Thomas-Job,70142b75,Thomas-Job,cm CMR,MF
34,Stefano Fanucci,/en/players/ac6e3c4e/Stefano-Fanucci,c6e3c4e,Stefano-Fanucci,it ITA,DF
35,Andrea Ivan,/en/players/583b898a/Andrea-Ivan,583b898a,Andrea-Iv,it ITA,GK
36,Luca Antonini,/en/players/09952eb7/Luca-Antonini,09952eb7,Luca-Antonini,it ITA,"DF,MF"
37,Pierluigi Brivio,/en/players/e530af82/Pierluigi-Brivio,530af82,Pierluigi-Brivio,it ITA,GK
38,Massimiliano Varricchio,/en/players/09d37b99/Massimiliano-Varricchio,09d37b99,Massimiliano-Varricchio,it ITA,FW
