Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿José Luís Vidigal,/en/players/10011693/Jose-Luis-Vidigal,10011693,Jose-Luis-Vidig,pt POR,MF,Napoli
1,Antonio Bocchetti,/en/players/29e679e1/Antonio-Bocchetti,29e679e1,Antonio-Bocchetti,it ITA,DF,Napoli
2,Mauro Bonomi,/en/players/449d5f83/Mauro-Bonomi,449d5f83,Mauro-Bonomi,it ITA,DF,Napoli
3,Davide Dionigi,/en/players/83dc0b9c/Davide-Dionigi,83dc0b9c,Davide-Dionigi,it ITA,MF,Napoli
4,Francesco Mancini,/en/players/6edcd2db/Francesco-Mancini,6edcd2db,Francesco-Mancini,it ITA,GK,Napoli
5,Francesco Baldini,/en/players/0d796e28/Francesco-Baldini,0d796e28,Francesco-Baldini,it ITA,DF,Napoli
6,Roberto Stellone,/en/players/72f23b97/Roberto-Stellone,72f23b97,Roberto-Stello,it ITA,FW,Napoli
7,Gonzalo Martínez,/en/players/66b813e6/Gonzalo-Martinez,66b813e6,Gonzalo-Martinez,co COL,DF,Napoli
8,Emanuele Troise,/en/players/da129c1e/Emanuele-Troise,da129c1e,Emanuele-Troi,it ITA,DF,Napoli
9,Dario Marcolin,/en/players/c20a2842/Dario-Marcolin,c20a2842,Dario-Marcoli,it ITA,MF,Napoli
10,Rubens Pasino,/en/players/d5a24f81/Rubens-Pasino,d5a24f81,Rubens-Pasino,it ITA,MF,Napoli
11,Montezine,/en/players/01f66113/Montezine,01f66113,Montezi,qa QAT,MF,Napoli
12,Maurizio D'Angelo,/en/players/7ee9c38a/Maurizio-DAngelo,7ee9c38a,Maurizio-DAngelo,it ITA,DF,Napoli
13,Abdelilah Saber,/en/players/8fb4fb96/Abdelilah-Saber,8fb4fb96,Abdelilah-Sab,ma MAR,DF,Napoli
14,Alberto Savino,/en/players/824a769d/Alberto-Savino,824a769d,Alberto-Savino,it ITA,DF,Napoli
15,Antonio Floro Flores,/en/players/d6846501/Antonio-Floro-Flores,d6846501,Antonio-Floro-Flo,it ITA,FW,Napoli
16,Francesco Montervino,/en/players/7efa108b/Francesco-Montervino,7efa108b,Francesco-Montervino,it ITA,MF,Napoli
17,David Sesa,/en/players/85aadde2/David-Sesa,85aadde2,David-S,ch SUI,"FW,MF",Napoli
18,Claudio Husaín,/en/players/d87e872e/Claudio-Husain,d87e872e,Claudio-Husai,ar ARG,MF,Napoli
19,Claudio Ferrarese,/en/players/d1d96205/Claudio-Ferrarese,d1d96205,Claudio-F,it ITA,MF,Napoli
20,Emanuele Manitta,/en/players/be5bf625/Emanuele-Manitta,be5bf625,Emanuele-Manitt,it ITA,GK,Napoli
21,Domenico Cristiano,/en/players/d1d8b250/Domenico-Cristiano,d1d8b250,Domenico-Cristiano,it ITA,MF,Napoli
22,Matteo Villa,/en/players/6f295477/Matteo-Villa,6f295477,Matteo-Vi,it ITA,DF,Napoli
23,Mariano Stendardo,/en/players/7f1c3622/Mariano-Stendardo,7f1c3622,Mariano-Stendardo,it ITA,DF,Napoli
24,Marco Storari,/en/players/fb5eb6e0/Marco-Storari,fb5eb6e0,Marco-Storari,it ITA,GK,Napoli
