,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Philippe Brunel,/en/players/364d8e06/Philippe-Brunel,364d8e06,Philippe-Bru,fr FRA,MF
1,Grégory Wimbée,/en/players/c6e3ff84/Gregory-Wimbee,c6e3ff84,Gregory-Wimb,fr FRA,GK
2,Sylvain N'Diaye,/en/players/fb5f3505/Sylvain-NDiaye,fb5f3505,Sylvain-NDi,sn SEN,"DF,MF"
3,Grégory Tafforeau,/en/players/d749a013/Gregory-Tafforeau,d749a013,Gregory-Tafforeau,fr FRA,DF
4,Matthieu Delpierre,/en/players/40019289/Matthieu-Delpierre,40019289,Matthieu-Delpi,fr FRA,DF
5,Vladimir Manchev,/en/players/005a9b28/Vladimir-Manchev,005a9b28,Vladimir-Manchev,bg BUL,FW
6,Stéphane Pichot,/en/players/37dd8343/Stephane-Pichot,37dd8343,Stephane-Pichot,fr FRA,DF
7,Christophe Landrin,/en/players/06fdad54/Christophe-Landrin,06fdad54,Christophe-Landri,fr FRA,MF
8,Éric Abidal,/en/players/016828bd/Eric-Abidal,016828bd,Eric-Abid,fr FRA,DF
9,Fernando D'Amico,/en/players/b09f32a1/Fernando-DAmico,b09f32a1,Fernando-DAmico,ar ARG,MF
10,Abdelilah Fahmi,/en/players/e0277721/Abdelilah-Fahmi,0277721,Abdelilah-Fahmi,ma MAR,DF
11,Benoît Cheyrou,/en/players/683e9dbc/Benoit-Cheyrou,683e9dbc,Benoit-Cheyrou,fr FRA,MF
12,Marius Baciu,/en/players/a4e0a5d1/Marius-Baciu,4e0a5d1,Marius-Baciu,ro ROU,DF
13,Héctor Tapia,/en/players/e73b9d06/Hector-Tapia,73b9d06,Hector-Tapi,cl CHI,FW
14,Djézon Boutoille,/en/players/29ab567a/Djezon-Boutoille,29ab567a,Djezon-Boutoi,fr FRA,FW
15,Mile Sterjovski,/en/players/48bbaea2/Mile-Sterjovski,48bbaea2,Mile-Sterjovski,au AUS,"FW,MF"
16,Matthieu Chalmé,/en/players/d6b7a972/Matthieu-Chalme,d6b7a972,Matthieu-Chalm,fr FRA,DF
17,Marc-Antoine Fortuné,/en/players/402077cd/Marc-Antoine-Fortune,402077cd,Marc-Antoine-Fortu,fr FRA,FW
18,Nicolas Bonnal,/en/players/a3eec824/Nicolas-Bonnal,3eec824,Nicolas-Bo,fr FRA,MF
19,Grégory Malicki,/en/players/506a9c32/Gregory-Malicki,506a9c32,Gregory-Malicki,fr FRA,GK
20,Matt Moussilou,/en/players/ac44c266/Matt-Moussilou,c44c266,Matt-Moussilou,cg CGO,FW
21,Jean Makoun,/en/players/728c9139/Jean-Makoun,728c9139,Jean-Makou,cm CMR,MF
22,Rafael Schmitz,/en/players/148e746e/Rafael-Schmitz,148e746e,Rafael-Schmitz,br BRA,DF
23,Grégory Campi,/en/players/b95a54e7/Gregory-Campi,b95a54e7,Gregory-Campi, MCO,MF
25,Mathieu Bodmer,/en/players/f3642ba8/Mathieu-Bodmer,f3642ba8,Mathieu-Bodm,fr FRA,"DF,MF"
26,Stathis Tavlaridis,/en/players/8be432df/Stathis-Tavlaridis,8be432df,Stathis-Tavlaridi,gr GRE,DF
27,Milenko Ačimovič,/en/players/a83fb8da/Milenko-Acimovic,83fb8da,Milenko-Acimovic,si SVN,MF
28,Geoffrey Dernis,/en/players/1a50eab9/Geoffrey-Dernis,1a50eab9,Geoffrey-Derni,fr FRA,"FW,MF"
29,Dante,/en/players/fd2bc67d/Dante,fd2bc67d,Dant,br BRA,DF
30,Nicolas Plestan,/en/players/a370441f/Nicolas-Plestan,370441f,Nicolas-Plest,fr FRA,DF
31,Mathieu Debuchy,/en/players/92232aad/Mathieu-Debuchy,92232aad,Mathieu-Debuch,fr FRA,DF
32,Stéphane Dumont,/en/players/50994746/Stephane-Dumont,50994746,Stephane-Dumont,fr FRA,MF
33,Youssef Sofiane,/en/players/e06fbcaa/Youssef-Sofiane,06fbcaa,Youssef-Sofi,fr FRA,FW
34,Ali Lukunku,/en/players/edd34bda/Ali-Lukunku,dd34bda,Ali-Lukunku,cd COD,FW
35,Nicolas Fauvergue,/en/players/c2798627/Nicolas-Fauvergue,c2798627,Nicolas-Fauvergu,fr FRA,FW
36,﻿Tony Sylva,/en/players/ef3c3977/Tony-Sylva,f3c3977,Tony-Sylv,sn SEN,GK
37,Milivoje Vitakić,/en/players/d04392c7/Milivoje-Vitakic,d04392c7,Milivoje-Vitakic,rs SRB,"DF,MF"
38,Benoît Angbwa,/en/players/234e6ee4/Benoit-Angbwa,234e6ee4,Benoit-Angbw,cm CMR,DF
39,Peter Odemwingie,/en/players/b16150ac/Peter-Odemwingie,b16150ac,Peter-Odemwingi,ng NGA,FW
40,Johan Audel,/en/players/216f70c6/Johan-Audel,216f70c6,Johan-Aud,mq MTQ,"FW,MF"
41,Yohan Cabaye,/en/players/ad7b19ef/Yohan-Cabaye,d7b19ef,Yohan-Cab,fr FRA,MF
42,Kevin Mirallas,/en/players/aa51343f/Kevin-Mirallas,51343f,Kevin-Mi,be BEL,"FW,MF"
43,Stephan Lichtsteiner,/en/players/99b1d0e6/Stephan-Lichtsteiner,99b1d0e6,Stephan-Lichtstei,ch SUI,"DF,MF"
44,Abdul Kader Keïta,/en/players/5cd6a4ed/Abdul-Kader-Keita,5cd6a4ed,Abdul-Kader-Keit,ci CIV,"FW,MF"
45,Daniel Gygax,/en/players/7c0c8464/Daniel-Gygax,7c0c8464,Daniel-Gygax,ch SUI,"FW,MF"
46,Hicham Aboucherouane,/en/players/b367a7e7/Hicham-Aboucherouane,b367a7e7,Hicham-Aboucherou,ma MAR,"FW,MF"
47,Peter Franquart,/en/players/cbc75a76/Peter-Franquart,cbc75a76,Peter-Franquart,fr FRA,DF
