Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Frédéric Thomas,fr FRA,MF,36,34,0.0,1.0,2003-2004,/en/players/8b735a92/Frederic-Thomas,8b735a92,Le-Mans,"3,098",34.4,1.0,1.0,100,4.0,11996,Le-Mans
,Daniel Cousin,ga GAB,FW,33,31,4.0,11.0,2003-2004,/en/players/c666c11f/Daniel-Cousin,c666c11f,Le-Mans,"2,729",30.3,4.0,1.0,100,69.0,10199,Le-Mans
,Jean-François Bédénik,fr FRA,GK,28,28,0.0,0.0,2003-2004,/en/players/b290fb9c/Jean-Francois-Bedenik,b290fb9c,Le-Mans,"2,520",28.0,0.0,0.0,100,4.0,14098,Le-Mans
,Olivier Thomas,fr FRA,DF,33,27,0.0,0.0,2003-2004,/en/players/37abdce9/Olivier-Thomas,37abdce9,Le-Mans,"2,428",27.0,5.0,0.0,100,4.0,11841,Le-Mans
,Yohan Hautcœur,fr FRA,MF,33,26,1.0,2.0,2003-2004,/en/players/d7110aaf/Yohan-Hautcoeur,d7110aaf,Le-Mans,"2,357",26.2,3.0,0.0,100,4.0,14099,Le-Mans
,Laurent Bonnart,fr FRA,DF,26,25,1.0,1.0,2003-2004,/en/players/fbb6569e/Laurent-Bonnart,fbb6569e,Le-Mans,"2,281",25.3,1.0,0.0,100,4.0,11390,Le-Mans
,Yannick Fischer,fr FRA,DF,28,24,0.0,1.0,2003-2004,/en/players/336a8eaa/Yannick-Fischer,336a8eaa,Le-Mans,"2,219",24.7,5.0,0.0,100,4.0,12984,Le-Mans
,Laurent Peyrelade,fr FRA,FW,34,23,3.0,5.0,2003-2004,/en/players/d702eb91/Laurent-Peyrelade,d702eb91,Le-Mans,"2,043",22.7,4.0,0.0,100,4.0,14100,Le-Mans
,Fabrice Pancrate,fr FRA,"FW,MF",36,22,6.0,5.0,2003-2004,/en/players/70d29079/Fabrice-Pancrate,70d29079,Le-Mans,"2,119",23.5,1.0,0.0,100,4.0,1398,Le-Mans
,Fernando D'Amico,ar ARG,MF,24,22,0.0,2.0,2003-2004,/en/players/b09f32a1/Fernando-DAmico,b09f32a1,Le-Mans,"1,902",21.1,11.0,0.0,100,5.0,13084,Le-Mans
,James Fanchone,fr FRA,"FW,MF",27,20,2.0,2.0,2003-2004,/en/players/a1eeef54/James-Fanchone,1eeef54,Le-Mans,"1,775",19.7,2.0,0.0,100,4.0,13019,Le-Mans
,Thabang Molefe,za RSA,DF,21,20,0.0,1.0,2003-2004,/en/players/978c1be0/Thabang-Molefe,978c1be0,Le-Mans,"1,705",18.9,7.0,1.0,100,60.0,14101,Le-Mans
,Philippe Celdran,fr FRA,MF,28,19,4.0,1.0,2003-2004,/en/players/5f28360b/Philippe-Celdran,5f28360b,Le-Mans,"1,716",19.1,1.0,0.0,100,4.0,14102,Le-Mans
,Jacques-Désiré Périatambée,mu MRI,MF,31,18,0.0,0.0,2003-2004,/en/players/ec96ccd7/Jacques-Desire-Periatambee,c96ccd7,Le-Mans,"1,629",18.1,5.0,0.0,100,154.0,12882,Le-Mans
,Dan Eggen,no NOR,DF,21,16,1.0,1.0,2003-2004,/en/players/176fab3d/Dan-Eggen,176fab3d,Le-Mans,"1,437",16.0,2.0,0.0,100,21.0,14103,Le-Mans
,Yoann Poulard,fr FRA,DF,14,14,0.0,0.0,2003-2004,/en/players/11b8a92d/Yoann-Poulard,11b8a92d,Le-Mans,"1,260",14.0,1.0,0.0,100,4.0,12507,Le-Mans
,Eddy Capron,fr FRA,DF,17,14,1.0,0.0,2003-2004,/en/players/8cb3fb13/Eddy-Capron,8cb3fb13,Le-Mans,"1,217",13.5,3.0,0.0,100,4.0,13641,Le-Mans
,Yohann Pelé,fr FRA,GK,10,10,0.0,0.0,2003-2004,/en/players/76806215/Yohann-Pele,76806215,Le-Mans,900,10.0,0.0,0.0,100,4.0,11604,Le-Mans
,Jean-Jacques Domoraud,ci CIV,DF,11,9,0.0,0.0,2003-2004,/en/players/148ccbc7/Jean-Jacques-Domoraud,148ccbc7,Le-Mans,745,8.3,3.0,0.0,100,35.0,11795,Le-Mans
,Jérôme Drouin,fr FRA,MF,5,5,0.0,0.0,2003-2004,/en/players/3818fa34/Jerome-Drouin,3818fa34,Le-Mans,399,4.4,2.0,0.0,100,4.0,14104,Le-Mans
,Cédric Liabeuf,fr FRA,MF,11,4,0.0,0.0,2003-2004,/en/players/6a2e153b/Cedric-Liabeuf,6a2e153b,Le-Mans,425,4.7,0.0,0.0,100,4.0,14105,Le-Mans
,Sergiu Radu,ro ROU,FW,13,3,0.0,0.0,2003-2004,/en/players/9d535200/Sergiu-Radu,9d535200,Le-Mans,281,3.1,0.0,0.0,100,51.0,14106,Le-Mans
,Ulick Lupede,,DF,3,2,0.0,0.0,2003-2004,/en/players/32dfdba2/Ulick-Lupede,32dfdba2,Le-Mans,184,2.0,0.0,0.0,100,,90496,Le-Mans
,Sekou Baradji,fr FRA,"DF,MF",2,2,0.0,0.0,2003-2004,/en/players/5693aa98/Sekou-Baradji,5693aa98,Le-Mans,180,2.0,0.0,0.0,100,4.0,14107,Le-Mans
,Yannick Yenga,cd COD,"FW,MF",1,0,0.0,0.0,2003-2004,/en/players/ba23fe2b/Yannick-Yenga,ba23fe2b,Le-Mans,25,0.3,0.0,0.0,100,50.0,14108,Le-Mans
,﻿Frédéric Thomas,fr FRA,MF,38,38,0.0,2.0,2005-2006,/en/players/8b735a92/Frederic-Thomas,8b735a92,Le-Mans,"3,325",36.9,4.0,0.0,100,4.0,11996,Le-Mans
,Yohann Pelé,fr FRA,GK,37,37,0.0,0.0,2005-2006,/en/players/76806215/Yohann-Pele,76806215,Le-Mans,"3,276",36.4,2.0,0.0,100,4.0,11604,Le-Mans
,Olivier Thomas,fr FRA,DF,36,36,0.0,0.0,2005-2006,/en/players/37abdce9/Olivier-Thomas,37abdce9,Le-Mans,"3,139",34.9,5.0,0.0,100,4.0,11841,Le-Mans
,Laurent Bonnart,fr FRA,DF,35,35,2.0,0.0,2005-2006,/en/players/fbb6569e/Laurent-Bonnart,fbb6569e,Le-Mans,"3,104",34.5,4.0,0.0,100,4.0,11390,Le-Mans
,Marko Baša,me MNE,DF,32,32,0.0,0.0,2005-2006,/en/players/f170b78c/Marko-Basa,f170b78c,Le-Mans,"2,840",31.6,5.0,1.0,100,33.0,13118,Le-Mans
,Yohan Hautcœur,fr FRA,MF,35,31,1.0,3.0,2005-2006,/en/players/d7110aaf/Yohan-Hautcoeur,d7110aaf,Le-Mans,"2,789",31.0,4.0,0.0,100,4.0,14099,Le-Mans
,James Fanchone,fr FRA,"FW,MF",37,30,3.0,3.0,2005-2006,/en/players/a1eeef54/James-Fanchone,1eeef54,Le-Mans,"2,558",28.4,1.0,0.0,100,4.0,13019,Le-Mans
,Daisuke Matsui,jp JPN,"FW,MF",33,28,8.0,3.0,2005-2006,/en/players/c178b2e0/Daisuke-Matsui,c178b2e0,Le-Mans,"2,351",26.1,7.0,0.0,100,54.0,14117,Le-Mans
,Yoann Poulard,fr FRA,DF,26,26,0.0,0.0,2005-2006,/en/players/11b8a92d/Yoann-Poulard,11b8a92d,Le-Mans,"2,226",24.7,4.0,1.0,100,4.0,12507,Le-Mans
,Túlio de Melo,br BRA,FW,24,18,1.0,7.0,2005-2006,/en/players/a2a9ab91/Tulio-de-Melo,2a9ab91,Le-Mans,"1,629",18.1,5.0,1.0,100,2.0,2611,Le-Mans
,Romaric,ci CIV,MF,21,16,0.0,0.0,2005-2006,/en/players/9bb5c5e0/Romaric,9bb5c5e0,Le-Mans,"1,392",15.5,4.0,0.0,100,35.0,1839,Le-Mans
,Ismaël Bangoura,gn GUI,FW,23,15,1.0,6.0,2005-2006,/en/players/d255c356/Ismael-Bangoura,d255c356,Le-Mans,"1,504",16.7,5.0,1.0,100,74.0,12541,Le-Mans
,Grégory Cerdan,fr FRA,DF,21,15,0.0,0.0,2005-2006,/en/players/7a545e43/Gregory-Cerdan,7a545e43,Le-Mans,"1,442",16.0,6.0,0.0,100,4.0,12191,Le-Mans
,Cédric Fauré,fr FRA,FW,14,10,1.0,2.0,2005-2006,/en/players/6ffcea42/Cedric-Faure,6ffcea42,Le-Mans,880,9.8,0.0,0.0,100,4.0,12210,Le-Mans
,Davide Chiumiento,ch SUI,MF,18,9,2.0,1.0,2005-2006,/en/players/1ccdc87d/Davide-Chiumiento,1ccdc87d,Le-Mans,860,9.6,2.0,0.0,100,39.0,14109,Le-Mans
,Yannick Fischer,fr FRA,DF,12,8,0.0,0.0,2005-2006,/en/players/336a8eaa/Yannick-Fischer,336a8eaa,Le-Mans,777,8.6,2.0,0.0,100,4.0,12984,Le-Mans
,Chiguy Lucau,cd COD,FW,13,8,1.0,2.0,2005-2006,/en/players/f4dc7aa8/Chiguy-Lucau,f4dc7aa8,Le-Mans,762,8.5,2.0,0.0,100,50.0,12766,Le-Mans
,Grafite,br BRA,FW,11,7,1.0,3.0,2005-2006,/en/players/e98f0780/Grafite,98f0780,Le-Mans,691,7.7,0.0,0.0,100,2.0,14110,Le-Mans
,Jacques-Désiré Périatambée,mu MRI,MF,12,5,1.0,0.0,2005-2006,/en/players/ec96ccd7/Jacques-Desire-Periatambee,c96ccd7,Le-Mans,472,5.2,0.0,0.0,100,154.0,12882,Le-Mans
,Martin Douillard,fr FRA,MF,12,3,0.0,0.0,2005-2006,/en/players/5a0625ad/Martin-Douillard,5a0625ad,Le-Mans,354,3.9,1.0,0.0,100,4.0,14111,Le-Mans
,Guillaume Loriot,fr FRA,MF,7,3,0.0,0.0,2005-2006,/en/players/e4fec8fa/Guillaume-Loriot,4fec8fa,Le-Mans,266,3.0,0.0,0.0,100,4.0,14112,Le-Mans
