Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Paolo Bianco,/en/players/3e4c8171/Paolo-Bianco,3e4c8171,Paolo-Bianco,it ITA,DF,Treviso
1,Jean-François Gillet,/en/players/ee013fa5/Jean-Francois-Gillet,013fa5,Jean-Francois-Gillet,be BEL,GK,Treviso
2,Massimo Gobbi,/en/players/635b0bae/Massimo-Gobbi,635b0bae,Massimo-Gobbi,it ITA,"DF,MF",Treviso
3,Francesco Galeoto,/en/players/6c555126/Francesco-Galeoto,6c555126,Francesco-Galeoto,it ITA,DF,Treviso
4,Roberto Chiappara,/en/players/c1db83db/Roberto-Chiappara,c1db83db,Roberto-Chi,it ITA,MF,Treviso
5,Fabio Gallo,/en/players/4e3dab16/Fabio-Gallo,4e3dab16,Fabio-Gallo,it ITA,MF,Treviso
6,Ivanoe Lanzara,/en/players/98fc3e0d/Ivanoe-Lanzara,98fc3e0d,Ivanoe-Lanz,it ITA,DF,Treviso
7,Massimo Ganci,/en/players/0d25bba8/Massimo-Ganci,0d25bba8,Massimo-Ganci,it ITA,FW,Treviso
8,Luigi Anaclerio,/en/players/ae06f079/Luigi-Anaclerio,06f079,Luigi-Anaclerio,it ITA,FW,Treviso
9,Francesco Parravicini,/en/players/56ab62f3/Francesco-Parravicini,56ab62f3,Francesco-Parravicini,it ITA,MF,Treviso
10,Alessandro Monticciolo,/en/players/2b262686/Alessandro-Monticciolo,2b262686,Alessandro-Monticciolo,it ITA,MF,Treviso
11,Massimiliano Varricchio,/en/players/09d37b99/Massimiliano-Varricchio,09d37b99,Massimiliano-Varricchio,it ITA,FW,Treviso
12,Antonino D'Agostino,/en/players/dff2d09e/Antonino-DAgostino,dff2d09e,Antonino-DAgostino,it ITA,MF,Treviso
13,William Pianu,/en/players/dc565839/William-Pianu,dc565839,William-Pianu,it ITA,DF,Treviso
14,Reginaldo,/en/players/3836188b/Reginaldo,3836188b,Reginaldo,br BRA,FW,Treviso
16,Carlo Sassarini,/en/players/c72395e5/Carlo-Sassarini,c72395e5,Carlo-Sassarini,it ITA,DF,Treviso
18,Fabio Tinazzi,/en/players/09ccb6af/Fabio-Tinazzi,09ccb6af,Fabio-Tinazzi,it ITA,DF,Treviso
19,Paulo Vitor Barreto,/en/players/ecdd4a7e/Paulo-Vitor-Barreto,cdd4a7e,Paulo-Vitor-Barreto,br BRA,FW,Treviso
20,Massimo Minetti,/en/players/44b4e214/Massimo-Minetti,44b4e214,Massimo-Minetti,it ITA,FW,Treviso
21,Marco Ballotta,/en/players/6e313d9f/Marco-Ballotta,6e313d9f,Marco-Ballott,it ITA,GK,Treviso
22,Marcello Cottafava,/en/players/ce4dd549/Marcello-Cottafava,ce4dd549,Marcello-Cottafav,it ITA,DF,Treviso
23,Giovanni Marchese,/en/players/55142846/Giovanni-Marchese,55142846,Giovanni-March,it ITA,DF,Treviso
24,Luis Fernando Centi,/en/players/85347797/Luis-Fernando-Centi,85347797,Luis-Fernando-Centi,it ITA,"FW,MF",Treviso
25,Marco Zaninelli,/en/players/2b20e805/Marco-Zaninelli,2b20e805,Marco-Zaninelli,it ITA,DF,Treviso
26,Stefano Dall'Acqua,/en/players/a4cf0b28/Stefano-DallAcqua,4cf0b28,Stefano-DallAcqu,it ITA,FW,Treviso
27,Mavillo Gheller,/en/players/9c08f01d/Mavillo-Gheller,9c08f01d,Mavillo-Gh,it ITA,DF,Treviso
28,Andrea Capone,/en/players/25724be9/Andrea-Capone,25724be9,Andrea-Capo,it ITA,MF,Treviso
29,Massimo Carrera,/en/players/8e09a712/Massimo-Carrera,8e09a712,Massimo-C,it ITA,DF,Treviso
31,Davide Zomer,/en/players/710b8091/Davide-Zomer,710b8091,Davide-Zom,it ITA,GK,Treviso
32,Riccardo Gissi,/en/players/bcad7638/Riccardo-Gissi,bcad7638,Riccardo-Gissi,it ITA,MF,Treviso
33,Giovanni Fietta,/en/players/08821228/Giovanni-Fietta,08821228,Giovanni-Fiett,it ITA,MF,Treviso
34,Alessio Sestu,/en/players/02895818/Alessio-Sestu,02895818,Alessio-Sestu,it ITA,MF,Treviso
35,﻿Adriano Zancopè,/en/players/0d03aef4/Adriano-Zancope,0d03aef4,Adriano-Zanco,it ITA,GK,Treviso
36,Emanuele Filippini,/en/players/b6c4ff9c/Emanuele-Filippini,b6c4ff9c,Emanuele-Filippini,it ITA,MF,Treviso
37,Antonio Filippini,/en/players/7f621318/Antonio-Filippini,7f621318,Antonio-Filippini,it ITA,"DF,MF",Treviso
38,William Viali,/en/players/2d4c95ac/William-Viali,2d4c95ac,William-Viali,it ITA,DF,Treviso
39,Gustavo Lazzaretti,/en/players/c58760f2/Gustavo-Lazzaretti,c58760f2,Gustavo-Lazzaretti,br BRA,DF,Treviso
40,Andrea Dossena,/en/players/3ae59b9c/Andrea-Dossena,3ae59b9c,Andrea-Do,it ITA,"DF,MF",Treviso
41,Pinga,/en/players/acf5648c/Pinga,cf5648c,Ping,br BRA,MF,Treviso
42,Marco Borriello,/en/players/a889ffc7/Marco-Borriello,889ffc7,Marco-Borriello,it ITA,FW,Treviso
43,Carlos Valdez,/en/players/bd136217/Carlos-Valdez,bd136217,Carlos-Valdez,uy URU,DF,Treviso
44,Dino Fava,/en/players/1f4432ac/Dino-Fava,1f4432ac,Dino-Fav,it ITA,FW,Treviso
45,Walter Baseggio,/en/players/8acafeb5/Walter-Baseggio,8acafeb5,Walter-Baseggio,be BEL,MF,Treviso
46,Alberto Giuliatto,/en/players/448cf768/Alberto-Giuliatto,448cf768,Alberto-Giuliatto,it ITA,DF,Treviso
47,Christian Maggio,/en/players/31d7f557/Christian-Maggio,31d7f557,Christian-Maggio,it ITA,"DF,MF",Treviso
48,Blažej Vaščák,/en/players/9ff84d73/Blazej-Vascak,9ff84d73,Blazej-Vascak,sk SVK,MF,Treviso
49,Luigi Beghetto,/en/players/c1124dd1/Luigi-Beghetto,c1124dd1,Luigi-Beghetto,it ITA,FW,Treviso
50,Raffaele De Martino,/en/players/3bfcd0c3/Raffaele-De-Martino,3bfcd0c3,Raffaele-De-Martino,it ITA,MF,Treviso
51,Matteo Sereni,/en/players/5a846fbb/Matteo-Sereni,5a846fbb,Matteo-Sereni,it ITA,GK,Treviso
52,Samir Handanović,/en/players/74419746/Samir-Handanovic,74419746,Samir-Handanovic,si SVN,GK,Treviso
53,Stefano Lorenzi,/en/players/68c13467/Stefano-Lorenzi,68c13467,Stefano-Lorenzi,it ITA,DF,Treviso
54,Jehad Muntasser,/en/players/a32ff302/Jehad-Muntasser,32ff302,Jehad-Munt,ly LBY,MF,Treviso
55,Marco Mallus,/en/players/b2b78ab6/Marco-Mallus,b2b78ab6,Marco-Mallu,it ITA,DF,Treviso
56,Andrea Russotto,/en/players/2a8f450e/Andrea-Russotto,2a8f450e,Andrea-Russotto,it ITA,"FW,MF",Treviso
58,Wilker,/en/players/173c405a/Wilker,173c405a,Wilk,br BRA,FW,Treviso
59,Anderson,/en/players/d70c0dac/Anderson,d70c0dac,Anderso,br BRA,MF,Treviso
60,﻿Vlada Avramov,/en/players/baf76a08/Vlada-Avramov,baf76a08,Vlada-Avramov,rs SRB,GK,Treviso
61,Gianni Guigou,/en/players/7c495f42/Gianni-Guigou,7c495f42,Gianni-Guigou,uy URU,MF,Treviso
62,Daniele Quadrini,/en/players/61dd10db/Daniele-Quadrini,61dd10db,Daniele-Quadrini,it ITA,MF,Treviso
63,Alfonso Camorani,/en/players/18624c30/Alfonso-Camorani,18624c30,Alfonso-Camorani,it ITA,MF,Treviso
64,Martin Petráš,/en/players/e227213e/Martin-Petras,227213e,Martin-Pet,sk SVK,DF,Treviso
65,Luca Mezzano,/en/players/749644d6/Luca-Mezzano,749644d6,Luca-Mezzano,it ITA,DF,Treviso
66,Alessandro Moro,/en/players/0dea7f2c/Alessandro-Moro,0dea7f2c,Alessandro-Moro,it ITA,MF,Treviso
67,Vedin Musić,/en/players/4d4f6ff2/Vedin-Music,4d4f6ff2,Vedin-Music,ba BIH,"DF,MF",Treviso
68,Andrea Poli,/en/players/b3fd7075/Andrea-Poli,b3fd7075,Andrea-Poli,it ITA,MF,Treviso
69,Alex Cordaz,/en/players/e66ebabb/Alex-Cordaz,66ebabb,Alex-Cordaz,it ITA,GK,Treviso
70,Maxminio Montresor,/en/players/50acdfd7/Maxminio-Montresor,50acdfd7,Maxminio-Montreso,br BRA,GK,Treviso
71,Claudio Vargas,/en/players/88b225fc/Claudio-Vargas,88b225fc,Claudio-Varg,py PAR,"DF,MF",Treviso
72,Giovanni Martina,/en/players/30e3b960/Giovanni-Martina,30e3b960,Giovanni-Marti,it ITA,DF,Treviso
73,Daniel Maa Boumsong,/en/players/78a22289/Daniel-Maa-Boumsong,78a22289,Daniel-Maa-Boumsong,cm CMR,MF,Treviso
74,Anderson,/en/players/d8a9c776/Anderson,d8a9c776,Anderso,br BRA,MF,Treviso
75,Daniel Baldi,/en/players/8885c3cb/Daniel-Baldi,8885c3cb,Daniel-Baldi,uy URU,FW,Treviso
