2004-2005,Crotone
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Antonio Mirante,it ITA,GK,41,41,0,0,"3,664",40.7,2,0,/en/players/30223b33/Antonio-Mirante,30223b33,Antonio-Mirant
Matteo Paro,it ITA,MF,38,38,0,3,"3,278",36.4,7,0,/en/players/c8fd60cd/Matteo-Paro,c8fd60cd,Matteo-Paro
Sandro Porchia,de GER,DF,37,37,3,6,"3,182",35.4,8,1,/en/players/c47d1478/Sandro-Porchia,c47d1478,Sandro-Porchi
Daniele Gastaldello,it ITA,DF,35,35,1,2,"3,150",35.0,14,0,/en/players/13f89eaa/Daniele-Gastaldello,13f89eaa,Daniele-Gastaldello
Francesco Rossi,it ITA,DF,34,32,1,0,"2,856",31.7,12,0,/en/players/1cffd690/Francesco-Rossi,1cffd690,Francesco-Rossi
Alfredo Cardinale,it ITA,MF,31,31,0,0,"2,672",29.7,8,0,/en/players/b3f3a4bb/Alfredo-Cardinale,b3f3a4bb,Alfredo-Cardi
Abdoulay Konko,fr FRA,"DF,MF",33,28,0,3,"2,461",27.3,2,1,/en/players/43857861/Abdoulay-Konko,43857861,Abdoulay-Konko
Tomás Guzmán,py PAR,"FW,MF",39,26,4,8,"2,187",24.3,3,1,/en/players/6755e384/Tomas-Guzman,6755e384,Tomas-Guzm
Daniele Vantaggiato,it ITA,"FW,MF",32,25,3,9,"2,234",24.8,1,0,/en/players/49579375/Daniele-Vantaggiato,49579375,Daniele-Vantaggiato
Ivan Jurić,hr CRO,MF,28,22,2,0,"1,983",22.0,5,0,/en/players/960fe06b/Ivan-Juric,960fe06b,Ivan-Juric
Antonio Galardo,it ITA,MF,26,21,2,1,"1,752",19.5,5,2,/en/players/eb037f10/Antonio-Galardo,b037f10,Antonio-Galardo
Domenico Maietta,it ITA,DF,18,17,0,0,"1,459",16.2,8,1,/en/players/3d936ba9/Domenico-Maietta,3d936ba9,Domenico-Maiett
Ferdinando Giuliano,it ITA,,21,15,0,1,"1,404",15.6,7,0,/en/players/a53a48f7/Ferdinando-Giuliano,53a48f7,Ferdinando-Giuliano
Nello Russo,it ITA,FW,15,13,1,4,"1,189",13.2,4,0,/en/players/a1cc2b4b/Nello-Russo,1cc2b4b,Nello-Russo
Roberto Cevoli,sm SMR,DF,14,12,0,1,"1,048",11.6,2,1,/en/players/09526249/Roberto-Cevoli,09526249,Roberto-Cevoli
Francesco Scardina,it ITA,DF,16,12,1,0,"1,034",11.5,2,1,/en/players/61c18f85/Francesco-Scardina,61c18f85,Francesco-Scardi
Giampaolo Ciarcià,it ITA,MF,28,11,1,1,"1,211",13.5,6,1,/en/players/33ab540a/Giampaolo-Ciarcia,33ab540a,Giampaolo-Ciarci
Fabio Alteri,it ITA,FW,16,9,0,3,911,10.1,1,1,/en/players/cb8f8461/Fabio-Alteri,cb8f8461,Fabio-Alteri
Pasquale Foggia,it ITA,"FW,MF",15,9,2,1,883,9.8,1,1,/en/players/9255af5d/Pasquale-Foggia,9255af5d,Pasquale-Foggi
Vito Grieco,it ITA,MF,16,9,0,0,878,9.8,4,1,/en/players/2c57b00b/Vito-Grieco,2c57b00b,Vito-Grieco
Davide Matteini,it ITA,"FW,MF",13,6,0,1,579,6.4,1,1,/en/players/49a8bee9/Davide-Matteini,49a8bee9,Davide-Matteini
Gianluca Savoldi,it ITA,FW,8,5,0,1,431,4.8,1,0,/en/players/6b4cbc17/Gianluca-Savoldi,6b4cbc17,Gianluca-Savoldi
Nazzareno Tarantino,it ITA,"FW,MF",6,4,0,0,255,2.8,0,0,/en/players/2cd978e2/Nazzareno-Tarantino,2cd978e2,Nazzareno-Tarantino
Giovanni Bartolucci,it ITA,DF,6,3,0,0,261,2.9,1,0,/en/players/0396f3ab/Giovanni-Bartolucci,0396f3ab,Giovanni-Bartolucci
David Dei,it ITA,GK,2,1,0,0,116,1.3,0,0,/en/players/923be307/David-Dei,923be307,David-Dei
