Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Claudio López,ar ARG,FW,34,30,13.0,15.0,2002-2003,/en/players/ce8a4e4c/Claudio-Lopez,ce8a4e4c,Lazio,"2,799",31.1,3.0,0.0,163,5.0,19870,Lazio
,Angelo Peruzzi,it ITA,GK,30,30,0.0,0.0,2002-2003,/en/players/bcd5e1ca/Angelo-Peruzzi,bcd5e1ca,Lazio,"2,528",28.1,0.0,0.0,163,9.0,19871,Lazio
,Bernardo Corradi,it ITA,FW,32,29,1.0,10.0,2002-2003,/en/players/d50232c1/Bernardo-Corradi,d50232c1,Lazio,"2,638",29.3,6.0,0.0,163,9.0,893,Lazio
,Dejan Stanković,rs SRB,MF,29,29,6.0,6.0,2002-2003,/en/players/167d7dd3/Dejan-Stankovic,167d7dd3,Lazio,"2,524",28.0,5.0,1.0,163,28.0,19642,Lazio
,Jaap Stam,nl NED,DF,28,28,0.0,0.0,2002-2003,/en/players/7c48a3ec/Jaap-Stam,7c48a3ec,Lazio,"2,520",28.0,3.0,0.0,163,11.0,19779,Lazio
,Stefano Fiore,it ITA,MF,33,28,4.0,6.0,2002-2003,/en/players/2eb707d3/Stefano-Fiore,2eb707d3,Lazio,"2,403",26.7,1.0,0.0,163,9.0,892,Lazio
,Giuseppe Favalli,it ITA,DF,26,25,0.0,1.0,2002-2003,/en/players/4e960f0f/Giuseppe-Favalli,4e960f0f,Lazio,"2,209",24.5,3.0,0.0,163,9.0,19644,Lazio
,César,br BRA,"DF,MF",26,25,4.0,3.0,2002-2003,/en/players/ee160833/Cesar,160833,Lazio,"2,166",24.1,1.0,0.0,163,2.0,19657,Lazio
,Siniša Mihajlović,rs SRB,DF,21,21,6.0,1.0,2002-2003,/en/players/c14fb1a0/Sinisa-Mihajlovic,c14fb1a0,Lazio,"1,758",19.5,4.0,0.0,163,28.0,19645,Lazio
,Giuliano Giannichedda,it ITA,MF,25,18,0.0,0.0,2002-2003,/en/players/1bfa94c1/Giuliano-Giannichedda,1bfa94c1,Lazio,"1,623",18.0,6.0,0.0,163,9.0,19518,Lazio
,Diego Simeone,ar ARG,MF,24,18,2.0,7.0,2002-2003,/en/players/4b58d1e3/Diego-Simeone,4b58d1e3,Lazio,"1,603",17.8,4.0,0.0,163,5.0,2139,Lazio
,Paolo Negro,it ITA,DF,19,18,0.0,1.0,2002-2003,/en/players/2538335b/Paolo-Negro,2538335b,Lazio,"1,570",17.4,6.0,0.0,163,9.0,19872,Lazio
,Massimo Oddo,it ITA,DF,19,16,3.0,0.0,2002-2003,/en/players/552f6449/Massimo-Oddo,552f6449,Lazio,"1,416",15.7,4.0,0.0,163,9.0,15452,Lazio
,Fernando Couto,pt POR,DF,15,15,0.0,0.0,2002-2003,/en/players/fa2e0b8a/Fernando-Couto,fa2e0b8a,Lazio,"1,350",15.0,2.0,1.0,163,3.0,19873,Lazio
,Giuseppe Pancaro,it ITA,DF,16,10,0.0,0.0,2002-2003,/en/players/804dd34f/Giuseppe-Pancaro,804dd34f,Lazio,975,10.8,2.0,0.0,163,9.0,19778,Lazio
,Nikola Lazetić,rs SRB,MF,16,10,1.0,0.0,2002-2003,/en/players/f8a83e49/Nikola-Lazetic,f8a83e49,Lazio,791,8.8,2.0,0.0,163,28.0,19874,Lazio
,Fabio Liverani,it ITA,MF,21,9,0.0,0.0,2002-2003,/en/players/3fe72775/Fabio-Liverani,3fe72775,Lazio,863,9.6,1.0,1.0,163,9.0,19875,Lazio
,Simone Inzaghi,it ITA,FW,18,5,1.0,4.0,2002-2003,/en/players/5e479984/Simone-Inzaghi,5e479984,Lazio,530,5.9,1.0,0.0,163,9.0,19876,Lazio
,Lucas Castromán,ar ARG,"FW,MF",16,4,0.0,1.0,2002-2003,/en/players/a055c12e/Lucas-Castroman,055c12e,Lazio,498,5.5,3.0,0.0,163,5.0,19877,Lazio
,Luca Marchegiani,it ITA,GK,6,4,0.0,0.0,2002-2003,/en/players/aa3ed24e/Luca-Marchegiani,3ed24e,Lazio,431,4.8,0.0,0.0,163,9.0,19878,Lazio
,Juan Pablo Sorín,ar ARG,"DF,MF",6,4,0.0,0.0,2002-2003,/en/players/239e2070/Juan-Pablo-Sorin,239e2070,Lazio,384,4.3,0.0,0.0,163,5.0,1062,Lazio
,Enrico Chiesa,it ITA,FW,12,4,3.0,2.0,2002-2003,/en/players/28dd2f5b/Enrico-Chiesa,28dd2f5b,Lazio,334,3.7,1.0,0.0,163,9.0,19879,Lazio
,Christian Manfredini,ci CIV,MF,3,1,0.0,0.0,2002-2003,/en/players/339ae404/Christian-Manfredini,339ae404,Lazio,92,1.0,0.0,0.0,163,35.0,1990,Lazio
,Emanuele Concetti,it ITA,GK,2,0,0.0,0.0,2002-2003,/en/players/f102f52f/Emanuele-Concetti,f102f52f,Lazio,111,1.2,0.0,0.0,163,9.0,19880,Lazio
,Dino Baggio,it ITA,MF,4,0,0.0,0.0,2002-2003,/en/players/0e351891/Dino-Baggio,0e351891,Lazio,63,0.7,1.0,0.0,163,9.0,6434,Lazio
,Guerino Gottardi,ch SUI,"DF,MF",1,0,0.0,0.0,2002-2003,/en/players/6a7b83b8/Guerino-Gottardi,6a7b83b8,Lazio,19,0.2,0.0,0.0,163,39.0,19881,Lazio
,﻿Stefano Fiore,it ITA,MF,32,30,5.0,8.0,2003-2004,/en/players/2eb707d3/Stefano-Fiore,2eb707d3,Lazio,"2,704",30.0,2.0,0.0,163,9.0,892,Lazio
,Jaap Stam,nl NED,DF,29,29,0.0,2.0,2003-2004,/en/players/7c48a3ec/Jaap-Stam,7c48a3ec,Lazio,"2,459",27.3,3.0,0.0,163,11.0,19779,Lazio
,Giuseppe Favalli,it ITA,DF,29,28,1.0,0.0,2003-2004,/en/players/4e960f0f/Giuseppe-Favalli,4e960f0f,Lazio,"2,334",25.9,3.0,0.0,163,9.0,19644,Lazio
,Bernardo Corradi,it ITA,FW,32,27,6.0,9.0,2003-2004,/en/players/d50232c1/Bernardo-Corradi,d50232c1,Lazio,"2,546",28.3,5.0,0.0,163,9.0,893,Lazio
,Angelo Peruzzi,it ITA,GK,27,27,0.0,0.0,2003-2004,/en/players/bcd5e1ca/Angelo-Peruzzi,bcd5e1ca,Lazio,"2,350",26.1,0.0,0.0,163,9.0,19871,Lazio
,Siniša Mihajlović,rs SRB,DF,25,25,3.0,1.0,2003-2004,/en/players/c14fb1a0/Sinisa-Mihajlovic,c14fb1a0,Lazio,"2,095",23.3,9.0,1.0,163,28.0,19645,Lazio
,Massimo Oddo,it ITA,DF,31,22,3.0,1.0,2003-2004,/en/players/552f6449/Massimo-Oddo,552f6449,Lazio,"2,312",25.7,1.0,0.0,163,9.0,15452,Lazio
,Fabio Liverani,it ITA,MF,26,21,0.0,2.0,2003-2004,/en/players/3fe72775/Fabio-Liverani,3fe72775,Lazio,"1,983",22.0,7.0,2.0,163,9.0,19875,Lazio
