Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Christophe Revault,/en/players/62732adc/Christophe-Revault,62732adc,Christophe-Revault,fr FRA,GK,Toulouse
1,Predrag Ocokoljić,/en/players/0e7a95e9/Predrag-Ocokoljic,0e7a95e9,Predrag-Ocokoljic,rs SRB,DF,Toulouse
2,Lucien Aubey,/en/players/01f95168/Lucien-Aubey,01f95168,Lucien-Aub,cg CGO,DF,Toulouse
3,Florent Balmont,/en/players/4e7bfc23/Florent-Balmont,4e7bfc23,Florent-Balmont,fr FRA,MF,Toulouse
4,Achille Emaná,/en/players/aa2d23ed/Achille-Emana,2d23ed,Achille-Em,cm CMR,MF,Toulouse
5,Issoumaila Dao,/en/players/b6634d17/Issoumaila-Dao,b6634d17,Issoumaila-Dao,ci CIV,DF,Toulouse
6,Cédric Fauré,/en/players/6ffcea42/Cedric-Faure,6ffcea42,Cedric-Fau,fr FRA,FW,Toulouse
7,Christophe Avezac,/en/players/f066ffd1/Christophe-Avezac,f066ffd1,Christophe-Avezac,fr FRA,MF,Toulouse
8,Stéphane Lièvre,/en/players/ba95ac4b/Stephane-Lievre,ba95ac4b,Stephane-Liev,fr FRA,DF,Toulouse
9,Eduardo,/en/players/cd96a8ad/Eduardo,cd96a8ad,Eduardo,br BRA,"FW,MF",Toulouse
10,Julien Cardy,/en/players/ca57c481/Julien-Cardy,ca57c481,Julien-Card,fr FRA,MF,Toulouse
11,Nabil Taïder,/en/players/f5e349de/Nabil-Taider,f5e349de,Nabil-Taid,tn TUN,MF,Toulouse
12,Fernandão,/en/players/f4648d49/Fernandao,f4648d49,Fernandao,br BRA,FW,Toulouse
13,Ludovic Clément,/en/players/af5d423d/Ludovic-Clement,f5d423d,Ludovic-Clement,mq MTQ,"DF,MF",Toulouse
14,Sylvain Didot,/en/players/c4c04b4e/Sylvain-Didot,c4c04b4e,Sylvain-Didot,fr FRA,MF,Toulouse
15,Nicolas Dieuze,/en/players/57992d1e/Nicolas-Dieuze,57992d1e,Nicolas-Dieuz,fr FRA,MF,Toulouse
