Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Christophe Revault,fr FRA,GK,38,38,0.0,0.0,2003-2004,/en/players/62732adc/Christophe-Revault,62732adc,Toulouse,"3,420",38.0,3.0,0.0,99,4.0,13541,Toulouse
,Predrag Ocokoljić,rs SRB,DF,35,35,1.0,0.0,2003-2004,/en/players/0e7a95e9/Predrag-Ocokoljic,0e7a95e9,Toulouse,"3,033",33.7,5.0,0.0,99,28.0,13995,Toulouse
,Lucien Aubey,cg CGO,DF,35,34,0.0,0.0,2003-2004,/en/players/01f95168/Lucien-Aubey,01f95168,Toulouse,"2,978",33.1,3.0,0.0,99,80.0,8828,Toulouse
,Florent Balmont,fr FRA,MF,34,32,2.0,0.0,2003-2004,/en/players/4e7bfc23/Florent-Balmont,4e7bfc23,Toulouse,"2,781",30.9,6.0,0.0,99,4.0,11209,Toulouse
,Achille Emaná,cm CMR,MF,32,31,3.0,3.0,2003-2004,/en/players/aa2d23ed/Achille-Emana,2d23ed,Toulouse,"2,738",30.4,9.0,0.0,99,36.0,1411,Toulouse
,Issoumaila Dao,ci CIV,DF,30,30,0.0,0.0,2003-2004,/en/players/b6634d17/Issoumaila-Dao,b6634d17,Toulouse,"2,627",29.2,6.0,0.0,99,35.0,13996,Toulouse
,Cédric Fauré,fr FRA,FW,36,25,1.0,10.0,2003-2004,/en/players/6ffcea42/Cedric-Faure,6ffcea42,Toulouse,"2,374",26.4,5.0,0.0,99,4.0,12210,Toulouse
,Christophe Avezac,fr FRA,MF,32,24,3.0,3.0,2003-2004,/en/players/f066ffd1/Christophe-Avezac,f066ffd1,Toulouse,"2,162",24.0,7.0,1.0,99,4.0,13852,Toulouse
,Stéphane Lièvre,fr FRA,DF,28,23,0.0,0.0,2003-2004,/en/players/ba95ac4b/Stephane-Lievre,ba95ac4b,Toulouse,"2,155",23.9,5.0,0.0,99,4.0,13997,Toulouse
,Eduardo,br BRA,"FW,MF",32,23,0.0,4.0,2003-2004,/en/players/cd96a8ad/Eduardo,cd96a8ad,Toulouse,"2,033",22.6,4.0,0.0,99,2.0,13998,Toulouse
,Julien Cardy,fr FRA,MF,27,22,1.0,1.0,2003-2004,/en/players/ca57c481/Julien-Cardy,ca57c481,Toulouse,"1,936",21.5,8.0,0.0,99,4.0,12215,Toulouse
,Nabil Taïder,tn TUN,MF,28,21,2.0,0.0,2003-2004,/en/players/f5e349de/Nabil-Taider,f5e349de,Toulouse,"1,936",21.5,4.0,0.0,99,46.0,13999,Toulouse
,Fernandão,br BRA,FW,16,15,,3.0,2003-2004,/en/players/f4648d49/Fernandao,f4648d49,Toulouse,"1,264",14.0,3.0,0.0,99,2.0,11516,Toulouse
,Ludovic Clément,mq MTQ,"DF,MF",17,14,1.0,0.0,2003-2004,/en/players/af5d423d/Ludovic-Clement,f5d423d,Toulouse,"1,310",14.6,6.0,0.0,99,104.0,14000,Toulouse
,Sylvain Didot,fr FRA,MF,23,12,1.0,1.0,2003-2004,/en/players/c4c04b4e/Sylvain-Didot,c4c04b4e,Toulouse,"1,054",11.7,4.0,0.0,99,4.0,14001,Toulouse
,Nicolas Dieuze,fr FRA,MF,26,11,0.0,3.0,2003-2004,/en/players/57992d1e/Nicolas-Dieuze,57992d1e,Toulouse,"1,136",12.6,6.0,1.0,99,4.0,12860,Toulouse
,William Prunier,fr FRA,DF,9,8,0.0,0.0,2003-2004,/en/players/9d9864d4/William-Prunier,9d9864d4,Toulouse,721,8.0,1.0,0.0,99,4.0,14002,Toulouse
,Ousmane N'Doye,sn SEN,MF,8,7,1.0,2.0,2003-2004,/en/players/1df0d2cd/Ousmane-NDoye,1df0d2cd,Toulouse,519,5.8,2.0,1.0,99,34.0,14003,Toulouse
,Aurélien Mazel,fr FRA,DF,4,3,0.0,0.0,2003-2004,/en/players/c74ebe36/Aurelien-Mazel,c74ebe36,Toulouse,282,3.1,0.0,0.0,99,4.0,14004,Toulouse
,Anthony Braizat,fr FRA,MF,9,3,1.0,1.0,2003-2004,/en/players/6170d606/Anthony-Braizat,6170d606,Toulouse,279,3.1,2.0,0.0,99,4.0,14005,Toulouse
,Thibault Giresse,fr FRA,MF,5,2,0.0,0.0,2003-2004,/en/players/81d9a76b/Thibault-Giresse,81d9a76b,Toulouse,232,2.6,0.0,0.0,99,4.0,12174,Toulouse
,Othmane Hamama,fr FRA,DF,2,2,0.0,0.0,2003-2004,/en/players/09896113/Othmane-Hamama,09896113,Toulouse,180,2.0,0.0,0.0,99,4.0,14006,Toulouse
,Albin Ebondo,fr FRA,DF,3,1,0.0,0.0,2003-2004,/en/players/6d66654d/Albin-Ebondo,6d66654d,Toulouse,122,1.4,0.0,0.0,99,4.0,14007,Toulouse
,Mathieu Puig,fr FRA,"DF,MF",1,1,0.0,0.0,2003-2004,/en/players/c8a52781/Mathieu-Puig,c8a52781,Toulouse,90,1.0,0.0,0.0,99,4.0,14008,Toulouse
,Jérémy Blayac,fr FRA,FW,2,0,0.0,0.0,2003-2004,/en/players/d9afac11/Jeremy-Blayac,d9afac11,Toulouse,17,0.2,0.0,0.0,99,4.0,13042,Toulouse
,﻿Christophe Revault,fr FRA,GK,38,38,0.0,0.0,2004-2005,/en/players/62732adc/Christophe-Revault,62732adc,Toulouse,"3,420",38.0,2.0,0.0,99,4.0,13541,Toulouse
,Achille Emaná,cm CMR,MF,38,34,5.0,3.0,2004-2005,/en/players/aa2d23ed/Achille-Emana,2d23ed,Toulouse,"3,074",34.2,6.0,0.0,99,36.0,1411,Toulouse
,Dominique Arribagé,fr FRA,DF,33,33,0.0,0.0,2004-2005,/en/players/244738ef/Dominique-Arribage,244738ef,Toulouse,"2,970",33.0,4.0,0.0,99,4.0,13183,Toulouse
,Lucien Aubey,cg CGO,DF,33,32,1.0,0.0,2004-2005,/en/players/01f95168/Lucien-Aubey,01f95168,Toulouse,"2,880",32.0,2.0,1.0,99,80.0,8828,Toulouse
,Albin Ebondo,fr FRA,DF,34,32,4.0,0.0,2004-2005,/en/players/6d66654d/Albin-Ebondo,6d66654d,Toulouse,"2,806",31.2,2.0,0.0,99,4.0,14007,Toulouse
,Nabil Taïder,tn TUN,MF,36,31,2.0,2.0,2004-2005,/en/players/f5e349de/Nabil-Taider,f5e349de,Toulouse,"2,712",30.1,3.0,0.0,99,46.0,13999,Toulouse
,Daniel Moreira,fr FRA,FW,30,29,3.0,11.0,2004-2005,/en/players/ac788626/Daniel-Moreira,c788626,Toulouse,"2,592",28.8,5.0,0.0,99,4.0,12287,Toulouse
,Nicolas Dieuze,fr FRA,MF,25,23,1.0,1.0,2004-2005,/en/players/57992d1e/Nicolas-Dieuze,57992d1e,Toulouse,"1,941",21.6,9.0,0.0,99,4.0,12860,Toulouse
,Thibault Giresse,fr FRA,MF,28,20,1.0,2.0,2004-2005,/en/players/81d9a76b/Thibault-Giresse,81d9a76b,Toulouse,"1,734",19.3,2.0,0.0,99,4.0,12174,Toulouse
,Stéphane Dalmat,fr FRA,MF,19,19,3.0,1.0,2004-2005,/en/players/d5fe3aa1/Stephane-Dalmat,d5fe3aa1,Toulouse,"1,646",18.3,4.0,0.0,99,4.0,2860,Toulouse
,Daniel Congré,fr FRA,DF,23,18,0.0,0.0,2004-2005,/en/players/3f5b4635/Daniel-Congre,3f5b4635,Toulouse,"1,718",19.1,2.0,0.0,99,4.0,13322,Toulouse
,Eduardo,br BRA,"FW,MF",25,15,0.0,4.0,2004-2005,/en/players/cd96a8ad/Eduardo,cd96a8ad,Toulouse,"1,379",15.3,0.0,1.0,99,2.0,13998,Toulouse
,Julien Cardy,fr FRA,MF,22,15,1.0,0.0,2004-2005,/en/players/ca57c481/Julien-Cardy,ca57c481,Toulouse,"1,344",14.9,7.0,0.0,99,4.0,12215,Toulouse
,Ludovic Clément,mq MTQ,"DF,MF",19,15,0.0,0.0,2004-2005,/en/players/af5d423d/Ludovic-Clement,f5d423d,Toulouse,"1,341",14.9,4.0,1.0,99,104.0,14000,Toulouse
,Pantxi Sirieix,fr FRA,MF,25,13,0.0,2.0,2004-2005,/en/players/e6dd61a7/Pantxi-Sirieix,6dd61a7,Toulouse,"1,259",14.0,7.0,1.0,99,4.0,11980,Toulouse
,Stéphane Lièvre,fr FRA,DF,12,12,0.0,0.0,2004-2005,/en/players/ba95ac4b/Stephane-Lievre,ba95ac4b,Toulouse,964,10.7,2.0,0.0,99,4.0,13997,Toulouse
,David Suarez,fr FRA,FW,21,11,0.0,5.0,2004-2005,/en/players/f4e64096/David-Suarez,f4e64096,Toulouse,983,10.9,4.0,0.0,99,4.0,12900,Toulouse
,Benjamin Psaume,fr FRA,"FW,MF",16,9,0.0,3.0,2004-2005,/en/players/5c4db221/Benjamin-Psaume,5c4db221,Toulouse,876,9.7,1.0,0.0,99,4.0,13747,Toulouse
,Henri Bedimo,cm CMR,DF,15,6,0.0,0.0,2004-2005,/en/players/0d57f1c1/Henri-Bedimo,0d57f1c1,Toulouse,676,7.5,4.0,0.0,99,36.0,11255,Toulouse
,Jean-Louis Akpa Akpro,ci CIV,FW,13,6,0.0,0.0,2004-2005,/en/players/de365d76/Jean-Louis-Akpa-Akpro,de365d76,Toulouse,547,6.1,0.0,0.0,99,35.0,14009,Toulouse
,François Clerc,fr FRA,DF,7,3,0.0,0.0,2004-2005,/en/players/6cc7e81b/Francois-Clerc,6cc7e81b,Toulouse,304,3.4,2.0,0.0,99,4.0,11228,Toulouse
,Mohamed Fofana,ml MLI,DF,2,2,0.0,0.0,2004-2005,/en/players/3e65ec26/Mohamed-Fofana,3e65ec26,Toulouse,140,1.6,0.0,0.0,99,12.0,12390,Toulouse
,Issoumaila Dao,ci CIV,DF,1,1,0.0,0.0,2004-2005,/en/players/b6634d17/Issoumaila-Dao,b6634d17,Toulouse,90,1.0,0.0,0.0,99,35.0,13996,Toulouse
