Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Enzo Maresca,/en/players/1a899d99/Enzo-Maresca,1a899d99,Enzo-Maresc,it ITA,MF,Piacenza
1,Eusebio Di Francesco,/en/players/9a729928/Eusebio-Di-Francesco,9a729928,Eusebio-Di-Francesco,it ITA,MF,Piacenza
2,Vittorio Tosto,/en/players/7ac92ed1/Vittorio-Tosto,7ac92ed1,Vittorio-Tosto,it ITA,DF,Piacenza
3,Amedeo Mangone,/en/players/d2da2768/Amedeo-Mangone,d2da2768,Amedeo-Mango,it ITA,DF,Piacenza
4,Dario Hübner,/en/players/f35487af/Dario-Hubner,f35487af,Dario-Hub,it ITA,FW,Piacenza
5,Filippo Cristante,/en/players/45f14e16/Filippo-Cristante,45f14e16,Filippo-Cristant,it ITA,DF,Piacenza
6,Matteo Guardalben,/en/players/18769775/Matteo-Guardalben,18769775,Matteo-Guardalb,it ITA,GK,Piacenza
7,Sergei Gurenko,/en/players/aae2139c/Sergei-Gurenko,2139c,Sergei-Gurenko,by BLR,"DF,MF",Piacenza
8,Gianluca Lamacchi,/en/players/f6677e65/Gianluca-Lamacchi,f6677e65,Gianluca-Lamacchi,it ITA,"DF,MF",Piacenza
9,Luigi Riccio,/en/players/0ca56b28/Luigi-Riccio,0ca56b28,Luigi-Riccio,it ITA,MF,Piacenza
10,Marco Marchionni,/en/players/ebe475fc/Marco-Marchionni,be475fc,Marco-Marchionni,it ITA,MF,Piacenza
11,Davide Baiocco,/en/players/98a44c3c/Davide-Baiocco,98a44c3c,Davide-Baiocco,it ITA,MF,Piacenza
12,Giuseppe Cardone,/en/players/9af326f7/Giuseppe-Cardone,9af326f7,Giuseppe-Cardo,it ITA,DF,Piacenza
13,Ciro De Cesare,/en/players/9bd1970a/Ciro-De-Cesare,9bd1970a,Ciro-De-C,it ITA,FW,Piacenza
14,Paolo Orlandoni,/en/players/01ca5694/Paolo-Orlandoni,01ca5694,Paolo-Orlandoni,it ITA,GK,Piacenza
15,Johnnier Montaño,/en/players/3b7077e1/Johnnier-Montano,3b7077e1,Johnnier-Montano,co COL,MF,Piacenza
16,Nicola Caccia,/en/players/079894e8/Nicola-Caccia,079894e8,Nicola-Cacci,it ITA,FW,Piacenza
17,Matteo Abbate,/en/players/3a1947b9/Matteo-Abbate,3a1947b9,Matteo-Abbat,it ITA,DF,Piacenza
18,Nicola Boselli,/en/players/f78e2bd6/Nicola-Boselli,f78e2bd6,Nicola-Boselli,it ITA,DF,Piacenza
19,Francesco Zerbini,/en/players/c5621949/Francesco-Zerbini,c5621949,Francesco-Zerbini,it ITA,FW,Piacenza
20,Claudio Ferrarese,/en/players/d1d96205/Claudio-Ferrarese,d1d96205,Claudio-F,it ITA,MF,Piacenza
21,Bogdan Pătrașcu,/en/players/06724380/Bogdan-Patrascu,06724380,Bogdan-Patrascu,ro ROU,MF,Piacenza
22,Salvatore Miceli,/en/players/4324a314/Salvatore-Miceli,4324a314,Salvatore-Miceli,it ITA,MF,Piacenza
23,Dario Marcolin,/en/players/c20a2842/Dario-Marcolin,c20a2842,Dario-Marcoli,it ITA,MF,Piacenza
24,Alessandro Rinaldi,/en/players/87af0ffd/Alessandro-Rinaldi,87af0ffd,Alessandro-Rinaldi,it ITA,DF,Piacenza
25,Iván Obolo,/en/players/431f9025/Ivan-Obolo,431f9025,Ivan-Obolo,ar ARG,FW,Piacenza
26,Sandro Cois,/en/players/289d7e12/Sandro-Cois,289d7e12,Sandro-Coi,it ITA,MF,Piacenza
27,Maurizio Franzone,/en/players/73363327/Maurizio-Franzone,73363327,Maurizio-Franzo,it ITA,GK,Piacenza
28,Ibrahim Babatunde,/en/players/f88847a4/Ibrahim-Babatunde,f88847a4,Ibrahim-Babatund,ng NGA,FW,Piacenza
29,Marco Stella,/en/players/ab571d74/Marco-Stella,b571d74,Marco-St,it ITA,MF,Piacenza
31,﻿Stefano Fattori,/en/players/acc5bd59/Stefano-Fattori,cc5bd59,Stefano-Fattori,it ITA,DF,Piacenza
32,Luigi Beghetto,/en/players/c1124dd1/Luigi-Beghetto,c1124dd1,Luigi-Beghetto,it ITA,FW,Piacenza
33,Giorgio Lucenti,/en/players/7629330b/Giorgio-Lucenti,7629330b,Giorgio-Lucenti,it ITA,MF,Piacenza
35,Emanuele D'Anna,/en/players/327fbf35/Emanuele-DAnna,327fbf35,Emanuele-DA,it ITA,MF,Piacenza
36,Emiliano Tarana,/en/players/f9c6d93b/Emiliano-Tarana,f9c6d93b,Emiliano-T,it ITA,MF,Piacenza
37,Mark Edusei,/en/players/8a4b64f2/Mark-Edusei,8a4b64f2,Mark-Edusei,gh GHA,MF,Piacenza
38,Corrado Colombo,/en/players/803e5dfe/Corrado-Colombo,803e5dfe,Corrado-Colombo,it ITA,FW,Piacenza
39,Antonio Bocchetti,/en/players/29e679e1/Antonio-Bocchetti,29e679e1,Antonio-Bocchetti,it ITA,DF,Piacenza
40,Hugo Campagnaro,/en/players/2ac01901/Hugo-Campagnaro,2ac01901,Hugo-Campagnaro,ar ARG,DF,Piacenza
41,Giacomo Cipriani,/en/players/0e09b48a/Giacomo-Cipriani,0e09b48a,Giacomo-Cipriani,it ITA,FW,Piacenza
42,Gabriele Ambrosetti,/en/players/58804bcd/Gabriele-Ambrosetti,58804bcd,Gabriele-Ambrosetti,it ITA,MF,Piacenza
43,Daniele Cacia,/en/players/5a7d3aaf/Daniele-Cacia,5a7d3aaf,Daniele-Caci,it ITA,FW,Piacenza
44,Luca Minopoli,/en/players/668b66de/Luca-Minopoli,668b66de,Luca-Minopoli,it ITA,MF,Piacenza
45,Davide Bagnacani,/en/players/7ccf3cb8/Davide-Bagnacani,7ccf3cb8,Davide-Bagnacani,it ITA,GK,Piacenza
46,Salvatore Masiello,/en/players/7f864c2a/Salvatore-Masiello,7f864c2a,Salvatore-Masiello,it ITA,"DF,MF",Piacenza
47,Gennaro Sardo,/en/players/efffc3d5/Gennaro-Sardo,fffc3d5,Gennaro-Sardo,it ITA,DF,Piacenza
48,Simone Pepe,/en/players/1f3674c2/Simone-Pepe,1f3674c2,Simone-P,it ITA,"FW,MF",Piacenza
