2002-2003,Monaco
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Ludovic Giuly,fr FRA,"FW,MF",36,36,8,11,"3,131",34.8,7,0,/en/players/028d362d/Ludovic-Giuly,028d362d,Ludovic-Giu
Jérôme Rothen,fr FRA,MF,37,36,16,4,"3,124",34.7,6,0,/en/players/5ad9d2bc/Jerome-Rothen,5ad9d2bc,Jerome-Roth
Sébastien Squillaci,fr FRA,DF,35,35,0,2,"3,147",35.0,4,0,/en/players/f7ec06db/Sebastien-Squillaci,f7ec06db,Sebastien-Squillaci
Shabani Nonda,cd COD,FW,35,34,4,26,"3,007",33.4,2,0,/en/players/a0d7482c/Shabani-Nonda,0d7482c,Shabani-Nond
Patrice Evra,fr FRA,DF,35,33,1,1,"2,820",31.3,3,0,/en/players/51a3caf1/Patrice-Evra,51a3caf1,Patrice-Ev
Rafael Márquez,mx MEX,"DF,MF",30,30,3,2,"2,610",29.0,6,1,/en/players/ce067ffe/Rafael-Marquez,ce067ffe,Rafael-Marquez
Flavio Roma,it ITA,GK,28,28,0,0,"2,377",26.4,1,1,/en/players/46fc6ca6/Flavio-Roma,46fc6ca6,Flavio-Rom
Julien Rodriguez,fr FRA,DF,26,23,0,0,"2,163",24.0,2,0,/en/players/700165a8/Julien-Rodriguez,700165a8,Julien-Rodriguez
Lucas Bernardi,ar ARG,MF,31,22,0,0,"2,039",22.7,9,0,/en/players/b845d856/Lucas-Bernardi,b845d856,Lucas-Bernardi
Akis Zikos,gr GRE,MF,22,22,3,0,"1,935",21.5,2,0,/en/players/9965b634/Akis-Zikos,9965b634,Akis-Ziko
Dado Pršo,hr CRO,FW,20,17,5,12,"1,414",15.7,0,0,/en/players/4c2e1ea0/Dado-Prso,4c2e1ea0,Dado-Prso
Éric Cubilier,fr FRA,DF,19,15,0,0,"1,360",15.1,4,1,/en/players/1bc08c91/Eric-Cubilier,1bc08c91,Eric-Cubili
Marcelo Gallardo,ar ARG,MF,27,14,5,1,"1,352",15.0,3,1,/en/players/483e1b7a/Marcelo-Gallardo,483e1b7a,Marcelo-Gallardo
Gaël Givet,fr FRA,DF,21,14,0,1,"1,166",13.0,7,1,/en/players/6d28f149/Gael-Givet,6d28f149,Gael-Givet
Tony Sylva,sn SEN,GK,12,10,0,0,"1,043",11.6,0,0,/en/players/ef3c3977/Tony-Sylva,f3c3977,Tony-Sylv
Souleymane Camara,sn SEN,FW,23,10,1,4,915,10.2,2,0,/en/players/c58270f8/Souleymane-Camara,c58270f8,Souleymane-Cam
Hassan El Fakiri,no NOR,"DF,MF",13,10,1,0,876,9.7,2,0,/en/players/b33aaad1/Hassan-El-Fakiri,b33aaad1,Hassan-El-Fakiri
José-Karl Pierre-Fanfan,mq MTQ,DF,11,10,1,1,869,9.7,2,1,/en/players/f6cfc003/Jose-Karl-Pierre-Fanfan,f6cfc003,Jose-Karl-Pierre-Fanf
Franck Jurietti,fr FRA,DF,7,6,0,0,571,6.3,1,0,/en/players/b0b22879/Franck-Jurietti,b0b22879,Franck-Jurietti
Pontus Farnerud,se SWE,MF,12,6,0,0,549,6.1,0,0,/en/players/d7b18dcd/Pontus-Farnerud,d7b18dcd,Pontus-Farnerud
Philippe Léonard,be BEL,DF,5,3,0,0,286,3.2,2,0,/en/players/885ebb73/Philippe-Leonard,885ebb73,Philippe-Leonard
Marco Simone,it ITA,"FW,MF",5,3,0,0,216,2.4,0,0,/en/players/31ba7b19/Marco-Simone,31ba7b19,Marco-Simo
Mazhar Abdel Rahman,eg EGY,FW,4,1,0,0,138,1.5,0,0,/en/players/720a2d2c/Mazhar-Abdel-Rahman,720a2d2c,Mazhar-Abdel-Rahm
Sébastien Carole,fr FRA,MF,2,1,0,0,93,1.0,0,0,/en/players/abea3689/Sebastien-Carole,bea3689,Sebastien-Caro
Jaroslav Plašil,cz CZE,MF,4,0,0,0,62,0.7,0,0,/en/players/516dc25b/Jaroslav-Plasil,516dc25b,Jaroslav-Plasi
Sébastien Grax,fr FRA,FW,3,0,0,0,28,0.3,2,0,/en/players/0f412b88/Sebastien-Grax,0f412b88,Sebastien-Grax
Jimmy Juan,fr FRA,MF,2,0,,0,10,0.1,0,0,/en/players/d0447a50/Jimmy-Juan,d0447a50,Jimmy-Ju
Laurent Lanteri,fr FRA,"FW,MF",1,0,,0,8,0.1,0,0,/en/players/9e6792cc/Laurent-Lanteri,9e6792cc,Laurent-Lanteri
Nicolas Hislen,fr FRA,MF,1,0,,0,2,0.0,0,0,/en/players/599677f2/Nicolas-Hislen,599677f2,Nicolas-Hi
﻿2003-2004,Monaco
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Julien Rodriguez,fr FRA,DF,35,35,1,0,"3,150",35.0,4,0,/en/players/700165a8/Julien-Rodriguez,700165a8,Julien-Rodriguez
Flavio Roma,it ITA,GK,34,34,0,0,"3,051",33.9,2,0,/en/players/46fc6ca6/Flavio-Roma,46fc6ca6,Flavio-Rom
