Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Shaka Hislop,tt TRI,GK,46,46.0,0.0,0.0,2002-2003,/en/players/7f44f7dd/Shaka-Hislop,7f44f7dd,Portsmouth,"4,095",45.5,1.0,0.0,139,123.0,8443,Portsmouth
,Paul Merson,eng ENG,"FW,MF",45,44.0,13.0,12.0,2002-2003,/en/players/eba7e6fd/Paul-Merson,ba7e6fd,Portsmouth,"3,826",42.5,4.0,0.0,139,6.0,8795,Portsmouth
,Svetoslav Todorov,bg BUL,FW,45,43.0,10.0,26.0,2002-2003,/en/players/504688a9/Svetoslav-Todorov,504688a9,Portsmouth,"3,736",41.5,4.0,0.0,139,65.0,7380,Portsmouth
,Linvoy Primus,eng ENG,DF,40,39.0,0.0,0.0,2002-2003,/en/players/9098de87/Linvoy-Primus,9098de87,Portsmouth,"3,516",39.1,3.0,0.0,139,6.0,7390,Portsmouth
,Matthew Taylor,eng ENG,"DF,MF",35,35.0,9.0,7.0,2002-2003,/en/players/3b2c9cac/Matthew-Taylor,3b2c9cac,Portsmouth,"3,150",35.0,7.0,0.0,139,6.0,8258,Portsmouth
,Arjan de Zeeuw,nl NED,DF,38,35.0,0.0,1.0,2002-2003,/en/players/93d6bcd9/Arjan-de-Zeeuw,93d6bcd9,Portsmouth,"2,474",27.5,5.0,0.0,139,11.0,8796,Portsmouth
,Hayden Foxe,au AUS,DF,32,30.0,1.0,1.0,2002-2003,/en/players/fa38e5ea/Hayden-Foxe,fa38e5ea,Portsmouth,"2,739",30.4,5.0,0.0,139,42.0,7950,Portsmouth
,Gianluca Festa,it ITA,DF,27,27.0,0.0,1.0,2002-2003,/en/players/1cada5ff/Gianluca-Festa,1cada5ff,Portsmouth,"2,300",25.6,3.0,0.0,139,9.0,8797,Portsmouth
,Carl Robinson,wls WAL,MF,30,25.0,2.0,2.0,2002-2003,/en/players/9e083748/Carl-Robinson,9e083748,Portsmouth,"2,119",23.5,2.0,1.0,139,18.0,8680,Portsmouth
,Kevin Harper,sct SCO,FW,37,21.0,3.0,4.0,2002-2003,/en/players/af21d7af/Kevin-Harper,f21d7af,Portsmouth,"2,095",23.3,4.0,0.0,139,67.0,8798,Portsmouth
