,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Shaka Hislop,/en/players/7f44f7dd/Shaka-Hislop,7f44f7dd,Shaka-Hislo,tt TRI,GK
1,Paul Merson,/en/players/eba7e6fd/Paul-Merson,ba7e6fd,Paul-Merso,eng ENG,"FW,MF"
2,Svetoslav Todorov,/en/players/504688a9/Svetoslav-Todorov,504688a9,Svetoslav-Todorov,bg BUL,FW
3,Linvoy Primus,/en/players/9098de87/Linvoy-Primus,9098de87,Linvoy-Primu,eng ENG,DF
4,Matthew Taylor,/en/players/3b2c9cac/Matthew-Taylor,3b2c9cac,Matthew-Taylo,eng ENG,"DF,MF"
5,Arjan de Zeeuw,/en/players/93d6bcd9/Arjan-de-Zeeuw,93d6bcd9,Arjan-de-Zeeuw,nl NED,DF
6,Hayden Foxe,/en/players/fa38e5ea/Hayden-Foxe,fa38e5ea,Hayden-Fox,au AUS,DF
7,Gianluca Festa,/en/players/1cada5ff/Gianluca-Festa,1cada5ff,Gianluca-Fest,it ITA,DF
8,Carl Robinson,/en/players/9e083748/Carl-Robinson,9e083748,Carl-Robinso,wls WAL,MF
9,Kevin Harper,/en/players/af21d7af/Kevin-Harper,f21d7af,Kevin-H,sct SCO,FW
10,Vincent Péricard,/en/players/c6fd72ac/Vincent-Pericard,c6fd72ac,Vincent-Pericard,fr FRA,FW
11,Steve Stone,/en/players/4592c48e/Steve-Stone,4592c48e,Steve-Sto,eng ENG,MF
12,Tim Sherwood,/en/players/885f0b51/Tim-Sherwood,885f0b51,Tim-Sherwood,eng ENG,MF
13,Richard Hughes,/en/players/7ff95c96/Richard-Hughes,7ff95c96,Richard-Hugh,sct SCO,MF
14,Lassina Diabaté,/en/players/09ee3764/Lassina-Diabate,09ee3764,Lassina-Diabat,ci CIV,"DF,MF"
15,Lee Bradbury,/en/players/06bf5b4f/Lee-Bradbury,06bf5b4f,Lee-Bradbu,eng ENG,FW
16,Yakubu Aiyegbeni,/en/players/a1fe3f62/Yakubu-Aiyegbeni,1fe3f62,Yakubu-Aiyegbeni,ng NGA,FW
17,Gary O'Neil,/en/players/754d4ac4/Gary-ONeil,754d4ac4,Gary-ONei,eng ENG,MF
18,Deon Burton,/en/players/c0567c0f/Deon-Burton,c0567c0f,Deon-Burto,jm JAM,FW
19,Jason Crowe,/en/players/f965d32c/Jason-Crowe,f965d32c,Jason-Crow,eng ENG,DF
20,Mark Burchill,/en/players/376a3b3c/Mark-Burchill,376a3b3c,Mark-Burchi,sct SCO,FW
21,Stathis Tavlaridis,/en/players/8be432df/Stathis-Tavlaridis,8be432df,Stathis-Tavlaridi,gr GRE,DF
22,Markus Heikkinen,/en/players/437a9664/Markus-Heikkinen,437a9664,Markus-Heikki,fi FIN,"DF,MF"
23,Yoshikatsu Kawaguchi,/en/players/e5f9d2d1/Yoshikatsu-Kawaguchi,5f9d2d1,Yoshikatsu-Kawaguchi,jp JPN,GK
24,Eddie Howe,/en/players/13ab2469/Eddie-Howe,13ab2469,Eddie-How,eng ENG,DF
25,Carl Tiler,/en/players/319d0cea/Carl-Tiler,319d0cea,Carl-Ti,eng ENG,DF
26,Lewis Buxton,/en/players/0d76248a/Lewis-Buxton,0d76248a,Lewis-Buxto,eng ENG,DF
27,Nigel Quashie,/en/players/9b9a2d62/Nigel-Quashie,9b9a2d62,Nigel-Quashi,sct SCO,MF
29,Amdy Faye,/en/players/c0e82ee2/Amdy-Faye,c0e82ee2,Amdy-F,sn SEN,"DF,MF"
30,Teddy Sheringham,/en/players/4e56eef6/Teddy-Sheringham,4e56eef6,Teddy-Sheringham,eng ENG,FW
31,Alexey Smertin,/en/players/006d419b/Alexey-Smertin,006d419b,Alexey-Smerti,ru RUS,MF
32,Patrik Berger,/en/players/f16325b3/Patrik-Berger,f16325b3,Patrik-Berg,cz CZE,MF
33,John Curtis,/en/players/3edb83bf/John-Curtis,3edb83bf,John-Curti,eng ENG,DF
34,Boris Živković,/en/players/f6338bc4/Boris-Zivkovic,f6338bc4,Boris-Zivkovic,hr CRO,DF
35,Lomana LuaLua,/en/players/27bd6d81/Lomana-LuaLua,27bd6d81,Lomana-LuaLu,cd COD,"FW,MF"
36,Sébastien Schemmel,/en/players/3a12ed68/Sebastien-Schemmel,3a12ed68,Sebastien-Schemm,fr FRA,DF
37,Petri Pasanen,/en/players/e008862c/Petri-Pasanen,008862c,Petri-P,fi FIN,DF
38,Eyal Berkovic,/en/players/10e485ae/Eyal-Berkovic,10e485ae,Eyal-Berkovic,il ISR,MF
39,Harald Wapenaar,/en/players/0e3808e5/Harald-Wapenaar,0e3808e5,Harald-W,nl NED,GK
40,Jason Roberts,/en/players/62487637/Jason-Roberts,62487637,Jason-Robert,gd GRN,FW
41,Ivica Mornar,/en/players/69355205/Ivica-Mornar,69355205,Ivica-Mo,hr CRO,"FW,MF"
42,Pavel Srníček,/en/players/db13a630/Pavel-Srnicek,db13a630,Pavel-Srnicek,cz CZE,GK
43,Richard Duffy,/en/players/4faca002/Richard-Duffy,4faca002,Richard-Duff,wls WAL,DF
44,﻿Dejan Stefanović,/en/players/1efa2799/Dejan-Stefanovic,1efa2799,Dejan-Stefanovic,rs SRB,DF
45,Andy Griffin,/en/players/38517dc5/Andy-Griffin,38517dc5,Andy-Griffi,eng ENG,DF
46,Jamie Ashdown,/en/players/0f056348/Jamie-Ashdown,0f056348,Jamie-Ashdow,eng ENG,GK
47,Diomansy Kamara,/en/players/71e8454e/Diomansy-Kamara,71e8454e,Diomansy-Kam,sn SEN,FW
48,David Unsworth,/en/players/05fcbb55/David-Unsworth,05fcbb55,David-Unsworth,eng ENG,DF
49,Ricardo Fuller,/en/players/c764fa54/Ricardo-Fuller,c764fa54,Ricardo-Fu,jm JAM,FW
50,Aliou Cissé,/en/players/0717f817/Aliou-Cisse,0717f817,Aliou-Ci,sn SEN,"DF,MF"
51,Giannis Skopelitis,/en/players/6c4a0c90/Giannis-Skopelitis,6c4a0c90,Giannis-Skopeliti,gr GRE,MF
52,Kostas Chalkias,/en/players/8c36086c/Kostas-Chalkias,8c36086c,Kostas-Chalki,gr GRE,GK
53,Valéry Mézague,/en/players/f499aac7/Valery-Mezague,f499aac7,Valery-Mezagu,cm CMR,MF
54,Aleksandar Rodić,/en/players/92cc86d0/Aleksandar-Rodic,92cc86d0,Aleksandar-Rodic,si SVN,FW
55,James Keene,/en/players/93876c6b/James-Keene,93876c6b,James-K,eng ENG,FW
56,Andy O'Brien,/en/players/1719f6b2/Andy-OBrien,1719f6b2,Andy-OBri,ie IRL,DF
57,Brian Priske,/en/players/34acde9d/Brian-Priske,34acde9d,Brian-Prisk,dk DEN,"DF,MF"
58,Dean Kiely,/en/players/0012caa1/Dean-Kiely,0012caa1,Dean-Ki,ie IRL,GK
59,Pedro Mendes,/en/players/801c23c5/Pedro-Mendes,801c23c5,Pedro-Mend,pt POR,MF
60,Benjani Mwaruwari,/en/players/9fc277ee/Benjani-Mwaruwari,9fc277ee,Benjani-Mwaruwari,zw ZIM,FW
61,Sean Davis,/en/players/c3feaa94/Sean-Davis,c3feaa94,Sean-Davi,eng ENG,MF
62,Grégory Vignal,/en/players/5027d998/Gregory-Vignal,5027d998,Gregory-Vig,fr FRA,DF
63,Laurent Robert,/en/players/2f907a4b/Laurent-Robert,2f907a4b,Laurent-Robert,fr FRA,"FW,MF"
64,Andrés D'Alessandro,/en/players/6a11048a/Andres-DAlessandro,6a11048a,Andres-DAlessandro,ar ARG,"FW,MF"
65,Darío Silva,/en/players/1efa0295/Dario-Silva,1efa0295,Dario-Silv,uy URU,FW
66,Jhon Viáfara,/en/players/79344ebf/Jhon-Viafara,79344ebf,Jhon-Viaf,co COL,MF
67,Salif Diao,/en/players/acc326da/Salif-Diao,cc326da,Salif-Diao,sn SEN,MF
68,Zvonimir Vukić,/en/players/31f6f493/Zvonimir-Vukic,31f6f493,Zvonimir-Vukic,rs SRB,MF
69,Wayne Routledge,/en/players/1d387eee/Wayne-Routledge,1d387eee,Wayne-Routledg,eng ENG,"FW,MF"
70,Noé Pamarot,/en/players/6036afc6/Noe-Pamarot,6036afc6,Noe-Pamarot,fr FRA,DF
