Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Russell Hoult,eng ENG,GK,37,37,0.0,0.0,2002-2003,/en/players/92f8fb89/Russell-Hoult,92f8fb89,West-Bromwich-Albion,"3,275",36.4,0.0,1.0,137,6.0,8535,West-Bromwich-Albion
,Sean Gregan,eng ENG,DF,36,36,0.0,1.0,2002-2003,/en/players/ea44eeb9/Sean-Gregan,44eeb9,West-Bromwich-Albion,"3,187",35.4,10.0,0.0,137,6.0,7938,West-Bromwich-Albion
,Neil Clement,eng ENG,DF,36,34,1.0,3.0,2002-2003,/en/players/d33e645f/Neil-Clement,d33e645f,West-Bromwich-Albion,"3,149",35.0,4.0,0.0,137,6.0,8536,West-Bromwich-Albion
,Jason Roberts,gd GRN,FW,32,31,1.0,3.0,2002-2003,/en/players/62487637/Jason-Roberts,62487637,West-Bromwich-Albion,"2,717",30.2,4.0,1.0,137,130.0,6449,West-Bromwich-Albion
,Andy Johnson,wls WAL,MF,32,30,1.0,1.0,2002-2003,/en/players/8333a39e/Andy-Johnson,8333a39e,West-Bromwich-Albion,"2,705",30.1,5.0,1.0,137,18.0,8537,West-Bromwich-Albion
,Darren Moore,jm JAM,DF,29,29,1.0,2.0,2002-2003,/en/players/66f7c69b/Darren-Moore,66f7c69b,West-Bromwich-Albion,"2,458",27.3,2.0,0.0,137,127.0,8538,West-Bromwich-Albion
,Derek McInnes,sct SCO,MF,29,28,3.0,2.0,2002-2003,/en/players/6e77c866/Derek-McInnes,6e77c866,West-Bromwich-Albion,"2,354",26.2,5.0,1.0,137,67.0,8539,West-Bromwich-Albion
,Jason Koumas,wls WAL,MF,32,27,5.0,4.0,2002-2003,/en/players/e3c6ba7b/Jason-Koumas,3c6ba7b,West-Bromwich-Albion,"2,358",26.2,4.0,0.0,137,18.0,8540,West-Bromwich-Albion
,Igor Bališ,sk SVK,"DF,MF",28,27,0.0,2.0,2002-2003,/en/players/353f4ee4/Igor-Balis,353f4ee4,West-Bromwich-Albion,"2,319",25.8,0.0,0.0,137,70.0,8541,West-Bromwich-Albion
,Lárus Sigurðsson,is ISL,DF,29,23,1.0,0.0,2002-2003,/en/players/5901455c/Larus-Sigurdsson,5901455c,West-Bromwich-Albion,"2,143",23.8,4.0,0.0,137,40.0,8542,West-Bromwich-Albion
,Ronnie Wallwork,eng ENG,"DF,MF",27,23,2.0,0.0,2002-2003,/en/players/cb7b25cf/Ronnie-Wallwork,cb7b25cf,West-Bromwich-Albion,"2,116",23.5,2.0,0.0,137,6.0,8543,West-Bromwich-Albion
,Phil Gilchrist,eng ENG,DF,22,22,0.0,0.0,2002-2003,/en/players/dfff734f/Phil-Gilchrist,dfff734f,West-Bromwich-Albion,"1,948",21.6,1.0,0.0,137,6.0,8544,West-Bromwich-Albion
,Danny Dichio,eng ENG,FW,28,19,0.0,5.0,2002-2003,/en/players/da431eb0/Danny-Dichio,da431eb0,West-Bromwich-Albion,"1,892",21.0,6.0,0.0,137,6.0,8545,West-Bromwich-Albion
,Lee Hughes,eng ENG,FW,23,14,0.0,0.0,2002-2003,/en/players/fd08b4e6/Lee-Hughes,fd08b4e6,West-Bromwich-Albion,"1,140",12.7,2.0,0.0,137,6.0,8546,West-Bromwich-Albion
,Scott Dobie,sct SCO,FW,31,10,0.0,5.0,2002-2003,/en/players/64640563/Scott-Dobie,64640563,West-Bromwich-Albion,"1,191",13.2,0.0,0.0,137,67.0,8547,West-Bromwich-Albion
,Adam Chambers,eng ENG,"DF,MF",13,10,0.0,0.0,2002-2003,/en/players/c04ec549/Adam-Chambers,c04ec549,West-Bromwich-Albion,894,9.9,3.0,0.0,137,6.0,8548,West-Bromwich-Albion
,Ifeanyi Udeze,ng NGA,DF,11,7,0.0,0.0,2002-2003,/en/players/62067577/Ifeanyi-Udeze,62067577,West-Bromwich-Albion,508,5.6,0.0,0.0,137,52.0,8549,West-Bromwich-Albion
,Lee Marshall,eng ENG,"DF,MF",9,4,0.0,1.0,2002-2003,/en/players/40416d99/Lee-Marshall,40416d99,West-Bromwich-Albion,396,4.4,1.0,0.0,137,6.0,8550,West-Bromwich-Albion
,James Chambers,eng ENG,DF,8,2,0.0,0.0,2002-2003,/en/players/4f2a1eb0/James-Chambers,4f2a1eb0,West-Bromwich-Albion,298,3.3,0.0,0.0,137,6.0,8551,West-Bromwich-Albion
,Des Lyttle,eng ENG,DF,4,2,0.0,0.0,2002-2003,/en/players/8cc40692/Des-Lyttle,8cc40692,West-Bromwich-Albion,202,2.2,0.0,0.0,137,6.0,8552,West-Bromwich-Albion
,Bob Taylor,eng ENG,FW,4,2,0.0,0.0,2002-2003,/en/players/034eeba4/Bob-Taylor,034eeba4,West-Bromwich-Albion,114,1.3,1.0,0.0,137,6.0,8553,West-Bromwich-Albion
,Joe Murphy,ie IRL,GK,2,1,0.0,0.0,2002-2003,/en/players/fd957dfb/Joe-Murphy,fd957dfb,West-Bromwich-Albion,145,1.6,0.0,0.0,137,99.0,8554,West-Bromwich-Albion
,Jordão,pt POR,MF,3,0,,0.0,2002-2003,/en/players/d132b0ae/Jordao,d132b0ae,West-Bromwich-Albion,30,0.3,0.0,0.0,137,3.0,8555,West-Bromwich-Albion
,﻿Thomas Gaardsøe,dk DEN,DF,45,45,3.0,4.0,2003-2004,/en/players/e9a92093/Thomas-Gaardsoe,9a92093,West-Bromwich-Albion,"4,050",45.0,5.0,1.0,137,7.0,8556,West-Bromwich-Albion
,Russell Hoult,eng ENG,GK,44,44,0.0,0.0,2003-2004,/en/players/92f8fb89/Russell-Hoult,92f8fb89,West-Bromwich-Albion,"3,915",43.5,0.0,0.0,137,6.0,8535,West-Bromwich-Albion
,Sean Gregan,eng ENG,DF,43,40,1.0,1.0,2003-2004,/en/players/ea44eeb9/Sean-Gregan,44eeb9,West-Bromwich-Albion,"3,579",39.8,7.0,0.0,137,6.0,7938,West-Bromwich-Albion
,Jason Koumas,wls WAL,MF,42,37,8.0,10.0,2003-2004,/en/players/e3c6ba7b/Jason-Koumas,3c6ba7b,West-Bromwich-Albion,"3,258",36.2,4.0,2.0,137,18.0,8540,West-Bromwich-Albion
,Bernt Haas,ch SUI,DF,36,36,2.0,1.0,2003-2004,/en/players/e64591e2/Bernt-Haas,64591e2,West-Bromwich-Albion,"3,217",35.7,8.0,0.0,137,39.0,8564,West-Bromwich-Albion
,Andy Johnson,wls WAL,MF,37,33,1.0,2.0,2003-2004,/en/players/8333a39e/Andy-Johnson,8333a39e,West-Bromwich-Albion,"2,933",32.6,2.0,1.0,137,18.0,8537,West-Bromwich-Albion
,Paul Robinson,eng ENG,DF,31,30,2.0,0.0,2003-2004,/en/players/80cdbbe1/Paul-Robinson,80cdbbe1,West-Bromwich-Albion,"2,572",28.6,5.0,0.0,137,6.0,7653,West-Bromwich-Albion
,Rob Hulse,eng ENG,FW,33,29,2.0,10.0,2003-2004,/en/players/edaf9ca0/Rob-Hulse,daf9ca0,West-Bromwich-Albion,"2,331",25.9,4.0,1.0,137,6.0,7432,West-Bromwich-Albion
,James O'Connor,ie IRL,MF,30,27,0.0,0.0,2003-2004,/en/players/a7247357/James-OConnor,7247357,West-Bromwich-Albion,"2,247",25.0,4.0,0.0,137,99.0,8557,West-Bromwich-Albion
,Neil Clement,eng ENG,DF,35,25,2.0,2.0,2003-2004,/en/players/d33e645f/Neil-Clement,d33e645f,West-Bromwich-Albion,"2,390",26.6,1.0,0.0,137,6.0,8536,West-Bromwich-Albion
