Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Russell Hoult,/en/players/92f8fb89/Russell-Hoult,92f8fb89,Russell-Hoult,eng ENG,GK,West-Bromwich-Albion
1,Sean Gregan,/en/players/ea44eeb9/Sean-Gregan,44eeb9,Sean-Greg,eng ENG,DF,West-Bromwich-Albion
2,Neil Clement,/en/players/d33e645f/Neil-Clement,d33e645f,Neil-Clement,eng ENG,DF,West-Bromwich-Albion
3,Jason Roberts,/en/players/62487637/Jason-Roberts,62487637,Jason-Robert,gd GRN,FW,West-Bromwich-Albion
4,Andy Johnson,/en/players/8333a39e/Andy-Johnson,8333a39e,Andy-Johnso,wls WAL,MF,West-Bromwich-Albion
5,Darren Moore,/en/players/66f7c69b/Darren-Moore,66f7c69b,Darren-Moo,jm JAM,DF,West-Bromwich-Albion
6,Derek McInnes,/en/players/6e77c866/Derek-McInnes,6e77c866,Derek-McI,sct SCO,MF,West-Bromwich-Albion
7,Jason Koumas,/en/players/e3c6ba7b/Jason-Koumas,3c6ba7b,Jason-Koum,wls WAL,MF,West-Bromwich-Albion
8,Igor Bališ,/en/players/353f4ee4/Igor-Balis,353f4ee4,Igor-Bali,sk SVK,"DF,MF",West-Bromwich-Albion
9,Lárus Sigurðsson,/en/players/5901455c/Larus-Sigurdsson,5901455c,Larus-Sigurdsso,is ISL,DF,West-Bromwich-Albion
10,Ronnie Wallwork,/en/players/cb7b25cf/Ronnie-Wallwork,cb7b25cf,Ronnie-Wallwork,eng ENG,"DF,MF",West-Bromwich-Albion
11,Phil Gilchrist,/en/players/dfff734f/Phil-Gilchrist,dfff734f,Phil-Gilchrist,eng ENG,DF,West-Bromwich-Albion
12,Danny Dichio,/en/players/da431eb0/Danny-Dichio,da431eb0,Danny-Dichio,eng ENG,FW,West-Bromwich-Albion
13,Lee Hughes,/en/players/fd08b4e6/Lee-Hughes,fd08b4e6,Lee-Hugh,eng ENG,FW,West-Bromwich-Albion
14,Scott Dobie,/en/players/64640563/Scott-Dobie,64640563,Scott-Dobi,sct SCO,FW,West-Bromwich-Albion
15,Adam Chambers,/en/players/c04ec549/Adam-Chambers,c04ec549,Adam-Chamb,eng ENG,"DF,MF",West-Bromwich-Albion
16,Ifeanyi Udeze,/en/players/62067577/Ifeanyi-Udeze,62067577,Ifeanyi-Udez,ng NGA,DF,West-Bromwich-Albion
17,Lee Marshall,/en/players/40416d99/Lee-Marshall,40416d99,Lee-Marsh,eng ENG,"DF,MF",West-Bromwich-Albion
18,James Chambers,/en/players/4f2a1eb0/James-Chambers,4f2a1eb0,James-Chamb,eng ENG,DF,West-Bromwich-Albion
19,Des Lyttle,/en/players/8cc40692/Des-Lyttle,8cc40692,Des-Lytt,eng ENG,DF,West-Bromwich-Albion
20,Bob Taylor,/en/players/034eeba4/Bob-Taylor,034eeba4,Bob-Taylo,eng ENG,FW,West-Bromwich-Albion
21,Joe Murphy,/en/players/fd957dfb/Joe-Murphy,fd957dfb,Joe-Murph,ie IRL,GK,West-Bromwich-Albion
22,Jordão,/en/players/d132b0ae/Jordao,d132b0ae,Jordao,pt POR,MF,West-Bromwich-Albion
24,﻿Thomas Gaardsøe,/en/players/e9a92093/Thomas-Gaardsoe,9a92093,Thomas-Gaardso,dk DEN,DF,West-Bromwich-Albion
25,Paul Robinson,/en/players/80cdbbe1/Paul-Robinson,80cdbbe1,Paul-Robinso,eng ENG,DF,West-Bromwich-Albion
26,Rob Hulse,/en/players/edaf9ca0/Rob-Hulse,daf9ca0,Rob-Hu,eng ENG,FW,West-Bromwich-Albion
27,James O'Connor,/en/players/a7247357/James-OConnor,7247357,James-OConno,ie IRL,MF,West-Bromwich-Albion
28,Geoff Horsfield,/en/players/eb3a9b6d/Geoff-Horsfield,b3a9b6d,Geoff-Horsfield,eng ENG,FW,West-Bromwich-Albion
29,Mark Kinsella,/en/players/3564689a/Mark-Kinsella,3564689a,Mark-Ki,ie IRL,MF,West-Bromwich-Albion
30,Joost Volmer,/en/players/aa8fc47b/Joost-Volmer,8fc47b,Joost-Volm,nl NED,DF,West-Bromwich-Albion
31,Artim Šakiri,/en/players/ed710f3d/Artim-Sakiri,d710f3d,Artim-Sakiri,mk MKD,MF,West-Bromwich-Albion
32,Lloyd Dyer,/en/players/4181c53d/Lloyd-Dyer,4181c53d,Lloyd-D,eng ENG,MF,West-Bromwich-Albion
33,Delroy Facey,/en/players/3966915f/Delroy-Facey,3966915f,Delroy-Fac,gd GRN,FW,West-Bromwich-Albion
34,Sékou Berthé,/en/players/44d51294/Sekou-Berthe,44d51294,Sekou-Berth,ml MLI,DF,West-Bromwich-Albion
35,Alassane N'Dour,/en/players/0a94c55c/Alassane-NDour,0a94c55c,Alassane-NDou,sn SEN,"DF,MF",West-Bromwich-Albion
36,Morten Skoubo,/en/players/ab2a3515/Morten-Skoubo,b2a3515,Morten-Skoubo,dk DEN,FW,West-Bromwich-Albion
37,Jonathan Greening,/en/players/892c1d7a/Jonathan-Greening,892c1d7a,Jonathan-Greening,eng ENG,MF,West-Bromwich-Albion
38,Zoltán Gera,/en/players/08bd23a0/Zoltan-Gera,08bd23a0,Zoltan-G,hu HUN,MF,West-Bromwich-Albion
39,Darren Purse,/en/players/70137152/Darren-Purse,70137152,Darren-Pu,eng ENG,DF,West-Bromwich-Albion
40,Nwankwo Kanu,/en/players/12578cde/Nwankwo-Kanu,12578cde,Nwankwo-Kanu,ng NGA,FW,West-Bromwich-Albion
41,Martin Albrechtsen,/en/players/01b2ec2b/Martin-Albrechtsen,01b2ec2b,Martin-Albrecht,dk DEN,DF,West-Bromwich-Albion
42,Kevin Campbell,/en/players/b209e651/Kevin-Campbell,b209e651,Kevin-Campb,eng ENG,FW,West-Bromwich-Albion
43,Robert Earnshaw,/en/players/b3f4b640/Robert-Earnshaw,b3f4b640,Robert-Earnshaw,wls WAL,FW,West-Bromwich-Albion
44,Kieran Richardson,/en/players/d2bf40b4/Kieran-Richardson,d2bf40b4,Kieran-Richardso,eng ENG,"DF,MF",West-Bromwich-Albion
45,Bernt Haas,/en/players/e64591e2/Bernt-Haas,64591e2,Bernt-H,ch SUI,DF,West-Bromwich-Albion
46,Cosmin Contra,/en/players/9bdc0e80/Cosmin-Contra,9bdc0e80,Cosmin-Cont,ro ROU,"DF,MF",West-Bromwich-Albion
47,Richard Chaplow,/en/players/66835431/Richard-Chaplow,66835431,Richard-Chaplow,eng ENG,MF,West-Bromwich-Albion
48,Tomasz Kuszczak,/en/players/a924380b/Tomasz-Kuszczak,924380b,Tomasz-Kuszczak,pl POL,GK,West-Bromwich-Albion
49,Junichi Inamoto,/en/players/ca74b294/Junichi-Inamoto,ca74b294,Junichi-Inamoto,jp JPN,MF,West-Bromwich-Albion
50,Curtis Davies,/en/players/607fb965/Curtis-Davies,607fb965,Curtis-Davi,eng ENG,DF,West-Bromwich-Albion
51,Steve Watson,/en/players/302d8e76/Steve-Watson,302d8e76,Steve-Watso,eng ENG,"DF,MF",West-Bromwich-Albion
52,Diomansy Kamara,/en/players/71e8454e/Diomansy-Kamara,71e8454e,Diomansy-Kam,sn SEN,FW,West-Bromwich-Albion
53,Nathan Ellington,/en/players/5cb19c96/Nathan-Ellington,5cb19c96,Nathan-Ellingto,eng ENG,FW,West-Bromwich-Albion
54,Darren Carter,/en/players/52fefc5b/Darren-Carter,52fefc5b,Darren-Cart,eng ENG,"DF,MF",West-Bromwich-Albion
55,Chris Kirkland,/en/players/710265d2/Chris-Kirkland,710265d2,Chris-Kirkland,eng ENG,GK,West-Bromwich-Albion
56,Nigel Quashie,/en/players/9b9a2d62/Nigel-Quashie,9b9a2d62,Nigel-Quashi,sct SCO,MF,West-Bromwich-Albion
57,Ján Kozák,/en/players/6d1cd5e9/Jan-Kozak,6d1cd5e9,Jan-Kozak,sk SVK,MF,West-Bromwich-Albion
58,Riccardo Scimeca,/en/players/a0a691c9/Riccardo-Scimeca,0a691c9,Riccardo-Scimec,eng ENG,"DF,MF",West-Bromwich-Albion
59,Williams Martínez,/en/players/60863eeb/Williams-Martinez,60863eeb,Williams-Martinez,uy URU,DF,West-Bromwich-Albion
