,Player,Link,Player_name(param),Player_id(param)
141,Juan Carlos Valerón,/en/players/71e8d6b0/Juan-Carlos-Valeron,Juan-Carlos-Valeron,71e8d6b0
142,Apoño,/en/players/02503ca3/Apono,Apono,02503ca3
143,Masoud Shojaei,/en/players/a898d91e/Masoud-Shojaei,Masoud-Shojaei,a898d91e
144,Carlos Aranda,/en/players/2b60c45d/Carlos-Aranda,Carlos-Aranda,2b60c45d
145,Asdrúbal Padrón,/en/players/1719aa30/Asdrubal-Padron,Asdrubal-Padron,1719aa30
146,Tana,/en/players/ef345601/Tana,Tana,ef345601
147,Ernesto Galán,/en/players/7e4af593/Ernesto-Galan,Ernesto-Galan,7e4af593
148,Spas Delev,/en/players/d99830de/Spas-Delev,Spas-Delev,d99830de
149,Héctor Figueroa,/en/players/b73db047/Hector-Figueroa,Hector-Figueroa,b73db047
150,Leo Rodríguez,/en/players/49e0c327/Leo-Rodriguez,Leo-Rodriguez,49e0c327
151,Benja,/en/players/f04bc5bc/Benja,Benja,f04bc5bc
152,Sergio Araujo,/en/players/080ac8d8/Sergio-Araujo,Sergio-Araujo,080ac8d8
153,David Simón,/en/players/251336da/David-Simon,David-Simon,251336da
154,Casto,/en/players/95b4ffb3/Casto,Casto,95b4ffb3
155,Emmanuel Culio,/en/players/170eb35b/Emmanuel-Culio,Emmanuel-Culio,170eb35b
156,Marcelo Silva,/en/players/b9596515/Marcelo-Silva,Marcelo-Silva,b9596515
157,Alfredo Ortuño,/en/players/b5077003/Alfredo-Ortuno,Alfredo-Ortuno,b5077003
158,Guzmán Casaseca,/en/players/f05d4004/Guzman-Casaseca,Guzman-Casaseca,f05d4004
159,Jesús Valentín,/en/players/2594ee7d/Jesus-Valentin,Jesus-Valentin,2594ee7d
160,Nili,/en/players/6f1cce9a/Nili,Nili,6f1cce9a
161,Dani Lorenzo,/en/players/4ed19997/Dani-Lorenzo,Dani-Lorenzo,4ed19997
162,Benjamín Martínez,/en/players/4ca76f91/Benjamin-Martinez,Benjamin-Martinez,4ca76f91
