Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Daniele Portanova,/en/players/19dee7dd/Daniele-Portanova,19dee7dd,Daniele-Portanov,it ITA,DF,Messina
1,Riccardo Zampagna,/en/players/f71f3932/Riccardo-Zampagna,f71f3932,Riccardo-Zampag,it ITA,FW,Messina
2,Carmine Coppola,/en/players/9931f71c/Carmine-Coppola,9931f71c,Carmine-Coppo,it ITA,MF,Messina
3,Francesco Bellucci,/en/players/8359d7c0/Francesco-Bellucci,8359d7c0,Francesco-Bellucci,it ITA,DF,Messina
4,Salvatore Sullo,/en/players/20f1bf49/Salvatore-Sullo,20f1bf49,Salvatore-Sullo,it ITA,MF,Messina
5,Sergio Campolo,/en/players/12add045/Sergio-Campolo,12add045,Sergio-Campolo,it ITA,MF,Messina
6,Salvatore Vicari,/en/players/f2b42803/Salvatore-Vicari,f2b42803,Salvatore-Vicari,it ITA,"FW,MF",Messina
7,Emanuele Manitta,/en/players/be5bf625/Emanuele-Manitta,be5bf625,Emanuele-Manitt,it ITA,GK,Messina
8,Raffaele Ametrano,/en/players/8b35263b/Raffaele-Ametrano,8b35263b,Raffaele-Ametrano,it ITA,MF,Messina
9,Marco Storari,/en/players/fb5eb6e0/Marco-Storari,fb5eb6e0,Marco-Storari,it ITA,GK,Messina
11,Alessandro Iannuzzi,/en/players/e3ea9f5e/Alessandro-Iannuzzi,3ea9f5e,Alessandro-Iannuzzi,it ITA,FW,Messina
12,Amauri,/en/players/b6d4bf9d/Amauri,b6d4bf9d,Amauri,it ITA,FW,Messina
13,Massimiliano Giacobbo,/en/players/13aa3d3f/Massimiliano-Giacobbo,13aa3d3f,Massimiliano-Giacobbo,it ITA,MF,Messina
15,Nicola Princivalli,/en/players/13ca558f/Nicola-Princivalli,13ca558f,Nicola-Princivalli,it ITA,MF,Messina
16,Marco Zoro,/en/players/d91fb45c/Marco-Zoro,d91fb45c,Marco-Zoro,ci CIV,DF,Messina
17,Hany Saïd,/en/players/30a91f18/Hany-Said,30a91f18,Hany-Said,eg EGY,DF,Messina
18,Salvatore Accursi,/en/players/6a36684c/Salvatore-Accursi,6a36684c,Salvatore-Accursi,it ITA,DF,Messina
19,Emanuele Calaiò,/en/players/e412488f/Emanuele-Calaio,412488f,Emanuele-Calaio,it ITA,FW,Messina
20,Julio Gutiérrez,/en/players/d47e6dc9/Julio-Gutierrez,d47e6dc9,Julio-Gutierrez,cl CHI,FW,Messina
21,Salvatore D'Alterio,/en/players/cbedb5c1/Salvatore-DAlterio,cbedb5c1,Salvatore-DAlterio,it ITA,DF,Messina
22,Emilio Docente,/en/players/ffa2d943/Emilio-Docente,ffa2d943,Emilio-Docent,it ITA,FW,Messina
24,Alessandro Cesaretti,/en/players/da7fe3f6/Alessandro-Cesaretti,da7fe3f6,Alessandro-Cesaretti,it ITA,GK,Messina
26,Simone Cavalli,/en/players/f7cf57b7/Simone-Cavalli,f7cf57b7,Simone-Cavalli,it ITA,FW,Messina
27,Luca Fusco,/en/players/6fec6d44/Luca-Fusco,6fec6d44,Luca-Fusco,it ITA,DF,Messina
28,Alessandro Parisi,/en/players/acb038f7/Alessandro-Parisi,cb038f7,Alessandro-Parisi,it ITA,DF,Messina
29,Rahman Rezaei,/en/players/601737c7/Rahman-Rezaei,601737c7,Rahman-Rezaei,ir IRN,DF,Messina
30,Arturo Di Napoli,/en/players/77897c8d/Arturo-Di-Napoli,77897c8d,Arturo-Di-Napoli,it ITA,FW,Messina
31,José Mamede,/en/players/7473f8c1/Jose-Mamede,7473f8c1,Jose-Mamed,pt POR,MF,Messina
32,Luigi Lavecchia,/en/players/bc707fbd/Luigi-Lavecchia,bc707fbd,Luigi-Lavecchi,it ITA,"DF,MF",Messina
33,Igor Zaniolo,/en/players/fd45219f/Igor-Zaniolo,fd45219f,Igor-Zaniolo,it ITA,FW,Messina
34,Salvatore Aronica,/en/players/a060cd8e/Salvatore-Aronica,060cd8e,Salvatore-Aronic,it ITA,DF,Messina
35,Andrea Gentile,/en/players/df8a3ef2/Andrea-Gentile,df8a3ef2,Andrea-Genti,it ITA,MF,Messina
36,Roberto Sosa,/en/players/4698b988/Roberto-Sosa,4698b988,Roberto-So,ar ARG,FW,Messina
37,Domenico Giampà,/en/players/1dd7ae40/Domenico-Giampa,1dd7ae40,Domenico-Giam,it ITA,MF,Messina
38,Fabio Artico,/en/players/1a9a8b2c/Fabio-Artico,1a9a8b2c,Fabio-Artico,it ITA,FW,Messina
39,Esteban José Herrera,/en/players/02ab03fe/Esteban-Jose-Herrera,02ab03fe,Esteban-Jose-H,ar ARG,"FW,MF",Messina
40,Gianluca Temelin,/en/players/97a815d4/Gianluca-Temelin,97a815d4,Gianluca-Temeli,it ITA,FW,Messina
41,Giuseppe Russo,/en/players/1d1b0cf7/Giuseppe-Russo,1d1b0cf7,Giuseppe-Russo,it ITA,MF,Messina
42,Marco Zanchi,/en/players/6cc8d0c9/Marco-Zanchi,6cc8d0c9,Marco-Zanchi,it ITA,DF,Messina
43,Ivica Iliev,/en/players/3d746449/Ivica-Iliev,3d746449,Ivica-Iliev,rs SRB,"FW,MF",Messina
44,Gaetano D'Agostino,/en/players/7a469087/Gaetano-DAgostino,7a469087,Gaetano-DAgostino,it ITA,MF,Messina
45,Filippo Cristante,/en/players/45f14e16/Filippo-Cristante,45f14e16,Filippo-Cristant,it ITA,DF,Messina
46,Dimitrios Eleftheropoulos,/en/players/2a224b36/Dimitrios-Eleftheropoulos,2a224b36,Dimitrios-Eleftheropoulo,gr GRE,GK,Messina
47,Nicola Amoruso,/en/players/a65205a4/Nicola-Amoruso,65205a4,Nicola-Amoruso,it ITA,FW,Messina
48,Atsushi Yanagisawa,/en/players/99201cf5/Atsushi-Yanagisawa,99201cf5,Atsushi-Yanagisaw,jp JPN,FW,Messina
49,Rafael da Silva,/en/players/20bb6fa5/Rafael-da-Silva,20bb6fa5,Rafael-da-Silv,br BRA,DF,Messina
50,Mirko Conte,/en/players/33587c44/Mirko-Conte,33587c44,Mirko-Cont,it ITA,DF,Messina
51,Alessandro Cucciari,/en/players/2abe0379/Alessandro-Cucciari,2abe0379,Alessandro-Cucciari,it ITA,DF,Messina
53,Giuseppe Santoro,/en/players/9a8c96ba/Giuseppe-Santoro,9a8c96ba,Giuseppe-Santoro,it ITA,GK,Messina
55,Massimo Donati,/en/players/568d84b2/Massimo-Donati,568d84b2,Massimo-Donati,it ITA,MF,Messina
