,Player,Link,Player_id,Player_name,Nationality,Position
48,Yohann Lasimant,/en/players/f7cd505d/Yohann-Lasimant,f7cd505d,Yohann-Lasimant,fr FRA,MF
49,Pascal Johansen,/en/players/29d45bd9/Pascal-Johansen,29d45bd9,Pascal-Joh,fr FRA,MF
50,Hamadi Ayari,/en/players/a5d9b2e9/Hamadi-Ayari,5d9b2e9,Hamadi-Ayari,fr FRA,MF
51,Joseph Mendes,/en/players/d93c6b04/Joseph-Mendes,d93c6b04,Joseph-Mend,gw GNB,FW
52,Aymen Belaïd,/en/players/5a050d70/Aymen-Belaid,5a050d70,Aymen-Belaid,tn TUN,"DF,MF"
53,Manuel Perez,/en/players/88970207/Manuel-Perez,88970207,Manuel-Perez,fr FRA,MF
54,Hamed Namouchi,/en/players/7270c416/Hamed-Namouchi,7270c416,Hamed-Namouchi,tn TUN,MF
55,Abdel Lamanje,/en/players/58b7919c/Abdel-Lamanje,58b7919c,Abdel-Lamanj,cm CMR,DF
56,Florian Thauvin,/en/players/2b9fdeea/Florian-Thauvin,2b9fdeea,Florian-Thauvi,fr FRA,"FW,MF"
57,Jérémy Malherbe,/en/players/c362f3d1/Jeremy-Malherbe,c362f3d1,Jeremy-Malherb,fr FRA,GK
58,Paul Cattier,/en/players/c8c46d9b/Paul-Cattier,c8c46d9b,Paul-Catti,fr FRA,GK
59,Henrique Da Silva Gomes,/en/players/41ac9841/Henrique-Da-Silva-Gomes,41ac9841,Henrique-Da-Silva-Gom,br BRA,DF
60,Jimmy Giraudon,/en/players/6ba71da5/Jimmy-Giraudon,6ba71da5,Jimmy-Giraudo,fr FRA,DF
61,Steven Pinto-Borges,/en/players/fac32182/Steven-Pinto-Borges,fac32182,Steven-Pinto-Borg,pt POR,MF
62,Aziz Tafer,/en/players/4cc4d0a3/Aziz-Tafer,4cc4d0a3,Aziz-Taf,dz ALG,"DF,MF"
63,Fabien Tchenkoua,/en/players/9f1ce85e/Fabien-Tchenkoua,9f1ce85e,Fabien-Tchenkou,fr FRA,MF
64,Frédéric Thomas,/en/players/8b735a92/Frederic-Thomas,8b735a92,Frederic-Thom,fr FRA,MF
65,Mourad Nasrallah,/en/players/08ec08ce/Mourad-Nasrallah,08ec08ce,Mourad-Nasrallah,fr FRA,FW
66,Kamel Chergui,/en/players/c569bad6/Kamel-Chergui,c569bad6,Kamel-Chergui,fr FRA,FW
67,Vahagn Militosyan,/en/players/486efeff/Vahagn-Militosyan,486efeff,Vahagn-Milito,am ARM,FW
68,Christopher Joufreau,/en/players/2a35ab9b/Christopher-Joufreau,2a35ab9b,Christopher-Joufreau,fr FRA,MF
69,Azddine Medoukali,/en/players/1fdd9d3a/Azddine-Medoukali,1fdd9d3a,Azddine-Medoukali,fr FRA,MF
70,﻿Jessy Bénet,/en/players/6278e149/Jessy-Benet,6278e149,Jessy-Benet,fr FRA,MF
71,Fernand Mayembo,/en/players/b20cc590/Fernand-Mayembo,b20cc590,Fernand-Mayembo,cg CGO,DF
72,Florian Sotoca,/en/players/7a42d0df/Florian-Sotoca,7a42d0df,Florian-Sotoc,fr FRA,MF
73,Selim Bengriba,/en/players/d2e7e3ba/Selim-Bengriba,d2e7e3ba,Selim-Bengrib,fr FRA,DF
74,Harouna Sy,/en/players/b98520d6/Harouna-Sy,b98520d6,Harouna-S,mr MTN,DF
75,Ibréhima Coulibaly,/en/players/68c0a0f0/Ibrehima-Coulibaly,68c0a0f0,Ibrehima-Coulib,mr MTN,MF
76,Papa Demba Camara,/en/players/0a4a94a2/Papa-Demba-Camara,0a4a94a2,Papa-Demba-Cam,sn SEN,GK
77,Éric Vandenabeele,/en/players/bd61eff7/Eric-Vandenabeele,bd61eff7,Eric-Vandenab,fr FRA,DF
78,Ugo Guégan,/en/players/8d4ac0f9/Ugo-Guegan,8d4ac0f9,Ugo-Gueg,fr FRA,DF
79,Julien Delétraz,/en/players/39e61466/Julien-Deletraz,39e61466,Julien-Deletraz,fr FRA,MF
80,Lakdar Boussaha,/en/players/aae902bc/Lakdar-Boussaha,902bc,Lakdar-Boussah,fr FRA,FW
81,Alharbi El Jadeyaoui,/en/players/5133287a/Alharbi-El-Jadeyaoui,5133287a,Alharbi-El-Jadeyaoui,ma MAR,MF
82,Nicolas Belvito,/en/players/d4d77fe9/Nicolas-Belvito,d4d77fe9,Nicolas-Belvito,fr FRA,FW
83,Eddy Maanane,/en/players/5d37adc6/Eddy-Maanane,5d37adc6,Eddy-M,fr FRA,FW
84,Francis Dady Ngoye,/en/players/0179754e/Francis-Dady-Ngoye,0179754e,Francis-Dady-Ngo,fr FRA,DF
85,Maxime Spano,/en/players/8f1d935b/Maxime-Spano,8f1d935b,Maxime-Spano,dz ALG,DF
86,Florian David,/en/players/befc2eac/Florian-David,befc2eac,Florian-David,gp GLP,FW
87,Malek Chergui,/en/players/69579068/Malek-Chergui,69579068,Malek-Chergui,fr FRA,MF
88,Nathanaël Dieng,/en/players/8ac399b1/Nathanael-Dieng,8ac399b1,Nathanael-Dieng,fr FRA,DF
89,Nathan Monti,/en/players/43159f99/Nathan-Monti,43159f99,Nathan-Monti,fr FRA,GK
90,Corentin Tirard,/en/players/84f7d43b/Corentin-Tirard,84f7d43b,Corentin-Tirard,fr FRA,FW
91,Anthony Walongwa,/en/players/eb78322b/Anthony-Walongwa,b78322b,Anthony-Walongw,cd COD,DF
92,Youssouf M'Changama,/en/players/e05082d1/Youssouf-MChangama,05082d1,Youssouf-MChangam,km COM,MF
93,Jérôme Mombris,/en/players/b99dca4b/Jerome-Mombris,b99dca4b,Jerome-Mombri,mg MAD,DF
94,Ryan Sanusi,/en/players/4e11a40b/Ryan-Sanusi,4e11a40b,Ryan-Sanusi,be BEL,MF
95,Pierre Gibaud,/en/players/3006a5a6/Pierre-Gibaud,3006a5a6,Pierre-Gibaud,fr FRA,DF
96,Arsène Elogo,/en/players/fe788e89/Arsene-Elogo,fe788e89,Arsene-Elogo,cm CMR,"MF,FW"
97,Romain Grange,/en/players/d054e5f8/Romain-Grange,d054e5f8,Romain-Grang,fr FRA,MF
98,Yves Pambou,/en/players/354e2cb6/Yves-Pambou,354e2cb6,Yves-Pambou,cg CGO,MF
99,Yohan Brun,/en/players/b7722995/Yohan-Brun,b7722995,Yohan-Bru,fr FRA,MF
100,Nicolas Taravel,/en/players/0c411686/Nicolas-Taravel,0c411686,Nicolas-Tarav,fr FRA,DF
101,Jaba Jighauri,/en/players/28aeafaa/Jaba-Jighauri,28aeafaa,Jaba-Jighauri,ge GEO,MF
102,Fabien Boyer,/en/players/d5b4ac43/Fabien-Boyer,d5b4ac43,Fabien-Bo,mg MAD,DF
103,Nacim Gourmat,/en/players/42bbfb51/Nacim-Gourmat,42bbfb51,Nacim-Gourmat,dz ALG,MF
104,Nicolas Jurine,/en/players/fa50e5ec/Nicolas-Jurine,fa50e5ec,Nicolas-Juri,fr FRA,MF
105,Esteban Salles,/en/players/2f7b8ba6/Esteban-Salles,2f7b8ba6,Esteban-S,fr FRA,GK
106,Adrien Monfray,/en/players/0d332068/Adrien-Monfray,0d332068,Adrien-Monf,fr FRA,DF
107,Charles Pickel,/en/players/f71ad8cb/Charles-Pickel,f71ad8cb,Charles-Pick,ch SUI,MF
108,Moussa Djitte,/en/players/627b570a/Moussa-Djitte,627b570a,Moussa-Djitt,sn SEN,FW
109,Terell Ondaan,/en/players/3388d472/Terell-Ondaan,3388d472,Terell-Ond,gy GUY,"MF,FW"
110,Willy Semedo,/en/players/d1edc98f/Willy-Semedo,d1edc98f,Willy-Semedo,cv CPV,"MF,FW"
111,Loïc Nestor,/en/players/bb53ee38/Loic-Nestor,bb53ee38,Loic-Nesto,fr FRA,DF
112,Florian Michel,/en/players/67388948/Florian-Michel,67388948,Florian-Mich,fr FRA,MF
113,Jules Sylvestre Brac,/en/players/e2b60929/Jules-Sylvestre-Brac,2b60929,Jules-Sylvestre-Brac,fr FRA,DF
114,Anthony Belmonte,/en/players/1d5013e2/Anthony-Belmonte,1d5013e2,Anthony-Belmont,fr FRA,MF
115,Kristófer Kristinsson,/en/players/57190c2a/Kristofer-Kristinsson,57190c2a,Kristofer-Kristinsso,is ISL,MF
116,Abdel Abdallah,/en/players/18f2e473/Abdel-Abdallah,18f2e473,Abdel-Abdallah,km COM,DF
117,Christian Gyeboaho,/en/players/998a3411/Christian-Gyeboaho,998a3411,Christian-Gyeboaho,fr FRA,MF
118,Chris Vianney Goteni,/en/players/1ca53f0a/Chris-Vianney-Goteni,1ca53f0a,Chris-Vianney-Goteni,cg CGO,DF
119,Jordy Gaspar,/en/players/5fc8a115/Jordy-Gaspar,5fc8a115,Jordy-G,fr FRA,DF
120,Mamadou Diallo,/en/players/76d5f20a/Mamadou-Diallo,76d5f20a,Mamadou-Diallo,gn GUI,"FW,MF"
121,Achille Anani,/en/players/4e56dac1/Achille-Anani,4e56dac1,Achille-Anani,ci CIV,FW
122,Kevin Tapoko,/en/players/741a7d11/Kevin-Tapoko,741a7d11,Kevin-Tapoko,fr FRA,MF
123,Loris Néry,/en/players/caede38a/Loris-Nery,caede38a,Loris-N,fr FRA,DF
124,David Henen,/en/players/4c13c3b9/David-Henen,4c13c3b9,David-H,tg TOG,"FW,MF"
125,Souleymane Cissé,/en/players/4d566d6b/Souleymane-Cisse,4d566d6b,Souleymane-Ci,sn SEN,MF
126,Maxence Renoud,/en/players/3666b6fb/Maxence-Renoud,3666b6fb,Maxence-Renoud,fr FRA,FW
127,Patrick Mbina,/en/players/570595a1/Patrick-Mbina,570595a1,Patrick-Mbi,ga GAB,FW
128,Aziz Bouzit,/en/players/62fbffb2/Aziz-Bouzit,62fbffb2,Aziz-Bouzit,fr FRA,FW
129,Théo Cozzi-Buet,/en/players/6f298d11/Theo-Cozzi-Buet,6f298d11,Theo-Cozzi-Buet,fr FRA,GK
130,Franck-Yves Bambock,/en/players/7240e475/Franck-Yves-Bambock,7240e475,Franck-Yves-Bambock,fr FRA,MF
131,Alex Gersbach,/en/players/494bff86/Alex-Gersbach,494bff86,Alex-Gersbach,au AUS,"MF,DF"
132,Joris Correa,/en/players/8a98cfbb/Joris-Correa,8a98cfbb,Joris-Co,fr FRA,"MF,FW"
133,Bart Straalman,/en/players/a6231929/Bart-Straalman,6231929,Bart-Straalm,nl NED,DF
134,Jordan Tell,/en/players/4f093689/Jordan-Tell,4f093689,Jordan-T,fr FRA,FW
135,Jekob Jeno,/en/players/5accdfa9/Jekob-Jeno,5accdfa9,Jekob-Jeno,nc NCL,"MF,FW"
136,Abdoulie Sanyang,/en/players/22514f66/Abdoulie-Sanyang,22514f66,Abdoulie-Sanyang,gm GAM,"FW,MF"
137,Yannick Marchand,/en/players/22a239c1/Yannick-Marchand,22a239c1,Yannick-Marchand,ch SUI,MF
138,Axel Ngando,/en/players/954b2503/Axel-Ngando,954b2503,Axel-Ngando,fr FRA,MF
139,Orges Bunjaku,/en/players/b0a84aa7/Orges-Bunjaku,b0a84aa7,Orges-Bunjaku,ch SUI,MF
141,Giorgi Kokhreidze,/en/players/4373e99b/Giorgi-Kokhreidze,4373e99b,Giorgi-Kokhreidz,ge GEO,MF
142,Allan Tchaptchet,/en/players/ab7d7882/Allan-Tchaptchet,b7d7882,Allan-Tchaptchet,fr FRA,DF
143,Zinédine Labyad,/en/players/b6d86946/Zinedine-Labyad,b6d86946,Zinedine-Labyad,fr FRA,MF
144,Olivier Boissy,/en/players/c73de7b9/Olivier-Boissy,c73de7b9,Olivier-Boi,sn SEN,FW
145,Sofiane Belkheir,/en/players/e6e189f3/Sofiane-Belkheir,6e189f3,Sofiane-Belkhei,fr FRA,FW
146,Esteban Strazzeri,/en/players/3e17542b/Esteban-Strazzeri,3e17542b,Esteban-Strazzeri,fr FRA,MF
