2009-2010,MSV-Duisburg
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Olivier Veigneau,fr FRA,DF,32,32,0,0,"2,862",31.8,4,0,/en/players/f44d1c08/Olivier-Veigneau,f44d1c08,Olivier-Veigneau
Christian Tiffert,de GER,MF,32,32,10,4,"2,795",31.1,10,0,/en/players/e6f3a40a/Christian-Tiffert,6f3a40a,Christian-Tiffert
Tom Starke,de GER,GK,31,31,0,0,"2,790",31.0,0,0,/en/players/5b52d1f7/Tom-Starke,5b52d1f7,Tom-Stark
Adam Bodzek,de GER,"DF,MF",31,28,1,2,"2,492",27.7,10,1,/en/players/bb8a42fa/Adam-Bodzek,bb8a42fa,Adam-Bodzek
Tiago Calvano,br BRA,DF,27,24,0,0,"2,197",24.4,5,1,/en/players/e17729fc/Tiago-Calvano,17729fc,Tiago-Calvano
Björn Schlicke,de GER,DF,23,23,0,1,"1,879",20.9,1,0,/en/players/5531d218/Bjorn-Schlicke,5531d218,Bjorn-Schlick
Caiuby,br BRA,"FW,MF",30,22,5,5,"1,976",22.0,5,0,/en/players/c6637acf/Caiuby,c6637acf,Caiub
Ivica Grlić,ba BIH,MF,26,22,2,5,"1,963",21.8,6,0,/en/players/7900696d/Ivica-Grlic,7900696d,Ivica-Grlic
Frank Fahrenhorst,de GER,DF,21,21,0,3,"1,863",20.7,3,0,/en/players/bd4685bb/Frank-Fahrenhorst,bd4685bb,Frank-Fahrenhorst
Olcay Şahan,tr TUR,"FW,MF",23,20,2,2,"1,684",18.7,5,0,/en/players/b05eeb7b/Olcay-Sahan,b05eeb7b,Olcay-Sah
Srđan Baljak,rs SRB,FW,17,17,2,6,"1,524",16.9,1,0,/en/players/df8e4cae/Srdjan-Baljak,df8e4cae,Srdjan-Baljak
Kristoffer Andersen,dk DEN,"DF,MF",22,15,1,0,"1,455",16.2,3,1,/en/players/312f3ff0/Kristoffer-Andersen,312f3ff0,Kristoffer-And
Bernd Korzynietz,de GER,"DF,FW",13,12,0,0,984,10.9,2,0,/en/players/5f4113b8/Bernd-Korzynietz,5f4113b8,Bernd-Korzynietz
Nicky Adler,de GER,"FW,MF",25,11,0,3,"1,115",12.4,1,0,/en/players/58598b61/Nicky-Adler,58598b61,Nicky-Ad
Änis Ben-Hatira,tn TUN,MF,16,10,2,1,865,9.6,1,0,/en/players/132e4111/Anis-Ben-Hatira,132e4111,Anis-Ben-Hati
Mihai Tararache,ro ROU,MF,11,9,1,1,719,8.0,2,0,/en/players/3c66b78e/Mihai-Tararache,3c66b78e,Mihai-Tararach
Søren Larsen,dk DEN,FW,10,8,1,5,721,8.0,0,0,/en/players/e8cb0185/Soren-Larsen,8cb0185,Soren-L
Chavdar Yankov,bg BUL,MF,12,7,0,1,633,7.0,1,0,/en/players/74e22998/Chavdar-Yankov,74e22998,Chavdar-Yankov
Sandro Wagner,de GER,FW,6,6,0,5,540,6.0,2,0,/en/players/61b0b44d/Sandro-Wagner,61b0b44d,Sandro-Wag
Bruna,br BRA,DF,6,6,0,1,534,5.9,4,1,/en/players/2ffdd658/Bruna,2ffdd658,Bru
Dario Vidošić,au AUS,"FW,MF",12,4,0,1,598,6.6,0,0,/en/players/99c13b3c/Dario-Vidosic,99c13b3c,Dario-Vidosic
Marcel Herzog,ch SUI,GK,3,3,0,0,270,3.0,0,0,/en/players/ff69381c/Marcel-Herzog,ff69381c,Marcel-Herzog
Dorge Kouemaha,cm CMR,FW,3,3,0,1,210,2.3,0,0,/en/players/4884733f/Dorge-Kouemaha,4884733f,Dorge-Kouemah
Burakcan Kunt,tr TUR,MF,3,3,0,0,188,2.1,2,0,/en/players/03faebf3/Burakcan-Kunt,03faebf3,Burakcan-Kunt
Kevin Grund,de GER,"DF,FW",3,2,0,0,181,2.0,0,0,/en/players/9ff609ef/Kevin-Grund,9ff609ef,Kevin-Grund
Chinedu Ede,de GER,"FW,MF",12,1,0,0,218,2.4,0,0,/en/players/aeeea901/Chinedu-Ede,901,Chinedu-Ed
Kevin Schindler,de GER,"FW,MF",3,1,0,0,145,1.6,0,0,/en/players/8b82ac87/Kevin-Schindler,8b82ac87,Kevin-Schind
Maurice Exslager,de GER,FW,2,1,1,1,134,1.5,0,0,/en/players/801450da/Maurice-Exslager,801450da,Maurice-Exslag
Alon Abelski,de GER,MF,4,0,0,0,34,0.4,0,0,/en/players/5cbd45f9/Alon-Abelski,5cbd45f9,Alon-Abelski
Sven Theißen,de GER,DF,6,0,0,0,6,0.1,1,0,/en/players/cc8ca15e/Sven-Theissen,cc8ca15e,Sven-Thei
