Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Manuel Belleri,it ITA,DF,33,33,0.0,0.0,2002-2003,/en/players/3a990b8c/Manuel-Belleri,3a990b8c,Empoli,"2,970",33.0,4.0,0.0,172,9.0,19904,Empoli
,Gianluca Berti,it ITA,GK,31,31,0.0,0.0,2002-2003,/en/players/035c63a0/Gianluca-Berti,035c63a0,Empoli,"2,790",31.0,3.0,0.0,172,9.0,20027,Empoli
,Flavio Giampieretti,it ITA,MF,31,31,1.0,0.0,2002-2003,/en/players/be3fef36/Flavio-Giampieretti,be3fef36,Empoli,"2,689",29.9,8.0,0.0,172,9.0,21198,Empoli
,Vince Grella,au AUS,MF,32,31,2.0,1.0,2002-2003,/en/players/db61f587/Vince-Grella,db61f587,Empoli,"2,593",28.8,5.0,0.0,172,42.0,6457,Empoli
,Tommaso Rocchi,it ITA,"FW,MF",34,30,9.0,6.0,2002-2003,/en/players/928198e6/Tommaso-Rocchi,928198e6,Empoli,"2,743",30.5,1.0,0.0,172,9.0,19677,Empoli
,Emílson Cribari,br BRA,DF,30,30,1.0,0.0,2002-2003,/en/players/0913c971/Emilson-Cribari,0913c971,Empoli,"2,700",30.0,5.0,0.0,172,2.0,19894,Empoli
,Andrea Cupi,it ITA,DF,29,26,0.0,0.0,2002-2003,/en/players/1adbe6a8/Andrea-Cupi,1adbe6a8,Empoli,"2,396",26.6,2.0,0.0,172,9.0,21309,Empoli
,Antonio Buscè,it ITA,MF,31,24,3.0,2.0,2002-2003,/en/players/b1bc049c/Antonio-Busce,b1bc049c,Empoli,"2,178",24.2,3.0,0.0,172,9.0,21071,Empoli
,Antonio Di Natale,it ITA,FW,27,22,3.0,13.0,2002-2003,/en/players/45f26945/Antonio-Di-Natale,45f26945,Empoli,"1,960",21.8,2.0,0.0,172,9.0,20240,Empoli
,Ighli Vannucchi,it ITA,MF,29,19,1.0,3.0,2002-2003,/en/players/7676a971/Ighli-Vannucchi,7676a971,Empoli,"1,736",19.3,6.0,0.0,172,9.0,21310,Empoli
,Stefano Lucchini,it ITA,DF,21,19,0.0,1.0,2002-2003,/en/players/a324ef67/Stefano-Lucchini,324ef67,Empoli,"1,567",17.4,6.0,0.0,172,9.0,21311,Empoli
,Francesco Pratali,it ITA,DF,17,15,0.0,0.0,2002-2003,/en/players/22996f9e/Francesco-Pratali,22996f9e,Empoli,"1,299",14.4,6.0,1.0,172,9.0,21312,Empoli
,Gianluca Atzori,it ITA,DF,12,11,0.0,1.0,2002-2003,/en/players/e65f9ae8/Gianluca-Atzori,65f9ae8,Empoli,978,10.9,4.0,0.0,172,9.0,21313,Empoli
,Francesco Tavano,it ITA,FW,24,10,1.0,3.0,2002-2003,/en/players/d4a26b3a/Francesco-Tavano,d4a26b3a,Empoli,"1,078",12.0,2.0,0.0,172,9.0,911,Empoli
,Fabrizio Ficini,it ITA,MF,15,10,0.0,0.0,2002-2003,/en/players/2c123966/Fabrizio-Ficini,2c123966,Empoli,805,8.9,6.0,0.0,172,9.0,21314,Empoli
,Massimiliano Cappellini,it ITA,FW,27,8,2.0,0.0,2002-2003,/en/players/e17fe7be/Massimiliano-Cappellini,17fe7be,Empoli,942,10.5,1.0,0.0,172,9.0,21315,Empoli
,Luca Saudati,it ITA,"FW,MF",7,7,1.0,2.0,2002-2003,/en/players/2d90e354/Luca-Saudati,2d90e354,Empoli,559,6.2,1.0,0.0,172,9.0,21316,Empoli
,Marco Borriello,it ITA,FW,8,5,1.0,1.0,2002-2003,/en/players/a889ffc7/Marco-Borriello,889ffc7,Empoli,520,5.8,1.0,0.0,172,9.0,8477,Empoli
,Marco Carparelli,it ITA,FW,6,5,1.0,1.0,2002-2003,/en/players/0dadca63/Marco-Carparelli,0dadca63,Empoli,346,3.8,0.0,0.0,172,9.0,21317,Empoli
,Mario Cassano,it ITA,GK,3,3,0.0,0.0,2002-2003,/en/players/1c50c522/Mario-Cassano,1c50c522,Empoli,270,3.0,0.0,0.0,172,9.0,21318,Empoli
,Gaetano Grieco,it ITA,FW,10,2,0.0,1.0,2002-2003,/en/players/ad1e7794/Gaetano-Grieco,d1e7794,Empoli,279,3.1,0.0,0.0,172,9.0,20017,Empoli
,Nicola Padoin,it ITA,MF,2,1,0.0,0.0,2002-2003,/en/players/b6b39624/Nicola-Padoin,b6b39624,Empoli,103,1.1,0.0,0.0,172,9.0,21319,Empoli
,Alessandro Agostini,it ITA,DF,2,1,0.0,0.0,2002-2003,/en/players/9549f66d/Alessandro-Agostini,9549f66d,Empoli,61,0.7,0.0,0.0,172,9.0,21320,Empoli
,﻿Tommaso Rocchi,it ITA,"FW,MF",33,33,2.0,11.0,2003-2004,/en/players/928198e6/Tommaso-Rocchi,928198e6,Empoli,"2,856",31.7,4.0,0.0,172,9.0,19677,Empoli
,Antonio Di Natale,it ITA,FW,32,32,4.0,5.0,2003-2004,/en/players/45f26945/Antonio-Di-Natale,45f26945,Empoli,"2,719",30.2,2.0,0.0,172,9.0,20240,Empoli
,Antonio Buscè,it ITA,MF,31,31,1.0,1.0,2003-2004,/en/players/b1bc049c/Antonio-Busce,b1bc049c,Empoli,"2,737",30.4,3.0,0.0,172,9.0,21071,Empoli
,Emílson Cribari,br BRA,DF,31,31,1.0,1.0,2003-2004,/en/players/0913c971/Emilson-Cribari,0913c971,Empoli,"2,736",30.4,4.0,0.0,172,2.0,19894,Empoli
,Manuel Belleri,it ITA,DF,30,29,1.0,1.0,2003-2004,/en/players/3a990b8c/Manuel-Belleri,3a990b8c,Empoli,"2,524",28.0,2.0,0.0,172,9.0,19904,Empoli
,Fabrizio Ficini,it ITA,MF,30,27,1.0,0.0,2003-2004,/en/players/2c123966/Fabrizio-Ficini,2c123966,Empoli,"2,289",25.4,6.0,0.0,172,9.0,21314,Empoli
,Vince Grella,au AUS,MF,24,22,2.0,0.0,2003-2004,/en/players/db61f587/Vince-Grella,db61f587,Empoli,"1,943",21.6,5.0,0.0,172,42.0,6457,Empoli
,Andrea Cupi,it ITA,DF,23,22,0.0,0.0,2003-2004,/en/players/1adbe6a8/Andrea-Cupi,1adbe6a8,Empoli,"1,715",19.1,3.0,0.0,172,9.0,21309,Empoli
,Ighli Vannucchi,it ITA,MF,20,20,3.0,3.0,2003-2004,/en/players/7676a971/Ighli-Vannucchi,7676a971,Empoli,"1,689",18.8,2.0,0.0,172,9.0,21310,Empoli
,Stefano Lucchini,it ITA,DF,21,18,0.0,1.0,2003-2004,/en/players/a324ef67/Stefano-Lucchini,324ef67,Empoli,"1,435",15.9,4.0,1.0,172,9.0,21311,Empoli
,Luca Bucci,it ITA,GK,17,17,0.0,0.0,2003-2004,/en/players/de1d4b63/Luca-Bucci,de1d4b63,Empoli,"1,485",16.5,0.0,1.0,172,9.0,20025,Empoli
,Jorge Francisco Vargas,cl CHI,DF,17,17,0.0,0.0,2003-2004,/en/players/08863412/Jorge-Francisco-Vargas,08863412,Empoli,"1,481",16.5,3.0,1.0,172,31.0,21321,Empoli
,Daniele Balli,it ITA,GK,15,15,0.0,0.0,2003-2004,/en/players/e9ac5d47/Daniele-Balli,9ac5d47,Empoli,"1,319",14.7,1.0,2.0,172,9.0,21322,Empoli
,Francesco Pratali,it ITA,DF,19,12,0.0,0.0,2003-2004,/en/players/22996f9e/Francesco-Pratali,22996f9e,Empoli,"1,254",13.9,4.0,0.0,172,9.0,21312,Empoli
,Flavio Giampieretti,it ITA,MF,13,12,0.0,0.0,2003-2004,/en/players/be3fef36/Flavio-Giampieretti,be3fef36,Empoli,958,10.6,4.0,0.0,172,9.0,21198,Empoli
,Paolo Zanetti,it ITA,MF,14,9,0.0,0.0,2003-2004,/en/players/7f0ab51f/Paolo-Zanetti,7f0ab51f,Empoli,745,8.3,3.0,0.0,172,9.0,21323,Empoli
,Alessandro Agostini,it ITA,DF,9,6,0.0,0.0,2003-2004,/en/players/9549f66d/Alessandro-Agostini,9549f66d,Empoli,525,5.8,1.0,0.0,172,9.0,21320,Empoli
,Francesco Tavano,it ITA,FW,17,5,2.0,1.0,2003-2004,/en/players/d4a26b3a/Francesco-Tavano,d4a26b3a,Empoli,624,6.9,0.0,0.0,172,9.0,911,Empoli
,Massimiliano Cappellini,it ITA,FW,18,4,0.0,0.0,2003-2004,/en/players/e17fe7be/Massimiliano-Cappellini,17fe7be,Empoli,523,5.8,3.0,0.0,172,9.0,21315,Empoli
,Mirco Gasparetto,it ITA,FW,13,4,1.0,1.0,2003-2004,/en/players/787ee38b/Mirco-Gasparetto,787ee38b,Empoli,425,4.7,2.0,0.0,172,9.0,20420,Empoli
