Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Patrick Regnault,fr FRA,GK,38,38,0.0,0.0,2002-2003,/en/players/476a4f51/Patrick-Regnault,476a4f51,Sedan,"3,420",38.0,1.0,0.0,96,4.0,13640,Sedan
,Eddy Capron,fr FRA,DF,35,34,0.0,0.0,2002-2003,/en/players/8cb3fb13/Eddy-Capron,8cb3fb13,Sedan,"2,996",33.3,7.0,1.0,96,4.0,13641,Sedan
,Modeste M'bami,cm CMR,MF,34,33,3.0,0.0,2002-2003,/en/players/82ec2963/Modeste-Mbami,82ec2963,Sedan,"2,862",31.8,11.0,1.0,96,36.0,4608,Sedan
,Richard Jézierski,fr FRA,DF,30,30,0.0,0.0,2002-2003,/en/players/ef4ab9da/Richard-Jezierski,f4ab9da,Sedan,"2,555",28.4,9.0,1.0,96,4.0,13642,Sedan
,Henri Camara,sn SEN,FW,34,29,2.0,14.0,2002-2003,/en/players/b2b48ae0/Henri-Camara,b2b48ae0,Sedan,"2,641",29.3,1.0,0.0,96,34.0,6774,Sedan
,Pius Ndiefi,cm CMR,FW,30,29,3.0,3.0,2002-2003,/en/players/890205ca/Pius-Ndiefi,890205ca,Sedan,"2,336",26.0,1.0,0.0,96,36.0,13643,Sedan
,Ludovic Asuar,fr FRA,MF,30,26,3.0,6.0,2002-2003,/en/players/4f85715d/Ludovic-Asuar,4f85715d,Sedan,"2,369",26.3,3.0,0.0,96,4.0,13644,Sedan
,Hamada Jambay,mg MAD,DF,24,22,0.0,0.0,2002-2003,/en/players/eb78379c/Hamada-Jambay,b78379c,Sedan,"1,993",22.1,9.0,0.0,96,155.0,13645,Sedan
,Moussa N'Diaye,sn SEN,"FW,MF",27,22,0.0,2.0,2002-2003,/en/players/416c89fd/Moussa-NDiaye,416c89fd,Sedan,"1,913",21.3,4.0,0.0,96,34.0,11998,Sedan
,Stéphane Noro,fr FRA,MF,33,21,3.0,6.0,2002-2003,/en/players/e545d72a/Stephane-Noro,545d72a,Sedan,"2,189",24.3,10.0,0.0,96,4.0,13544,Sedan
,Tarik Oulida,nl NED,MF,22,21,3.0,1.0,2002-2003,/en/players/ba5ca227/Tarik-Oulida,ba5ca227,Sedan,"1,800",20.0,2.0,1.0,96,11.0,13646,Sedan
,Cédric Elzéard,fr FRA,DF,20,18,0.0,0.0,2002-2003,/en/players/2b9ae6c9/Cedric-Elzeard,2b9ae6c9,Sedan,"1,505",16.7,5.0,0.0,96,4.0,13647,Sedan
,David Ducourtioux,fr FRA,"DF,MF",18,15,1.0,0.0,2002-2003,/en/players/0a1f8ddf/David-Ducourtioux,0a1f8ddf,Sedan,"1,377",15.3,4.0,0.0,96,4.0,13648,Sedan
