Unnamed: 0,Player,Link,Player_name,Player_id,Nationality,Position,club
2287.0,﻿César Cruchaga,/en/players/a8ba9d44/Cesar-Cruchaga,Cesar-Cruchag,8ba9d44,es ESP,DF,Osasuna
2288.0,Antonio López,/en/players/e55190d5/Antonio-Lopez,Antonio-Lopez,55190d5,es ESP,"DF,MF",Osasuna
2289.0,Ricardo Sanzol,/en/players/1aa419de/Ricardo-Sanzol,Ricardo-Sanzo,1aa419de,es ESP,GK,Osasuna
2290.0,Iván Rosado,/en/players/21bbfc0b/Ivan-Rosado,Ivan-Rosado,21bbfc0b,es ESP,FW,Osasuna
2291.0,Francisco Puñal,/en/players/408ec22e/Francisco-Punal,Francisco-Pu,408ec22e,es ESP,MF,Osasuna
2292.0,Gerardo Rivero,/en/players/fec0ded5/Gerardo-Rivero,Gerardo-Rivero,fec0ded5,ar ARG,MF,Osasuna
2293.0,José Manuel Mateo,/en/players/d7458f0a/Jose-Manuel-Mateo,Jose-Manuel-Mateo,d7458f0a,es ESP,DF,Osasuna
2294.0,John Aloisi,/en/players/747e3a0d/John-Aloisi,John-Aloisi,747e3a0d,au AUS,FW,Osasuna
2295.0,Alfredo,/en/players/f150686a/Alfredo,Alfredo,f150686a,es ESP,MF,Osasuna
2296.0,Josetxo,/en/players/c1a297b4/Josetxo,Josetxo,c1a297b4,es ESP,DF,Osasuna
2297.0,Pablo García,/en/players/911299ca/Pablo-Garcia,Pablo-Garci,911299ca,uy URU,"DF,MF",Osasuna
2298.0,Moha,/en/players/e3d09e03/Moha,Moh,3d09e03,ma MAR,"DF,FW",Osasuna
2299.0,Leonel Gancedo,/en/players/cc525f3d/Leonel-Gancedo,Leonel-Gancedo,cc525f3d,ar ARG,MF,Osasuna
2300.0,José Manuel Yanguas,/en/players/ae3a7b7e/Jose-Manuel-Yanguas,Jose-Manuel-Yangu,3a7b7e,es ESP,DF,Osasuna
2301.0,José Izquierdo,/en/players/f6a5a723/Jose-Izquierdo,Jose-Izquierdo,f6a5a723,es ESP,DF,Osasuna
2302.0,Valdo,/en/players/5d34e206/Valdo,Valdo,5d34e206,cv CPV,"FW,MF",Osasuna
2303.0,Iñaki Muñoz,/en/players/47a19ca1/Inaki-Munoz,Inaki-Munoz,47a19ca1,es ESP,MF,Osasuna
2304.0,Christian Manfredini,/en/players/339ae404/Christian-Manfredini,Christian-Manfredini,339ae404,ci CIV,MF,Osasuna
2305.0,Richard Morales,/en/players/6ec5c12a/Richard-Morales,Richard-Mo,6ec5c12a,uy URU,FW,Osasuna
2306.0,Manuel Vidrio,/en/players/902aa75f/Manuel-Vidrio,Manuel-Vidrio,902aa75f,mx MEX,DF,Osasuna
2307.0,Juan Carlos Unzué,/en/players/d3cfa24a/Juan-Carlos-Unzue,Juan-Carlos-Unzu,d3cfa24a,es ESP,GK,Osasuna
2308.0,Paqui,/en/players/cf8ddf0b/Paqui,Paqui,cf8ddf0b,es ESP,DF,Osasuna
2309.0,César Palacios,/en/players/dc32054b/Cesar-Palacios,Cesar-Palacio,dc32054b,es ESP,MF,Osasuna
2310.0,Gorka Brit,/en/players/18fea665/Gorka-Brit,Gorka-Brit,18fea665,es ESP,FW,Osasuna
2311.0,Carlos Ochoa,/en/players/cfc2e8c9/Carlos-Ochoa,Carlos-Ocho,cfc2e8c9,mx MEX,FW,Osasuna
2312.0,Gorka de Carlos,/en/players/d0ebf2ea/Gorka-de-Carlos,Gorka-de-Carlo,d0ebf2ea,es ESP,FW,Osasuna
2313.0,Ángel Lekumberri,/en/players/a7f69653/Angel-Lekumberri,Angel-Lekumberri,7f69653,es ESP,MF,Osasuna
2314.0,Ibrahima Bakayoko,/en/players/db4c20fe/Ibrahima-Bakayoko,Ibrahima-Bakayoko,db4c20fe,ci CIV,FW,Osasuna
2315.0,Pierre Webó,/en/players/3d6f05ea/Pierre-Webo,Pierre-Webo,3d6f05ea,cm CMR,FW,Osasuna
2316.0,Gorka García,/en/players/07adf7c8/Gorka-Garcia,Gorka-Garci,07adf7c8,es ESP,DF,Osasuna
2317.0,Carlos Cuéllar,/en/players/1222ab35/Carlos-Cuellar,Carlos-Cu,1222ab35,es ESP,DF,Osasuna
2318.0,Juan Elía,/en/players/50ce646b/Juan-Elia,Juan-Eli,50ce646b,es ESP,GK,Osasuna
2319.0,Unai Expósito,/en/players/3aca2200/Unai-Exposito,Unai-Exposito,3aca2200,es ESP,DF,Osasuna
2320.0,Julio César Pinheiro,/en/players/669d5615/Julio-Cesar-Pinheiro,Julio-Cesar-Pinheiro,669d5615,br BRA,MF,Osasuna
2321.0,Juan Ángel Seguro,/en/players/241f0a81/Juan-Angel-Seguro,Juan-Angel-Seguro,241f0a81,mx MEX,MF,Osasuna
2322.0,Savo Milošević,/en/players/bab73c39/Savo-Milosevic,Savo-Milosevic,bab73c39,rs SRB,FW,Osasuna
2323.0,Ludovic Delporte,/en/players/7c2c4c3e/Ludovic-Delporte,Ludovic-Delport,7c2c4c3e,fr FRA,MF,Osasuna
2324.0,Juan Manuel Ortiz,/en/players/77513881/Juan-Manuel-Ortiz,Juan-Manuel-Ortiz,77513881,es ESP,"DF,MF",Osasuna
2325.0,Rafael Clavero,/en/players/1590d66a/Rafael-Clavero,Rafael-Clavero,1590d66a,es ESP,DF,Osasuna
2326.0,David López,/en/players/a698164e/David-Lopez,David-Lopez,698164e,es ESP,MF,Osasuna
2327.0,Miguel Flaño,/en/players/1662668d/Miguel-Flano,Miguel-Flano,1662668d,es ESP,DF,Osasuna
2328.0,Raúl García,/en/players/b418dbd4/Raul-Garcia,Raul-Garci,b418dbd4,es ESP,"FW,MF",Osasuna
2329.0,Ricardo,/en/players/2fe713ed/Ricardo,Ricardo,2fe713ed,es ESP,GK,Osasuna
2330.0,Javier Flaño,/en/players/8e9ccfb8/Javier-Flano,Javier-Flano,8e9ccfb8,es ESP,DF,Osasuna
2331.0,Bernardo Romeo,/en/players/d46625bb/Bernardo-Romeo,Bernardo-Romeo,d46625bb,ar ARG,FW,Osasuna
2332.0,Enrique Corrales,/en/players/a8dbcf66/Enrique-Corrales,Enrique-Co,8dbcf66,es ESP,DF,Osasuna
2333.0,Marcelo Sosa,/en/players/08ada3d0/Marcelo-Sosa,Marcelo-So,08ada3d0,uy URU,MF,Osasuna
2334.0,Fran Moreno,/en/players/12096092/Fran-Moreno,Fran-Moreno,12096092,es ESP,MF,Osasuna
2335.0,Roberto Soldado,/en/players/9d66fbe3/Roberto-Soldado,Roberto-Soldado,9d66fbe3,es ESP,FW,Osasuna
2336.0,Javad Nekounam,/en/players/baccd726/Javad-Nekounam,Javad-Nekounam,baccd726,ir IRN,MF,Osasuna
2337.0,Juanfran,/en/players/cfd8d664/Juanfran,Juanf,cfd8d664,es ESP,"DF,MF",Osasuna
2338.0,Nacho Monreal,/en/players/d4cb83cc/Nacho-Monreal,Nacho-Mo,d4cb83cc,es ESP,DF,Osasuna
2339.0,Juanlu,/en/players/94b88487/Juanlu,Juanlu,94b88487,es ESP,MF,Osasuna
2340.0,Héctor Font,/en/players/9982593d/Hector-Font,Hector-Font,9982593d,es ESP,MF,Osasuna
2341.0,Jon Erice,/en/players/39da8b1f/Jon-Erice,Jon-Eric,39da8b1f,es ESP,MF,Osasuna
2342.0,Enrique Sola,/en/players/bef2e50e/Enrique-Sola,Enrique-So,bef2e50e,es ESP,FW,Osasuna
2343.0,César Azpilicueta,/en/players/53cad200/Cesar-Azpilicueta,Cesar-Azpilicuet,53cad200,es ESP,"DF,MF",Osasuna
2344.0,Jokin Esparza,/en/players/04db7b72/Jokin-Esparza,Jokin-Esparz,04db7b72,es ESP,"FW,MF",Osasuna
2345.0,Jaroslav Plašil,/en/players/516dc25b/Jaroslav-Plasil,Jaroslav-Plasi,516dc25b,cz CZE,MF,Osasuna
2346.0,Carlos Vela,/en/players/e0cd04e0/Carlos-Vela,Carlos-V,0cd04e0,mx MEX,"FW,MF",Osasuna
2347.0,Javi García,/en/players/167c1bb0/Javi-Garcia,Javi-Garci,167c1bb0,es ESP,"DF,MF",Osasuna
2348.0,Dady,/en/players/00d9c74d/Dady,Dad,00d9c74d,cv CPV,FW,Osasuna
2349.0,Xavier Margairaz,/en/players/6335f692/Xavier-Margairaz,Xavier-Margairaz,6335f692,ch SUI,MF,Osasuna
2350.0,Martín Astudillo,/en/players/fda30cfc/Martin-Astudillo,Martin-Astudillo,fda30cfc,ar ARG,MF,Osasuna
2351.0,Javier Portillo,/en/players/99058498/Javier-Portillo,Javier-Portillo,99058498,es ESP,FW,Osasuna
2352.0,Walter Pandiani,/en/players/11899bb1/Walter-Pandiani,Walter-Pandiani,11899bb1,uy URU,FW,Osasuna
2353.0,Hugo Viana,/en/players/9a5542cc/Hugo-Viana,Hugo-Vi,9a5542cc,pt POR,MF,Osasuna
2354.0,Andrés Fernández,/en/players/307fcd26/Andres-Fernandez,Andres-Fernandez,307fcd26,es ESP,GK,Osasuna
2355.0,Ion Echaide,/en/players/2ad367bb/Ion-Echaide,Ion-Echaid,2ad367bb,es ESP,DF,Osasuna
