2002-2003,Osasuna
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿César Cruchaga,es ESP,DF,36,36,3,0,"3,219",35.8,10,1,/en/players/a8ba9d44/Cesar-Cruchaga,8ba9d44,Cesar-Cruchag
Antonio López,es ESP,"DF,MF",36,36,3,2,"3,169",35.2,7,0,/en/players/e55190d5/Antonio-Lopez,55190d5,Antonio-Lopez
Ricardo Sanzol,es ESP,GK,34,33,0,0,"2,985",33.2,3,0,/en/players/1aa419de/Ricardo-Sanzol,1aa419de,Ricardo-Sanzo
Iván Rosado,es ESP,FW,32,32,4,6,"2,606",29.0,4,0,/en/players/21bbfc0b/Ivan-Rosado,21bbfc0b,Ivan-Rosado
Francisco Puñal,es ESP,MF,34,31,1,2,"2,566",28.5,13,1,/en/players/408ec22e/Francisco-Punal,408ec22e,Francisco-Pu
Gerardo Rivero,ar ARG,MF,33,29,2,7,"2,447",27.2,6,1,/en/players/fec0ded5/Gerardo-Rivero,fec0ded5,Gerardo-Rivero
José Manuel Mateo,es ESP,DF,27,26,0,1,"2,332",25.9,6,0,/en/players/d7458f0a/Jose-Manuel-Mateo,d7458f0a,Jose-Manuel-Mateo
John Aloisi,au AUS,FW,32,25,3,8,"2,268",25.2,3,1,/en/players/747e3a0d/John-Aloisi,747e3a0d,John-Aloisi
Alfredo,es ESP,MF,31,21,2,1,"1,908",21.2,8,0,/en/players/f150686a/Alfredo,f150686a,Alfredo
Josetxo,es ESP,DF,21,21,0,0,"1,869",20.8,7,0,/en/players/c1a297b4/Josetxo,c1a297b4,Josetxo
Pablo García,uy URU,"DF,MF",21,20,5,1,"1,665",18.5,9,1,/en/players/911299ca/Pablo-Garcia,911299ca,Pablo-Garci
Moha,ma MAR,"DF,FW",27,16,1,3,"1,410",15.7,4,0,/en/players/e3d09e03/Moha,3d09e03,Moh
Leonel Gancedo,ar ARG,MF,28,15,0,1,"1,496",16.6,5,0,/en/players/cc525f3d/Leonel-Gancedo,cc525f3d,Leonel-Gancedo
José Manuel Yanguas,es ESP,DF,15,15,0,0,"1,321",14.7,3,0,/en/players/ae3a7b7e/Jose-Manuel-Yanguas,3a7b7e,Jose-Manuel-Yangu
José Izquierdo,es ESP,DF,13,12,0,0,"1,066",11.8,2,0,/en/players/f6a5a723/Jose-Izquierdo,f6a5a723,Jose-Izquierdo
Valdo,cv CPV,"FW,MF",13,10,0,1,914,10.2,3,0,/en/players/5d34e206/Valdo,5d34e206,Valdo
Iñaki Muñoz,es ESP,MF,20,9,0,3,887,9.9,4,1,/en/players/47a19ca1/Inaki-Munoz,47a19ca1,Inaki-Munoz
Christian Manfredini,ci CIV,MF,11,9,0,1,675,7.5,1,0,/en/players/339ae404/Christian-Manfredini,339ae404,Christian-Manfredini
Richard Morales,uy URU,FW,14,5,0,0,526,5.8,3,0,/en/players/6ec5c12a/Richard-Morales,6ec5c12a,Richard-Mo
Manuel Vidrio,mx MEX,DF,5,5,,1,450,5.0,0,0,/en/players/902aa75f/Manuel-Vidrio,902aa75f,Manuel-Vidrio
Juan Carlos Unzué,es ESP,GK,5,5,0,0,435,4.8,0,0,/en/players/d3cfa24a/Juan-Carlos-Unzue,d3cfa24a,Juan-Carlos-Unzu
Paqui,es ESP,DF,6,4,1,0,317,3.5,4,1,/en/players/cf8ddf0b/Paqui,cf8ddf0b,Paqui
César Palacios,es ESP,MF,16,3,1,1,398,4.4,1,0,/en/players/dc32054b/Cesar-Palacios,dc32054b,Cesar-Palacio
Gorka Brit,es ESP,FW,13,2,0,1,421,4.7,0,0,/en/players/18fea665/Gorka-Brit,18fea665,Gorka-Brit
Carlos Ochoa,mx MEX,FW,3,0,0,0,64,0.7,0,0,/en/players/cfc2e8c9/Carlos-Ochoa,cfc2e8c9,Carlos-Ocho
Gorka de Carlos,es ESP,FW,3,0,0,0,28,0.3,0,0,/en/players/d0ebf2ea/Gorka-de-Carlos,d0ebf2ea,Gorka-de-Carlo
Ángel Lekumberri,es ESP,MF,1,0,0,0,7,0.1,0,0,/en/players/a7f69653/Angel-Lekumberri,7f69653,Angel-Lekumberri
﻿2003-2004,Osasuna
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿José Izquierdo,es ESP,DF,35,35,2,1,"3,130",34.8,10,0,/en/players/f6a5a723/Jose-Izquierdo,f6a5a723,Jose-Izquierdo
Antonio López,es ESP,"DF,MF",35,35,2,0,"3,105",34.5,9,1,/en/players/e55190d5/Antonio-Lopez,55190d5,Antonio-Lopez
Francisco Puñal,es ESP,MF,35,35,5,4,"3,039",33.8,15,0,/en/players/408ec22e/Francisco-Punal,408ec22e,Francisco-Pu
Ricardo Sanzol,es ESP,GK,34,34,0,0,"3,060",34.0,1,0,/en/players/1aa419de/Ricardo-Sanzol,1aa419de,Ricardo-Sanzo
César Cruchaga,es ESP,DF,34,34,0,1,"3,031",33.7,5,1,/en/players/a8ba9d44/Cesar-Cruchaga,8ba9d44,Cesar-Cruchag
Valdo,cv CPV,"FW,MF",35,33,4,5,"2,755",30.6,5,0,/en/players/5d34e206/Valdo,5d34e206,Valdo
Josetxo,es ESP,DF,32,32,0,0,"2,823",31.4,8,0,/en/players/c1a297b4/Josetxo,c1a297b4,Josetxo
Moha,ma MAR,"DF,FW",30,30,1,2,"2,400",26.7,6,2,/en/players/e3d09e03/Moha,3d09e03,Moh
John Aloisi,au AUS,FW,33,30,4,6,"2,364",26.3,5,0,/en/players/747e3a0d/John-Aloisi,747e3a0d,John-Aloisi
Pablo García,uy URU,"DF,MF",27,27,2,4,"2,394",26.6,14,1,/en/players/911299ca/Pablo-Garcia,911299ca,Pablo-Garci
Ibrahima Bakayoko,ci CIV,FW,26,20,3,4,"1,679",18.7,3,1,/en/players/db4c20fe/Ibrahima-Bakayoko,db4c20fe,Ibrahima-Bakayoko
Iñaki Muñoz,es ESP,MF,29,15,1,1,"1,590",17.7,3,0,/en/players/47a19ca1/Inaki-Munoz,47a19ca1,Inaki-Munoz
Pierre Webó,cm CMR,FW,28,12,1,4,"1,186",13.2,3,0,/en/players/3d6f05ea/Pierre-Webo,3d6f05ea,Pierre-Webo
Alfredo,es ESP,MF,15,7,0,0,758,8.4,8,2,/en/players/f150686a/Alfredo,f150686a,Alfredo
Gerardo Rivero,ar ARG,MF,16,6,0,0,651,7.2,0,0,/en/players/fec0ded5/Gerardo-Rivero,fec0ded5,Gerardo-Rivero
José Manuel Mateo,es ESP,DF,9,6,0,0,642,7.1,1,0,/en/players/d7458f0a/Jose-Manuel-Mateo,d7458f0a,Jose-Manuel-Mateo
Richard Morales,uy URU,FW,12,6,0,2,554,6.2,3,1,/en/players/6ec5c12a/Richard-Morales,6ec5c12a,Richard-Mo
Iván Rosado,es ESP,FW,15,4,0,1,508,5.6,0,0,/en/players/21bbfc0b/Ivan-Rosado,21bbfc0b,Ivan-Rosado
Gorka García,es ESP,DF,10,4,0,0,492,5.5,2,0,/en/players/07adf7c8/Gorka-Garcia,07adf7c8,Gorka-Garci
Carlos Cuéllar,es ESP,DF,5,4,0,0,368,4.1,1,0,/en/players/1222ab35/Carlos-Cuellar,1222ab35,Carlos-Cu
Juan Elía,es ESP,GK,4,4,0,0,360,4.0,0,0,/en/players/50ce646b/Juan-Elia,50ce646b,Juan-Eli
Unai Expósito,es ESP,DF,3,3,0,0,207,2.3,0,0,/en/players/3aca2200/Unai-Exposito,3aca2200,Unai-Exposito
César Palacios,es ESP,MF,15,1,0,0,191,2.1,0,0,/en/players/dc32054b/Cesar-Palacios,dc32054b,Cesar-Palacio
Julio César Pinheiro,br BRA,MF,6,1,0,0,175,1.9,2,1,/en/players/669d5615/Julio-Cesar-Pinheiro,669d5615,Julio-Cesar-Pinheiro
Juan Ángel Seguro,mx MEX,MF,2,0,0,0,28,0.3,0,0,/en/players/241f0a81/Juan-Angel-Seguro,241f0a81,Juan-Angel-Seguro
﻿2004-2005,Osasuna
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Francisco Puñal,es ESP,MF,35,33,1,3,"2,778",30.9,12,0,/en/players/408ec22e/Francisco-Punal,408ec22e,Francisco-Pu
César Cruchaga,es ESP,DF,30,30,0,0,"2,624",29.2,6,1,/en/players/a8ba9d44/Cesar-Cruchaga,8ba9d44,Cesar-Cruchag
Josetxo,es ESP,DF,29,29,0,0,"2,610",29.0,9,1,/en/players/c1a297b4/Josetxo,c1a297b4,Josetxo
Pablo García,uy URU,"DF,MF",29,27,3,1,"2,441",27.1,19,1,/en/players/911299ca/Pablo-Garcia,911299ca,Pablo-Garci
Enrique Corrales,es ESP,DF,27,27,2,1,"2,430",27.0,7,0,/en/players/a8dbcf66/Enrique-Corrales,8dbcf66,Enrique-Co
Moha,ma MAR,"DF,FW",35,23,2,3,"2,152",23.9,8,1,/en/players/e3d09e03/Moha,3d09e03,Moh
Juan Elía,es ESP,GK,22,22,0,0,"1,980",22.0,2,0,/en/players/50ce646b/Juan-Elia,50ce646b,Juan-Eli
Valdo,cv CPV,"FW,MF",27,21,3,5,"1,791",19.9,2,0,/en/players/5d34e206/Valdo,5d34e206,Valdo
Pierre Webó,cm CMR,FW,24,21,1,6,"1,636",18.2,2,0,/en/players/3d6f05ea/Pierre-Webo,3d6f05ea,Pierre-Webo
Unai Expósito,es ESP,DF,20,19,2,0,"1,737",19.3,5,0,/en/players/3aca2200/Unai-Exposito,3aca2200,Unai-Exposito
José Izquierdo,es ESP,DF,20,19,0,0,"1,707",19.0,5,3,/en/players/f6a5a723/Jose-Izquierdo,f6a5a723,Jose-Izquierdo
Richard Morales,uy URU,FW,24,19,2,9,"1,682",18.7,6,0,/en/players/6ec5c12a/Richard-Morales,6ec5c12a,Richard-Mo
Savo Milošević,rs SRB,FW,27,17,1,6,"1,580",17.6,4,0,/en/players/bab73c39/Savo-Milosevic,bab73c39,Savo-Milosevic
Ricardo Sanzol,es ESP,GK,16,16,0,0,"1,440",16.0,0,0,/en/players/1aa419de/Ricardo-Sanzol,1aa419de,Ricardo-Sanzo
Ludovic Delporte,fr FRA,MF,28,16,7,0,"1,434",15.9,8,0,/en/players/7c2c4c3e/Ludovic-Delporte,7c2c4c3e,Ludovic-Delport
Iñaki Muñoz,es ESP,MF,26,15,4,1,"1,538",17.1,5,0,/en/players/47a19ca1/Inaki-Munoz,47a19ca1,Inaki-Munoz
John Aloisi,au AUS,FW,26,15,3,6,"1,315",14.6,3,0,/en/players/747e3a0d/John-Aloisi,747e3a0d,John-Aloisi
Juan Manuel Ortiz,es ESP,"DF,MF",22,15,1,2,"1,137",12.6,3,0,/en/players/77513881/Juan-Manuel-Ortiz,77513881,Juan-Manuel-Ortiz
Carlos Cuéllar,es ESP,DF,14,12,0,0,"1,178",13.1,5,1,/en/players/1222ab35/Carlos-Cuellar,1222ab35,Carlos-Cu
Rafael Clavero,es ESP,DF,11,11,0,0,990,11.0,5,0,/en/players/1590d66a/Rafael-Clavero,1590d66a,Rafael-Clavero
David López,es ESP,MF,13,5,1,1,600,6.7,1,0,/en/players/a698164e/David-Lopez,698164e,David-Lopez
Miguel Flaño,es ESP,DF,7,5,0,0,512,5.7,1,0,/en/players/1662668d/Miguel-Flano,1662668d,Miguel-Flano
Iván Rosado,es ESP,FW,7,1,0,0,212,2.4,0,0,/en/players/21bbfc0b/Ivan-Rosado,21bbfc0b,Ivan-Rosado
Raúl García,es ESP,"FW,MF",2,0,0,0,37,0.4,1,0,/en/players/b418dbd4/Raul-Garcia,b418dbd4,Raul-Garci
Luis Alfonso Sota Yoldi,,,1,0,,0,33,0.4,0,0,/en/players/01acddf7/Luis-Alfonso-Sota-Yoldi,01acddf7,Luis-Alfonso-Sota-Yoldi
﻿2005-2006,Osasuna
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Francisco Puñal,es ESP,MF,34,32,3,4,"2,778",30.9,10,1,/en/players/408ec22e/Francisco-Punal,408ec22e,Francisco-Pu
Savo Milošević,rs SRB,FW,32,31,6,11,"2,548",28.3,4,0,/en/players/bab73c39/Savo-Milosevic,bab73c39,Savo-Milosevic
Ricardo,es ESP,GK,30,30,0,0,"2,700",30.0,5,0,/en/players/2fe713ed/Ricardo,2fe713ed,Ricardo
Javier Flaño,es ESP,DF,30,30,1,0,"2,633",29.3,6,0,/en/players/8e9ccfb8/Javier-Flano,8e9ccfb8,Javier-Flano
David López,es ESP,MF,34,29,5,6,"2,534",28.2,2,0,/en/players/a698164e/David-Lopez,698164e,David-Lopez
Raúl García,es ESP,"FW,MF",33,28,2,5,"2,471",27.5,8,0,/en/players/b418dbd4/Raul-Garcia,b418dbd4,Raul-Garci
Josetxo,es ESP,DF,29,28,0,0,"2,450",27.2,8,0,/en/players/c1a297b4/Josetxo,c1a297b4,Josetxo
Carlos Cuéllar,es ESP,DF,29,27,1,1,"2,455",27.3,6,0,/en/players/1222ab35/Carlos-Cuellar,1222ab35,Carlos-Cu
Rafael Clavero,es ESP,DF,22,21,0,0,"1,833",20.4,7,2,/en/players/1590d66a/Rafael-Clavero,1590d66a,Rafael-Clavero
Ludovic Delporte,fr FRA,MF,27,21,8,3,"1,795",19.9,8,1,/en/players/7c2c4c3e/Ludovic-Delporte,7c2c4c3e,Ludovic-Delport
Bernardo Romeo,ar ARG,FW,24,19,2,4,"1,419",15.8,6,0,/en/players/d46625bb/Bernardo-Romeo,d46625bb,Bernardo-Romeo
Pierre Webó,cm CMR,FW,31,17,3,6,"1,771",19.7,4,0,/en/players/3d6f05ea/Pierre-Webo,3d6f05ea,Pierre-Webo
Enrique Corrales,es ESP,DF,18,17,0,0,"1,561",17.3,8,0,/en/players/a8dbcf66/Enrique-Corrales,8dbcf66,Enrique-Co
Iñaki Muñoz,es ESP,MF,29,16,2,5,"1,586",17.6,6,1,/en/players/47a19ca1/Inaki-Munoz,47a19ca1,Inaki-Munoz
Moha,ma MAR,"DF,FW",27,15,1,2,"1,341",14.9,8,1,/en/players/e3d09e03/Moha,3d09e03,Moh
César Cruchaga,es ESP,DF,20,12,0,0,"1,217",13.5,2,0,/en/players/a8ba9d44/Cesar-Cruchaga,8ba9d44,Cesar-Cruchag
Valdo,cv CPV,"FW,MF",19,12,0,2,"1,102",12.2,2,0,/en/players/5d34e206/Valdo,5d34e206,Valdo
Miguel Flaño,es ESP,DF,13,10,0,0,962,10.7,4,1,/en/players/1662668d/Miguel-Flano,1662668d,Miguel-Flano
Juan Elía,es ESP,GK,8,8,0,0,720,8.0,3,0,/en/players/50ce646b/Juan-Elia,50ce646b,Juan-Eli
José Izquierdo,es ESP,DF,7,7,0,0,566,6.3,2,0,/en/players/f6a5a723/Jose-Izquierdo,f6a5a723,Jose-Izquierdo
Marcelo Sosa,uy URU,MF,11,3,0,0,428,4.8,4,0,/en/players/08ada3d0/Marcelo-Sosa,08ada3d0,Marcelo-So
Juan Manuel Ortiz,es ESP,"DF,MF",8,3,0,0,315,3.5,1,0,/en/players/77513881/Juan-Manuel-Ortiz,77513881,Juan-Manuel-Ortiz
Fran Moreno,es ESP,MF,7,2,0,0,192,2.1,1,0,/en/players/12096092/Fran-Moreno,12096092,Fran-Moreno
Gorka Brit,es ESP,FW,4,0,0,0,75,0.8,0,0,/en/players/18fea665/Gorka-Brit,18fea665,Gorka-Brit
﻿2006-2007,Osasuna
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Ricardo,es ESP,GK,36,35,0,0,"3,180",35.3,4,1,/en/players/2fe713ed/Ricardo,2fe713ed,Ricardo
Enrique Corrales,es ESP,DF,28,28,1,0,"2,504",27.8,10,0,/en/players/a8dbcf66/Enrique-Corrales,8dbcf66,Enrique-Co
Francisco Puñal,es ESP,MF,32,28,8,3,"2,420",26.9,6,0,/en/players/408ec22e/Francisco-Punal,408ec22e,Francisco-Pu
Javier Flaño,es ESP,DF,27,27,0,1,"2,341",26.0,9,0,/en/players/8e9ccfb8/Javier-Flano,8e9ccfb8,Javier-Flano
Raúl García,es ESP,"FW,MF",33,26,1,4,"2,467",27.4,8,1,/en/players/b418dbd4/Raul-Garcia,b418dbd4,Raul-Garci
David López,es ESP,MF,31,26,5,4,"2,350",26.1,2,0,/en/players/a698164e/David-Lopez,698164e,David-Lopez
Carlos Cuéllar,es ESP,DF,23,23,0,1,"2,016",22.4,10,1,/en/players/1222ab35/Carlos-Cuellar,1222ab35,Carlos-Cu
Valdo,cv CPV,"FW,MF",26,21,4,6,"1,932",21.5,7,0,/en/players/5d34e206/Valdo,5d34e206,Valdo
Roberto Soldado,es ESP,FW,30,21,2,11,"1,790",19.9,6,1,/en/players/9d66fbe3/Roberto-Soldado,9d66fbe3,Roberto-Soldado
Javad Nekounam,ir IRN,MF,24,20,2,2,"1,836",20.4,5,0,/en/players/baccd726/Javad-Nekounam,baccd726,Javad-Nekounam
Josetxo,es ESP,DF,19,19,0,0,"1,691",18.8,7,1,/en/players/c1a297b4/Josetxo,c1a297b4,Josetxo
Savo Milošević,rs SRB,FW,23,18,2,4,"1,541",17.1,3,0,/en/players/bab73c39/Savo-Milosevic,bab73c39,Savo-Milosevic
César Cruchaga,es ESP,DF,18,17,0,2,"1,540",17.1,3,0,/en/players/a8ba9d44/Cesar-Cruchaga,8ba9d44,Cesar-Cruchag
Miguel Flaño,es ESP,DF,17,17,0,1,"1,530",17.0,2,0,/en/players/1662668d/Miguel-Flano,1662668d,Miguel-Flano
Juanfran,es ESP,"DF,MF",28,16,2,2,"1,593",17.7,5,0,/en/players/cfd8d664/Juanfran,cfd8d664,Juanf
Pierre Webó,cm CMR,FW,31,13,1,4,"1,302",14.5,1,0,/en/players/3d6f05ea/Pierre-Webo,3d6f05ea,Pierre-Webo
José Izquierdo,es ESP,DF,11,11,1,1,964,10.7,2,0,/en/players/f6a5a723/Jose-Izquierdo,f6a5a723,Jose-Izquierdo
Nacho Monreal,es ESP,DF,10,10,0,0,900,10.0,3,0,/en/players/d4cb83cc/Nacho-Monreal,d4cb83cc,Nacho-Mo
Iñaki Muñoz,es ESP,MF,20,9,1,1,744,8.3,3,0,/en/players/47a19ca1/Inaki-Munoz,47a19ca1,Inaki-Munoz
Juanlu,es ESP,MF,18,8,0,1,708,7.9,1,0,/en/players/94b88487/Juanlu,94b88487,Juanlu
Héctor Font,es ESP,MF,17,7,3,0,706,7.8,6,0,/en/players/9982593d/Hector-Font,9982593d,Hector-Font
Ludovic Delporte,fr FRA,MF,8,7,0,0,555,6.2,4,0,/en/players/7c2c4c3e/Ludovic-Delporte,7c2c4c3e,Ludovic-Delport
Jon Erice,es ESP,MF,5,4,0,0,369,4.1,0,0,/en/players/39da8b1f/Jon-Erice,39da8b1f,Jon-Eric
Bernardo Romeo,ar ARG,FW,8,4,0,0,295,3.3,1,0,/en/players/d46625bb/Bernardo-Romeo,d46625bb,Bernardo-Romeo
Juan Elía,es ESP,GK,3,3,0,0,240,2.7,0,0,/en/players/50ce646b/Juan-Elia,50ce646b,Juan-Eli
Enrique Sola,es ESP,FW,2,0,0,2,42,0.5,1,0,/en/players/bef2e50e/Enrique-Sola,bef2e50e,Enrique-So
César Azpilicueta,es ESP,"DF,MF",1,0,,0,25,0.3,0,0,/en/players/53cad200/Cesar-Azpilicueta,53cad200,Cesar-Azpilicuet
Jokin Esparza,es ESP,"FW,MF",1,0,,0,7,0.1,0,0,/en/players/04db7b72/Jokin-Esparza,04db7b72,Jokin-Esparz
﻿2007-2008,Osasuna
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Ricardo,es ESP,GK,37,37,0,0,"3,247",36.1,6,2,/en/players/2fe713ed/Ricardo,2fe713ed,Ricardo
Francisco Puñal,es ESP,MF,35,34,3,2,"2,983",33.1,13,0,/en/players/408ec22e/Francisco-Punal,408ec22e,Francisco-Pu
Juanfran,es ESP,"DF,MF",34,31,2,3,"2,592",28.8,7,0,/en/players/cfd8d664/Juanfran,cfd8d664,Juanf
Jaroslav Plašil,cz CZE,MF,34,30,5,4,"2,608",29.0,4,0,/en/players/516dc25b/Jaroslav-Plasil,516dc25b,Jaroslav-Plasi
César Azpilicueta,es ESP,"DF,MF",29,28,1,0,"2,585",28.7,8,0,/en/players/53cad200/Cesar-Azpilicueta,53cad200,Cesar-Azpilicuet
Miguel Flaño,es ESP,DF,28,28,0,1,"2,475",27.5,10,0,/en/players/1662668d/Miguel-Flano,1662668d,Miguel-Flano
Nacho Monreal,es ESP,DF,27,27,1,1,"2,430",27.0,6,0,/en/players/d4cb83cc/Nacho-Monreal,d4cb83cc,Nacho-Mo
