Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Jan Zimmermann,de GER,GK,38,38,0.0,0.0,2011-2012,/en/players/ddcc4dd3/Jan-Zimmermann,ddcc4dd3,Darmstadt-98,"3,420",38.0,1.0,0.0,34,13.0,16790,Darmstadt-98
,Fouad Brighache,de GER,DF,38,38,0.0,0.0,2011-2012,/en/players/521a8525/Fouad-Brighache,521a8525,Darmstadt-98,"3,375",37.5,4.0,0.0,34,13.0,19325,Darmstadt-98
,Andreas Gaebler,de GER,DF,36,36,2.0,4.0,2011-2012,/en/players/49f19eee/Andreas-Gaebler,49f19eee,Darmstadt-98,"3,208",35.6,5.0,1.0,34,13.0,19326,Darmstadt-98
,Danny Latza,de GER,MF,36,34,1.0,6.0,2011-2012,/en/players/33b554b7/Danny-Latza,33b554b7,Darmstadt-98,"2,954",32.8,13.0,0.0,34,13.0,16279,Darmstadt-98
,Uwe Hesse,de GER,"FW,MF",36,31,4.0,4.0,2011-2012,/en/players/7a2bfcb1/Uwe-Hesse,7a2bfcb1,Darmstadt-98,"2,693",29.9,4.0,1.0,34,13.0,19327,Darmstadt-98
,Marcus Steegmann,de GER,FW,33,31,5.0,10.0,2011-2012,/en/players/dc6a9a05/Marcus-Steegmann,dc6a9a05,Darmstadt-98,"2,622",29.1,8.0,1.0,34,13.0,15722,Darmstadt-98
,Benjamin Baier,de GER,MF,36,29,5.0,3.0,2011-2012,/en/players/5115c06a/Benjamin-Baier,5115c06a,Darmstadt-98,"2,698",30.0,8.0,0.0,34,13.0,19328,Darmstadt-98
,Cem Islamoglu,tr TUR,DF,30,29,0.0,1.0,2011-2012,/en/players/86e03147/Cem-Islamoglu,86e03147,Darmstadt-98,"2,561",28.5,3.0,1.0,34,15.0,19329,Darmstadt-98
,Kevin Wölk,de GER,MF,27,23,7.0,5.0,2011-2012,/en/players/241a7122/Kevin-Wolk,241a7122,Darmstadt-98,"1,868",20.8,6.0,0.0,34,13.0,19330,Darmstadt-98
,Rudi Hübner,de GER,"FW,MF",29,20,3.0,4.0,2011-2012,/en/players/a145f8b0/Rudi-Hubner,145f8b0,Darmstadt-98,"1,645",18.3,7.0,0.0,34,13.0,19331,Darmstadt-98
,Oliver Heil,de GER,FW,25,19,0.0,4.0,2011-2012,/en/players/1a5b5564/Oliver-Heil,1a5b5564,Darmstadt-98,"1,690",18.8,2.0,0.0,34,13.0,19332,Darmstadt-98
,Julian Ratei,de GER,DF,18,18,0.0,1.0,2011-2012,/en/players/5ad37c75/Julian-Ratei,5ad37c75,Darmstadt-98,"1,546",17.2,1.0,0.0,34,13.0,19333,Darmstadt-98
,Preston Zimmerman,us USA,"FW,MF",29,17,1.0,6.0,2011-2012,/en/players/f3a54045/Preston-Zimmerman,f3a54045,Darmstadt-98,"1,752",19.5,1.0,0.0,34,75.0,19334,Darmstadt-98
,Christian Beisel,de GER,DF,17,16,0.0,1.0,2011-2012,/en/players/4464351b/Christian-Beisel,4464351b,Darmstadt-98,"1,433",15.9,4.0,0.0,34,13.0,19335,Darmstadt-98
,Matthias Heckenberger,de GER,MF,19,10,0.0,1.0,2011-2012,/en/players/5d4598c4/Matthias-Heckenberger,5d4598c4,Darmstadt-98,873,9.7,3.0,2.0,34,13.0,90658,Darmstadt-98
,Sascha Amstätter,de GER,MF,17,8,1.0,0.0,2011-2012,/en/players/24270126/Sascha-Amstatter,24270126,Darmstadt-98,635,7.1,5.0,0.0,34,13.0,19336,Darmstadt-98
,Marko Kopilas,hr CRO,DF,7,7,0.0,0.0,2011-2012,/en/players/2eb7906c/Marko-Kopilas,2eb7906c,Darmstadt-98,615,6.8,0.0,0.0,34,16.0,19337,Darmstadt-98
,Markus Brüdigam,de GER,DF,11,6,0.0,0.0,2011-2012,/en/players/975e92d0/Markus-Brudigam,975e92d0,Darmstadt-98,559,6.2,3.0,0.0,34,13.0,19338,Darmstadt-98
,Henry Onwuzuruike,ng NGA,MF,16,5,0.0,0.0,2011-2012,/en/players/fd8b9681/Henry-Onwuzuruike,fd8b9681,Darmstadt-98,631,7.0,1.0,0.0,34,52.0,19339,Darmstadt-98
,Jonas Grüter,de GER,DF,2,2,0.0,0.0,2011-2012,/en/players/21262b63/Jonas-Gruter,21262b63,Darmstadt-98,180,2.0,1.0,0.0,34,13.0,19340,Darmstadt-98
,Dimitry Imbongo,fr FRA,FW,13,1,2.0,0.0,2011-2012,/en/players/4a92aff1/Dimitry-Imbongo,4a92aff1,Darmstadt-98,374,4.2,1.0,0.0,34,4.0,19341,Darmstadt-98
,Christopher Hübner,de GER,MF,7,0,1.0,0.0,2011-2012,/en/players/0158d0f8/Christopher-Hubner,0158d0f8,Darmstadt-98,51,0.6,0.0,0.0,34,13.0,19342,Darmstadt-98
,Daniele Toch,de GER,MF,2,0,0.0,0.0,2011-2012,/en/players/9597c43f/Daniele-Toch,9597c43f,Darmstadt-98,45,0.5,1.0,0.0,34,13.0,19343,Darmstadt-98
,Burak Bilgin,de GER,"FW,MF",2,0,0.0,0.0,2011-2012,/en/players/a551857b/Burak-Bilgin,551857b,Darmstadt-98,37,0.4,0.0,0.0,34,13.0,19344,Darmstadt-98
,Fabian Broghammer,de GER,MF,2,0,0.0,0.0,2011-2012,/en/players/67659d4b/Fabian-Broghammer,67659d4b,Darmstadt-98,30,0.3,0.0,0.0,34,13.0,19345,Darmstadt-98
,Nikola Mladenović,de GER,MF,1,0,0.0,0.0,2011-2012,/en/players/7e215fcb/Nikola-Mladenovic,7e215fcb,Darmstadt-98,19,0.2,0.0,0.0,34,13.0,19346,Darmstadt-98
,﻿Michael Stegmayer,de GER,DF,38,38,2.0,1.0,2012-2013,/en/players/c3874f2f/Michael-Stegmayer,c3874f2f,Darmstadt-98,"3,420",38.0,4.0,0.0,34,13.0,16414,Darmstadt-98
,Jan Zimmermann,de GER,GK,38,38,0.0,0.0,2012-2013,/en/players/ddcc4dd3/Jan-Zimmermann,ddcc4dd3,Darmstadt-98,"3,420",38.0,2.0,0.0,34,13.0,16790,Darmstadt-98
,Danny Latza,de GER,MF,37,35,4.0,4.0,2012-2013,/en/players/33b554b7/Danny-Latza,33b554b7,Darmstadt-98,"3,057",34.0,9.0,0.0,34,13.0,16279,Darmstadt-98
,Preston Zimmerman,us USA,"FW,MF",35,34,2.0,7.0,2012-2013,/en/players/f3a54045/Preston-Zimmerman,f3a54045,Darmstadt-98,"2,937",32.6,5.0,0.0,34,75.0,19334,Darmstadt-98
,Hanno Behrens,de GER,MF,31,28,0.0,3.0,2012-2013,/en/players/77b41ac0/Hanno-Behrens,77b41ac0,Darmstadt-98,"2,405",26.7,5.0,0.0,34,13.0,17291,Darmstadt-98
,Uwe Hesse,de GER,"FW,MF",33,26,2.0,2.0,2012-2013,/en/players/7a2bfcb1/Uwe-Hesse,7a2bfcb1,Darmstadt-98,"2,170",24.1,3.0,1.0,34,13.0,19327,Darmstadt-98
,Benjamin Gorka,de GER,DF,27,23,0.0,1.0,2012-2013,/en/players/d186ecfd/Benjamin-Gorka,d186ecfd,Darmstadt-98,"1,986",22.1,2.0,1.0,34,13.0,19347,Darmstadt-98
,Benjamin Baier,de GER,MF,24,22,1.0,0.0,2012-2013,/en/players/5115c06a/Benjamin-Baier,5115c06a,Darmstadt-98,"1,929",21.4,8.0,0.0,34,13.0,19328,Darmstadt-98
,Sebastian Zielinsky,de GER,"FW,MF",33,21,2.0,0.0,2012-2013,/en/players/5cc65423/Sebastian-Zielinsky,5cc65423,Darmstadt-98,"1,885",20.9,5.0,0.0,34,13.0,18216,Darmstadt-98
,Andreas Gaebler,de GER,DF,20,19,3.0,3.0,2012-2013,/en/players/49f19eee/Andreas-Gaebler,49f19eee,Darmstadt-98,"1,666",18.5,3.0,0.0,34,13.0,19326,Darmstadt-98
,Cem Islamoglu,tr TUR,DF,23,18,0.0,0.0,2012-2013,/en/players/86e03147/Cem-Islamoglu,86e03147,Darmstadt-98,"1,617",18.0,3.0,0.0,34,15.0,19329,Darmstadt-98
,Elton da Costa,br BRA,MF,32,17,5.0,2.0,2012-2013,/en/players/c8093328/Elton-da-Costa,c8093328,Darmstadt-98,"1,703",18.9,2.0,0.0,34,2.0,18837,Darmstadt-98
,Aytaç Sulu,tr TUR,DF,17,17,1.0,1.0,2012-2013,/en/players/51c1301e/Aytac-Sulu,51c1301e,Darmstadt-98,"1,530",17.0,2.0,0.0,34,15.0,19348,Darmstadt-98
,Christian Beisel,de GER,DF,19,16,0.0,0.0,2012-2013,/en/players/4464351b/Christian-Beisel,4464351b,Darmstadt-98,"1,470",16.3,2.0,0.0,34,13.0,19335,Darmstadt-98
,Marcus Steegmann,de GER,FW,27,13,0.0,5.0,2012-2013,/en/players/dc6a9a05/Marcus-Steegmann,dc6a9a05,Darmstadt-98,"1,450",16.1,4.0,0.0,34,13.0,15722,Darmstadt-98
,Freddy Borg,se SWE,FW,14,13,1.0,0.0,2012-2013,/en/players/3ef7df8a/Freddy-Borg,3ef7df8a,Darmstadt-98,"1,062",11.8,2.0,0.0,34,41.0,17177,Darmstadt-98
,Kacper Tatara,pl POL,FW,17,11,2.0,3.0,2012-2013,/en/players/3496b38e/Kacper-Tatara,3496b38e,Darmstadt-98,"1,093",12.1,1.0,0.0,34,14.0,19349,Darmstadt-98
,Stefan Hickl,de GER,DF,13,11,0.0,0.0,2012-2013,/en/players/9d6a9ca7/Stefan-Hickl,9d6a9ca7,Darmstadt-98,"1,032",11.5,2.0,1.0,34,13.0,19350,Darmstadt-98
,Julian Ratei,de GER,DF,7,7,0.0,0.0,2012-2013,/en/players/5ad37c75/Julian-Ratei,5ad37c75,Darmstadt-98,497,5.5,2.0,0.0,34,13.0,19333,Darmstadt-98
,Rudi Hübner,de GER,"FW,MF",9,3,0.0,0.0,2012-2013,/en/players/a145f8b0/Rudi-Hubner,145f8b0,Darmstadt-98,354,3.9,3.0,0.0,34,13.0,19331,Darmstadt-98
,Marc Schnier,de GER,"DF,MF",8,2,0.0,0.0,2012-2013,/en/players/977dae98/Marc-Schnier,977dae98,Darmstadt-98,254,2.8,3.0,0.0,34,13.0,19351,Darmstadt-98
,Benjamin Maas,de GER,DF,8,2,0.0,0.0,2012-2013,/en/players/68141b28/Benjamin-Maas,68141b28,Darmstadt-98,248,2.8,0.0,0.0,34,13.0,19352,Darmstadt-98
