Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Mickaël Landreau,fr FRA,GK,36,36,0.0,0.0,2002-2003,/en/players/12bf5523/Mickael-Landreau,12bf5523,Nantes,"3,240",36.0,1.0,0.0,86,4.0,12459,Nantes
,Mario Yepes,co COL,DF,33,33,1.0,2.0,2002-2003,/en/players/a7562b55/Mario-Yepes,7562b55,Nantes,"2,936",32.6,4.0,2.0,86,19.0,12460,Nantes
,Nicolas Gillet,fr FRA,DF,33,33,0.0,6.0,2002-2003,/en/players/f44c1aca/Nicolas-Gillet,f44c1aca,Nantes,"2,902",32.2,5.0,1.0,86,4.0,12305,Nantes
,Sylvain Armand,fr FRA,DF,30,30,2.0,1.0,2002-2003,/en/players/cfa036c3/Sylvain-Armand,cfa036c3,Nantes,"2,685",29.8,4.0,1.0,86,4.0,12461,Nantes
,Stéphane Ziani,fr FRA,MF,30,29,2.0,2.0,2002-2003,/en/players/e5e2f44f/Stephane-Ziani,5e2f44f,Nantes,"2,596",28.8,5.0,0.0,86,4.0,12462,Nantes
,Frédéric Da Rocha,fr FRA,MF,28,28,5.0,2.0,2002-2003,/en/players/be2110c6/Frederic-Da-Rocha,be2110c6,Nantes,"2,445",27.2,8.0,0.0,86,4.0,12463,Nantes
,Mathieu Berson,fr FRA,MF,29,28,0.0,2.0,2002-2003,/en/players/31d48214/Mathieu-Berson,31d48214,Nantes,"2,424",26.9,8.0,1.0,86,4.0,4126,Nantes
,Nicolas Savinaud,fr FRA,"DF,MF",29,25,3.0,2.0,2002-2003,/en/players/eba6e66a/Nicolas-Savinaud,ba6e66a,Nantes,"2,306",25.6,6.0,0.0,86,4.0,12464,Nantes
,Eric Djemba-Djemba,cm CMR,MF,29,25,0.0,1.0,2002-2003,/en/players/f7c35434/Eric-Djemba-Djemba,f7c35434,Nantes,"2,200",24.4,9.0,1.0,86,36.0,5729,Nantes
,Pascal Delhommeau,fr FRA,DF,26,23,0.0,0.0,2002-2003,/en/players/be71c254/Pascal-Delhommeau,be71c254,Nantes,"2,019",22.4,3.0,2.0,86,4.0,12465,Nantes
,Olivier Quint,fr FRA,MF,33,19,4.0,1.0,2002-2003,/en/players/839104a1/Olivier-Quint,839104a1,Nantes,"1,874",20.8,4.0,0.0,86,4.0,12466,Nantes
,Grégory Pujol,fr FRA,FW,24,19,1.0,4.0,2002-2003,/en/players/fa669152/Gregory-Pujol,fa669152,Nantes,"1,661",18.5,0.0,0.0,86,4.0,12467,Nantes
,Marama Vahirua,pf TAH,"FW,MF",30,19,2.0,7.0,2002-2003,/en/players/a7c98968/Marama-Vahirua,7c98968,Nantes,"1,614",17.9,1.0,0.0,86,160.0,12468,Nantes
,Mauro Cetto,ar ARG,DF,20,16,0.0,0.0,2002-2003,/en/players/d530ac16/Mauro-Cetto,d530ac16,Nantes,"1,442",16.0,6.0,1.0,86,5.0,12469,Nantes
,Jean-Hugues Ateba,cm CMR,"DF,MF",12,11,0.0,0.0,2002-2003,/en/players/92422d30/Jean-Hugues-Ateba,92422d30,Nantes,947,10.5,2.0,1.0,86,36.0,12470,Nantes
,Viorel Moldovan,ro ROU,FW,17,10,0.0,4.0,2002-2003,/en/players/cc1b9a50/Viorel-Moldovan,cc1b9a50,Nantes,816,9.1,3.0,0.0,86,51.0,12471,Nantes
,Ariza Makukula,pt POR,FW,17,9,1.0,1.0,2002-2003,/en/players/62ce8bd7/Ariza-Makukula,62ce8bd7,Nantes,885,9.8,3.0,0.0,86,3.0,1811,Nantes
,Nicolas Laspalles,fr FRA,DF,6,6,0.0,0.0,2002-2003,/en/players/0ad0383b/Nicolas-Laspalles,0ad0383b,Nantes,507,5.6,0.0,0.0,86,4.0,12161,Nantes
,Goran Rubil,hr CRO,"DF,MF",5,5,0.0,0.0,2002-2003,/en/players/575f630b/Goran-Rubil,575f630b,Nantes,360,4.0,0.0,0.0,86,16.0,12472,Nantes
,Jérémy Toulalan,fr FRA,"DF,MF",12,4,0.0,0.0,2002-2003,/en/players/7adea561/Jeremy-Toulalan,7adea561,Nantes,472,5.2,2.0,0.0,86,4.0,2379,Nantes
,Shiva N'Zigou,ga GAB,"FW,MF",5,3,0.0,0.0,2002-2003,/en/players/eeac39c2/Shiva-NZigou,c39c2,Nantes,221,2.5,0.0,0.0,86,69.0,12473,Nantes
,Wilfried Dalmat,mf SMN,"FW,MF",15,2,2.0,2.0,2002-2003,/en/players/441884a2/Wilfried-Dalmat,441884a2,Nantes,411,4.6,1.0,0.0,86,97.0,2862,Nantes
,Pierre-Yves André,fr FRA,FW,5,2,0.0,0.0,2002-2003,/en/players/a8ab0bcd/Pierre-Yves-Andre,8ab0bcd,Nantes,190,2.1,0.0,0.0,86,4.0,8234,Nantes
,Willy Grondin,fr FRA,GK,2,2,0.0,0.0,2002-2003,/en/players/d22779ae/Willy-Grondin,d22779ae,Nantes,180,2.0,0.0,0.0,86,4.0,12474,Nantes
,Stéphen Drouin,fr FRA,DF,1,1,0.0,0.0,2002-2003,/en/players/e5bfee62/Stephen-Drouin,5bfee62,Nantes,90,1.0,0.0,0.0,86,4.0,12475,Nantes
,Luigi Glombard,fr FRA,FW,3,0,0.0,0.0,2002-2003,/en/players/b5ee0c34/Luigi-Glombard,b5ee0c34,Nantes,31,0.3,0.0,0.0,86,4.0,10797,Nantes
,Loïc Pailleres,fr FRA,MF,1,0,,0.0,2002-2003,/en/players/f15b8c66/Loic-Pailleres,f15b8c66,Nantes,16,0.2,0.0,0.0,86,4.0,12476,Nantes
,﻿Mickaël Landreau,fr FRA,GK,34,34,0.0,0.0,2003-2004,/en/players/12bf5523/Mickael-Landreau,12bf5523,Nantes,"3,060",34.0,0.0,0.0,86,4.0,12459,Nantes
,Frédéric Da Rocha,fr FRA,MF,35,34,5.0,6.0,2003-2004,/en/players/be2110c6/Frederic-Da-Rocha,be2110c6,Nantes,"3,035",33.7,6.0,0.0,86,4.0,12463,Nantes
,Sylvain Armand,fr FRA,DF,35,34,1.0,3.0,2003-2004,/en/players/cfa036c3/Sylvain-Armand,cfa036c3,Nantes,"3,033",33.7,4.0,1.0,86,4.0,12461,Nantes
,Mario Yepes,co COL,DF,29,29,2.0,1.0,2003-2004,/en/players/a7562b55/Mario-Yepes,7562b55,Nantes,"2,550",28.3,9.0,1.0,86,19.0,12460,Nantes
,Pascal Delhommeau,fr FRA,DF,27,26,0.0,0.0,2003-2004,/en/players/be71c254/Pascal-Delhommeau,be71c254,Nantes,"2,283",25.4,6.0,1.0,86,4.0,12465,Nantes
,Nicolas Savinaud,fr FRA,"DF,MF",26,25,0.0,1.0,2003-2004,/en/players/eba6e66a/Nicolas-Savinaud,ba6e66a,Nantes,"2,199",24.4,3.0,0.0,86,4.0,12464,Nantes
,Mathieu Berson,fr FRA,MF,24,24,1.0,2.0,2003-2004,/en/players/31d48214/Mathieu-Berson,31d48214,Nantes,"2,056",22.8,8.0,1.0,86,4.0,4126,Nantes
