Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Sylvain Monsoreau,/en/players/8aaad440/Sylvain-Monsoreau,8aaad440,Sylvain-Monsoreau,fr FRA,DF,Sochaux
1,Maxence Flachez,/en/players/854d0707/Maxence-Flachez,854d0707,Maxence-Flachez,fr FRA,DF,Sochaux
2,Benoît Pedretti,/en/players/c1c8eff9/Benoit-Pedretti,c1c8eff9,Benoit-Pedretti,fr FRA,MF,Sochaux
3,Teddy Richert,/en/players/18b03203/Teddy-Richert,18b03203,Teddy-Richert,fr FRA,GK,Sochaux
4,Niša Saveljić,/en/players/02afae9d/Nisa-Saveljic,02afae9d,Nisa-Saveljic,rs SRB,DF,Sochaux
5,Mickaël Pagis,/en/players/e9381879/Mickael-Pagis,9381879,Mickael-Pagi,fr FRA,FW,Sochaux
6,Francileudo Santos,/en/players/600e2331/Francileudo-Santos,600e2331,Francileudo-Santo,tn TUN,FW,Sochaux
7,Johann Lonfat,/en/players/e38b461d/Johann-Lonfat,38b461d,Johann-Lonfat,ch SUI,MF,Sochaux
8,Pierre-Alain Frau,/en/players/76618c1e/Pierre-Alain-Frau,76618c1e,Pierre-Alain-Frau,fr FRA,"FW,MF",Sochaux
9,Michaël Isabey,/en/players/abbc95c6/Michael-Isabey,bbc95c6,Michael-Isab,fr FRA,MF,Sochaux
10,Fabien Boudarène,/en/players/a43a87c8/Fabien-Boudarene,43a87c8,Fabien-Boud,fr FRA,MF,Sochaux
11,Wilson Oruma,/en/players/fde1cd6a/Wilson-Oruma,fde1cd6a,Wilson-Orum,ng NGA,MF,Sochaux
12,Philippe Raschke,/en/players/b3c7019a/Philippe-Raschke,b3c7019a,Philippe-Raschk,fr FRA,DF,Sochaux
13,Jérémy Mathieu,/en/players/5b887c7a/Jeremy-Mathieu,5b887c7a,Jeremy-Mathieu,fr FRA,DF,Sochaux
14,Ibrahim Tall,/en/players/c6d6ec3c/Ibrahim-Tall,c6d6ec3c,Ibrahim-T,sn SEN,DF,Sochaux
15,Omar Daf,/en/players/15128a4f/Omar-Daf,15128a4f,Omar-Daf,sn SEN,DF,Sochaux
16,Jean-Jacques Domoraud,/en/players/148ccbc7/Jean-Jacques-Domoraud,148ccbc7,Jean-Jacques-Domoraud,ci CIV,DF,Sochaux
17,Adel Chedli,/en/players/8e484ac7/Adel-Chedli,8e484ac7,Adel-Chedli,tn TUN,MF,Sochaux
18,Marcelo Trapasso,/en/players/9185b3f4/Marcelo-Trapasso,9185b3f4,Marcelo-Trapasso,ar ARG,MF,Sochaux
19,Gérard Gnanhouan,/en/players/effa33ba/Gerard-Gnanhouan,ffa33ba,Gerard-Gnanhou,ci CIV,GK,Sochaux
20,Jaouad Zairi,/en/players/f5a61b4a/Jaouad-Zairi,f5a61b4a,Jaouad-Zairi,ma MAR,"FW,MF",Sochaux
21,Laurent Charvet,/en/players/c317246f/Laurent-Charvet,c317246f,Laurent-Charvet,fr FRA,DF,Sochaux
22,Virgile Boumelaha,/en/players/7fd72230/Virgile-Boumelaha,7fd72230,Virgile-Boumelah,dz ALG,MF,Sochaux
23,Stéphane Crucet,/en/players/42c3f60a/Stephane-Crucet,42c3f60a,Stephane-Crucet,fr FRA,MF,Sochaux
24,William Quevedo,/en/players/6a691343/William-Quevedo,6a691343,William-Quevedo,fr FRA,DF,Sochaux
25,Basile de Carvalho,/en/players/a5a6bb46/Basile-de-Carvalho,5a6bb46,Basile-de-Carvalho,gw GNB,FW,Sochaux
26,Kamal Tassali,/en/players/9728494e/Kamal-Tassali,9728494e,Kamal-Tassali,fr FRA,MF,Sochaux
27,Guirane N'Daw,/en/players/cc61ee7a/Guirane-NDaw,cc61ee7a,Guirane-NDaw,sn SEN,"DF,MF",Sochaux
29,Souleymane Diawara,/en/players/c1de9074/Souleymane-Diawara,c1de9074,Souleymane-Diaw,sn SEN,DF,Sochaux
30,Grégory Paisley,/en/players/9c787be7/Gregory-Paisley,9c787be7,Gregory-Pai,fr FRA,DF,Sochaux
31,Aimé Lavie,/en/players/a0f3e3e8/Aime-Lavie,0f3e3e8,Aime-Lavi,cg CGO,DF,Sochaux
32,Sigamary Diarra,/en/players/9c337a2f/Sigamary-Diarra,9c337a2f,Sigamary-Di,ml MLI,"FW,MF",Sochaux
33,Romain Pitau,/en/players/8a45ccf1/Romain-Pitau,8a45ccf1,Romain-Pitau,fr FRA,MF,Sochaux
34,Ilan,/en/players/f0a36f0c/Ilan,f0a36f0c,I,br BRA,FW,Sochaux
35,Lionel Potillon,/en/players/be54ffd6/Lionel-Potillon,be54ffd6,Lionel-Potillo,fr FRA,DF,Sochaux
36,Jérémy Ménez,/en/players/41976af1/Jeremy-Menez,41976af1,Jeremy-Menez,fr FRA,"FW,MF",Sochaux
