Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿David García,es ESP,DF,39,39,0.0,0.0,2004-2005,/en/players/5641e4d5/David-Garcia,5641e4d5,Gimnastic,"3,510",39.0,10.0,0.0,64,1.0,4436,Gimnastic
,Abel Buades,es ESP,MF,40,37,3.0,4.0,2004-2005,/en/players/89efb84b/Abel-Buades,89efb84b,Gimnastic,"3,184",35.4,9.0,0.0,64,1.0,4347,Gimnastic
,Bolo,es ESP,FW,41,36,3.0,7.0,2004-2005,/en/players/ca7589a9/Bolo,ca7589a9,Gimnastic,"2,837",31.5,3.0,0.0,64,1.0,3409,Gimnastic
,Manolo Martínez,es ESP,"DF,MF",32,31,1.0,3.0,2004-2005,/en/players/7b9876e4/Manolo-Martinez,7b9876e4,Gimnastic,"2,709",30.1,11.0,0.0,64,1.0,3190,Gimnastic
,Iván Ania,es ESP,MF,35,30,12.0,3.0,2004-2005,/en/players/12d37503/Ivan-Ania,12d37503,Gimnastic,"2,267",25.2,6.0,0.0,64,1.0,3426,Gimnastic
,Juan José Valencia,es ESP,GK,30,29,0.0,0.0,2004-2005,/en/players/75a2676d/Juan-Jose-Valencia,75a2676d,Gimnastic,"2,640",29.3,0.0,0.0,64,1.0,2865,Gimnastic
,Txus Serrano,es ESP,MF,32,28,0.0,1.0,2004-2005,/en/players/5f6334aa/Txus-Serrano,5f6334aa,Gimnastic,"2,574",28.6,12.0,0.0,64,1.0,4437,Gimnastic
,Marco Ortega,es ESP,DF,28,26,1.0,0.0,2004-2005,/en/players/ee8e5ce0/Marco-Ortega,8e5ce0,Gimnastic,"2,306",25.6,9.0,1.0,64,1.0,4438,Gimnastic
,David Cuéllar,es ESP,MF,32,24,4.0,3.0,2004-2005,/en/players/d386f165/David-Cuellar,d386f165,Gimnastic,"2,131",23.7,1.0,0.0,64,1.0,1278,Gimnastic
,Antonio Pinilla,es ESP,FW,36,22,1.0,7.0,2004-2005,/en/players/4c7c3632/Antonio-Pinilla,4c7c3632,Gimnastic,"2,215",24.6,9.0,0.0,64,1.0,4439,Gimnastic
,Diego Torres,es ESP,FW,39,22,1.0,11.0,2004-2005,/en/players/cc7b386d/Diego-Torres,cc7b386d,Gimnastic,"2,147",23.9,2.0,1.0,64,1.0,4440,Gimnastic
,Dani Tortolero,es ESP,DF,23,22,1.0,1.0,2004-2005,/en/players/42481fd5/Dani-Tortolero,42481fd5,Gimnastic,"1,923",21.4,8.0,0.0,64,1.0,4441,Gimnastic
,Lluis Codina,es ESP,MF,33,21,2.0,2.0,2004-2005,/en/players/c83fd93a/Lluis-Codina,c83fd93a,Gimnastic,"2,039",22.7,4.0,0.0,64,1.0,4442,Gimnastic
,Luis Carrión,es ESP,DF,18,17,0.0,0.0,2004-2005,/en/players/4bb31b93/Luis-Carrion,4bb31b93,Gimnastic,"1,542",17.1,1.0,0.0,64,1.0,4443,Gimnastic
,Ibon Begoña,es ESP,DF,18,16,0.0,2.0,2004-2005,/en/players/301f6f65/Ibon-Begona,301f6f65,Gimnastic,"1,433",15.9,4.0,1.0,64,1.0,3265,Gimnastic
,Felip Ortiz,es ESP,GK,14,13,0.0,0.0,2004-2005,/en/players/a2c845dc/Felip-Ortiz,2c845dc,Gimnastic,"1,140",12.7,0.0,0.0,64,1.0,4444,Gimnastic
,Alfonso Vera,es ESP,MF,13,13,0.0,1.0,2004-2005,/en/players/d0b31ce2/Alfonso-Vera,d0b31ce2,Gimnastic,"1,129",12.5,5.0,2.0,64,1.0,1791,Gimnastic
