Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Gaizka Garitano,es ESP,MF,38,38,1.0,3.0,2002-2003,/en/players/0f5ededa/Gaizka-Garitano,0f5ededa,Eibar,"3,350",37.2,11.0,1.0,72,1.0,231,Eibar
,Jon Urzelai,es ESP,DF,36,36,0.0,0.0,2002-2003,/en/players/6366a43c/Jon-Urzelai,6366a43c,Eibar,"3,098",34.4,10.0,1.0,72,1.0,3904,Eibar
,Asier Riesgo,es ESP,GK,33,32,0.0,0.0,2002-2003,/en/players/581c5276/Asier-Riesgo,581c5276,Eibar,"2,806",31.2,2.0,0.0,72,1.0,218,Eibar
,Jorge Sanchez,,,34,29,4.0,6.0,2002-2003,No detected,,Eibar,"2,563",28.5,4.0,0.0,72,,90229,Eibar
,Josu Sarriegi,es ESP,DF,28,28,0.0,1.0,2002-2003,/en/players/cca08d01/Josu-Sarriegi,cca08d01,Eibar,"2,440",27.1,10.0,1.0,72,1.0,3281,Eibar
,Aitor Tornavaca,es ESP,MF,31,25,5.0,2.0,2002-2003,/en/players/4bdcc842/Aitor-Tornavaca,4bdcc842,Eibar,"2,181",24.2,9.0,0.0,72,1.0,3155,Eibar
,R Rodriguez,,,27,24,0.0,2.0,2002-2003,No detected,,Eibar,"2,217",24.6,6.0,1.0,72,,90230,Eibar
,Kepa Zarraga,,,24,22,0.0,0.0,2002-2003,No detected,,Eibar,"2,034",22.6,6.0,0.0,72,,90231,Eibar
,Vicente Uriz,es ESP,MF,25,22,0.0,1.0,2002-2003,/en/players/797ee12b/Vicente-Uriz,797ee12b,Eibar,"1,942",21.6,10.0,0.0,72,1.0,5208,Eibar
,Galder Zubizarreta,,,26,22,1.0,0.0,2002-2003,No detected,,Eibar,"1,926",21.4,4.0,0.0,72,,90232,Eibar
,Manuel Angel,,,20,20,1.0,0.0,2002-2003,No detected,,Eibar,"1,790",19.9,7.0,0.0,72,,90233,Eibar
,Miguel,es ESP,FW,31,18,1.0,6.0,2002-2003,/en/players/3ab5e487/Miguel,3ab5e487,Eibar,"1,638",18.2,11.0,1.0,72,1.0,4242,Eibar
,Igor Lediakhov,xc CIS,MF,19,18,5.0,1.0,2002-2003,/en/players/399b62ba/Igor-Lediakhov,399b62ba,Eibar,"1,511",16.8,6.0,1.0,72,118.0,5209,Eibar
,Diaz Alex,,,25,16,2.0,2.0,2002-2003,No detected,,Eibar,"1,687",18.7,6.0,0.0,72,,90234,Eibar
,Jon Kortina,,,26,15,1.0,0.0,2002-2003,No detected,,Eibar,"1,338",14.9,2.0,0.0,72,,90235,Eibar
,Iban Fagoaga,es ESP,DF,16,14,0.0,0.0,2002-2003,/en/players/d49844fa/Iban-Fagoaga,d49844fa,Eibar,"1,142",12.7,7.0,1.0,72,1.0,3318,Eibar
,Eneko Romo,es ESP,MF,26,12,0.0,4.0,2002-2003,/en/players/5c5c6fa7/Eneko-Romo,5c5c6fa7,Eibar,"1,222",13.6,5.0,0.0,72,1.0,3283,Eibar
,Iraola Galder,,,19,11,0.0,0.0,2002-2003,No detected,,Eibar,990,11.0,5.0,0.0,72,,90236,Eibar
,Gari Uranga,es ESP,MF,16,11,0.0,2.0,2002-2003,/en/players/2a701b9e/Gari-Uranga,2a701b9e,Eibar,926,10.3,2.0,0.0,72,1.0,222,Eibar
,Xabi Sanchez,,,22,10,0.0,0.0,2002-2003,No detected,,Eibar,"1,042",11.6,9.0,1.0,72,,90237,Eibar
,Inaki Leniz,,,13,9,1.0,0.0,2002-2003,No detected,,Eibar,800,8.9,0.0,0.0,72,,90059,Eibar
,Joaquín Moso,es ESP,GK,8,8,0.0,0.0,2002-2003,/en/players/e7768cf0/Joaquin-Moso,7768cf0,Eibar,654,7.3,2.0,1.0,72,1.0,4961,Eibar
,David Cordón,es ESP,DF,7,6,0.0,0.0,2002-2003,/en/players/65947f92/David-Cordon,65947f92,Eibar,571,6.3,2.0,0.0,72,1.0,5210,Eibar
,Sergio Tejero García,es ESP,DF,6,5,0.0,0.0,2002-2003,/en/players/1c94ccac/Sergio-Tejero-Garcia,1c94ccac,Eibar,416,4.6,2.0,0.0,72,1.0,3145,Eibar
,Gaizka Saizar,es ESP,FW,6,3,0.0,2.0,2002-2003,/en/players/5a706676/Gaizka-Saizar,5a706676,Eibar,311,3.5,2.0,0.0,72,1.0,2915,Eibar
,Edu Roldán,es ESP,MF,4,3,0.0,0.0,2002-2003,/en/players/13122bd9/Edu-Roldan,13122bd9,Eibar,245,2.7,0.0,0.0,72,1.0,5211,Eibar
,Diego Asorey,,,4,3,0.0,0.0,2002-2003,No detected,,Eibar,244,2.7,0.0,0.0,72,,90238,Eibar
,Garikoitz Basauri Amezua,es ESP,GK,5,2,0.0,0.0,2002-2003,/en/players/bea1bc83/Garikoitz-Basauri-Amezua,bea1bc83,Eibar,321,3.6,1.0,0.0,72,1.0,5212,Eibar
,Sergio Villanueva,,MF,2,0,0.0,0.0,2002-2003,/en/players/a0812691/Sergio-Villanueva,0812691,Eibar,27,0.3,0.0,0.0,72,,90239,Eibar
,﻿Gaizka Garitano,es ESP,MF,36,36,1.0,2.0,2003-2004,/en/players/0f5ededa/Gaizka-Garitano,0f5ededa,Eibar,"3,202",35.6,14.0,1.0,72,1.0,231,Eibar
,Antonio Karmona,es ESP,DF,36,36,1.0,3.0,2003-2004,/en/players/a6bf6531/Antonio-Karmona,6bf6531,Eibar,"3,160",35.1,6.0,0.0,72,1.0,3260,Eibar
,Óscar Pérez,es ESP,MF,35,30,2.0,1.0,2003-2004,/en/players/a4ae5f6a/Oscar-Perez,4ae5f6a,Eibar,"2,606",29.0,12.0,0.0,72,1.0,2905,Eibar
,Iban Fagoaga,es ESP,DF,31,29,2.0,0.0,2003-2004,/en/players/d49844fa/Iban-Fagoaga,d49844fa,Eibar,"2,550",28.3,14.0,1.0,72,1.0,3318,Eibar
,Jon Ander Lambea,es ESP,DF,28,28,0.0,0.0,2003-2004,/en/players/f370429e/Jon-Ander-Lambea,f370429e,Eibar,"2,323",25.8,10.0,2.0,72,1.0,4593,Eibar
,Gorka Brit,es ESP,FW,38,26,5.0,13.0,2003-2004,/en/players/18fea665/Gorka-Brit,18fea665,Eibar,"2,447",27.2,3.0,0.0,72,1.0,1996,Eibar
,Asier Riesgo,es ESP,GK,24,24,0.0,0.0,2003-2004,/en/players/581c5276/Asier-Riesgo,581c5276,Eibar,"2,160",24.0,0.0,0.0,72,1.0,218,Eibar
,Jon Urzelai,es ESP,DF,28,24,0.0,1.0,2003-2004,/en/players/6366a43c/Jon-Urzelai,6366a43c,Eibar,"2,146",23.8,5.0,0.0,72,1.0,3904,Eibar
,Ander Alaña,es ESP,DF,26,24,0.0,1.0,2003-2004,/en/players/546ddcb6/Ander-Alana,546ddcb6,Eibar,"2,054",22.8,8.0,1.0,72,1.0,5213,Eibar
,Dani Bautista,es ESP,DF,29,22,1.0,1.0,2003-2004,/en/players/135b0a5e/Dani-Bautista,135b0a5e,Eibar,"2,051",22.8,7.0,0.0,72,1.0,2912,Eibar
,Aitor Tornavaca,es ESP,MF,28,22,3.0,2.0,2003-2004,/en/players/4bdcc842/Aitor-Tornavaca,4bdcc842,Eibar,"1,916",21.3,6.0,0.0,72,1.0,3155,Eibar
,Roberto Cuevas,es ESP,"FW,MF",34,21,4.0,4.0,2003-2004,/en/players/5d0e6432/Roberto-Cuevas,5d0e6432,Eibar,"2,020",22.4,10.0,1.0,72,1.0,3313,Eibar
,Francisco Corredoira,,,30,21,2.0,3.0,2003-2004,/en/players/b71dd465/Francisco-Corredoira,b71dd465,Eibar,"1,875",20.8,4.0,0.0,72,,90122,Eibar
,Joseba Llorente,es ESP,FW,33,19,2.0,4.0,2003-2004,/en/players/ddb98947/Joseba-Llorente,ddb98947,Eibar,"1,798",20.0,4.0,0.0,72,1.0,211,Eibar
,Gaizka Saizar,es ESP,FW,32,19,0.0,5.0,2003-2004,/en/players/5a706676/Gaizka-Saizar,5a706676,Eibar,"1,722",19.1,2.0,1.0,72,1.0,2915,Eibar
,Garikoitz Basauri Amezua,es ESP,GK,18,18,0.0,0.0,2003-2004,/en/players/bea1bc83/Garikoitz-Basauri-Amezua,bea1bc83,Eibar,"1,620",18.0,2.0,0.0,72,1.0,5212,Eibar
,Burgueña,es ESP,MF,25,16,0.0,3.0,2003-2004,/en/players/681ee22c/Burguena,681ee22c,Eibar,"1,553",17.3,8.0,0.0,72,1.0,5214,Eibar
,Gorka Badiola,,,16,13,1.0,0.0,2003-2004,No detected,,Eibar,"1,073",11.9,0.0,0.0,72,,90240,Eibar
,Sebastián Romero,ar ARG,"DF,MF",16,12,3.0,0.0,2003-2004,/en/players/bcafb825/Sebastian-Romero,bcafb825,Eibar,"1,012",11.2,0.0,0.0,72,5.0,5215,Eibar
,Edu Roldán,es ESP,MF,13,10,0.0,0.0,2003-2004,/en/players/13122bd9/Edu-Roldan,13122bd9,Eibar,941,10.5,3.0,0.0,72,1.0,5211,Eibar
,Mikel Arregi,,,15,10,1.0,1.0,2003-2004,No detected,,Eibar,866,9.6,0.0,0.0,72,,90241,Eibar
,Sergio de la Cruz Suárez,es ESP,,6,2,0.0,0.0,2003-2004,/en/players/bc0bd783/Sergio-de-la-Cruz-Suarez,bc0bd783,Eibar,218,2.4,0.0,0.0,72,1.0,90242,Eibar
,Jon Kortina,,,6,0,0.0,0.0,2003-2004,No detected,,Eibar,138,1.5,1.0,0.0,72,,90235,Eibar
,Kepa Zarraga,,,3,0,0.0,0.0,2003-2004,No detected,,Eibar,92,1.0,1.0,0.0,72,,90231,Eibar
,﻿Gorka Iraizoz,es ESP,GK,41,41,0.0,0.0,2004-2005,/en/players/26f2473f/Gorka-Iraizoz,26f2473f,Eibar,"3,689",41.0,2.0,1.0,72,1.0,1274,Eibar
,Kike Mateo,es ESP,MF,42,40,10.0,10.0,2004-2005,/en/players/99508f00/Kike-Mateo,99508f00,Eibar,"3,065",34.1,3.0,0.0,72,1.0,4718,Eibar
,Gaizka Garitano,es ESP,MF,39,39,2.0,5.0,2004-2005,/en/players/0f5ededa/Gaizka-Garitano,0f5ededa,Eibar,"3,467",38.5,13.0,1.0,72,1.0,231,Eibar
,Daniel Cifuentes,es ESP,DF,39,39,2.0,1.0,2004-2005,/en/players/488a3de8/Daniel-Cifuentes,488a3de8,Eibar,"3,408",37.9,6.0,1.0,72,1.0,235,Eibar
,Joseba Llorente,es ESP,FW,38,37,4.0,17.0,2004-2005,/en/players/ddb98947/Joseba-Llorente,ddb98947,Eibar,"3,178",35.3,11.0,0.0,72,1.0,211,Eibar
,Manuel Castiñeiras,es ESP,DF,39,36,1.0,1.0,2004-2005,/en/players/fad67c40/Manuel-Castineiras,fad67c40,Eibar,"3,268",36.3,3.0,0.0,72,1.0,4834,Eibar
,David Silva,es ESP,"FW,MF",35,32,1.0,5.0,2004-2005,/en/players/e2716bd0/David-Silva,2716bd0,Eibar,"2,819",31.3,6.0,0.0,72,1.0,345,Eibar
,Iban Fagoaga,es ESP,DF,30,28,0.0,1.0,2004-2005,/en/players/d49844fa/Iban-Fagoaga,d49844fa,Eibar,"2,434",27.0,9.0,2.0,72,1.0,3318,Eibar
,Moisés Hurtado,es ESP,MF,33,26,2.0,1.0,2004-2005,/en/players/1ea7254b/Moises-Hurtado,1ea7254b,Eibar,"2,258",25.1,7.0,2.0,72,1.0,3034,Eibar
,Ricardo Varela,,,36,22,2.0,2.0,2004-2005,No detected,,Eibar,"1,898",21.1,4.0,0.0,72,,90165,Eibar
,Antonio Karmona,es ESP,DF,25,21,0.0,1.0,2004-2005,/en/players/a6bf6531/Antonio-Karmona,6bf6531,Eibar,"1,941",21.6,5.0,0.0,72,1.0,3260,Eibar
,Francisco Corredoira,,,30,21,1.0,2.0,2004-2005,/en/players/b71dd465/Francisco-Corredoira,b71dd465,Eibar,"1,900",21.1,3.0,0.0,72,,90122,Eibar
,Manel,es ESP,MF,29,19,2.0,0.0,2004-2005,/en/players/11df8348/Manel,11df8348,Eibar,"1,810",20.1,11.0,0.0,72,1.0,5216,Eibar
,Juan Cabrejo,es ESP,DF,25,17,1.0,0.0,2004-2005,/en/players/3f2dbe00/Juan-Cabrejo,3f2dbe00,Eibar,"1,550",17.2,7.0,0.0,72,1.0,5114,Eibar
,Alberto Suárez,es ESP,FW,33,13,0.0,2.0,2004-2005,/en/players/2f537497/Alberto-Suarez,2f537497,Eibar,"1,246",13.8,4.0,1.0,72,1.0,5217,Eibar
,Burgueña,es ESP,MF,15,12,1.0,0.0,2004-2005,/en/players/681ee22c/Burguena,681ee22c,Eibar,"1,008",11.2,5.0,2.0,72,1.0,5214,Eibar
,Ander Alaña,es ESP,DF,21,10,0.0,0.0,2004-2005,/en/players/546ddcb6/Ander-Alana,546ddcb6,Eibar,"1,170",13.0,3.0,0.0,72,1.0,5213,Eibar
,Iñigo Vélez,es ESP,FW,15,4,0.0,1.0,2004-2005,/en/players/08cc09ee/Inigo-Velez,08cc09ee,Eibar,523,5.8,2.0,1.0,72,1.0,1285,Eibar
