2019-2020,Eibar
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Marko Dmitrović,rs SRB,GK,35,35,0,0,"3,150",35.0,3,0,/en/players/ac295d9e/Marko-Dmitrovic,c295d9e,Marko-Dmitrovic
Fabián Orellana,cl CHI,"MF,FW",29,28,7,8,"2,390",26.6,9,1,/en/players/c90977db/Fabian-Orellana,c90977db,Fabian-O
José Ángel,es ESP,DF,28,27,1,1,"2,360",26.2,4,0,/en/players/3024e383/Jose-Angel,3024e383,Jose-Ang
Papakouli Diop,sn SEN,MF,30,25,0,1,"2,253",25.0,7,0,/en/players/7329018e/Papakouli-Diop,7329018e,Papakouli-Dio
Edu Expósito,es ESP,MF,35,24,1,4,"2,316",25.7,3,0,/en/players/283c7121/Edu-Exposito,283c7121,Edu-Exposito
Paulo Oliveira,pt POR,DF,26,23,0,1,"2,090",23.2,7,1,/en/players/a8fbae1d/Paulo-Oliveira,8fbae1d,Paulo-Olivei
Takashi Inui,jp JPN,"MF,FW",29,23,3,2,"1,960",21.8,2,0,/en/players/61bd33d0/Takashi-Inui,61bd33d0,Takashi-Inui
Pedro León,es ESP,MF,31,23,2,1,"1,896",21.1,4,0,/en/players/d66b9872/Pedro-Leon,d66b9872,Pedro-Leo
Anaitz Arbilla,es ESP,DF,24,22,0,1,"2,007",22.3,5,0,/en/players/850c0a0d/Anaitz-Arbilla,850c0a0d,Anaitz-Arbi
Sergi Enrich,es ESP,FW,30,21,4,1,"1,865",20.7,6,0,/en/players/bb4b1242/Sergi-Enrich,bb4b1242,Sergi-Enrich
Pedro Bigas,es ESP,DF,23,21,0,3,"1,777",19.7,2,0,/en/players/697295b1/Pedro-Bigas,697295b1,Pedro-Big
Kike,es ESP,FW,27,20,1,5,"1,767",19.6,2,0,/en/players/e897d8ba/Kike,897d8ba,Kik
Gonzalo Escalante,ar ARG,MF,23,18,1,0,"1,674",18.6,9,1,/en/players/3f79a1c8/Gonzalo-Escalante,3f79a1c8,Gonzalo-Escalant
Álvaro Tejero,es ESP,DF,18,16,0,0,"1,447",16.1,4,0,/en/players/868ce848/Alvaro-Tejero,868ce848,Alvaro-Tejero
Pablo de Blasis,ar ARG,"DF,MF",30,15,3,2,"1,604",17.8,1,0,/en/players/9ab48bde/Pablo-de-Blasis,9ab48bde,Pablo-de-Blasi
Sergio Álvarez,es ESP,"MF,DF",18,14,0,0,"1,147",12.7,6,0,/en/players/88d91621/Sergio-Alvarez,88d91621,Sergio-Alvarez
Charles,br BRA,FW,30,13,0,6,"1,301",14.5,8,0,/en/players/c4b8bcf4/Charles,c4b8bcf4,Ch
Esteban Burgos,ar ARG,DF,15,11,0,1,"1,119",12.4,3,0,/en/players/40449bbd/Esteban-Burgos,40449bbd,Esteban-Burgo
Rober Correa,es ESP,DF,12,11,0,0,929,10.3,3,0,/en/players/46bd3a5b/Rober-Correa,46bd3a5b,Rober-Co
Sebastián Cristóforo,uy URU,MF,18,9,0,0,877,9.7,1,0,/en/players/3c05c659/Sebastian-Cristoforo,3c05c659,Sebastian-Cristoforo
Iván Ramis,es ESP,DF,7,6,0,1,457,5.1,1,0,/en/players/d2be40f2/Ivan-Ramis,d2be40f2,Ivan-Rami
Rafa Soares,pt POR,DF,6,6,0,0,435,4.8,1,0,/en/players/062fc2e6/Rafa-Soares,062fc2e6,Rafa-So
Quique,es ESP,"FW,MF",15,4,1,0,490,5.4,0,0,/en/players/c966fce1/Quique,c966fce1,Quiqu
Yoel,es ESP,GK,3,3,0,0,270,3.0,1,0,/en/players/61bb7498/Yoel,61bb7498,Yo
Miguel Atienza,es ESP,MF,3,0,0,0,30,0.3,0,0,/en/players/12eda7be/Miguel-Atienza,12eda7be,Miguel-Atienz
Miguel Marí,es ESP,MF,1,0,0,0,6,0.1,0,0,/en/players/d70a3661/Miguel-Mari,d70a3661,Miguel-Mari
Ekhi Bravo,es ESP,MF,0,0,,,,,,,/en/players/94e4b5f1/Ekhi-Bravo,94e4b5f1,Ekhi-Bravo
Sergio Cubero Ezcurra,es ESP,MF,0,0,,,,,,,/en/players/d858d079/Sergio-Cubero-Ezcurra,d858d079,Sergio-Cubero-Ezcu
Unai Dufur,es ESP,DF,0,0,,,,,,,/en/players/c261b5dd/Unai-Dufur,c261b5dd,Unai-Dufu
