2002-2003,Troyes
Player,Nationality,Position,Game,Games Starts,Assists,Goals,Minutes,Minutes 90s,Yellow Card,Red Card,Link,Player_id,Player_name
﻿Tony Heurtebis,fr FRA,GK,32,32,0,0,"2,880",32.0,1,0,/en/players/9f450baa/Tony-Heurtebis,9f450baa,Tony-Heurtebi
Carl Tourenne,fr FRA,MF,33,31,1,0,"2,774",30.8,4,1,/en/players/0d38513e/Carl-Tourenne,0d38513e,Carl-Tou
David Hamed,fr FRA,DF,32,30,2,1,"2,680",29.8,3,0,/en/players/0079b6f0/David-Hamed,0079b6f0,David-Hamed
Mohamed Bradja,dz ALG,DF,31,28,0,0,"2,497",27.7,1,0,/en/players/6d34fa68/Mohamed-Bradja,6d34fa68,Mohamed-Bradj
Nicolas Goussé,fr FRA,FW,31,27,2,6,"2,390",26.6,4,0,/en/players/87e3288a/Nicolas-Gousse,87e3288a,Nicolas-Gou
Gharib Amzine,ma MAR,MF,33,22,1,0,"2,080",23.1,4,0,/en/players/faccb389/Gharib-Amzine,faccb389,Gharib-Amzi
Rafik Saïfi,dz ALG,"FW,MF",25,22,0,4,"1,889",21.0,7,0,/en/players/684177cc/Rafik-Saifi,684177cc,Rafik-Saifi
Karim Ziani,dz ALG,MF,24,21,2,0,"1,833",20.4,5,0,/en/players/f2f0c46a/Karim-Ziani,f2f0c46a,Karim-Ziani
David Linarès,fr FRA,MF,24,21,1,0,"1,822",20.2,5,0,/en/players/088df245/David-Linares,088df245,David-Li
Mehdi Méniri,dz ALG,DF,20,20,0,0,"1,768",19.6,8,0,/en/players/ff6d2d89/Mehdi-Meniri,ff6d2d89,Mehdi-Meniri
Frédéric Danjou,fr FRA,DF,20,19,0,0,"1,717",19.1,2,0,/en/players/de57e4ef/Frederic-Danjou,de57e4ef,Frederic-Danjou
Frédéric Adam,fr FRA,MF,21,19,0,2,"1,672",18.6,5,0,/en/players/907a0e29/Frederic-Adam,907a0e29,Frederic-Adam
Olivier Thomas,fr FRA,DF,17,17,0,0,"1,500",16.7,2,0,/en/players/37abdce9/Olivier-Thomas,37abdce9,Olivier-Thom
Gérald Baticle,fr FRA,FW,30,16,1,1,"1,533",17.0,0,0,/en/players/53ca78c8/Gerald-Baticle,53ca78c8,Gerald-Batic
David Regis,us USA,DF,18,16,1,0,"1,419",15.8,4,1,/en/players/df6c9232/David-Regis,df6c9232,David-Regi
Benjamin Nivet,fr FRA,MF,22,12,1,2,"1,189",13.2,6,1,/en/players/1ec4e202/Benjamin-Nivet,1ec4e202,Benjamin-Nivet
Mamadou Niang,sn SEN,FW,20,12,1,3,"1,079",12.0,2,0,/en/players/5eb504fb/Mamadou-Niang,5eb504fb,Mamadou-Niang
Laurent Leroy,fr FRA,FW,9,9,0,0,732,8.1,4,0,/en/players/a6db43e0/Laurent-Leroy,6db43e0,Laurent-Lero
Selim Benachour,tn TUN,MF,9,9,,2,648,7.2,3,0,/en/players/6d9a4c2f/Selim-Benachour,6d9a4c2f,Selim-Benachou
