Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿Hans-Jörg Butt,/en/players/5c6a124a/Hans-Jorg-Butt,5c6a124a,Hans-Jorg-Butt,de GER,GK,Bayer-Leverkusen
1,Carsten Ramelow,/en/players/3c0a5007/Carsten-Ramelow,3c0a5007,Carsten-Ramelow,de GER,"DF,MF",Bayer-Leverkusen
2,Oliver Neuville,/en/players/8181d015/Oliver-Neuville,8181d015,Oliver-Neuvi,de GER,FW,Bayer-Leverkusen
3,Boris Živković,/en/players/f6338bc4/Boris-Zivkovic,f6338bc4,Boris-Zivkovic,hr CRO,DF,Bayer-Leverkusen
4,Bernd Schneider,/en/players/5487a63d/Bernd-Schneider,5487a63d,Bernd-Schneid,de GER,"DF,MF",Bayer-Leverkusen
5,Hanno Balitsch,/en/players/2b48fa93/Hanno-Balitsch,2b48fa93,Hanno-Balitsch,de GER,MF,Bayer-Leverkusen
6,Yıldıray Baştürk,/en/players/5d31c998/Yildiray-Basturk,5d31c998,Yildiray-Basturk,tr TUR,MF,Bayer-Leverkusen
7,Juan,/en/players/0e5b2af1/Juan,0e5b2af1,Ju,br BRA,DF,Bayer-Leverkusen
8,Diego Placente,/en/players/f6bcca5d/Diego-Placente,f6bcca5d,Diego-Placent,ar ARG,DF,Bayer-Leverkusen
9,Lúcio,/en/players/8abd0414/Lucio,8abd0414,Lucio,br BRA,DF,Bayer-Leverkusen
10,Dimitar Berbatov,/en/players/f5781978/Dimitar-Berbatov,f5781978,Dimitar-Berbatov,bg BUL,FW,Bayer-Leverkusen
11,Daniel Bierofka,/en/players/aa98cbbb/Daniel-Bierofka,98cbbb,Daniel-Bierofk,de GER,MF,Bayer-Leverkusen
12,Marko Babić,/en/players/1b4b049b/Marko-Babic,1b4b049b,Marko-Babic,hr CRO,"DF,MF",Bayer-Leverkusen
13,Pascal Ojigwe,/en/players/6e99b723/Pascal-Ojigwe,6e99b723,Pascal-Ojigw,ng NGA,"DF,MF",Bayer-Leverkusen
14,Jan Šimák,/en/players/394168fc/Jan-Simak,394168fc,Jan-Simak,cz CZE,MF,Bayer-Leverkusen
15,França,/en/players/009b989f/Franca,009b989f,Franc,br BRA,FW,Bayer-Leverkusen
16,Thomas Brdarić,/en/players/71863c9b/Thomas-Brdaric,71863c9b,Thomas-Brdaric,de GER,FW,Bayer-Leverkusen
17,Zoltán Sebescen,/en/players/81541d99/Zoltan-Sebescen,81541d99,Zoltan-Sebesc,de GER,"DF,MF",Bayer-Leverkusen
18,Radosław Kałużny,/en/players/b80ff723/Radoslaw-Kaluzny,b80ff723,Radoslaw-Kaluz,pl POL,MF,Bayer-Leverkusen
19,Cris,/en/players/823a6cc9/Cris,823a6cc9,Cri,br BRA,DF,Bayer-Leverkusen
20,Thomas Kleine,/en/players/8c3b0ace/Thomas-Kleine,8c3b0ace,Thomas-Klei,de GER,DF,Bayer-Leverkusen
21,Ulf Kirsten,/en/players/618e53cb/Ulf-Kirsten,618e53cb,Ulf-Kirst,de GER,FW,Bayer-Leverkusen
22,Frank Juric,/en/players/f16f45b0/Frank-Juric,f16f45b0,Frank-Juric,au AUS,GK,Bayer-Leverkusen
23,Jens Nowotny,/en/players/ddae6a6e/Jens-Nowotny,ddae6a6e,Jens-Nowot,de GER,DF,Bayer-Leverkusen
24,Jurica Vranješ,/en/players/62889ae9/Jurica-Vranjes,62889ae9,Jurica-Vranj,hr CRO,MF,Bayer-Leverkusen
25,Christoph Preuß,/en/players/8b4a6fcb/Christoph-Preuss,8b4a6fcb,Christoph-Preu,de GER,"DF,MF",Bayer-Leverkusen
26,Anel Džaka,/en/players/542adc17/Anel-Dzaka,542adc17,Anel-Dzak,de GER,MF,Bayer-Leverkusen
28,Robson Ponte,/en/players/26204e02/Robson-Ponte,26204e02,Robson-Pont,br BRA,"FW,MF",Bayer-Leverkusen
29,Clemens Fritz,/en/players/c739b3ad/Clemens-Fritz,c739b3ad,Clemens-Fritz,de GER,"DF,MF",Bayer-Leverkusen
30,Teddy Lučić,/en/players/25a2a558/Teddy-Lucic,25a2a558,Teddy-Lucic,se SWE,DF,Bayer-Leverkusen
31,Kenan Şahin,/en/players/575ff254/Kenan-Sahin,575ff254,Kenan-Sahi,tr TUR,FW,Bayer-Leverkusen
32,Ioannis Masmanidis,/en/players/6aabae18/Ioannis-Masmanidis,6aabae18,Ioannis-Masmanidi,de GER,MF,Bayer-Leverkusen
33,Jan-Ingwer Callsen-Bracker,/en/players/0999a593/Jan-Ingwer-Callsen-Bracker,0999a593,Jan-Ingwer-Callsen-Brack,de GER,DF,Bayer-Leverkusen
34,Jacek Krzynówek,/en/players/a57dbe0b/Jacek-Krzynowek,57dbe0b,Jacek-Krzynowek,pl POL,"FW,MF",Bayer-Leverkusen
35,Paul Freier,/en/players/208f9757/Paul-Freier,208f9757,Paul-Frei,de GER,MF,Bayer-Leverkusen
36,Andriy Voronin,/en/players/e0404459/Andriy-Voronin,0404459,Andriy-Voroni,ua UKR,"FW,MF",Bayer-Leverkusen
37,Roque Júnior,/en/players/ef2d5206/Roque-Junior,f2d5206,Roque-Junio,br BRA,DF,Bayer-Leverkusen
38,Gonzalo Castro,/en/players/68829001/Gonzalo-Castro,68829001,Gonzalo-Castro,de GER,"DF,MF",Bayer-Leverkusen
39,Sascha Dum,/en/players/a67c9d5e/Sascha-Dum,67c9d5e,Sascha-Dum,de GER,"DF,MF",Bayer-Leverkusen
40,Jermaine Jones,/en/players/0c577541/Jermaine-Jones,0c577541,Jermaine-Jo,us USA,MF,Bayer-Leverkusen
