Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Hans-Jörg Butt,de GER,GK,33,33,0.0,1.0,2002-2003,/en/players/5c6a124a/Hans-Jorg-Butt,5c6a124a,Bayer-Leverkusen,"2,970",33.0,1.0,0.0,15,13.0,15453,Bayer-Leverkusen
,Carsten Ramelow,de GER,"DF,MF",32,32,2.0,1.0,2002-2003,/en/players/3c0a5007/Carsten-Ramelow,3c0a5007,Bayer-Leverkusen,"2,815",31.3,7.0,0.0,15,13.0,17492,Bayer-Leverkusen
,Oliver Neuville,de GER,FW,33,30,6.0,4.0,2002-2003,/en/players/8181d015/Oliver-Neuville,8181d015,Bayer-Leverkusen,"2,472",27.5,5.0,0.0,15,13.0,17015,Bayer-Leverkusen
,Boris Živković,hr CRO,DF,30,29,1.0,1.0,2002-2003,/en/players/f6338bc4/Boris-Zivkovic,f6338bc4,Bayer-Leverkusen,"2,538",28.2,10.0,1.0,15,16.0,8808,Bayer-Leverkusen
,Bernd Schneider,de GER,"DF,MF",28,27,10.0,2.0,2002-2003,/en/players/5487a63d/Bernd-Schneider,5487a63d,Bayer-Leverkusen,"2,430",27.0,8.0,1.0,15,13.0,17493,Bayer-Leverkusen
,Hanno Balitsch,de GER,MF,30,27,1.0,3.0,2002-2003,/en/players/2b48fa93/Hanno-Balitsch,2b48fa93,Bayer-Leverkusen,"2,373",26.4,8.0,0.0,15,13.0,16884,Bayer-Leverkusen
,Yıldıray Baştürk,tr TUR,MF,25,23,0.0,3.0,2002-2003,/en/players/5d31c998/Yildiray-Basturk,5d31c998,Bayer-Leverkusen,"1,908",21.2,3.0,1.0,15,15.0,6464,Bayer-Leverkusen
,Juan,br BRA,DF,24,23,0.0,2.0,2002-2003,/en/players/0e5b2af1/Juan,0e5b2af1,Bayer-Leverkusen,"1,905",21.2,3.0,0.0,15,2.0,17494,Bayer-Leverkusen
,Diego Placente,ar ARG,DF,23,23,1.0,1.0,2002-2003,/en/players/f6bcca5d/Diego-Placente,f6bcca5d,Bayer-Leverkusen,"1,902",21.1,8.0,1.0,15,5.0,667,Bayer-Leverkusen
,Lúcio,br BRA,DF,21,21,0.0,3.0,2002-2003,/en/players/8abd0414/Lucio,8abd0414,Bayer-Leverkusen,"1,836",20.4,3.0,0.0,15,2.0,15433,Bayer-Leverkusen
