Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿Dominique Arribagé,fr FRA,DF,37,37,1.0,5.0,2002-2003,/en/players/244738ef/Dominique-Arribage,244738ef,Rennes,"3,322",36.9,4.0,0.0,92,4.0,13183,Rennes
,Petr Čech,cz CZE,GK,36,36,0.0,0.0,2002-2003,/en/players/71672fa0/Petr-Cech,71672fa0,Rennes,"3,240",36.0,0.0,0.0,92,84.0,5920,Rennes
,Julien Escudé,fr FRA,DF,30,30,1.0,0.0,2002-2003,/en/players/6aa5bd41/Julien-Escude,6aa5bd41,Rennes,"2,645",29.4,5.0,0.0,92,4.0,1820,Rennes
,Frédéric Piquionne,fr FRA,FW,31,28,1.0,10.0,2002-2003,/en/players/62f579c5/Frederic-Piquionne,62f579c5,Rennes,"2,426",27.0,8.0,0.0,92,4.0,8465,Rennes
,Olivier Sorlin,fr FRA,MF,32,25,1.0,0.0,2002-2003,/en/players/935faf11/Olivier-Sorlin,935faf11,Rennes,"2,222",24.7,4.0,0.0,92,4.0,11351,Rennes
,Olivier Monterrubio,fr FRA,MF,36,21,4.0,6.0,2002-2003,/en/players/65918f95/Olivier-Monterrubio,65918f95,Rennes,"1,953",21.7,4.0,0.0,92,4.0,12315,Rennes
,Anthony Réveillère,fr FRA,DF,20,20,1.0,1.0,2002-2003,/en/players/8ad24039/Anthony-Reveillere,8ad24039,Rennes,"1,789",19.9,3.0,0.0,92,4.0,868,Rennes
,Philippe Delaye,fr FRA,MF,23,20,2.0,3.0,2002-2003,/en/players/0bc96090/Philippe-Delaye,0bc96090,Rennes,"1,646",18.3,5.0,1.0,92,4.0,12869,Rennes
,Lamine Diatta,sn SEN,DF,20,19,1.0,0.0,2002-2003,/en/players/403ff2c2/Lamine-Diatta,403ff2c2,Rennes,"1,702",18.9,6.0,0.0,92,34.0,6023,Rennes
,Arnaud Le Lan,fr FRA,DF,22,18,0.0,0.0,2002-2003,/en/players/d93d51c4/Arnaud-Le-Lan,d93d51c4,Rennes,"1,652",18.4,1.0,0.0,92,4.0,13184,Rennes
