Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Link,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,﻿David James,eng ENG,GK,38,38,0.0,0.0,2002-2003,/en/players/86841dfb/David-James,86841dfb,West-Ham-United,"3,420",38.0,0.0,0.0,136,6.0,6959,West-Ham-United
,Trevor Sinclair,eng ENG,MF,38,36,1.0,8.0,2002-2003,/en/players/d2f7373c/Trevor-Sinclair,d2f7373c,West-Ham-United,"3,205",35.6,2.0,0.0,136,6.0,6957,West-Ham-United
,Joe Cole,eng ENG,MF,36,36,3.0,4.0,2002-2003,/en/players/2c2f117b/Joe-Cole,2c2f117b,West-Ham-United,"3,202",35.6,10.0,0.0,136,6.0,6151,West-Ham-United
,Tomáš Řepka,cz CZE,DF,32,32,0.0,0.0,2002-2003,/en/players/d1494d48/Tomas-Repka,d1494d48,West-Ham-United,"2,755",30.6,11.0,1.0,136,84.0,8415,West-Ham-United
,Jermain Defoe,eng ENG,FW,38,29,6.0,8.0,2002-2003,/en/players/f1e8372d/Jermain-Defoe,f1e8372d,West-Ham-United,"2,812",31.2,3.0,0.0,136,6.0,7063,West-Ham-United
,Michael Carrick,eng ENG,MF,30,28,2.0,1.0,2002-2003,/en/players/ab7263c1/Michael-Carrick,b7263c1,West-Ham-United,"2,533",28.1,4.0,0.0,136,6.0,5743,West-Ham-United
,Steve Lomas,nir NIR,MF,29,27,2.0,0.0,2002-2003,/en/players/9e58673a/Steve-Lomas,9e58673a,West-Ham-United,"2,251",25.0,3.0,1.0,136,121.0,8416,West-Ham-United
,Ian Pearce,eng ENG,DF,30,26,1.0,2.0,2002-2003,/en/players/3537c18f/Ian-Pearce,3537c18f,West-Ham-United,"2,333",25.9,2.0,1.0,136,6.0,6817,West-Ham-United
,Christian Dailly,sct SCO,DF,26,23,1.0,0.0,2002-2003,/en/players/0210c453/Christian-Dailly,0210c453,West-Ham-United,"2,086",23.2,3.0,0.0,136,67.0,6811,West-Ham-United
,Édouard Cissé,fr FRA,MF,25,18,0.0,0.0,2002-2003,/en/players/4fe329a7/Edouard-Cisse,4fe329a7,West-Ham-United,"1,553",17.3,6.0,0.0,136,4.0,8417,West-Ham-United
,Nigel Winterburn,eng ENG,DF,18,16,0.0,0.0,2002-2003,/en/players/0672e24e/Nigel-Winterburn,0672e24e,West-Ham-United,"1,412",15.7,2.0,0.0,136,6.0,8418,West-Ham-United
,Paolo Di Canio,it ITA,FW,18,16,3.0,9.0,2002-2003,/en/players/9bbe0ecf/Paolo-Di-Canio,9bbe0ecf,West-Ham-United,"1,365",15.2,2.0,0.0,136,9.0,7357,West-Ham-United
,Les Ferdinand,eng ENG,FW,25,16,1.0,4.0,2002-2003,/en/players/aad47f5a/Les-Ferdinand,d47f5a,West-Ham-United,"1,268",14.1,2.0,0.0,136,6.0,8245,West-Ham-United
,Sébastien Schemmel,fr FRA,DF,16,15,2.0,0.0,2002-2003,/en/players/3a12ed68/Sebastien-Schemmel,3a12ed68,West-Ham-United,"1,358",15.1,2.0,0.0,136,4.0,8419,West-Ham-United
,Glen Johnson,eng ENG,DF,15,14,2.0,0.0,2002-2003,/en/players/8cceca90/Glen-Johnson,8cceca90,West-Ham-United,"1,287",14.3,3.0,0.0,136,6.0,6152,West-Ham-United
,Frédéric Kanouté,ml MLI,FW,17,12,1.0,5.0,2002-2003,/en/players/1a24d5b6/Frederic-Kanoute,1a24d5b6,West-Ham-United,"1,130",12.6,1.0,1.0,136,12.0,1816,West-Ham-United
,Rufus Brevett,eng ENG,DF,13,12,0.0,0.0,2002-2003,/en/players/e7ebaace/Rufus-Brevett,7ebaace,West-Ham-United,"1,096",12.2,3.0,0.0,136,6.0,7762,West-Ham-United
,Lee Bowyer,eng ENG,MF,10,10,0.0,0.0,2002-2003,/en/players/f4fd57ba/Lee-Bowyer,f4fd57ba,West-Ham-United,867,9.6,4.0,0.0,136,6.0,5991,West-Ham-United
,Gary Breen,ie IRL,DF,14,9,0.0,0.0,2002-2003,/en/players/9922c8b8/Gary-Breen,9922c8b8,West-Ham-United,860,9.6,1.0,0.0,136,99.0,8420,West-Ham-United
,Scott Minto,eng ENG,DF,12,9,0.0,0.0,2002-2003,/en/players/8cd0120b/Scott-Minto,8cd0120b,West-Ham-United,834,9.3,3.0,0.0,136,6.0,8421,West-Ham-United
,Don Hutchison,sct SCO,MF,10,0,1.0,0.0,2002-2003,/en/players/158494ce/Don-Hutchison,158494ce,West-Ham-United,119,1.3,0.0,0.0,136,67.0,8422,West-Ham-United
