Unnamed: 0,Player,Link,Player_id,Player_name,Nationality,Position,club
0,﻿David James,/en/players/86841dfb/David-James,86841dfb,David-Jam,eng ENG,GK,West-Ham-United
1,Trevor Sinclair,/en/players/d2f7373c/Trevor-Sinclair,d2f7373c,Trevor-Sinclai,eng ENG,MF,West-Ham-United
2,Joe Cole,/en/players/2c2f117b/Joe-Cole,2c2f117b,Joe-Co,eng ENG,MF,West-Ham-United
3,Tomáš Řepka,/en/players/d1494d48/Tomas-Repka,d1494d48,Tomas-Repk,cz CZE,DF,West-Ham-United
4,Jermain Defoe,/en/players/f1e8372d/Jermain-Defoe,f1e8372d,Jermain-Defo,eng ENG,FW,West-Ham-United
5,Michael Carrick,/en/players/ab7263c1/Michael-Carrick,b7263c1,Michael-Carrick,eng ENG,MF,West-Ham-United
6,Steve Lomas,/en/players/9e58673a/Steve-Lomas,9e58673a,Steve-Lom,nir NIR,MF,West-Ham-United
7,Ian Pearce,/en/players/3537c18f/Ian-Pearce,3537c18f,Ian-Pearc,eng ENG,DF,West-Ham-United
8,Christian Dailly,/en/players/0210c453/Christian-Dailly,0210c453,Christian-Dai,sct SCO,DF,West-Ham-United
9,Édouard Cissé,/en/players/4fe329a7/Edouard-Cisse,4fe329a7,Edouard-Ci,fr FRA,MF,West-Ham-United
10,Nigel Winterburn,/en/players/0672e24e/Nigel-Winterburn,0672e24e,Nigel-Winterbu,eng ENG,DF,West-Ham-United
11,Paolo Di Canio,/en/players/9bbe0ecf/Paolo-Di-Canio,9bbe0ecf,Paolo-Di-Canio,it ITA,FW,West-Ham-United
12,Les Ferdinand,/en/players/aad47f5a/Les-Ferdinand,d47f5a,Les-Ferdinand,eng ENG,FW,West-Ham-United
13,Sébastien Schemmel,/en/players/3a12ed68/Sebastien-Schemmel,3a12ed68,Sebastien-Schemm,fr FRA,DF,West-Ham-United
14,Glen Johnson,/en/players/8cceca90/Glen-Johnson,8cceca90,Glen-Johnso,eng ENG,DF,West-Ham-United
15,Frédéric Kanouté,/en/players/1a24d5b6/Frederic-Kanoute,1a24d5b6,Frederic-Kanout,ml MLI,FW,West-Ham-United
16,Rufus Brevett,/en/players/e7ebaace/Rufus-Brevett,7ebaace,Rufus-Brevett,eng ENG,DF,West-Ham-United
17,Lee Bowyer,/en/players/f4fd57ba/Lee-Bowyer,f4fd57ba,Lee-Bow,eng ENG,MF,West-Ham-United
18,Gary Breen,/en/players/9922c8b8/Gary-Breen,9922c8b8,Gary-B,ie IRL,DF,West-Ham-United
19,Scott Minto,/en/players/8cd0120b/Scott-Minto,8cd0120b,Scott-Minto,eng ENG,DF,West-Ham-United
20,Don Hutchison,/en/players/158494ce/Don-Hutchison,158494ce,Don-Hutchiso,sct SCO,MF,West-Ham-United
21,John Moncur,/en/players/e982f824/John-Moncur,982f824,John-Moncu,eng ENG,MF,West-Ham-United
22,Titi Camara,/en/players/9a0eee14/Titi-Camara,9a0eee14,Titi-Cam,gn GUI,FW,West-Ham-United
23,Vladimír Labant,/en/players/4841987f/Vladimir-Labant,4841987f,Vladimir-Labant,sk SVK,DF,West-Ham-United
25,David Connolly,/en/players/3783ae20/David-Connolly,3783ae20,David-Conno,ie IRL,FW,West-Ham-United
26,Matthew Etherington,/en/players/ef616df9/Matthew-Etherington,f616df9,Matthew-Etheringto,eng ENG,MF,West-Ham-United
27,Hayden Mullins,/en/players/0e5ae692/Hayden-Mullins,0e5ae692,Hayden-Mulli,eng ENG,MF,West-Ham-United
28,Kevin Horlock,/en/players/2bd566d6/Kevin-Horlock,2bd566d6,Kevin-Horlock,nir NIR,MF,West-Ham-United
29,Wayne Quinn,/en/players/3611e81e/Wayne-Quinn,3611e81e,Wayne-Qui,eng ENG,DF,West-Ham-United
30,Stephen Bywater,/en/players/aaa3d97b/Stephen-Bywater,3d97b,Stephen-Bywat,eng ENG,GK,West-Ham-United
31,Bobby Zamora,/en/players/7ddb3563/Bobby-Zamora,7ddb3563,Bobby-Zamo,eng ENG,FW,West-Ham-United
32,Jon Harley,/en/players/1c85d7f3/Jon-Harley,1c85d7f3,Jon-H,eng ENG,DF,West-Ham-United
33,Nigel Reo-Coker,/en/players/110d0643/Nigel-Reo-Coker,110d0643,Nigel-Reo-Cok,eng ENG,MF,West-Ham-United
34,Rob Lee,/en/players/291b2178/Rob-Lee,291b2178,Rob-L,eng ENG,MF,West-Ham-United
35,Andy Melville,/en/players/d65253c8/Andy-Melville,d65253c8,Andy-Melvi,wls WAL,"DF,MF",West-Ham-United
36,Brian Deane,/en/players/909a4bb4/Brian-Deane,909a4bb4,Brian-D,eng ENG,FW,West-Ham-United
37,Anton Ferdinand,/en/players/d1891093/Anton-Ferdinand,d1891093,Anton-Ferdinand,eng ENG,DF,West-Ham-United
38,Neil Mellor,/en/players/f18d8642/Neil-Mellor,f18d8642,Neil-Mello,eng ENG,FW,West-Ham-United
39,Niclas Alexandersson,/en/players/8fce0898/Niclas-Alexandersson,8fce0898,Niclas-Alexandersso,se SWE,MF,West-Ham-United
40,Robbie Stockdale,/en/players/7d0a8842/Robbie-Stockdale,7d0a8842,Robbie-Stockd,sct SCO,DF,West-Ham-United
41,Jobi McAnuff,/en/players/0f602616/Jobi-McAnuff,0f602616,Jobi-McAnuff,jm JAM,MF,West-Ham-United
42,Adam Nowland,/en/players/77e3a71b/Adam-Nowland,77e3a71b,Adam-Nowland,eng ENG,MF,West-Ham-United
43,Richard Garcia,/en/players/c3ae2db4/Richard-Garcia,c3ae2db4,Richard-Garci,au AUS,"FW,MF",West-Ham-United
44,Pavel Srníček,/en/players/db13a630/Pavel-Srnicek,db13a630,Pavel-Srnicek,cz CZE,GK,West-Ham-United
45,Chris Cohen,/en/players/7562a0ba/Chris-Cohen,7562a0ba,Chris-Coh,eng ENG,"DF,MF",West-Ham-United
46,Matthew Kilgallon,/en/players/7c6a3c44/Matthew-Kilgallon,7c6a3c44,Matthew-Kilgallo,eng ENG,DF,West-Ham-United
47,David Noble,/en/players/80406167/David-Noble,80406167,David-Nob,eng ENG,MF,West-Ham-United
48,﻿Marlon Harewood,/en/players/34dab521/Marlon-Harewood,34dab521,Marlon-Harewood,eng ENG,FW,West-Ham-United
49,Chris Powell,/en/players/721060d9/Chris-Powell,721060d9,Chris-Pow,eng ENG,DF,West-Ham-United
50,Shaun Newton,/en/players/75de93be/Shaun-Newton,75de93be,Shaun-Newto,eng ENG,MF,West-Ham-United
51,Teddy Sheringham,/en/players/4e56eef6/Teddy-Sheringham,4e56eef6,Teddy-Sheringham,eng ENG,FW,West-Ham-United
52,Carl Fletcher,/en/players/0c427217/Carl-Fletcher,0c427217,Carl-Fletch,wls WAL,MF,West-Ham-United
53,Luke Chadwick,/en/players/9c35f696/Luke-Chadwick,9c35f696,Luke-Chadwick,eng ENG,MF,West-Ham-United
54,Malky Mackay,/en/players/d565039b/Malky-Mackay,d565039b,Malky-Mack,sct SCO,DF,West-Ham-United
55,Serhiy Rebrov,/en/players/493b0ae2/Serhiy-Rebrov,493b0ae2,Serhiy-Rebrov,ua UKR,"FW,MF",West-Ham-United
56,Mark Noble,/en/players/ff527768/Mark-Noble,ff527768,Mark-Nob,eng ENG,MF,West-Ham-United
57,Elliott Ward,/en/players/58e98028/Elliott-Ward,58e98028,Elliott-Ward,eng ENG,DF,West-Ham-United
58,Calum Davenport,/en/players/8f59901c/Calum-Davenport,8f59901c,Calum-Davenport,eng ENG,DF,West-Ham-United
59,Jimmy Walker,/en/players/c7f9899b/Jimmy-Walker,c7f9899b,Jimmy-Walk,eng ENG,GK,West-Ham-United
60,Gavin Williams,/en/players/ea4150fd/Gavin-Williams,4150fd,Gavin-William,wls WAL,MF,West-Ham-United
