,Player,Link,Player_name(param),Player_id(param)
125,Germán Parreño,/en/players/1561cd53/German-Parreno,German-Parreno,1561cd53
126,﻿Pedro Alcalá,/en/players/ba71d071/Pedro-Alcala,Pedro-Alcala,ba71d071
127,Portu,/en/players/1bda5842/Portu,Portu,1bda5842
128,Juanpe,/en/players/1633fc8a/Juanpe,Juanpe,1633fc8a
129,Samuele Longo,/en/players/1163de29/Samuele-Longo,Samuele-Longo,1163de29
130,Yassine Bounou,/en/players/f6798fc3/Yassine-Bounou,Yassine-Bounou,f6798fc3
131,René Román,/en/players/c4d5264d/Rene-Roman,Rene-Roman,c4d5264d
132,Pablo Marí,/en/players/aa54ec6f/Pablo-Mari,Pablo-Mari,aa54ec6f
133,Johan Mojica,/en/players/608f2092/Johan-Mojica,Johan-Mojica,608f2092
134,Saúl García,/en/players/dafa5038/Saul-Garcia,Saul-Garcia,dafa5038
135,Juan Cámara,/en/players/f9656e16/Juan-Camara,Juan-Camara,f9656e16
136,Marc Carbó,/en/players/d53104c7/Marc-Carbo,Marc-Carbo,d53104c7
137,Gianni,/en/players/3bd112a4/Gianni,Gianni,3bd112a4
138,﻿Portu,/en/players/1bda5842/Portu,Portu,1bda5842
139,Bernardo Espinosa,/en/players/4242011c/Bernardo-Espinosa,Bernardo-Espinosa,4242011c
140,Cristhian Stuani,/en/players/220c11f1/Cristhian-Stuani,Cristhian-Stuani,220c11f1
141,Marc Muniesa,/en/players/4db76f57/Marc-Muniesa,Marc-Muniesa,4db76f57
142,Gorka Iraizoz,/en/players/26f2473f/Gorka-Iraizoz,Gorka-Iraizoz,26f2473f
143,Aleix García,/en/players/a10361d2/Aleix-Garcia,Aleix-Garcia,a10361d2
144,Anthony Lozano,/en/players/38699c72/Anthony-Lozano,Anthony-Lozano,38699c72
145,Olarenwaju Kayode,/en/players/d3272fba/Olarenwaju-Kayode,Olarenwaju-Kayode,d3272fba
146,Carles Planas,/en/players/72b92c4e/Carles-Planas,Carles-Planas,72b92c4e
147,Douglas Luiz,/en/players/6f7d826d/Douglas-Luiz,Douglas-Luiz,6f7d826d
148,Marlos Moreno,/en/players/8499c713/Marlos-Moreno,Marlos-Moreno,8499c713
149,Kévin Soni,/en/players/6435143e/Kevin-Soni,Kevin-Soni,6435143e
150,Marcel Lizak,/en/players/5fb08fb4/Marcel-Lizak,Marcel-Lizak,5fb08fb4
151,Pedro Porro,/en/players/27d0a506/Pedro-Porro,Pedro-Porro,27d0a506
152,Valery,/en/players/4acd733a/Valery,Valery,4acd733a
153,Raúl García,/en/players/1a317a1b/Raul-Garcia,Raul-Garcia,1a317a1b
154,Patrick Roberts,/en/players/59d93937/Patrick-Roberts,Patrick-Roberts,59d93937
155,Seydou Doumbia,/en/players/c49afee6/Seydou-Doumbia,Seydou-Doumbia,c49afee6
156,Paik Seung-ho,/en/players/1e1bea09/Paik-Seung-ho,Paik-Seung-ho,1e1bea09
157,Yhoan Andzouana,/en/players/d91b8b16/Yhoan-Andzouana,Yhoan-Andzouana,d91b8b16
158,Jose Aurelio Suarez,/en/players/968afa35/Jose-Aurelio-Suarez,Jose-Aurelio-Suarez,968afa35
159,Eric Montes,/en/players/a9873ff3/Eric-Montes,Eric-Montes,a9873ff3
160,Alejandro Pachón,/en/players/3c88ebb5/Alejandro-Pachon,Alejandro-Pachon,3c88ebb5
161,Marc Vito,/en/players/33a86671/Marc-Vito,Marc-Vito,33a86671
162,﻿Cristhian Stuani,/en/players/220c11f1/Cristhian-Stuani,Cristhian-Stuani,220c11f1
163,Gerard Gumbau,/en/players/ac454a4f/Gerard-Gumbau,Gerard-Gumbau,ac454a4f
164,Juan Carlos,/en/players/688b96e3/Juan-Carlos,Juan-Carlos,688b96e3
165,Asier Riesgo,/en/players/581c5276/Asier-Riesgo,Asier-Riesgo,581c5276
166,Jairo Izquierdo,/en/players/2ceb58ab/Jairo-Izquierdo,Jairo-Izquierdo,2ceb58ab
167,Samuel Sáiz,/en/players/13e0eb29/Samuel-Saiz,Samuel-Saiz,13e0eb29
